Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
199,1569457882,Wisconsin28,1,120.15,P Mike Minor P Daniel Norris OF Ronald Acuña Jr. OF J.D. Martinez SS Gleyber Torres OF Aristides Aquino 1B Paul Goldschmidt C Austin Romine 3B Marwin Gonzalez 2B Harold Castro,,Lane Thomas,OF,0.42%,30
201,1569434631,Drock2888 (9/20),0,119.45,P Lucas Giolito P Jordan Lyles OF Mike Trout OF Shohei Ohtani 3B Eugenio Suárez OF Nick Senzel SS David Fletcher 1B Justin Smoak 2B Luís Rengifo C Max Stassi,,Delino DeShields,OF,0.42%,0
202,1569432684,DnHSquad (1/4),0,119.35,P Miles Mikolas P Mike Foltynewicz OF Yordan Alvarez OF Jorge Soler 3B J.D. Davis OF Aristides Aquino 2B Jonathan Villar 1B Joey Votto C Robinson Chirinos SS Amed Rosario,,Gerardo Parra,1B,0.34%,2
203,1569423832,lostboy712 (8/20),2,119.15,P Jacob deGrom P Trent Thornton 3B Alex Bregman SS Carlos Correa 2B Aledmys Díaz 1B Paul Goldschmidt C Robinson Chirinos OF Josh Reddick OF José Martínez OF Trent Grisham,,Kurt Suzuki,C,0.34%,3
203,1569457399,Richpierce21 (1/2),1,119.15,P Justin Verlander P Mike Foltynewicz OF George Springer 3B Alex Bregman SS Carlos Correa 1B Paul Goldschmidt OF Johan Camargo 2B José Peraza OF Chris Owings C Max Stassi,,Asdrúbal Cabrera,3B,0.34%,12
205,1569429112,ClutchCityFinest (7/20),1,118.9,P Luis Castillo P Steven Brault OF Yordan Alvarez OF George Springer OF Michael Brantley 3B Hunter Dozier 1B Aledmys Díaz C Robinson Chirinos 2B Adam Frazier SS Humberto Arteaga,,Tyler Naquin,OF,0.25%,0
206,1569435171,Wanna_Square_Up1567 (16/20),1,118.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez OF George Springer 3B Alex Bregman 1B Paul Goldschmidt C Robinson Chirinos SS Amed Rosario OF Josh Reddick 2B Joe Panik,,Adam Engel,OF,0.25%,0
206,1569444208,shawn1411,0,118.8,P José Berríos P Mike Foltynewicz 1B Freddie Freeman 3B Hunter Dozier 2B Cavan Biggio OF Nicholas Castellanos OF Chad Pinder C Wilson Ramos SS Luís Rengifo OF Billy Hamilton,,Pedro Severino,C,0.17%,7
208,1569440438,jumboperch (5/9),1,118.6,P Jakob Junis P Héctor Noesí OF Mike Trout OF Yordan Alvarez OF George Springer 2B Jose Altuve C Gary Sánchez 1B Paul Goldschmidt 3B Matt Chapman SS Humberto Arteaga,,Rio Ruiz,3B,0.17%,19
209,1569425391,jwsp28 (3/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,Matt Adams,1B,0.17%,0
209,1569425411,jwsp28 (5/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,Harold Ramírez,OF,0.17%,9
209,1569425446,jwsp28 (7/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,Jake Bauers,1B,0.08%,0
209,1569425465,jwsp28 (9/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,Rowdy Tellez,1B,0.08%,0
209,1569425479,jwsp28 (11/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,Brian McCann,C,0.08%,0
209,1569427446,jwsp28 (12/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,,
209,1569427590,jwsp28 (14/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,,
209,1569427697,jwsp28 (16/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,,
209,1569427713,jwsp28 (18/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,,
209,1569427828,jwsp28 (20/20),0,118.5,P Jakob Junis P Masahiro Tanaka SS Trea Turner 3B Hunter Dozier OF Aaron Judge 2B Gleyber Torres OF Ryan Braun OF Kyle Schwarber 1B Trey Mancini C James McCann,,,
209,1569429113,ClutchCityFinest (8/20),0,118.5,P Luis Castillo P Jakob Junis 3B DJ LeMahieu 2B Whit Merrifield OF Jorge Soler C Gary Sánchez 1B Cheslor Cuthbert OF Bubba Starling OF Jon Jay SS Humberto Arteaga,,,
220,1569423081,backyardbomber (2/4),0,118.35,P Justin Verlander P Steven Brault OF Andrew Benintendi 2B Whit Merrifield SS Jonathan Villar 1B Joey Votto OF Lorenzo Cain C Wilson Ramos 3B Todd Frazier OF Adam Eaton,,,
221,1569446332,Ssabotage (13/13),2,118.15,P Jacob deGrom P Mike Foltynewicz OF Willie Calhoun 3B Eugenio Suárez SS Elvis Andrus OF Aristides Aquino 1B Paul Goldschmidt OF José Martínez 2B José Peraza C Jeff Mathis,,,
221,1569419965,ldmariodl28 (8/20),0,118.15,P Jacob deGrom P Mike Foltynewicz OF Michael Conforto OF Jorge Soler OF Niko Goodrum 3B Cheslor Cuthbert 1B Miguel Cabrera SS Gordon Beckham 2B Ronny Rodríguez C John Hicks,,,
223,1569423184,BullDozier (7/20),0,117.7,P Masahiro Tanaka P Mike Foltynewicz OF Mike Trout 2B Jeff McNeil OF Shohei Ohtani OF Kole Calhoun 1B Albert Pujols SS Amed Rosario 3B David Fletcher C Wilson Ramos,,,
224,1569441103,nlowejr (20/20),0,117.65,P Jacob deGrom P Mike Minor 3B Eugenio Suárez 2B Rougned Odor OF Aristides Aquino 1B Joey Votto OF Anthony Santander SS José Peraza OF Chris Owings C Max Stassi,,,
225,1569428845,ffxisyrup (13/20),0,117.6,P Jakob Junis P Héctor Noesí SS Alex Bregman 2B Jose Altuve OF Michael Brantley 3B Eugenio Suárez OF Aaron Judge C Robinson Chirinos 1B Matt Olson OF Josh Reddick,,,
226,1569450292,pickit25,2,117.5,P Luis Castillo P Jakob Junis OF George Springer 2B Jose Altuve 1B Paul Goldschmidt OF Phillip Ervin OF Alex Gordon 3B Colin Moran SS Johan Camargo C Jeff Mathis,,,
227,1569434640,Drock2888 (18/20),0,117.45,P Chris Bassitt P Héctor Noesí 3B Alex Bregman SS Carlos Correa OF Michael Brantley 2B Keston Hiura C Robinson Chirinos OF Niko Goodrum 1B Miguel Cabrera OF Josh Reddick,,,
228,1569435164,Wanna_Square_Up1567 (9/20),5,117.2,P Jacob deGrom P Jordan Lyles OF Aaron Judge 2B Gleyber Torres 1B Paul Goldschmidt SS Paul DeJong 3B Matt Chapman OF José Martínez OF Yairo Muñoz C Andrew Knizner,,,
229,1569445898,WiseGuyLocks (18/20),8,117.15,P Justin Verlander P Mike Foltynewicz OF Starling Marte 1B Paul Goldschmidt SS Paul DeJong 3B Tommy Edman OF José Martínez OF Yairo Muñoz 2B Adam Frazier C Elias Díaz,,,
229,1569445021,TakeoverTarget (1/20),4,117.15,P Justin Verlander P Mike Foltynewicz OF Mike Trout OF Shohei Ohtani 1B Paul Goldschmidt SS Paul DeJong 3B Tommy Edman OF José Martínez 2B Chris Owings C Max Stassi,,,
231,1569434571,deathskulz,1,116.95,P Justin Verlander P Jakob Junis C Mitch Garver OF Mike Tauchman 2B Jeff McNeil 1B Matt Olson SS Erik González 3B Rio Ruiz OF Billy Hamilton OF Chris Owings,,,
232,1569425621,cphustler (14/20),0,116.85,P Jakob Junis P Jordan Lyles OF Yordan Alvarez 3B Rafael Devers SS Xander Bogaerts OF Aaron Judge C Christian Vázquez 1B Matt Olson OF Sam Travis 2B Chris Owings,,,
233,1569444998,dootz58 (3/20),0,116.7,P Masahiro Tanaka P Mike Foltynewicz OF George Springer 3B Alex Bregman OF J.D. Martinez SS Carlos Correa 2B Aledmys Díaz C Robinson Chirinos 1B Matt Olson OF Chris Owings,,,
234,1569435052,sliderss (8/20),1,116.65,P Mike Foltynewicz P Daniel Norris OF Yordan Alvarez 3B Alex Bregman SS Carlos Correa OF Michael Brantley C Gary Sánchez OF Aristides Aquino 1B Paul Goldschmidt 2B Chris Owings,,,
235,1569436258,reynolds192021 (2/4),1,116.35,P Masahiro Tanaka P Daniel Norris 2B Ozzie Albies OF Andrew Benintendi OF Brett Gardner 3B Brian Anderson 1B Josh Bell OF Aristides Aquino SS Niko Goodrum C Yasmani Grandal,,,
236,1569439874,TeezBeez (13/20),1,116.1,P Lucas Giolito P Masahiro Tanaka 3B Alex Bregman SS Carlos Correa OF Shin-soo Choo 1B Anthony Rizzo OF Yasiel Puig 2B Adam Frazier OF Bubba Starling C Max Stassi,,,
237,1569426985,chris8636,4,115.95,P Justin Verlander P Jakob Junis OF George Springer 3B Alex Bregman 1B Paul Goldschmidt SS Paul DeJong OF Yairo Muñoz 2B Adam Frazier OF Chris Owings C Nick Dini,,,
238,1569423826,lostboy712 (2/20),1,115.85,P Jacob deGrom P Masahiro Tanaka OF Mike Trout OF Shohei Ohtani 1B Paul Goldschmidt OF Phillip Ervin 3B David Fletcher 2B Luís Rengifo SS José Peraza C Max Stassi,,,
239,1569440210,pops271 (1/11),0,115.5,P Mike Minor P Mike Foltynewicz OF J.D. Martinez 3B Rafael Devers SS Xander Bogaerts OF Shohei Ohtani OF Kole Calhoun 1B Albert Pujols 2B Chris Owings C Max Stassi,,,
240,1569415476,turd_ferguson (1/20),2,115.3,P Justin Verlander P Jacob deGrom OF Whit Merrifield 1B Paul Goldschmidt 3B Cheslor Cuthbert OF Sam Travis OF José Martínez 2B Chris Owings SS Humberto Arteaga C Nick Dini,,,
240,1569415533,turd_ferguson (5/20),2,115.3,P Justin Verlander P Jacob deGrom OF Whit Merrifield 1B Paul Goldschmidt 3B Cheslor Cuthbert OF Sam Travis OF José Martínez 2B Chris Owings SS Humberto Arteaga C Nick Dini,,,
240,1569415593,turd_ferguson (9/20),2,115.3,P Justin Verlander P Jacob deGrom OF Whit Merrifield 1B Paul Goldschmidt 3B Cheslor Cuthbert OF Sam Travis OF José Martínez 2B Chris Owings SS Humberto Arteaga C Nick Dini,,,
240,1569422879,turd_ferguson (13/20),2,115.3,P Justin Verlander P Jacob deGrom OF Whit Merrifield 1B Paul Goldschmidt 3B Cheslor Cuthbert OF Sam Travis OF José Martínez 2B Chris Owings SS Humberto Arteaga C Nick Dini,,,
240,1569422897,turd_ferguson (17/20),2,115.3,P Justin Verlander P Jacob deGrom OF Whit Merrifield 1B Paul Goldschmidt 3B Cheslor Cuthbert OF Sam Travis OF José Martínez 2B Chris Owings SS Humberto Arteaga C Nick Dini,,,
240,1569426408,gossage213,0,115.3,P Luis Castillo P Aaron Civale 2B Jose Altuve OF Michael Brantley OF Jorge Soler 3B José Ramírez 1B Miguel Cabrera C Reese McGuire SS Ryan Goins OF Trent Grisham,,,
246,1569426602,Sebadiah23,1,115.2,P Lucas Giolito P José Berríos OF Kyle Schwarber OF Aristides Aquino 1B Paul Goldschmidt 2B Ian Happ 3B Cheslor Cuthbert OF Eloy Jiménez SS José Peraza C Nick Dini,,,
246,1569414455,kodimac14 (1/15),0,115.2,P Mike Foltynewicz P Steven Brault OF Yordan Alvarez OF Ronald Acuña Jr. OF J.D. Martinez 2B Jose Altuve 1B Freddie Freeman SS Elvis Andrus 3B Hunter Dozier C Nick Dini,,,
246,1569444145,1stcaptainfly,0,115.2,P Justin Verlander P Jordan Lyles OF Jorge Soler OF Ryan Braun SS Marcus Semien OF Lorenzo Cain 2B Jonathan Schoop 3B Todd Frazier 1B Garrett Cooper C Max Stassi,,,
249,1569419974,ldmariodl28 (17/20),0,115.05,P Jordan Lyles P Mike Foltynewicz OF Yordan Alvarez SS Javier Báez 1B Anthony Rizzo OF Kris Bryant OF Nicholas Castellanos 2B Luis Arraez C Victor Caratini 3B Marwin Gonzalez,,,
250,1569422767,esstwokay (1/20),0,115,P Jacob deGrom P Andrew Cashner OF J.D. Martinez 2B Whit Merrifield OF Jorge Soler SS Marcus Semien 1B Matt Olson 3B Matt Chapman OF Nick Martini C Chris Herrmann,,,
251,1569415416,marino6 (1/4),1,114.95,P Justin Verlander P Jakob Junis OF Aristides Aquino 1B Paul Goldschmidt OF Lorenzo Cain SS David Fletcher 3B Cheslor Cuthbert 2B Starlin Castro OF Harold Castro C Jorge Alfaro,,,
252,1569443089,jgAllDay (7/20),0,114.9,P Luis Castillo P Steven Brault OF Yordan Alvarez SS Alex Bregman 2B Whit Merrifield 3B Hunter Dozier OF Aristides Aquino 1B Cheslor Cuthbert OF Alex Gordon C Nick Dini,,,
253,1569428837,ffxisyrup (5/20),0,114.7,P Masahiro Tanaka P Mike Foltynewicz OF George Springer SS Javier Báez 3B Eugenio Suárez C Gary Sánchez OF Aristides Aquino OF Nick Senzel 1B Joey Votto 2B José Peraza,,,
253,1569449305,jasonf45 (2/3),0,114.7,P Mike Minor P Asher Wojciechowski SS Javier Báez 3B Eugenio Suárez 1B Anthony Rizzo OF Kris Bryant OF Kyle Schwarber OF Aristides Aquino C Tucker Barnhart 2B José Peraza,,,
255,1569415647,BullDozier (1/20),3,114.5,P Luis Castillo P Héctor Noesí 3B Gio Urshela OF Brett Gardner OF Aaron Judge SS Gleyber Torres 1B Paul Goldschmidt 2B Tommy Edman C Austin Romine OF José Martínez,,,
256,1569439863,TeezBeez (2/20),3,114.35,P Miles Mikolas P Mike Foltynewicz OF J.D. Martinez SS Xander Bogaerts OF Andrew Benintendi C Christian Vázquez 2B Michael Chavis 1B Paul Goldschmidt 3B Tommy Edman OF Yairo Muñoz,,,
256,1569438189,dcfox07 (2/2),0,114.35,P Justin Verlander P Steven Brault OF George Springer OF J.D. Martinez OF Jorge Soler 1B José Abreu SS Freddy Galvis 2B Starlin Castro C Isiah Kiner-Falefa 3B Dawel Lugo,,,
258,1569442199,tejeda1967 (1/2),5,114.15,P Justin Verlander P Mike Foltynewicz OF Marcell Ozuna 3B Josh Donaldson OF Aristides Aquino 1B Paul Goldschmidt SS Paul DeJong OF José Martínez 2B Adam Frazier C Nick Dini,,,
258,1569425501,backyardbomber (3/4),0,114.15,P Miles Mikolas P Jakob Junis 2B Jose Altuve 1B Freddie Freeman OF Brett Gardner OF Jorge Soler OF Aristides Aquino C Tucker Barnhart 3B Hanser Alberto SS José Peraza,,,
260,1569450501,Highlander72,1,114.05,P Lucas Giolito P Chris Bassitt 1B Freddie Freeman OF Randal Grichuk SS Amed Rosario OF Adam Eaton OF Jackie Bradley Jr. 3B Hanser Alberto 2B Adam Frazier C Manny Piña,,,
260,1569451070,snajuice (4/6),1,114.05,P Jordan Lyles P Mike Foltynewicz 2B DJ LeMahieu 3B Gio Urshela OF Aaron Judge SS Gleyber Torres OF Nicholas Castellanos C Gary Sánchez 1B Paul Goldschmidt OF Marwin Gonzalez,,,
262,1569451071,snajuice (5/6),1,113.95,P Jon Lester P Patrick Sandoval OF Yordan Alvarez OF George Springer 3B Alex Bregman 2B Jose Altuve SS Paul DeJong 1B Matt Olson OF Ender Inciarte C Max Stassi,,,
263,1569445025,TakeoverTarget (5/20),0,113.85,P Jacob deGrom P Masahiro Tanaka OF George Springer SS Carlos Correa OF Michael Brantley 1B Aledmys Díaz 3B Mike Moustakas 2B Hernán Pérez OF Trent Grisham C Max Stassi,,,
264,1569444488,DefendFreedom (20/20),0,113.8,P Jacob deGrom P Daniel Norris OF Shohei Ohtani 3B Kris Bryant OF Nicholas Castellanos 2B Ian Happ 1B Matt Thaiss OF Jason Heyward SS Luís Rengifo C Max Stassi,,,
265,1569429114,ClutchCityFinest (9/20),0,113.75,P Masahiro Tanaka P Jordan Lyles OF Yordan Alvarez OF George Springer 3B Alex Bregman 2B Jose Altuve 1B José Abreu OF Josh Reddick SS Luís Rengifo C Max Stassi,,,
266,1569436720,bicknasty21,1,113.35,P Luis Castillo P Chris Bassitt 3B Gio Urshela SS Gleyber Torres OF Aristides Aquino 1B Paul Goldschmidt OF Nick Senzel 2B José Peraza C John Hicks OF Trent Grisham,,,
266,1569440394,KyRiverOtters,1,113.35,P Miles Mikolas P Mike Foltynewicz OF Ronald Acuña Jr. 2B Ozzie Albies 3B Josh Donaldson OF Aaron Judge SS Marcus Semien 1B Paul Goldschmidt OF Ender Inciarte C Tyler Flowers,,,
266,1569428058,memphotiger (13/20),0,113.35,P Miles Mikolas P Mike Foltynewicz OF J.D. Martinez SS Xander Bogaerts OF Whit Merrifield 3B Hunter Dozier C Christian Vázquez 2B Michael Chavis 1B Sam Travis OF Bubba Starling,,,
269,1569448051,bjnolan33 (12/20),2,113.15,P Jacob deGrom P Mike Foltynewicz SS Xander Bogaerts OF Shohei Ohtani 1B Paul Goldschmidt 3B Matt Chapman OF Sam Travis OF Harold Castro 2B Adam Frazier C John Hicks,,,
270,1569441061,snowman21793 (1/2),0,113.1,P Justin Verlander P Jon Lester 3B Rafael Devers OF Jorge Soler OF Nick Senzel 1B Miguel Cabrera 2B Gordon Beckham C Jorge Alfaro SS José Peraza OF Jon Jay,,,
271,1569423840,lostboy712 (16/20),1,113,P Jon Lester P Jordan Lyles 2B Jose Altuve SS Carlos Correa OF Michael Brantley 3B Anthony Rendon C Robinson Chirinos 1B Matt Adams OF Josh Reddick OF José Martínez,,,
272,1569423828,lostboy712 (4/20),0,112.85,P Jacob deGrom P Masahiro Tanaka SS Alex Bregman OF Shohei Ohtani OF Kole Calhoun 3B David Fletcher OF Josh Reddick 2B Luís Rengifo 1B Matt Skole C Max Stassi,,,
273,1569445033,TakeoverTarget (13/20),3,112.8,P Mike Foltynewicz P Héctor Noesí OF Yordan Alvarez OF George Springer 3B Alex Bregman 2B Jose Altuve 1B Paul Goldschmidt SS Paul DeJong C Robinson Chirinos OF José Martínez,,,
273,1569435165,Wanna_Square_Up1567 (10/20),2,112.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman 2B Aledmys Díaz OF Aristides Aquino 1B Paul Goldschmidt C Robinson Chirinos OF Josh Reddick 3B Yairo Muñoz,,,
273,1569435159,Wanna_Square_Up1567 (4/20),0,112.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman 2B Jose Altuve OF Michael Brantley 1B Matt Olson 3B Matt Chapman OF Josh Reddick C Nick Dini,,,
273,1569448156,RealHogville (2/3),0,112.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez 3B Alex Bregman 2B Jose Altuve OF Michael Brantley OF Whit Merrifield 1B Sam Travis SS José Peraza C Nick Dini,,,
273,1569457618,Zambrano7 (2/4),0,112.8,P Jakob Junis P Mike Foltynewicz OF Ronald Acuña Jr. 3B Alex Bregman 1B Freddie Freeman 2B Ozzie Albies OF Michael Conforto OF Ender Inciarte SS Johan Camargo C Max Stassi,,,
278,1569428512,ramschick,0,112.7,P Masahiro Tanaka P Mike Foltynewicz OF Yordan Alvarez OF George Springer 3B Alex Bregman SS Carlos Correa OF Aristides Aquino C Austin Romine 1B Sam Travis 2B Chris Owings,,,
279,1569414611,Ssabotage (5/13),2,112.65,P Chris Bassitt P Mike Foltynewicz 2B DJ LeMahieu 3B Gio Urshela OF Shin-soo Choo SS Elvis Andrus OF Aaron Judge 1B Paul Goldschmidt OF José Martínez C Jeff Mathis,,,
280,1569434633,Drock2888 (11/20),0,112.6,P Lucas Giolito P Steven Brault 2B Jose Altuve 1B Freddie Freeman 3B Josh Donaldson OF Whit Merrifield SS Charlie Culberson OF Ender Inciarte C Tyler Flowers OF Bubba Starling,,,
281,1569441420,rmj4133 (3/5),1,112.35,P Chris Bassitt P Masahiro Tanaka OF J.D. Martinez OF Willie Calhoun OF Aaron Judge 1B Paul Goldschmidt 2B Jason Kipnis 3B Matt Chapman SS David Fletcher C Reese McGuire,,,
282,1569437570,MLemaire (20/20),0,112.2,P Trent Thornton P Steven Brault OF Yordan Alvarez 3B Alex Bregman OF J.D. Martinez 2B Jose Altuve SS Carlos Correa OF Michael Brantley C Christian Vázquez 1B Sam Travis,,,
283,1569445022,TakeoverTarget (2/20),4,112.15,P Justin Verlander P Mike Foltynewicz SS Alex Bregman 1B Paul Goldschmidt C Robinson Chirinos 3B Tommy Edman OF Josh Reddick OF José Martínez OF Yairo Muñoz 2B Chris Owings,,,
283,1569448132,bjnolan33 (14/20),1,112.15,P Justin Verlander P Mike Foltynewicz SS Xander Bogaerts 3B Eugenio Suárez OF Aristides Aquino 1B Paul Goldschmidt OF Marwin Gonzalez 2B José Peraza OF Bubba Starling C John Hicks,,,
283,1569445893,WiseGuyLocks (13/20),0,112.15,P Justin Verlander P Mike Foltynewicz 3B Eugenio Suárez OF Whit Merrifield OF Aristides Aquino 1B Joey Votto OF Alex Gordon C Kyle Farmer 2B José Peraza SS Humberto Arteaga,,,
286,1569435058,nwfahey,1,112.1,P Jacob deGrom P Jon Lester OF Michael Brantley 2B Jeff McNeil OF Ryan Braun 1B Miguel Cabrera OF Melky Cabrera 3B Jace Peterson C Jorge Alfaro SS Johan Camargo,,,
287,1569449312,brizliz (2/2),0,112.05,P Jordan Lyles P Mike Foltynewicz OF Yordan Alvarez 3B Alex Bregman 2B Jose Altuve SS Carlos Correa OF Michael Brantley 1B Pete Alonso OF Chris Owings C Nick Dini,,,
288,1569422768,esstwokay (2/20),1,111.95,P Jacob deGrom P Héctor Noesí OF J.D. Martinez 2B Jeff McNeil OF Michael Conforto 3B J.D. Davis 1B Paul Goldschmidt SS Amed Rosario C Wilson Ramos OF Chris Owings,,,
289,1569440513,jumboperch (6/9),0,111.8,P Mike Foltynewicz P Héctor Noesí OF Mike Trout OF Yordan Alvarez OF George Springer 3B Alex Bregman SS Carlos Correa 2B Mike Moustakas 1B Matt Olson C Max Stassi,,,
290,1569430340,feelmytd19 (2/4),2,111.7,P Masahiro Tanaka P Mike Foltynewicz OF Mike Trout OF George Springer 3B Alex Bregman OF Aaron Judge 2B Mike Moustakas 1B Paul Goldschmidt SS Paul DeJong C Nick Dini,,,
290,1569441068,nlowejr (19/20),0,111.7,P Mike Minor P Steven Brault OF Eddie Rosario SS Francisco Lindor C Gary Sánchez 1B C.J. Cron OF Yasiel Puig 3B Luis Arraez 2B Jonathan Schoop OF Marwin Gonzalez,,,
292,1569439868,TeezBeez (7/20),0,111.55,P Mike Minor P Jordan Lyles SS Bo Bichette 3B Eugenio Suárez 2B Cavan Biggio OF Aristides Aquino OF Randal Grichuk 1B Justin Smoak C Kyle Farmer OF Brandon Drury,,,
293,1569448327,bjnolan33 (17/20),1,111.5,P Luis Castillo P Jakob Junis 3B Alex Bregman OF Michael Brantley 2B Rougned Odor SS Gleyber Torres 1B Paul Goldschmidt OF Sam Travis OF Chris Owings C Nick Dini,,,
294,1569435167,Wanna_Square_Up1567 (12/20),5,111.15,P Jacob deGrom P Mike Foltynewicz OF Marcell Ozuna 2B Cavan Biggio 1B Paul Goldschmidt OF Randal Grichuk OF José Martínez 3B Yairo Muñoz C Andrew Knizner SS Ronny Rodríguez,,,
294,1569419961,ldmariodl28 (4/20),0,111.15,P Justin Verlander P Mike Foltynewicz SS Alex Bregman 3B Hunter Dozier 1B Brandon Dixon OF Niko Goodrum OF Travis Demeritte OF Harold Castro 2B Gordon Beckham C Nick Dini,,,
296,1569445031,TakeoverTarget (11/20),0,111.05,P Jordan Lyles P Mike Foltynewicz OF Yordan Alvarez OF George Springer SS Alex Bregman 2B Jose Altuve OF Mark Canha 1B Matt Olson 3B Matt Chapman C Nick Dini,,,
297,1569419972,ldmariodl28 (15/20),0,110.95,P Justin Verlander P Héctor Noesí OF Michael Brantley OF Shohei Ohtani 3B José Ramírez 1B Carlos Santana OF Brian Goodwin SS David Fletcher 2B Luís Rengifo C Max Stassi,,,
298,1569416836,gizmokabanjo (1/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569416874,gizmokabanjo (2/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569416976,gizmokabanjo (3/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424613,gizmokabanjo (4/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424766,gizmokabanjo (5/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424792,gizmokabanjo (6/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424808,gizmokabanjo (7/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424823,gizmokabanjo (8/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424862,gizmokabanjo (9/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424878,gizmokabanjo (10/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424918,gizmokabanjo (11/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
298,1569424951,gizmokabanjo (12/20),1,110.8,P Jakob Junis P Mike Foltynewicz OF Yordan Alvarez SS Alex Bregman OF J.D. Martinez 2B Jose Altuve 3B Gio Urshela 1B Paul Goldschmidt OF Chris Owings C Nick Dini,,,
