Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
55,2477363691,yourPalcisco07 (13/20),0,190.34,QB Ben Roethlisberger RB Alvin Kamara RB Kareem Hunt WR A.J. Brown WR Michael Thomas FLEX Diontae Johnson WR JuJu Smith-Schuster TE Cole Kmet DST Titans ,,Devin Duvernay,WR,0.43%,0
56,2477030472,ausome_dad (3/9),0,190.13998,QB Ben Roethlisberger RB Derrick Henry RB Kareem Hunt FLEX Michael Thomas WR JuJu Smith-Schuster WR Marquise Brown WR Chase Claypool TE Eric Ebron DST Saints ,,Adam Trautman,FLEX,0.30%,1.4
56,2477423944,k1llerb33 (12/20),0,190.13998,QB Ben Roethlisberger RB Derrick Henry RB Kareem Hunt WR Michael Thomas FLEX JuJu Smith-Schuster WR Marquise Brown WR Chase Claypool TE Eric Ebron DST Saints ,,Javon Wims,WR,0.29%,3.8
58,2477422440,ejr0680 (2/20),0,189.94,QB Ben Roethlisberger RB Nick Chubb RB Gus Edwards WR A.J. Brown WR Michael Thomas FLEX Diontae Johnson WR JuJu Smith-Schuster TE Austin Hooper DST Saints ,,Ty Montgomery,FLEX,0.29%,0
59,2477167562,cherrick07 (7/20),0,189.86002,QB Lamar Jackson RB Nick Chubb RB James Conner WR Diontae Johnson WR JuJu Smith-Schuster WR Marquise Brown FLEX Mark Andrews TE Austin Hooper DST Saints ,,Ja'Marcus Bradley,WR,0.29%,0
60,2477380328,mastm,0,189.84,QB Ben Roethlisberger RB David Montgomery RB Nick Chubb WR Michael Thomas FLEX Jarvis Landry WR JuJu Smith-Schuster WR Marquise Brown TE Eric Ebron DST Ravens ,,Darnell Mooney,WR,0.28%,0
61,2477017574,TooEasy27 (5/20),0,189.54001,QB Ben Roethlisberger RB Alvin Kamara RB Gus Edwards WR Michael Thomas FLEX Diontae Johnson WR JuJu Smith-Schuster WR Marquise Brown TE Austin Hooper DST Ravens ,,Lil'Jordan Humphrey,WR,0.24%,2.4
62,2477378415,Elysium95 (14/20),0,189.43999,QB Ben Roethlisberger RB Alvin Kamara FLEX James Conner RB Kareem Hunt WR Michael Thomas WR JuJu Smith-Schuster WR Chase Claypool TE Mark Andrews DST Ravens ,,Cameron Batson,WR,0.22%,1.6
63,2477344107,dogdoctor,0,189.35999,QB Lamar Jackson RB Alvin Kamara RB James Conner WR Diontae Johnson WR Jarvis Landry FLEX JuJu Smith-Schuster WR Marquise Brown TE Jonnu Smith DST Browns ,,Deonte Harris,WR,0.22%,15.1
64,2477203494,Pelshbm (10/19),0,189.26,QB Lamar Jackson RB Nick Chubb RB Kareem Hunt WR A.J. Brown WR Allen Robinson II WR Jarvis Landry FLEX JuJu Smith-Schuster TE Eric Ebron DST Titans ,,Geoff Swaim,TE,0.16%,1.5
64,2477316301,InLamarWeTruzz,0,189.26,QB Lamar Jackson RB J.K. Dobbins RB Kareem Hunt WR Michael Thomas WR Diontae Johnson WR JuJu Smith-Schuster FLEX Marquise Brown TE Eric Ebron DST Ravens ,,MyCole Pruitt,TE,0.13%,0
64,2477334124,gonegirl24 (9/20),0,189.26,QB Lamar Jackson RB Alvin Kamara RB James Conner WR Michael Thomas WR Diontae Johnson WR JuJu Smith-Schuster FLEX Chase Claypool TE Cole Kmet DST Browns ,,Josh Hill,FLEX,0.12%,0
64,2477342188,AwA77 (5/13),0,189.26,QB Lamar Jackson RB Alvin Kamara RB James Conner WR Michael Thomas WR Diontae Johnson WR JuJu Smith-Schuster FLEX Chase Claypool TE Cole Kmet DST Browns ,,Justice Hill,RB,0.10%,0
68,2477389544,johnb9120 (2/5),0,189.13998,QB Ben Roethlisberger RB Derrick Henry RB James Conner WR Diontae Johnson WR JuJu Smith-Schuster FLEX Marquise Brown WR Chase Claypool TE Eric Ebron DST Steelers ,,Jake Kumerow,FLEX,0.10%,0
69,2477453583,STYLES12,0,189.04,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR Diontae Johnson FLEX JuJu Smith-Schuster WR Marquise Brown WR Emmanuel Sanders TE Eric Ebron DST Saints ,,D'Ernest Johnson,FLEX,0.08%,0
