Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jordan Clarkson,3800.00,UTA,PG/SG,DEN,28.49,61.30%
OG Anunoby,3500.00,TOR,SF/PF,BKN,23.43,28.60%
Royce O'Neale,3500.00,UTA,SF/PF,DEN,21.97,27.60%
Nikola Jokic,8700.00,DEN,C,UTA,51.52,53.20%
Joe Harris,4700.00,BKN,SG/SF,TOR,27.76,28.60%
Rodions Kurucs,3800.00,BKN,PF/C,TOR,21.86,17.40%
Caris LeVert,7600.00,BKN,SG,TOR,43.33,44.00%
Ivica Zubac,4100.00,LAC,C,DAL,23.11,11.20%
Pascal Siakam,7500.00,TOR,PF,BKN,42.25,29.60%
Alec Burks,3900.00,PHI,PG/SG,BOS,21.8,8.20%
Marc Gasol,4300.00,TOR,C,BKN,23.9,12.30%
Jarrett Allen,7000.00,BKN,C,TOR,38.61,22.50%
Paul George,8100.00,LAC,SF,DAL,44.58,34.80%
Marcus Morris,4200.00,LAC,SF/PF,DAL,22.76,22.50%
Kristaps Porzingis,8300.00,DAL,C,LAC,44.82,21.50%
Fred VanVleet,6800.00,TOR,PG/SG,BKN,36.62,30.70%
Garrett Temple,4400.00,BKN,SG/SF,TOR,23.5,14.30%
Norman Powell,4500.00,TOR,SG/SF,BKN,23.83,14.30%
Luka Doncic,11000.00,DAL,PG/SF,LAC,58.26,32.70%
Timothe Luwawu-Cabarrot,4000.00,BKN,SF/PF,TOR,21.13,9.20%
Patrick Beverley,3400.00,LAC,PG,DAL,17.86,0.10%
Kyle Lowry,7900.00,TOR,PG,BKN,41.44,27.60%
Donovan Mitchell,8000.00,UTA,PG/SG,DEN,41.88,23.50%
Jamal Murray,6500.00,DEN,PG,UTA,33.86,16.40%
Rudy Gobert,7700.00,UTA,C,DEN,39.84,10.20%
Joe Ingles,5300.00,UTA,SG/SF,DEN,27.4,14.30%
Joel Embiid,10200.00,PHI,C,BOS,52.47,17.40%
Torrey Craig,3500.00,DEN,SG/SF,UTA,17.93,7.20%
Serge Ibaka,5400.00,TOR,C,BKN,27.63,7.20%
Paul Millsap,5000.00,DEN,PF,UTA,25.59,10.20%
Mason Plumlee,3300.00,DEN,C,UTA,16.77,1.00%
Kemba Walker,6900.00,BOS,PG,PHI,34.92,10.20%
Kawhi Leonard,9800.00,LAC,SF,DAL,49.26,17.40%
Matisse Thybulle,3300.00,PHI,SG/SF,BOS,16.46,5.10%
Dorian Finney-Smith,4800.00,DAL,SF/PF,LAC,23.82,7.20%
Jerami Grant,4600.00,DEN,PF,UTA,22.52,7.20%
Michael Porter Jr.,7100.00,DEN,SF/PF,UTA,34.48,10.20%
Seth Curry,3700.00,DAL,SG,LAC,17.94,10.20%
Reggie Jackson,3600.00,LAC,PG,DAL,17.41,7.20%
Tim Hardaway Jr.,5700.00,DAL,SG/SF,LAC,27.59,8.20%
Emmanuel Mudiay,3000.00,UTA,PG,DEN,14.45,5.10%
Jayson Tatum,8500.00,BOS,SF/PF,PHI,40.92,9.20%
Daniel Theis,5200.00,BOS,C,PHI,24.95,1.00%
Josh Richardson,5500.00,PHI,SG/SF,BOS,26.04,3.10%
Monte Morris,3600.00,DEN,PG,UTA,16.79,1.00%
Tobias Harris,7800.00,PHI,SF/PF,BOS,36.18,5.10%
Maxi Kleber,4100.00,DAL,PF/C,LAC,18.83,1.00%
Jaylen Brown,7400.00,BOS,SG,PHI,33.52,1.00%
Gordon Hayward,7300.00,BOS,SF/PF,PHI,32.9,3.10%
Furkan Korkmaz,3200.00,PHI,SG,BOS,14.28,0.10%
Delon Wright,3200.00,DAL,PG/SG,LAC,14.01,4.10%
Marcus Smart,6200.00,BOS,PG/SG,PHI,26.92,1.00%
Lou Williams,6000.00,LAC,PG/SG,DAL,25.67,2.00%
JaMychal Green,3100.00,LAC,PF/C,DAL,13.25,2.00%
Tony Bradley,3200.00,UTA,C,DEN,13.52,0.10%
Enes Kanter,3100.00,BOS,C,PHI,13.05,2.00%
Tyler Johnson,4500.00,BKN,PG/SG,TOR,18.79,0.10%
Juwan Morgan,3000.00,UTA,PF,DEN,12.55,0.10%
Shake Milton,5100.00,PHI,PG,BOS,20.77,1.00%
Al Horford,7200.00,PHI,PF/C,BOS,28.07,1.00%
Chris Chiozza,3200.00,BKN,PG,TOR,12.09,1.00%
Georges Niang,3000.00,UTA,SF/PF,DEN,11.23,5.10%
Trey Burke,3500.00,DAL,PG,LAC,12.83,2.00%
Terence Davis,3400.00,TOR,PG/SG,BKN,11.92,0.10%
Robert Williams III,3000.00,BOS,C,PHI,10.29,0.10%
P.J. Dozier,3100.00,DEN,PG,UTA,10.14,0.10%
Montrezl Harrell,5900.00,LAC,C,DAL,17.58,0.10%
Brad Wanamaker,3200.00,BOS,PG,PHI,9.09,0.10%
Mike Scott,3000.00,PHI,PF,BOS,8,0.10%
Rondae Hollis-Jefferson,3800.00,TOR,PF/C,BKN,10.05,0.10%
Miye Oni,3000.00,UTA,SG/SF,DEN,7.7,0.10%
Rodney McGruder,3200.00,LAC,SG/SF,DAL,7.53,0.10%
Grant Williams,3000.00,BOS,SF/PF,PHI,5.99,0.10%
Landry Shamet,3300.00,LAC,SG/SF,DAL,6.45,0.10%
Lance Thomas,3000.00,BKN,PF/C,TOR,5.4,0.10%
Boban Marjanovic,3400.00,DAL,C,LAC,5.26,0.10%
Justin Jackson,3000.00,DAL,SF/PF,LAC,4.58,0.10%
Matt Thomas,3200.00,TOR,SG,BKN,3.86,0.10%
Justin Anderson,3000.00,BKN,SF/PF,TOR,2.79,1.00%
