Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Shai Gilgeous-Alexander,4200.00,LAC,PG,GSW,31.95,15.00%
Patrick Beverley,4100.00,LAC,PG/SG,GSW,30.05,7.50%
Derrick White,4300.00,SAS,PG,SAC,29.64,32.50%
Kyle Anderson,4000.00,MEM,PG/SF,UTA,26.65,5.00%
Jaren Jackson,5300.00,MEM,PF,UTA,34.77,15.00%
Rondae Hollis-Jefferson,4200.00,BKN,PF/C,MIN,27.44,2.50%
Harrison Barnes,5000.00,DAL,SF/PF,CHI,32.56,30.00%
Danilo Gallinari,5600.00,LAC,SF/PF,GSW,36.14,12.50%
J.J. Barea,4000.00,DAL,PG/SG,CHI,25.68,35.00%
Jeff Teague,4500.00,MIN,PG,BKN,28.25,0.00%
Antonio Blakeney,3500.00,CHI,PG,DAL,21.93,2.50%
Marc Gasol,7100.00,MEM,C,UTA,44.36,10.00%
Ryan Arcidiacono,3700.00,CHI,PG,DAL,22.8,15.00%
Karl-Anthony Towns,8900.00,MIN,C,BKN,54.51,27.50%
Lou Williams,6100.00,LAC,PG/SG,GSW,37.35,7.50%
DeAndre Jordan,7000.00,DAL,C,CHI,42.57,7.50%
Willie Cauley-Stein,6200.00,SAC,C,SAS,36.72,5.00%
Jabari Parker,5800.00,CHI,SF/PF,DAL,34.34,7.50%
Bradley Beal,7100.00,WAS,SG,ORL,41.87,10.00%
Steven Adams,6700.00,OKC,C,PHO,39.39,10.00%
Julius Randle,6600.00,NOP,PF/C,TOR,38.67,7.50%
Dwight Howard,6100.00,WAS,C,ORL,35.69,2.50%
Fred VanVleet,4000.00,TOR,PG/SG,NOP,23.08,2.50%
Mike Conley,6900.00,MEM,PG,UTA,39.73,10.00%
Shelvin Mack,3900.00,MEM,PG,UTA,22.46,2.50%
Ed Davis,3700.00,BKN,PF/C,MIN,21.28,0.25%
John Wall,8600.00,WAS,PG,ORL,49.36,7.50%
Markieff Morris,4400.00,WAS,SF/PF,ORL,25.27,2.50%
Chandler Hutchison,3300.00,CHI,SG,DAL,18.75,0.25%
Wendell Carter,6400.00,CHI,C,DAL,36,5.00%
Jerami Grant,4800.00,OKC,SF/PF,PHO,27,2.50%
Quinn Cook,5000.00,GSW,PG,LAC,27.78,12.50%
Buddy Hield,6600.00,SAC,SG/SF,SAS,36.6,5.00%
Tobias Harris,7000.00,LAC,SF/PF,GSW,38.82,2.50%
Justin Holiday,5000.00,CHI,SG/SF,DAL,27.54,5.00%
Caris LeVert,6400.00,BKN,SF,MIN,35.23,5.00%
Alex Abrines,3400.00,OKC,SG/SF,PHO,18.6,1.00%
Goran Dragic,5800.00,MIA,PG,PHI,31.64,2.50%
Bryn Forbes,4100.00,SAS,PG/SG,SAC,22.4,1.00%
Otto Porter,5000.00,WAS,SF/PF,ORL,27.25,2.50%
Dennis Smith Jr.,5600.00,DAL,PG,CHI,30.54,5.00%
Joel Embiid,10100.00,PHI,C,MIA,54.93,20.00%
Wayne Ellington,3800.00,MIA,SG/SF,PHI,20.57,5.00%
Donovan Mitchell,7700.00,UTA,PG/SG,MEM,41.59,5.00%
Davis Bertans,4200.00,SAS,PF/C,SAC,22.57,0.25%
Kyle Lowry,8400.00,TOR,PG,NOP,45.05,7.50%
J.J. Redick,5300.00,PHI,SG/SF,MIA,28.33,12.50%
Andrew Wiggins,6300.00,MIN,SG/SF,BKN,33.58,2.50%
Allen Crabbe,3600.00,BKN,SG/SF,MIN,19.12,2.50%
Tyler Johnson,4200.00,MIA,PG/SG,PHI,22.14,5.00%
De'Aaron Fox,7100.00,SAC,PG,SAS,37.17,10.00%
Kawhi Leonard,8700.00,TOR,SG/SF,NOP,45.6,2.50%
Zach LaVine,8300.00,CHI,PG/SG,DAL,43.4,12.50%
