Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
John Henson,3100.00,MIL,C,MIA,21.12,1.00%
Boris Diaw,3000.00,UTA,PF/C,CHI,18.98,0.25%
Jerian Grant,3500.00,CHI,PG,UTA,20.75,45.00%
Clint Capela,5100.00,HOU,C,POR,30.15,25.00%
Evan Turner,3700.00,POR,SG/SF,HOU,21.84,2.50%
Montrezl Harrell,3000.00,HOU,PF/C,POR,17.22,5.00%
Ed Davis,3000.00,POR,C,HOU,16.63,1.00%
Bradley Beal,5500.00,WAS,SG,NYK,29.9,10.00%
Trey Lyles,4100.00,UTA,PF/C,CHI,21.99,40.00%
Hassan Whiteside,8700.00,MIA,C,MIL,46.01,17.50%
Joel Embiid,6100.00,PHI,C,MIN,32.19,20.00%
Karl-Anthony Towns,8600.00,MIN,C,PHI,44.94,15.00%
T.J. McConnell,3000.00,PHI,PG,MIN,15.69,0.01%
Goran Dragic,6000.00,MIA,PG,MIL,31.07,2.50%
Derrick Williams,3100.00,MIA,PF,MIL,15.88,2.50%
Mason Plumlee,5500.00,POR,C,HOU,28.12,15.00%
Robin Lopez,4700.00,CHI,C,UTA,23.95,5.00%
Greg Monroe,4700.00,MIL,C,MIA,23.84,1.00%
Dante Exum,3000.00,UTA,PG,CHI,15.21,0.50%
Rudy Gobert,6100.00,UTA,C,CHI,30.76,7.50%
Ricky Rubio,6300.00,MIN,PG,PHI,31.75,25.00%
Giannis Antetokounmpo,8900.00,MIL,PG,MIA,44.65,22.50%
Marcin Gortat,6400.00,WAS,C,NYK,31.97,7.50%
Derrick Rose,5400.00,NYK,PG,WAS,26.83,15.00%
Gerald Henderson,3400.00,PHI,SG,MIN,16.78,0.25%
Sergio Rodriguez,4800.00,PHI,PG,MIN,23.7,12.50%
Carmelo Anthony,7400.00,NYK,SF,WAS,36.39,25.00%
Moe Harkless,5100.00,POR,SF,HOU,25.08,10.00%
Kristaps Porzingis,6800.00,NYK,PF,WAS,33.35,22.50%
Joakim Noah,4400.00,NYK,C,WAS,21.14,2.50%
Zach LaVine,6100.00,MIN,SG,PHI,29.18,12.50%
Sheldon McClellan,3000.00,WAS,SG,NYK,14.12,1.00%
Malcolm Brogdon,3300.00,MIL,SG,MIA,15.54,0.25%
James Harden,12400.00,HOU,PG/SG,POR,58.24,40.00%
Markieff Morris,6200.00,WAS,SF/PF,NYK,29.15,25.00%
Dario Saric,4500.00,PHI,SF/PF,MIN,21.09,5.00%
Otto Porter,6500.00,WAS,SF,NYK,30.4,12.50%
Justin Holiday,3200.00,NYK,SG/SF,WAS,14.82,5.00%
Andrew Wiggins,7300.00,MIN,SF,PHI,33.6,15.00%
Gorgui Dieng,5700.00,MIN,PF/C,PHI,26.09,20.00%
Nene Hilario,3000.00,HOU,C,POR,13.73,0.00%
Taj Gibson,5600.00,CHI,PF/C,UTA,24.89,17.50%
Dwyane Wade,6600.00,CHI,SG,UTA,29.26,12.50%
Rodney Hood,5500.00,UTA,SG,CHI,24.25,7.50%
Eric Gordon,5000.00,HOU,SG,POR,22.04,7.50%
Ersan Ilyasova,4200.00,PHI,PF,MIN,18.45,5.00%
Dion Waiters,4600.00,MIA,SG,MIL,20.19,22.50%
C.J. McCollum,7600.00,POR,PG/SG,HOU,33.18,25.00%
Ryan Anderson,5200.00,HOU,PF,POR,22.6,12.50%
Jabari Parker,6300.00,MIL,SF/PF,MIA,27.28,20.00%
John Wall,8800.00,WAS,PG,NYK,38.07,12.50%
Courtney Lee,3800.00,NYK,SG,WAS,16.47,2.50%
Gordon Hayward,7700.00,UTA,SF,CHI,33.2,12.50%
Trevor Ariza,5600.00,HOU,SF/PF,POR,23.9,20.00%
Damian Lillard,9600.00,POR,PG,HOU,40.85,20.00%
Robert Covington,4900.00,PHI,SF,MIN,20.85,10.00%
Josh Richardson,5200.00,MIA,SG/SF,MIL,22.02,17.50%
Jimmy Butler,8400.00,CHI,SG/SF,UTA,35.57,22.50%
Allen Crabbe,4100.00,POR,SG/SF,HOU,17.24,2.50%
Kyle O'Quinn,3000.00,NYK,PF/C,WAS,12.55,0.01%
Meyers Leonard,3200.00,POR,PF,HOU,13.38,5.00%
Rodney McGruder,3300.00,MIA,SG,MIL,13.72,5.00%
Michael Beasley,3000.00,MIL,SF/PF,MIA,12.45,1.00%
