Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Dewayne Dedmon,3500.00,SAS,C,PHI,21.76,30.00%
David Lee,5200.00,SAS,PF/C,PHI,31.83,25.00%
Ivica Zubac,3900.00,LAL,C,WAS,23.53,15.00%
Kelly Oubre,3400.00,WAS,SG/SF,LAL,20.42,7.50%
Patrick McCaw,3000.00,GSW,SG/SF,LAC,17.91,0.25%
Nik Stauskas,3700.00,PHI,SG,SAS,21.97,5.00%
JaVale McGee,3000.00,GSW,C,LAC,17.62,15.00%
Timofey Mozgov,3100.00,LAL,C,WAS,18.13,1.00%
Andre Iguodala,4000.00,GSW,SF,LAC,23,17.50%
James McAdoo,3000.00,GSW,PF,LAC,16.89,15.00%
Manu Ginobili,3500.00,SAS,SG,PHI,19.57,2.00%
Jamal Crawford,4400.00,LAC,SG,GSW,24.42,5.00%
John Wall,10400.00,WAS,PG,LAL,57.19,17.50%
Markieff Morris,6800.00,WAS,SF/PF,LAL,36.86,30.00%
Nene Hilario,3300.00,HOU,C,ATL,17.88,0.25%
Bradley Beal,7000.00,WAS,SG,LAL,37.94,17.50%
Raymond Felton,4900.00,LAC,PG,GSW,26.28,7.50%
Dwight Howard,6900.00,ATL,C,HOU,36.93,27.50%
Jason Smith,3000.00,WAS,PF/C,LAL,16.03,5.00%
Patrick Beverley,5000.00,HOU,PG,ATL,26.68,17.50%
Larry Nance,3200.00,LAL,SF/PF,WAS,17.05,2.00%
Tim Hardaway Jr.,4200.00,ATL,PG/SG,HOU,22.22,30.00%
D'Angelo Russell,5700.00,LAL,PG,WAS,30.17,17.50%
Luol Deng,3700.00,LAL,SF,WAS,19.55,5.00%
Trevor Ariza,5100.00,HOU,SF/PF,ATL,26.91,15.00%
Timothe Luwawu-Cabarrot,3000.00,PHI,SG/SF,SAS,15.73,5.00%
Danny Green,3800.00,SAS,SG,PHI,19.9,7.50%
Marcin Gortat,6000.00,WAS,C,LAL,31.39,12.50%
Kawhi Leonard,9000.00,SAS,SF,PHI,46.81,20.00%
Tony Parker,4100.00,SAS,PG,PHI,21.02,12.50%
James Harden,12400.00,HOU,PG/SG,ATL,63.52,37.50%
Dario Saric,4300.00,PHI,SF/PF,SAS,21.86,15.00%
Gerald Henderson,3600.00,PHI,SG,SAS,18.25,0.25%
Kevin Durant,10300.00,GSW,SF,LAC,52.08,35.00%
Nick Young,4100.00,LAL,SG,WAS,20.68,7.50%
Jahlil Okafor,4400.00,PHI,C,SAS,22.18,12.50%
Paul Millsap,7800.00,ATL,PF,HOU,39.13,25.00%
Dennis Schroder,6400.00,ATL,PG,HOU,31.96,12.50%
Malcolm Delaney,3000.00,ATL,PG,HOU,14.94,0.25%
T.J. McConnell,5600.00,PHI,PG,SAS,27.73,10.00%
Eric Gordon,5100.00,HOU,SG,ATL,25.19,12.50%
Blake Griffin,7700.00,LAC,PF,GSW,37.87,35.00%
Sam Dekker,3700.00,HOU,SF/PF,ATL,18.06,12.50%
Davis Bertans,3100.00,SAS,SF/PF,PHI,15.09,1.00%
Klay Thompson,6700.00,GSW,SG,LAC,32.54,20.00%
Ersan Ilyasova,5800.00,PHI,PF,SAS,28.19,20.00%
Stephen Curry,8700.00,GSW,PG,LAC,42.03,40.00%
DeAndre Jordan,7400.00,LAC,C,GSW,35.65,10.00%
Tarik Black,3200.00,LAL,PF/C,WAS,15.39,0.50%
Mike Muscala,3000.00,ATL,PF/C,HOU,14.22,0.25%
Clint Capela,4700.00,HOU,C,ATL,22.2,3.00%
Patty Mills,3600.00,SAS,PG,PHI,17,5.00%
J.J. Redick,5200.00,LAC,SG,GSW,23.93,5.00%
Louis Williams,5700.00,LAL,SG,WAS,26.14,5.00%
Kevon Looney,3000.00,GSW,PF,LAC,13.7,2.00%
Ian Clark,3300.00,GSW,PG/SG,LAC,15.08,0.25%
Marreese Speights,3800.00,LAC,PF/C,GSW,17.12,1.00%
Austin Rivers,6400.00,LAC,PG/SG,GSW,28.85,10.00%
Kent Bazemore,5300.00,ATL,SG/SF,HOU,23.82,12.50%
Otto Porter,6500.00,WAS,SF/PF,LAL,28.93,10.00%
Ryan Anderson,5200.00,HOU,PF,ATL,22.78,20.00%
Thabo Sefolosha,3700.00,ATL,SG/SF,HOU,15.72,0.01%
Jordan Clarkson,4700.00,LAL,PG/SG,WAS,19.61,5.00%
Trey Burke,3000.00,WAS,PG,LAL,11.91,0.25%
Montrezl Harrell,3500.00,HOU,C,ATL,13.84,0.01%
Luc Richard Mbah a Moute,3000.00,LAC,SF,GSW,11.71,0.01%
Mike Dunleavy,3100.00,ATL,SF,HOU,12.06,0.01%
Nerlens Noel,6000.00,PHI,PF/C,SAS,21.94,5.00%
Jonathon Simmons,3500.00,SAS,SG/SF,PHI,12.82,1.00%
Corey Brewer,3000.00,HOU,SG/SF,ATL,10.96,0.25%
Sergio Rodriguez,3500.00,PHI,PG,SAS,12.78,0.25%
Brandon Ingram,4000.00,LAL,SF,WAS,14.47,1.00%
Kris Humphries,3000.00,ATL,PF/C,HOU,10.53,0.25%
Julius Randle,6200.00,LAL,PF,WAS,19.85,2.00%
Tomas Satoransky ,3000.00,WAS,PG/SG,LAL,9.08,0.01%
Wesley Johnson,3000.00,LAC,SF,GSW,8.88,0.01%
Anderson Varejao,3000.00,GSW,C,LAC,8.52,1.00%
