Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Rudy Gobert,7300.00,UTA,C,GSW,42.08,
Amir Johnson,2300.00,BOS,PF,WAS,13.17,
Marcin Gortat,5900.00,WAS,C,BOS,33.26,
Markieff Morris,5400.00,WAS,PF,BOS,29.36,
Klay Thompson,6200.00,GSW,SG,UTA,33.74,
Kevin Durant,9000.00,GSW,SF/PF,UTA,48.81,
Isaiah Thomas,8900.00,BOS,PG,WAS,47.79,
John Wall,10300.00,WAS,PG,BOS,55.08,
Stephen Curry,9200.00,GSW,PG,UTA,48.99,
Draymond Green,7900.00,GSW,PF/C,UTA,42,
George Hill,5600.00,UTA,PG,GSW,29.74,
Rodney Hood,3700.00,UTA,SG,GSW,19.57,
Joe Ingles,4500.00,UTA,SG/SF,GSW,23.58,
Avery Bradley,6400.00,BOS,SG,WAS,33.49,
Bradley Beal,7700.00,WAS,SG,BOS,40.09,
Terry Rozier,2800.00,BOS,PG,WAS,14.51,
Brandon Jennings,2500.00,WAS,PG,BOS,12.93,
Al Horford,7800.00,BOS,C,WAS,40.18,
Marcus Smart,5500.00,BOS,SG/SF,WAS,28.15,
Kelly Olynyk,4200.00,BOS,PF/C,WAS,20.92,
Otto Porter,5800.00,WAS,SF/PF,BOS,28.02,
Gordon Hayward,8200.00,UTA,SF/PF,GSW,39.46,
Jae Crowder,6000.00,BOS,SF/PF,WAS,28.06,
David West,2900.00,GSW,PF,UTA,13.52,
Andre Iguodala,4800.00,GSW,SG/SF,UTA,22.13,
Boris Diaw,2900.00,UTA,PF/C,GSW,13.03,
Joe Johnson,5100.00,UTA,SG/SF,GSW,22.27,
Kelly Oubre,3300.00,WAS,SG/SF,BOS,13.53,
JaVale McGee,3400.00,GSW,C,UTA,12.66,
Zaza Pachulia,2600.00,GSW,C,UTA,9.65,
Jaylen Brown,2000.00,BOS,SG,WAS,6.92,
Jason Smith,2700.00,WAS,PF/C,BOS,8.93,
Bojan Bogdanovic,3900.00,WAS,SG/SF,BOS,12.88,
Ian Clark,2600.00,GSW,PG/SG,UTA,8.23,
Derrick Favors,4700.00,UTA,PF/C,GSW,14.23,
Shaun Livingston,2700.00,GSW,PG,UTA,6.99,
Dante Exum,2000.00,UTA,PG,GSW,5,
Jonas Jerebko,2200.00,BOS,PF,WAS,5.38,
Gerald Green,3500.00,BOS,SG/SF,WAS,7.19,
Raulzinho Neto,2000.00,UTA,PG,GSW,3.89,
