Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Andre Iguodala,2400.00,MIA,SF,LAL,13.52,37.00%
Jimmy Butler,10800.00,MIA,SG/SF,LAL,54.58,83.00%
Alex Caruso,3400.00,LAL,PG/SG,MIA,17.13,22.00%
Markieff Morris,3600.00,LAL,PF/C,MIA,17.81,50.00%
Anthony Davis,11800.00,LAL,PF/C,MIA,58.17,78.00%
LeBron James,12400.00,LAL,PG/SF,MIA,60.12,89.00%
Kendrick Nunn,4000.00,MIA,PG/SG,LAL,18.85,27.00%
Rajon Rondo,6200.00,LAL,PG,MIA,26.25,21.00%
Kelly Olynyk,3000.00,MIA,PF/C,LAL,12.31,24.00%
Bam Adebayo,9800.00,MIA,C,LAL,39.61,25.00%
Danny Green,4400.00,LAL,SG/SF,MIA,16.54,13.00%
Dwight Howard,3200.00,LAL,C,MIA,12.04,14.00%
Jae Crowder,7400.00,MIA,PF,LAL,27.32,20.00%
Kyle Kuzma,4800.00,LAL,SF/PF,MIA,17.57,8.00%
Tyler Herro,9000.00,MIA,SG,LAL,31.91,34.00%
Duncan Robinson,7000.00,MIA,SG/SF,LAL,24.23,30.00%
Kentavious Caldwell-Pope,5600.00,LAL,SG/SF,MIA,18.96,24.00%
Derrick Jones Jr.,1000.00,MIA,SF/PF,LAL,0.8,0.10%
J.R. Smith,1000.00,LAL,SG/SF,MIA,0.61,0.10%
Solomon Hill,1400.00,MIA,SF/PF,LAL,0.66,0.10%
