Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Kris Dunn,4900.00,MIN,PG,DEN,30.06,42.00%
Amir Johnson,3900.00,BOS,PF/C,CLE,23.24,34.00%
Tyler Zeller,3800.00,BOS,C,CLE,22.54,12.00%
Kosta Koufos,3400.00,SAC,C,ORL,19.5,4.00%
Elfrid Payton,6000.00,ORL,PG,SAC,33.43,14.00%
Andrew Wiggins,6100.00,MIN,SF,DEN,33.8,14.00%
Thaddeus Young,5900.00,IND,PF,MIL,32.61,16.00%
Jonas Jerebko,3000.00,BOS,PF,CLE,16.29,8.00%
Nikola Vucevic,6400.00,ORL,C,SAC,34.56,15.00%
Gorgui Dieng,6700.00,MIN,PF/C,DEN,35.59,19.00%
Rudy Gay,6500.00,SAC,SF,ORL,34.43,9.00%
Karl-Anthony Towns,7900.00,MIN,C,DEN,41.78,18.00%
Tristan Thompson,4200.00,CLE,C,BOS,22.16,6.00%
Jusuf Nurkic,6500.00,DEN,C,MIN,33.52,7.50%
Giannis Antetokounmpo,9000.00,MIL,PG,IND,46.34,18.00%
Zaza Pachulia,3700.00,GSW,C,OKC,19.04,0.25%
Malcolm Brogdon,3100.00,MIL,SG,IND,15.83,0.50%
Iman Shumpert,3100.00,CLE,PG/SG,BOS,15.78,4.00%
Marcus Smart,4400.00,BOS,PG/SG,CLE,22.35,24.00%
Aaron Gordon,5700.00,ORL,SF/PF,SAC,28.68,14.00%
LeBron James,9600.00,CLE,SF/PF,BOS,47.82,23.00%
Jeff Green,3500.00,ORL,SF/PF,SAC,17.32,6.00%
Jabari Parker,5600.00,MIL,SF/PF,IND,27.58,14.00%
Ty Lawson,5100.00,SAC,PG,ORL,25.16,12.00%
Darrell Arthur,3000.00,DEN,PF,MIN,14.75,0.01%
Tyus Jones,3000.00,MIN,PG,DEN,14.71,1.00%
Zach LaVine,6200.00,MIN,SG,DEN,30.25,22.00%
Jamal Murray,3700.00,DEN,PG/SG,MIN,18.03,16.00%
Evan Fournier,6100.00,ORL,SG,SAC,29.67,12.00%
Bismack Biyombo,3400.00,ORL,C,SAC,16.51,1.00%
Wilson Chandler,4500.00,DEN,SF,MIN,21.88,12.00%
Emmanuel Mudiay,6000.00,DEN,PG,MIN,29.11,14.00%
Serge Ibaka,5700.00,ORL,PF/C,SAC,27.62,17.00%
