Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Patrick Beverley,3800.00,LAC,PG/SG,MIL,26.47,0.00%
Shai Gilgeous-Alexander,3600.00,LAC,PG,MIL,25.1,0.00%
Jordan Clarkson,5100.00,CLE,PG/SG,CHI,35.31,32.50%
Chandler Hutchison,3400.00,CHI,SG,CLE,23.23,0.25%
Markelle Fultz,4400.00,PHI,PG/SG,MEM,28.44,7.50%
Kevon Looney,3700.00,GSW,PF/C,BKN,23.16,5.00%
Quinn Cook,4200.00,GSW,PG,BKN,26.16,35.00%
Julius Randle,6200.00,NOP,PF/C,PHO,38.34,17.50%
Jabari Parker,5900.00,CHI,SF/PF,CLE,36.35,12.50%
Jaren Jackson,5200.00,MEM,PF,PHI,31.84,25.00%
Lou Williams,5900.00,LAC,PG/SG,MIL,35.62,0.00%
Clint Capela,6500.00,HOU,C,SAS,39.29,12.50%
Kyle Anderson,4200.00,MEM,PG/SF,PHI,25.27,5.00%
Larry Nance,4600.00,CLE,PF/C,CHI,27.44,7.50%
Collin Sexton,4900.00,CLE,PG,CHI,29.01,22.50%
Dwight Howard,6100.00,WAS,C,MIA,35.96,12.50%
Antonio Blakeney,3700.00,CHI,PG,CLE,21.82,1.00%
Wendell Carter,6300.00,CHI,C,CLE,37.18,20.00%
Ryan Arcidiacono,3300.00,CHI,PG,CLE,19.44,7.50%
Marc Gasol,7200.00,MEM,C,PHI,42.1,5.00%
Danilo Gallinari,6000.00,LAC,SF/PF,MIL,35.07,0.00%
Steven Adams,6400.00,OKC,C,DAL,37.45,15.00%
Harrison Barnes,5300.00,DAL,SF/PF,OKC,30.98,2.50%
Davis Bertans,3900.00,SAS,PF/C,HOU,22.7,5.00%
Jonah Bolden,3000.00,PHI,PF,MEM,17.3,0.00%
Jordan Bell,4000.00,GSW,PF,BKN,23.07,12.50%
J.J. Redick,5200.00,PHI,SG/SF,MEM,30.01,15.00%
T.J. McConnell,3100.00,PHI,PG/SG,MEM,17.76,2.00%
Mike Conley,6700.00,MEM,PG,PHI,38,2.50%
Danny Green,4300.00,TOR,SG/SF,NYK,24.32,0.00%
Dennis Smith Jr.,5600.00,DAL,PG,OKC,31.48,5.00%
Chris Paul,7600.00,HOU,PG,SAS,42.55,2.50%
