Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Bruce Brown,3800.00,DET,PG/SF,MEM,27.8,32.12%
Sekou Doumbouya,3000.00,DET,SF/PF,MEM,20.71,0.10%
Alec Burks,5300.00,GSW,PG/SG,WAS,35.17,37.14%
Reggie Jackson,4700.00,DET,PG,MEM,30.78,25.10%
Jeff Teague,3900.00,ATL,PG/SG,BOS,25.14,11.04%
De'Anthony Melton,3600.00,MEM,PG/SG,DET,22.29,11.04%
John Henson,3000.00,CLE,C,NYK,18.52,27.11%
Kristaps Porzingis,7000.00,DAL,PF/C,IND,43.15,36.14%
Mohamed Bamba,3100.00,ORL,C,CHA,19.1,5.02%
Jordan Poole,3000.00,GSW,SG/SF,WAS,18.4,9.04%
Kevin Love,7100.00,CLE,PF,NYK,43.18,26.10%
Harrison Barnes,4300.00,SAC,SF/PF,MIN,25.78,15.06%
Bryn Forbes,3100.00,SAS,PG/SG,LAC,18.5,0.10%
Reggie Bullock,3600.00,NYK,SG/SF,CLE,21.19,1.00%
Kevin Huerter,5400.00,ATL,SG,BOS,31.59,17.07%
Treveon Graham,3000.00,ATL,SF,BOS,17.49,3.01%
Wes Iwundu,3000.00,ORL,SF,CHA,17.46,4.02%
Garrett Temple,4000.00,BKN,PG/SG,PHO,23.17,13.05%
Damian Jones,4400.00,ATL,C,BOS,25.36,6.02%
Myles Turner,4900.00,IND,C,DAL,27.94,6.02%
Kevin Porter Jr.,4500.00,CLE,SG/SF,NYK,25.55,7.03%
Jayson Tatum,7500.00,BOS,SF/PF,ATL,42.47,25.10%
Jaren Jackson,6100.00,MEM,PF/C,DET,34.47,17.07%
Caris LeVert,4700.00,BKN,PG/SF,PHO,26.3,9.04%
Malcolm Brogdon,6300.00,IND,PG,DAL,35.11,13.05%
Ja Morant,6800.00,MEM,PG,DET,37.83,15.06%
Andre Drummond,9400.00,DET,C,MEM,52.25,27.11%
Javonte Green,3000.00,BOS,SG,ATL,16.64,0.10%
Cedi Osman,4200.00,CLE,SF/PF,NYK,23.3,6.02%
Damion Lee,5700.00,GSW,SG,WAS,31.6,13.05%
De'Aaron Fox,8200.00,SAC,PG,MIN,45.37,18.07%
Spencer Dinwiddie,8000.00,BKN,PG/SG,PHO,43.81,17.07%
Markelle Fultz,5400.00,ORL,PG/SG,CHA,29.27,6.02%
Jarrett Culver,4100.00,MIN,PG/SG,SAC,22.13,0.10%
Trae Young,10000.00,ATL,PG,BOS,53.73,21.08%
Joe Harris,4800.00,BKN,SG/SF,PHO,25.78,3.01%
DeAndre Jordan,4700.00,BKN,C,PHO,25.22,2.01%
Bogdan Bogdanovic,5300.00,SAC,SG/SF,MIN,28.48,6.02%
Svi Mykhailiuk,3800.00,DET,SG/SF,MEM,20.35,1.31%
Andrew Wiggins,7000.00,MIN,SG/SF,SAC,37.5,12.05%
Tony Snell,3300.00,DET,SG/SF,MEM,17.68,2.01%
LaMarcus Aldridge,6900.00,SAS,PF/C,LAC,37.01,13.05%
Ivica Zubac,4200.00,LAC,C,SAS,22.41,0.10%
Wilson Chandler,3100.00,BKN,PF,PHO,16.51,0.10%
Michael Carter-Williams,3700.00,ORL,PG/SG,CHA,19.65,0.10%
Delon Wright,5200.00,DAL,PG/SG,IND,27.55,3.01%
Jimmy Butler,8100.00,MIA,SG/SF,PHI,42.79,15.06%
Brad Wanamaker,3600.00,BOS,PG/SG,ATL,19.01,4.02%
John Collins,8300.00,ATL,PF/C,BOS,43.7,11.04%
Dwayne Bacon,3000.00,CHA,SG/SF,ORL,15.77,0.10%
Jonas Valanciunas,7100.00,MEM,C,DET,37.35,6.02%
Aaron Gordon,6100.00,ORL,SF/PF,CHA,32.04,8.03%
Nikola Vucevic,8800.00,ORL,C,CHA,46.21,13.05%
Malik Monk,4400.00,CHA,PG/SG,ORL,23.07,4.02%
Draymond Green,6500.00,GSW,PG/SF,WAS,33.99,10.04%
Jaylen Brown,7600.00,BOS,SG/SF,ATL,39.65,9.04%
Larry Nance Jr.,5400.00,CLE,PF/C,NYK,28.17,9.04%
Collin Sexton,6600.00,CLE,PG/SG,NYK,34.21,5.02%
Enes Kanter,4300.00,BOS,C,ATL,22.21,1.00%
Terrence Ross,4700.00,ORL,SG/SF,CHA,24.27,2.01%
Bradley Beal,10100.00,WAS,SG/SF,GSW,52.05,12.05%
Nemanja Bjelica,6000.00,SAC,PF,MIN,30.84,10.04%
Langston Galloway,3300.00,DET,SG,MEM,16.94,0.10%
Dejounte Murray,5200.00,SAS,PG,LAC,26.62,0.10%
Robert Covington,5500.00,MIN,SF/PF,SAC,28.16,2.01%
Damyean Dotson,3300.00,NYK,SG/SF,CLE,16.86,0.10%
Jacob Evans,3000.00,GSW,SG/SF,WAS,15.33,0.10%
Darius Garland,5400.00,CLE,PG,NYK,27.56,3.01%
Glenn Robinson III,5000.00,GSW,SF,WAS,25.5,1.41%
Ish Smith,4900.00,WAS,PG,GSW,24.84,0.50%
Eric Paschall,4100.00,GSW,SF/PF,WAS,20.8,0.10%
Dewayne Dedmon,4700.00,SAC,C,MIN,23.84,1.00%
Joel Embiid,9200.00,PHI,C,MIA,46.52,6.02%
Evan Fournier,6100.00,ORL,SG/SF,CHA,30.88,4.02%
Taurean Prince,5100.00,BKN,PF,PHO,25.78,1.00%
Brandon Clarke,5000.00,MEM,PF/C,DET,25.16,0.10%
Isaiah Thomas,4200.00,WAS,PG,GSW,21,0.10%
Buddy Hield,6200.00,SAC,SG/SF,MIN,31.01,4.02%
Josh Okogie,3900.00,MIN,SG/SF,SAC,19.45,0.10%
Tobias Harris,6900.00,PHI,SF/PF,MIA,34.45,5.02%
Tyus Jones,3200.00,MEM,PG,DET,15.9,0.10%
Terry Rozier,6700.00,CHA,PG/SG,ORL,33.23,1.00%
Dillon Brooks,5900.00,MEM,SG,DET,29.26,0.10%
Karl-Anthony Towns,10600.00,MIN,C,SAC,52.5,6.02%
Patrick Beverley,5200.00,LAC,PG,SAS,25.62,0.50%
Kawhi Leonard,10300.00,LAC,SF,SAS,50.64,7.03%
Mitchell Robinson,5000.00,NYK,C,CLE,24.6,0.60%
Bobby Portis,3700.00,NYK,PF/C,CLE,18.15,0.10%
Gordon Hayward,7900.00,BOS,SF/PF,ATL,38.73,5.02%
Montrezl Harrell,6800.00,LAC,C,SAS,33.19,0.10%
Thomas Bryant,5800.00,WAS,PF/C,GSW,28.26,1.00%
Jordan McLaughlin,3000.00,MIN,PG,SAC,14.61,0.10%
Miles Bridges,5800.00,CHA,SF/PF,ORL,28.16,2.01%
Jae Crowder,4800.00,MEM,SF,DET,23.35,1.00%
