Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Mike Muscala,1500.00,OKC,PF/C,TOR,13.73,0.10%
Isaiah Hartenstein,3000.00,HOU,PF/C,NOP,25.19,12.01%
Michael Porter Jr.,3000.00,DEN,SF/PF,SAC,23.88,0.01%
Ben McLemore,4000.00,HOU,SG/SF,NOP,31.34,42.84%
Austin Rivers,3800.00,HOU,PG/SG,NOP,29.4,34.93%
Danuel House Jr.,4800.00,HOU,SF/PF,NOP,35.22,43.18%
Kyle Anderson,3200.00,MEM,SF/PF,CHA,22.88,26.58%
Jerami Grant,3800.00,DEN,PF/C,SAC,25.32,0.86%
P.J. Tucker,4800.00,HOU,SF/PF,NOP,31.55,31.69%
Chris Clemons,3000.00,HOU,PG,NOP,19.02,15.71%
Eric Gordon,3500.00,HOU,SG/SF,NOP,22.05,14.55%
Monte Morris,3200.00,DEN,PG,SAC,19.45,1.71%
Malik Beasley,3100.00,DEN,PG/SG,SAC,18.29,4.41%
Danny Green,3600.00,LAL,SG/SF,DAL,20.97,11.91%
Lonzo Ball,5400.00,NOP,PG,HOU,30.88,19.79%
Brandon Ingram,8100.00,NOP,SF/PF,HOU,45.93,40.64%
Malik Monk,3400.00,CHA,PG/SG,MEM,19.05,8.24%
Brandon Clarke,4900.00,MEM,PF/C,CHA,27.32,16.18%
Will Barton,6100.00,DEN,PG/SF,SAC,33.35,24.79%
Luguentz Dort,2400.00,OKC,PG,TOR,12.93,0.10%
Anthony Davis,9700.00,LAL,PF/C,DAL,52.1,40.62%
J.J. Redick,4300.00,NOP,SG/SF,HOU,23.11,9.47%
Nikola Jokic,9100.00,DEN,C,SAC,48.87,37.68%
Jrue Holiday,7800.00,NOP,PG/SG,HOU,41.84,31.55%
Jamal Murray,6800.00,DEN,PG/SG,SAC,36.04,15.94%
LeBron James,9800.00,LAL,PG/SF,DAL,51.96,38.72%
Jaren Jackson,6600.00,MEM,PF/C,CHA,34.89,24.51%
Nemanja Bjelica,5700.00,SAC,PF,DEN,29.99,14.29%
Ja Morant,6400.00,MEM,PG,CHA,33.63,17.70%
Trevor Ariza,4200.00,SAC,SF/PF,DEN,21.92,5.91%
Kyle Kuzma,4800.00,LAL,SF/PF,DAL,25.04,1.71%
Gary Clark,3000.00,HOU,PF/C,NOP,15.64,0.86%
Luka Doncic,11400.00,DAL,PG/SF,LAL,58.72,37.73%
Miles Bridges,4500.00,CHA,SF/PF,MEM,22.99,5.87%
De'Anthony Melton,4000.00,MEM,PG/SG,CHA,20.4,4.78%
Terry Rozier,6900.00,CHA,PG/SG,MEM,34.8,17.37%
Rajon Rondo,4500.00,LAL,PG,DAL,22.69,5.84%
Josh Hart,4200.00,NOP,SG/SF,HOU,21.04,5.72%
Grayson Allen,3100.00,MEM,PG/SG,CHA,15.5,2.75%
PJ Washington,5500.00,CHA,PF/C,MEM,27.42,8.99%
Jonas Valanciunas,6700.00,MEM,C,CHA,33.35,12.66%
Bogdan Bogdanovic,6000.00,SAC,SG/SF,DEN,29.81,12.61%
Buddy Hield,6200.00,SAC,SG/SF,DEN,30.82,11.93%
Mason Plumlee,3900.00,DEN,PF/C,SAC,19.33,0.01%
De'Aaron Fox,6300.00,SAC,PG,DEN,31.18,11.82%
JaVale McGee,3700.00,LAL,C,DAL,18.27,2.02%
Devonte' Graham,7900.00,CHA,PG,MEM,38.9,13.54%
Dwight Powell,4900.00,DAL,C,LAL,23.75,1.71%
Abdel Nader,3600.00,OKC,SF,TOR,17.24,0.10%
Dillon Brooks,4900.00,MEM,SG/SF,CHA,23.44,1.71%
Delon Wright,4000.00,DAL,PG/SG,LAL,19.1,1.71%
Derrick Favors,6500.00,NOP,PF/C,HOU,30.7,8.51%
Bismack Biyombo,4700.00,CHA,C,MEM,22.12,0.86%
Patrick McCaw,4200.00,TOR,PG/SF,OKC,19.65,0.10%
Cody Zeller,5200.00,CHA,PF/C,MEM,23.87,2.55%
Richaun Holmes,7100.00,SAC,PF/C,DEN,32.45,6.78%
Marvin Williams,3400.00,CHA,SF/PF,MEM,15.52,0.86%
Harrison Barnes,5100.00,SAC,SF/PF,DEN,23.23,0.86%
