Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jakob Poeltl,4000.00,SAS,C,DEN,26.86,19.20%
DeMarre Carroll,4200.00,BKN,SF/PF,PHI,27.11,18.10%
Marco Belinelli,3100.00,SAS,SG/SF,DEN,19.13,9.20%
Patty Mills,3200.00,SAS,PG/SG,DEN,19.5,9.00%
Paul Millsap,5500.00,DEN,PF/C,SAS,33.11,20.00%
Chris Paul,7000.00,HOU,PG,UTA,41.83,22.40%
Giannis Antetokounmpo,10500.00,MIL,SF/PF,DET,62.13,28.40%
Spencer Dinwiddie,5000.00,BKN,PG/SG,PHI,29.62,16.10%
LaMarcus Aldridge,7800.00,SAS,PF/C,DEN,46.1,23.80%
Jarrett Allen,4700.00,BKN,C,PHI,27.75,14.70%
Jimmy Butler,7200.00,PHI,SG/SF,BKN,41.75,20.70%
J.J. Redick,5000.00,PHI,SG/SF,BKN,28.94,15.00%
Joe Harris,4400.00,BKN,SG/SF,PHI,25.34,12.70%
Rodions Kurucs,3300.00,BKN,SF/PF,PHI,18.97,7.90%
Blake Griffin,7400.00,DET,PF/C,MIL,42.25,20.60%
Wayne Ellington,4200.00,DET,SG/SF,MIL,23.9,10.90%
Andre Drummond,8900.00,DET,C,MIL,50.68,24.30%
Jae Crowder,4100.00,UTA,SF/PF,HOU,23.12,10.30%
Torrey Craig,3300.00,DEN,SG/SF,SAS,18.37,7.20%
Tobias Harris,6500.00,PHI,SF/PF,BKN,36.11,16.60%
Rudy Gobert,8000.00,UTA,C,HOU,44.32,20.00%
Nikola Jokic,9300.00,DEN,C,SAS,51.08,23.20%
Luke Kennard,5200.00,DET,SG/SF,MIL,28.4,11.90%
Donovan Mitchell,7700.00,UTA,PG/SG,HOU,42,18.30%
DeMar DeRozan,7900.00,SAS,SG/SF,DEN,42.95,18.30%
Caris LeVert,5500.00,BKN,SG/SF,PHI,29.88,12.20%
Joe Ingles,5800.00,UTA,SG/SF,HOU,31.48,12.60%
Clint Capela,7300.00,HOU,C,UTA,39.65,16.10%
Rudy Gay,5100.00,SAS,SF/PF,DEN,27.54,11.10%
James Harden,10800.00,HOU,PG/SG,UTA,57.99,26.40%
Joel Embiid,9700.00,PHI,C,BKN,51.87,22.30%
Ben Simmons,8500.00,PHI,PG/SF,BKN,45.34,20.00%
George Hill,3800.00,MIL,PG/SG,DET,20.13,7.40%
Bryn Forbes,4000.00,SAS,PG/SG,DEN,21.07,7.70%
Mason Plumlee,4000.00,DEN,PF/C,SAS,21.02,7.90%
Malik Beasley,3800.00,DEN,PG/SG,SAS,19.91,7.10%
Derrick White,5700.00,SAS,PG/SG,DEN,29.68,11.40%
D'Angelo Russell,8100.00,BKN,PG/SG,PHI,42.22,17.10%
Sterling Brown,4400.00,MIL,SG/SF,DET,22.77,8.00%
Reggie Jackson,5400.00,DET,PG/SG,MIL,27.93,10.50%
Eric Gordon,4900.00,HOU,SG/SF,UTA,25.26,9.20%
Brook Lopez,5400.00,MIL,C,DET,27.75,10.50%
Jamal Murray,6300.00,DEN,PG/SG,SAS,32.27,12.00%
Eric Bledsoe,6600.00,MIL,PG,DET,33.73,13.50%
Derrick Favors,5600.00,UTA,PF/C,HOU,28.53,11.10%
Ricky Rubio,6000.00,UTA,PG,HOU,30.34,11.90%
Gary Harris,5300.00,DEN,SG,SAS,26.55,11.10%
Khris Middleton,6800.00,MIL,SG/SF,DET,33.73,12.20%
P.J. Tucker,4500.00,HOU,SF/PF,UTA,22.23,7.80%
Austin Rivers,3000.00,HOU,PG/SG,UTA,14.82,4.60%
Nikola Mirotic,3900.00,MIL,PF/C,DET,18.65,6.20%
Ish Smith,3900.00,DET,PG,MIL,18.15,6.10%
Langston Galloway,3400.00,DET,PG/SG,MIL,15.7,4.50%
Monte Morris,3800.00,DEN,PG,SAS,17.29,5.50%
Ersan Ilyasova,3400.00,MIL,PF/C,DET,15.29,4.30%
James Ennis III,3100.00,PHI,SF/PF,BKN,13.66,3.80%
Thon Maker,3500.00,DET,PF/C,MIL,15.32,4.20%
Danuel House Jr.,3500.00,HOU,SF/PF,UTA,14.9,4.10%
Kenneth Faried,3400.00,HOU,PF/C,UTA,14.35,3.80%
Royce O'Neale,3600.00,UTA,SF,HOU,14.66,4.00%
Rondae Hollis-Jefferson,3500.00,BKN,PF/C,PHI,14,3.40%
Kyle Korver,3000.00,UTA,SG/SF,HOU,11.41,2.80%
Pat Connaughton,4500.00,MIL,SG/SF,DET,16.99,4.20%
Mike Scott,3500.00,PHI,SF/PF,BKN,12.91,2.90%
Davis Bertans,3100.00,SAS,SF/PF,DEN,11.04,2.50%
Thabo Sefolosha,3000.00,UTA,SF/PF,HOU,10.54,2.60%
Bruce Brown,3100.00,DET,SG/SF,MIL,10.48,2.20%
Jared Dudley,3100.00,BKN,SF/PF,PHI,10.39,2.10%
Treveon Graham,3100.00,BKN,SF/PF,PHI,10.14,2.00%
Gerald Green,3100.00,HOU,SG/SF,UTA,9.48,1.80%
Greg Monroe,4300.00,PHI,C,BKN,12.15,1.70%
Boban Marjanovic,4900.00,PHI,C,BKN,13.45,2.00%
Will Barton,4800.00,DEN,SG/SF,SAS,11.77,0.90%
Iman Shumpert,2900.00,HOU,SG/SF,UTA,7.1,1.20%
Raul Neto,3000.00,UTA,PG,HOU,6.25,1.10%
T.J. McConnell,3100.00,PHI,PG/SG,BKN,4.25,0.10%
Glenn Robinson III,3000.00,DET,SF/PF,MIL,4.01,0.10%
