Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Shabazz Napier,3800.00,POR,PG/SG,MEM,28.58,65.00%
Isaiah Taylor,3800.00,ATL,PG,MIN,25.85,30.00%
Evan Turner,3600.00,POR,SG/SF,MEM,23.22,22.50%
Mario Chalmers,3200.00,MEM,PG,POR,20.43,0.01%
Jamal Crawford,3900.00,MIN,SG,ATL,23.87,10.00%
Aron Baynes,3400.00,BOS,C,UTA,20.39,0.01%
Wesley Johnson,3200.00,LAC,SG/SF,PHO,18.37,2.50%
Trey Burke,5800.00,NYK,PG/SG,PHI,33.1,10.00%
Tyler Dorsey,3600.00,ATL,PG/SG,MIN,20.52,7.50%
Luke Kornet,3400.00,NYK,PF/C,PHI,19.07,2.50%
Dewayne Dedmon,5300.00,ATL,PF/C,MIN,29.59,10.00%
D.J. Augustin,5700.00,ORL,PG/SG,BKN,31.7,5.00%
John Collins,5100.00,ATL,PF/C,MIN,28.24,10.00%
Shelvin Mack,4300.00,ORL,PG/SG,BKN,23.79,1.00%
JaMychal Green,5600.00,MEM,SF/PF,POR,30.88,5.00%
C.J. McCollum,7500.00,POR,PG/SG,MEM,41.24,30.00%
Aaron Harrison,3000.00,DAL,PG/SG,LAL,16.36,0.01%
Taurean Prince,7100.00,ATL,SG/SF,MIN,38.71,5.00%
Jeff Teague,7000.00,MIN,PG,ATL,38.11,15.00%
Karl-Anthony Towns,9500.00,MIN,C,ATL,51.62,30.00%
Pat Connaughton,3000.00,POR,SG/SF,MEM,16.3,0.25%
D'Angelo Russell,6300.00,BKN,PG/SG,ORL,34.09,10.00%
Michael Beasley,5900.00,NYK,SF/PF,PHI,31.43,7.50%
Harrison Barnes,6400.00,DAL,SF/PF,LAL,33.99,7.50%
Troy Williams,3300.00,NYK,SF/PF,PHI,17.51,0.01%
Nikola Vucevic,7800.00,ORL,C,BKN,41.37,10.00%
LeBron James,11600.00,CLE,SF/PF,CHA,60.94,40.00%
Jayson Tatum,6300.00,BOS,SF/PF,UTA,33.08,1.00%
Damion Lee,4000.00,ATL,SG/SF,MIN,20.75,1.00%
Tyrone Wallace,3000.00,LAC,PG/SG,PHO,15.54,10.00%
Jaylen Brown,5000.00,BOS,SG/SF,UTA,25.85,1.00%
Brook Lopez,6400.00,LAL,C,DAL,33.05,5.00%
Taj Gibson,5600.00,MIN,PF/C,ATL,28.91,10.00%
Donovan Mitchell,7500.00,UTA,PG/SG,BOS,38.73,5.00%
Rudy Gobert,7700.00,UTA,C,BOS,39.52,7.50%
Lou Williams,8200.00,LAC,PG/SG,PHO,41.96,15.00%
Joe Ingles,6100.00,UTA,SG/SF,BOS,31.18,5.00%
Guerschon Yabusele,3100.00,BOS,PF/C,UTA,15.84,0.01%
Austin Rivers,6000.00,LAC,PG/SG,PHO,30.61,10.00%
Rodney Purvis,3300.00,ORL,PG/SG,BKN,16.84,0.01%
Jeff Green,4400.00,CLE,SF/PF,CHA,22.4,12.50%
Greg Monroe,5200.00,BOS,PF/C,UTA,26.35,0.50%
Enes Kanter,6300.00,NYK,C,PHI,31.85,7.50%
Wayne Selden,4100.00,MEM,PG/SG,POR,20.76,1.00%
Ricky Rubio,6600.00,UTA,PG,BOS,33.17,5.00%
Dennis Smith Jr.,6500.00,DAL,PG,LAL,32.64,7.50%
Tobias Harris,7300.00,LAC,SF/PF,PHO,36.65,17.50%
Andrew Wiggins,6800.00,MIN,SG/SF,ATL,33.88,10.00%
Ersan Ilyasova,4100.00,PHI,SF/PF,NYK,20.42,1.00%
Jusuf Nurkic,6400.00,POR,C,MEM,31.77,10.00%
Jarell Martin,4400.00,MEM,PF/C,POR,21.77,1.00%
Spencer Dinwiddie,4900.00,BKN,PG/SG,ORL,24.2,2.50%
Kyle Collinsworth,3300.00,DAL,PG/SG,LAL,16.26,1.00%
Caris LeVert,5100.00,BKN,PG/SF,ORL,25.1,7.50%
Rondae Hollis-Jefferson,6700.00,BKN,SF/PF,ORL,32.95,5.00%
Mario Hezonja,5300.00,ORL,SF/PF,BKN,26.03,5.00%
DeAndre Jordan,8400.00,LAC,C,PHO,41.18,7.50%
Mike Muscala,4500.00,ATL,PF/C,MIN,22.07,1.00%
Tim Hardaway Jr.,6500.00,NYK,SG/SF,PHI,31.85,7.50%
Sindarius Thornwell,3100.00,LAC,SG/SF,PHO,15.19,2.50%
Derrick Favors,5300.00,UTA,PF/C,BOS,25.87,2.50%
Marc Gasol,7400.00,MEM,C,POR,35.93,2.50%
Brandon Ingram,5700.00,LAL,SG/SF,DAL,27.66,1.00%
Aaron Gordon,8300.00,ORL,SF/PF,BKN,39.83,15.00%
J.J. Redick,4700.00,PHI,SG/SF,NYK,22.45,2.50%
Jeremy Lamb,5500.00,CHA,SG/SF,CLE,26.15,2.50%
Jordan Clarkson,4500.00,CLE,PG/SG,CHA,21.34,5.00%
Ben Simmons,9300.00,PHI,PG/SF,NYK,44.09,10.00%
Kemba Walker,8500.00,CHA,PG,CLE,40.17,7.50%
Joel Embiid,9400.00,PHI,C,NYK,44.44,12.50%
Terry Rozier,6900.00,BOS,PG/SG,UTA,32.41,7.50%
Larry Nance,5000.00,CLE,PF/C,CHA,23.48,7.50%
Allen Crabbe,4700.00,BKN,SG/SF,ORL,21.93,2.50%
Julius Randle,8100.00,LAL,PF/C,DAL,37.84,15.00%
Frank Ntilikina,3700.00,NYK,PG/SG,PHI,17.23,0.01%
Dwight Howard,8600.00,CHA,C,CLE,39.97,7.50%
DeMarre Carroll,5800.00,BKN,SF/PF,ORL,26.81,10.00%
Ed Davis,3600.00,POR,PF/C,MEM,16.6,1.00%
Jae Crowder,4300.00,UTA,SF/PF,BOS,19.75,1.00%
Lonzo Ball,8000.00,LAL,PG,DAL,36.66,5.00%
Jarrett Allen,4300.00,BKN,C,ORL,19.66,2.50%
Bismack Biyombo,3300.00,ORL,PF/C,BKN,14.88,0.50%
Josh Magette,3200.00,ATL,PG,MIN,14.33,0.01%
Dillon Brooks,4000.00,MEM,SG/SF,POR,17.77,1.00%
Guillermo Hernangomez,3800.00,CHA,C,CLE,16.83,0.25%
Kobi Simmons,3100.00,MEM,SG,POR,13.73,0.01%
Nerlens Noel,4700.00,DAL,C,LAL,20.6,10.00%
Michael Kidd-Gilchrist,3700.00,CHA,SF,CLE,16.21,1.00%
Al-Farouq Aminu,6100.00,POR,SF/PF,MEM,26.46,5.00%
Dario Saric,6200.00,PHI,PF/C,NYK,26.91,5.00%
Nemanja Bjelica,5700.00,MIN,SF/PF,ATL,24.55,10.00%
Robert Covington,5900.00,PHI,SF/PF,NYK,25.36,5.00%
Frank Kaminsky,4300.00,CHA,PF/C,CLE,18.2,1.00%
Kentavious Caldwell-Pope,6300.00,LAL,SG/SF,DAL,26.67,5.00%
Kyle Kuzma,7200.00,LAL,SF/PF,DAL,30.42,5.00%
Marco Belinelli,3900.00,PHI,SG/SF,NYK,16.43,1.00%
Marvin Williams,4200.00,CHA,SF/PF,CLE,17.69,1.00%
Rodney Hood,4800.00,CLE,SG/SF,CHA,20.2,1.00%
Doug McDermott,3500.00,DAL,SF,LAL,14.65,1.00%
Dante Cunningham,3500.00,BKN,PF/C,ORL,14.44,0.01%
Joe Harris,4300.00,BKN,SG/SF,ORL,17.53,1.00%
Tyler Ennis,3200.00,LAL,PG/SG,DAL,13.05,0.01%
Chandler Parsons,3200.00,MEM,SF/PF,POR,12.86,0.01%
George Hill,4900.00,CLE,PG/SG,CHA,19.65,0.50%
Emmanuel Mudiay,4000.00,NYK,PG,PHI,15.97,0.01%
Montrezl Harrell,4600.00,LAC,PF/C,PHO,18.34,2.50%
Yogi Ferrell,5500.00,DAL,PG/SG,LAL,21.88,1.00%
Royce O'Neale,3100.00,UTA,SF,BOS,12.24,0.01%
Shane Larkin,3500.00,BOS,PG,UTA,13.8,0.01%
Dante Exum,3200.00,UTA,PG/SG,BOS,12.51,0.01%
Markelle Fultz,3800.00,PHI,PG/SG,NYK,14.58,1.00%
Deyonta Davis ,3400.00,MEM,PF/C,POR,12.91,0.01%
Nicolas Batum,6600.00,CHA,SG/SF,CLE,24.89,7.50%
Dirk Nowitzki,5300.00,DAL,PF/C,LAL,19.79,2.50%
Abdel Nader,3300.00,BOS,PF,UTA,12.32,0.01%
Gorgui Dieng,3400.00,MIN,PF/C,ATL,12.65,0.50%
Lance Thomas,3000.00,NYK,SF/PF,PHI,11.03,0.01%
T.J. McConnell,3300.00,PHI,PG/SG,NYK,11.79,0.01%
Jose Calderon,3400.00,CLE,PG,CHA,11.83,0.01%
Dorian Finney-Smith,3500.00,DAL,SF/PF,LAL,12.11,1.00%
Tristan Thompson,3900.00,CLE,PF/C,CHA,13.26,0.25%
Dwight Powell,5700.00,DAL,PF/C,LAL,19.09,1.00%
Richaun Holmes,3400.00,PHI,PF/C,NYK,11.12,0.01%
Semi Ojeleye,3200.00,BOS,SG/SF,UTA,10.27,0.01%
Dwayne Bacon,3300.00,CHA,SG/SF,CLE,10.27,0.01%
Malik Monk,3400.00,CHA,PG/SG,CLE,10.59,0.01%
Wade Baldwin,3000.00,POR,PG/SG,MEM,9.05,0.01%
Cedi Osman,3500.00,CLE,SG/SF,CHA,10.4,0.01%
Zach Collins,3400.00,POR,PF/C,MEM,10.08,0.01%
Travis Wear,3000.00,LAL,PF,DAL,8.58,0.01%
Andrew White,3200.00,ATL,SF,MIN,8.93,0.01%
Khem Birch,3200.00,ORL,PF/C,BKN,8.57,0.01%
Tyus Jones,3300.00,MIN,PG/SG,ATL,8.68,0.01%
J.R. Smith,3700.00,CLE,SG/SF,CHA,9.7,0.01%
Arron Afflalo,3400.00,ORL,SG/SF,BKN,8.18,0.01%
Ben McLemore,3400.00,MEM,SG/SF,POR,6.97,0.01%
Jonas Jerebko,3100.00,UTA,SF/PF,BOS,5.75,0.01%
Boban Marjanovic,3200.00,LAC,C,PHO,5.82,0.01%
Tyler Cavanaugh,3000.00,ATL,PF,MIN,5.4,0.01%
Jamel Artis,3000.00,ORL,SG/SF,BKN,5.21,0.01%
Ivica Zubac,3000.00,LAL,C,DAL,5.19,0.01%
Sam Dekker,3000.00,LAC,SF/PF,PHO,4.93,0.01%
Channing Frye,3000.00,LAL,PF/C,DAL,2.76,0.01%
Maxi Kleber,3100.00,DAL,PF/C,LAL,2.47,0.01%
Isaiah Hicks,3200.00,NYK,PF/C,PHI,2.25,0.01%
Ante Zizic,3400.00,CLE,C,CHA,2.08,0.01%
