Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Rodions Kurucs,3200.00,BKN,SF/PF,WAS,21.18,1.00%
George Hill,3400.00,MIL,PG/SG,CLE,22.35,7.50%
Mason Plumlee,4300.00,DEN,PF/C,OKC,27.81,42.50%
Frank Ntilikina,3600.00,NYK,PG/SF,CHA,23.12,5.00%
Iman Shumpert,3600.00,SAC,SG/SF,GSW,22.95,7.50%
Jerami Grant,4000.00,OKC,PF,DEN,25.45,7.50%
Fred VanVleet,4800.00,TOR,PG/SG,POR,30.36,1.00%
Dewayne Dedmon,4300.00,ATL,PF/C,BOS,26.78,7.50%
Wilson Chandler,3800.00,PHI,SF/PF,IND,23.42,5.00%
Matthew Dellavedova,3500.00,CLE,PG/SG,MIL,21.35,1.00%
J.J. Redick,5100.00,PHI,SG/SF,IND,31.13,5.00%
Tony Snell,3100.00,MIL,SG/SF,CLE,18.85,0.01%
Jeff Green,4300.00,WAS,SF/PF,BKN,26.12,1.00%
Garrett Temple,3400.00,MEM,SG/SF,MIA,20.6,5.00%
Joe Harris,4300.00,BKN,SG/SF,WAS,26.02,2.50%
Kyle Anderson,4200.00,MEM,PG/SF,MIA,25.37,10.00%
Rondae Hollis-Jefferson,5000.00,BKN,PF/C,WAS,30,2.50%
Kevin Huerter,3900.00,ATL,SG/SF,BOS,23.31,5.00%
Jonas Jerebko,3800.00,GSW,SF/PF,SAC,22.66,1.00%
Alec Burks,4500.00,CLE,PG/SG,MIL,26.67,10.00%
Shelvin Mack,3400.00,MEM,PG,MIA,19.92,1.00%
Jeremy Lamb,5600.00,CHA,SG/SF,NYK,32.42,7.50%
DeMarre Carroll,3500.00,BKN,SF/PF,WAS,20.24,5.00%
Markieff Morris,5100.00,WAS,PF/C,BKN,29.33,10.00%
Evan Turner,4000.00,POR,SG/SF,TOR,23.01,7.50%
Kevon Looney,3700.00,GSW,PF/C,SAC,21.23,2.50%
Juan Hernangomez,4700.00,DEN,SF/PF,OKC,26.8,10.00%
Josh Richardson,5600.00,MIA,SG/SF,MEM,31.61,15.00%
Kevin Knox,4800.00,NYK,SF/PF,CHA,27.04,30.00%
Dennis Schroder,5600.00,OKC,PG/SG,DEN,31.33,5.00%
Buddy Hield,5800.00,SAC,SG/SF,GSW,32.41,7.50%
Jamal Murray,6900.00,DEN,PG/SG,OKC,38.51,10.00%
De'Aaron Fox,7000.00,SAC,PG,GSW,39.04,17.50%
Ed Davis,3400.00,BKN,PF/C,WAS,18.87,1.00%
Tomas Satoransky ,4200.00,WAS,PG/SG,BKN,23.12,5.00%
Kelly Oubre,5400.00,WAS,SG/SF,BKN,29.64,5.00%
Klay Thompson,6200.00,GSW,SG,SAC,34.06,10.00%
T.J. McConnell,3600.00,PHI,PG/SG,IND,19.76,0.01%
Mike Muscala,4000.00,PHI,PF/C,IND,21.9,2.50%
Jusuf Nurkic,6700.00,POR,C,TOR,36.66,12.50%
Nikola Jokic,9400.00,DEN,C,OKC,51.2,15.00%
Cody Zeller,4900.00,CHA,C,NYK,26.55,10.00%
Marc Gasol,7800.00,MEM,C,MIA,42.3,7.50%
Marvin Williams,4900.00,CHA,SF/PF,NYK,26.57,2.50%
Tim Hardaway Jr.,6600.00,NYK,SG/SF,CHA,35.68,15.00%
Delon Wright,3200.00,TOR,PG/SG,POR,17.27,0.01%
Cedi Osman,4600.00,CLE,SF/PF,MIL,24.85,5.00%
Nemanja Bjelica,4200.00,SAC,SF/PF,GSW,22.59,10.00%
Kawhi Leonard,9300.00,TOR,SF/PF,POR,49.95,5.00%
Brook Lopez,4800.00,MIL,C,CLE,25.73,7.50%
Damian Lillard,8500.00,POR,PG,TOR,45.57,12.50%
Spencer Dinwiddie,6500.00,BKN,PG/SG,WAS,34.76,5.00%
JaMychal Green,4600.00,MEM,SF/PF,MIA,24.5,2.50%
James Johnson,3600.00,MIA,SF/PF,MEM,19.12,1.00%
Al-Farouq Aminu,4500.00,POR,SF/PF,TOR,23.78,5.00%
Danny Green,4600.00,TOR,SG/SF,POR,24.31,1.00%
Monte Morris,4000.00,DEN,PG,OKC,21.13,7.50%
Pascal Siakam,5900.00,TOR,PF,POR,31.12,12.50%
Maurice Harkless,3700.00,POR,SF/PF,TOR,19.37,1.00%
Justise Winslow,5200.00,MIA,SF/PF,MEM,27.06,5.00%
Greg Monroe,3600.00,TOR,C,POR,18.63,0.01%
Trae Young,6100.00,ATL,PG,BOS,31.59,7.50%
Nicolas Batum,4700.00,CHA,SG/SF,NYK,24.19,5.00%
Kent Bazemore,5700.00,ATL,SG/SF,BOS,29.31,5.00%
Trey Lyles,4400.00,DEN,SF/PF,OKC,22.61,12.50%
Sterling Brown,3300.00,MIL,SG/SF,CLE,16.9,7.50%
Mike Conley,8100.00,MEM,PG,MIA,41.41,5.00%
Noah Vonleh,5400.00,NYK,PF/C,CHA,27.32,5.00%
Gordon Hayward,5800.00,BOS,SF/PF,ATL,29.31,1.00%
Hassan Whiteside,7500.00,MIA,C,MEM,37.87,5.00%
Jarrett Allen,5600.00,BKN,C,WAS,28.27,5.00%
Miles Bridges,3600.00,CHA,SF/PF,NYK,18.13,1.00%
Emmanuel Mudiay,5700.00,NYK,PG,CHA,28.54,15.00%
Serge Ibaka,6300.00,TOR,PF/C,POR,31.47,10.00%
Mitchell Robinson,3400.00,NYK,C,CHA,16.85,0.01%
Bradley Beal,7900.00,WAS,SG,BKN,39.07,10.00%
Thon Maker,3100.00,MIL,PF/C,CLE,15.28,0.01%
Kosta Koufos,3000.00,SAC,C,GSW,14.7,1.00%
Joel Embiid,10600.00,PHI,C,IND,51.9,15.00%
Jayson Tatum,6300.00,BOS,SF/PF,ATL,30.82,7.50%
Channing Frye,3000.00,CLE,PF/C,MIL,14.61,0.01%
Steven Adams,6300.00,OKC,C,DEN,30.67,5.00%
Marvin Bagley III,5700.00,SAC,PF/C,GSW,27.71,5.00%
Collin Sexton,5200.00,CLE,PG,MIL,25.15,2.50%
Rodney McGruder,4000.00,MIA,SG/SF,MEM,19.35,1.00%
Landry Shamet,3200.00,PHI,PG/SG,IND,15.46,0.01%
Enes Kanter,7100.00,NYK,C,CHA,34.26,5.00%
Terry Rozier,4600.00,BOS,PG/SG,ATL,22.15,1.00%
Ben Simmons,8700.00,PHI,PG/SF,IND,41.86,5.00%
Malik Beasley,3500.00,DEN,PG/SG,OKC,16.79,1.00%
Marcus Smart,4700.00,BOS,PG/SG,ATL,22.45,2.50%
D'Angelo Russell,7300.00,BKN,PG/SG,WAS,34.74,7.50%
Willie Cauley-Stein,6400.00,SAC,C,GSW,30.49,5.00%
Russell Westbrook,10800.00,OKC,PG,DEN,51.46,20.00%
Quinn Cook,3200.00,GSW,PG,SAC,15.16,0.01%
Mario Hezonja,3200.00,NYK,SF/PF,CHA,15.11,0.01%
Bogdan Bogdanovic,6000.00,SAC,SG/SF,GSW,28.34,5.00%
Marcus Morris,6500.00,BOS,SF/PF,ATL,30.68,5.00%
Jordan Clarkson,5300.00,CLE,PG/SG,MIL,24.96,2.50%
Michael Kidd-Gilchrist,3700.00,CHA,SF/PF,NYK,17.38,0.01%
Torrey Craig,3200.00,DEN,SG/SF,OKC,14.97,1.00%
C.J. McCollum,7100.00,POR,PG/SG,TOR,33.11,7.50%
Giannis Antetokounmpo,11000.00,MIL,SF/PF,CLE,51.26,25.00%
Draymond Green,6800.00,GSW,PF/C,SAC,31.62,5.00%
C.J. Miles,3100.00,TOR,SG/SF,POR,14.36,0.01%
Kevin Durant,10300.00,GSW,SF/PF,SAC,47.69,10.00%
John Collins,7200.00,ATL,PF/C,BOS,33.16,5.00%
Kemba Walker,9200.00,CHA,PG,NYK,42.22,10.00%
Eric Bledsoe,7600.00,MIL,PG/SG,CLE,34.88,20.00%
Jordan Bell,3200.00,GSW,PF/C,SAC,14.69,1.00%
Bojan Bogdanovic,5200.00,IND,SG/SF,PHI,23.74,5.00%
Alex Len,3300.00,ATL,C,BOS,15,1.00%
Victor Oladipo,8400.00,IND,PG/SG,PHI,38.26,5.00%
Larry Nance,6200.00,CLE,PF/C,MIL,28.17,2.50%
Nik Stauskas,3100.00,POR,SG/SF,TOR,14.07,1.00%
Domantas Sabonis,6500.00,IND,PF/C,PHI,29.45,2.50%
Paul George,9100.00,OKC,SF/PF,DEN,41.08,7.50%
Ersan Ilyasova,3500.00,MIL,PF/C,CLE,15.75,1.00%
