Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jaylen Brown,3000.00,BOS,SF,CLE,21.67,
Marcus Smart,5100.00,BOS,PG/SG,CLE,34.18,
Terry Rozier,2700.00,BOS,PG/SG,CLE,17.68,
Al Horford,6800.00,BOS,C,CLE,40.53,
Avery Bradley,5900.00,BOS,SG,CLE,34.62,
Kevin Love,7500.00,CLE,PF/C,BOS,41.39,
Jae Crowder,6100.00,BOS,SF/PF,CLE,33.12,
Zaza Pachulia,2900.00,GSW,C,SAS,15.68,
Klay Thompson,6000.00,GSW,SG,SAS,32.01,
Stephen Curry,9600.00,GSW,PG,SAS,50.74,
Tristan Thompson,5400.00,CLE,C,BOS,28.36,
Manu Ginobili,4000.00,SAS,SG,GSW,20.71,
Draymond Green,7900.00,GSW,PF/C,SAS,40.77,
Kevin Durant,10100.00,GSW,SF/PF,SAS,50.24,
LaMarcus Aldridge,7800.00,SAS,PF/C,GSW,38.16,
J.R. Smith,3300.00,CLE,SG,BOS,16.11,
Kyrie Irving,8500.00,CLE,PG,BOS,41.47,
Patty Mills,5500.00,SAS,PG,GSW,26.59,
Andre Iguodala,4600.00,GSW,SG/SF,SAS,22.13,
LeBron James,12600.00,CLE,SF/PF,BOS,59.42,
Danny Green,4400.00,SAS,SG,GSW,20.26,
Iman Shumpert,2800.00,CLE,SG/SF,BOS,12.74,
Gerald Green,2200.00,BOS,SG,CLE,9.97,
Kelly Olynyk,4400.00,BOS,PF/C,CLE,19.32,
Pau Gasol,4900.00,SAS,C,GSW,21.28,
Kyle Korver,3200.00,CLE,SG/SF,BOS,13.64,
Shaun Livingston,2600.00,GSW,PG,SAS,10.5,
Patrick McCaw,2000.00,GSW,SG,SAS,7.65,
David West,3200.00,GSW,PF,SAS,12.16,
JaVale McGee,2700.00,GSW,C,SAS,10.13,
Richard Jefferson,2000.00,CLE,SF,BOS,7.31,
Deron Williams,2900.00,CLE,PG,BOS,9.86,
Jonathon Simmons,5800.00,SAS,SG/SF,GSW,19.24,
Matt Barnes,2200.00,GSW,SF,SAS,6.93,
Ian Clark,2100.00,GSW,PG/SG,SAS,6.61,
Amir Johnson,2400.00,BOS,PF,CLE,7.4,
Dejounte Murray,4100.00,SAS,PG,GSW,10.83,
Dewayne Dedmon,2300.00,SAS,C,GSW,5.75,
Kyle Anderson,3600.00,SAS,PG/SF,GSW,6.62,
Channing Frye,3100.00,CLE,PF/C,BOS,5.54,
