Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Gerald Green,3400.00,HOU,SG/SF,LAC,24.23,37.50%
Carmelo Anthony,4900.00,HOU,SF/PF,LAC,31.85,10.00%
Clint Capela,6700.00,HOU,C,LAC,42.19,15.00%
Jabari Parker,5500.00,CHI,SF/PF,CHA,34,22.50%
P.J. Tucker,4400.00,HOU,SF/PF,LAC,26.57,5.00%
Brook Lopez,4800.00,MIL,C,MIN,28.89,5.00%
Norman Powell,3200.00,TOR,SG/SF,DAL,19.23,0.01%
Kyle Lowry,7800.00,TOR,PG,DAL,46.77,12.50%
Wendell Carter,4300.00,CHI,C,CHA,25.54,30.00%
Kemba Walker,8200.00,CHA,PG,CHI,48.7,20.00%
Anthony Tolliver,3000.00,MIN,SF/PF,MIL,17.82,2.50%
Nicolas Batum,5600.00,CHA,SG/SF,CHI,33.2,10.00%
Derrick Rose,4600.00,MIN,PG/SG,MIL,27.18,2.50%
Danny Green,4200.00,TOR,SG/SF,DAL,24.69,10.00%
Damyean Dotson,4200.00,NYK,SG,GSW,24.65,5.00%
Caris LeVert,6300.00,BKN,SF,NOP,36.75,10.00%
J.J. Barea,4700.00,DAL,PG/SG,TOR,27.42,2.50%
Karl-Anthony Towns,8000.00,MIN,C,MIL,46.52,20.00%
Jrue Holiday,6900.00,NOP,PG/SG,BKN,40.08,10.00%
Justin Holiday,4700.00,CHI,SG/SF,CHA,26.98,10.00%
Cameron Payne,4600.00,CHI,PG/SG,CHA,26.38,10.00%
Lorenzo Brown,3000.00,TOR,PG,DAL,17.09,7.50%
Elfrid Payton,6700.00,NOP,PG,BKN,37.83,10.00%
Buddy Hield,5500.00,SAC,SG/SF,WAS,30.91,5.00%
Otto Porter,5800.00,WAS,SF/PF,SAC,32.44,7.50%
Jeff Teague,5700.00,MIN,PG,MIL,31.86,10.00%
Malcolm Brogdon,4600.00,MIL,PG/SG,MIN,25.7,12.50%
DeAndre Jordan,7200.00,DAL,C,TOR,40.19,7.50%
Willie Cauley-Stein,5900.00,SAC,C,WAS,32.89,10.00%
De'Aaron Fox,6800.00,SAC,PG,WAS,37.51,5.00%
D'Angelo Russell,6200.00,BKN,PG/SG,NOP,34.23,12.50%
Eric Gordon,6100.00,HOU,SG/SF,LAC,33.63,20.00%
Guillermo Hernangomez,3700.00,CHA,C,CHI,20.35,2.50%
Cody Zeller,4100.00,CHA,C,CHI,22.43,5.00%
Austin Rivers,3700.00,WAS,PG/SG,SAC,20.24,7.50%
Justin Jackson,3600.00,SAC,SF,WAS,19.65,5.00%
E'Twaun Moore,4300.00,NOP,SG/SF,BKN,23.36,7.50%
Eric Bledsoe,6600.00,MIL,PG/SG,MIN,35.69,12.50%
Marvin Williams,4400.00,CHA,SF/PF,CHI,23.71,10.00%
John Wall,8500.00,WAS,PG,SAC,45.42,10.00%
Montrezl Harrell,4600.00,LAC,PF/C,HOU,24.47,7.50%
Tobias Harris,7300.00,LAC,SF/PF,HOU,38.72,10.00%
Luka Doncic,6800.00,DAL,PG,TOR,36.05,12.50%
Jeremy Lamb,4800.00,CHA,SG/SF,CHI,25.42,7.50%
Danilo Gallinari,6400.00,LAC,SF/PF,HOU,33.86,7.50%
Chandler Hutchison,3500.00,CHI,SG,CHA,18.49,5.00%
Michael Carter-Williams,3600.00,HOU,PG,LAC,19.02,5.00%
Anthony Davis,11600.00,NOP,PF/C,BKN,60.92,25.00%
Chris Paul,9200.00,HOU,PG,LAC,48.3,25.00%
Andre Iguodala,3700.00,GSW,SG/SF,NYK,19.3,5.00%
Klay Thompson,5800.00,GSW,SG,NYK,30.23,10.00%
Frank Ntilikina,4100.00,NYK,PG,GSW,21.28,1.00%
Khris Middleton,7000.00,MIL,SG/SF,MIN,36.27,7.50%
Tim Hardaway Jr.,6500.00,NYK,SG/SF,GSW,33.61,10.00%
Kawhi Leonard,9300.00,TOR,SG/SF,DAL,48.02,12.50%
Marvin Bagley III,5200.00,SAC,PF,WAS,26.84,2.00%
Serge Ibaka,5200.00,TOR,PF/C,DAL,26.8,7.50%
Zach LaVine,7900.00,CHI,PG/SG,CHA,40.7,10.00%
Jarrett Allen,5700.00,BKN,C,NOP,29.23,12.50%
Draymond Green,6600.00,GSW,PF/C,NYK,33.82,15.00%
Rondae Hollis-Jefferson,5300.00,BKN,PF/C,NOP,27.08,2.50%
Ed Davis,3700.00,BKN,PF/C,NOP,18.92,1.00%
Nemanja Bjelica,5000.00,SAC,SF/PF,WAS,25.45,5.00%
Julius Randle,6300.00,NOP,PF/C,BKN,32.07,12.50%
Markieff Morris,5600.00,WAS,SF/PF,SAC,28.42,5.00%
Bradley Beal,7600.00,WAS,SG,SAC,38.55,10.00%
Jimmy Butler,8600.00,MIN,SG/SF,MIL,43.6,2.50%
Spencer Dinwiddie,5100.00,BKN,PG/SG,NOP,25.77,2.50%
Noah Vonleh,4000.00,NYK,PF/C,GSW,20.02,10.00%
Lou Williams,5100.00,LAC,PG/SG,HOU,25.45,2.50%
Pascal Siakam,3900.00,TOR,PF,DAL,19.44,1.00%
Malik Monk,4300.00,CHA,SG,CHI,21.41,1.00%
