Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
George Hill,3900.00,CLE,PG/SG,BOS,24.56,0.00%
Jeff Green,4000.00,CLE,SF/PF,BOS,20.34,0.00%
LeBron James,12100.00,CLE,SF/PF,BOS,57.67,0.00%
Al Horford,7300.00,BOS,PF/C,CLE,34.51,0.00%
Kevin Love,7800.00,CLE,PF/C,BOS,36.07,0.00%
Marcus Smart,5800.00,BOS,PG/SG,CLE,26.7,0.00%
Marcus Morris,5100.00,BOS,SF/PF,CLE,23.2,0.00%
Jaylen Brown,5700.00,BOS,SG/SF,CLE,25.92,0.00%
Jayson Tatum,6800.00,BOS,SF/PF,CLE,29.66,0.00%
Kyle Korver,4600.00,CLE,SG/SF,BOS,19.6,0.00%
Aron Baynes,3700.00,BOS,C,CLE,15.74,0.00%
Terry Rozier,8200.00,BOS,PG/SG,CLE,31.56,0.00%
Jordan Clarkson,3000.00,CLE,PG/SG,BOS,11.2,0.00%
J.R. Smith,4200.00,CLE,SG/SF,BOS,14.81,0.00%
Rodney Hood,2800.00,CLE,SG/SF,BOS,7.2,0.00%
Tristan Thompson,4500.00,CLE,PF/C,BOS,10.92,0.00%
Semi Ojeleye,2600.00,BOS,SG/SF,CLE,4.39,0.00%
