Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jarrett Culver,3200.00,MIN,SG/SF,MEM,26.78,32.50%
Aaron Holiday,3100.00,IND,PG/SG,WAS,22.86,32.80%
Markieff Morris,3800.00,DET,SF/PF,NYK,26.24,26.90%
Lou Williams,6500.00,LAC,PG/SG,MIL,40.82,30.80%
Maurice Harkless,3200.00,LAC,SF/PF,MIL,19.98,9.10%
Coby White,3600.00,CHI,PG/SG,ATL,22.37,10.50%
Kevin Huerter,3900.00,ATL,SG/SF,CHI,24.02,9.30%
Josh Okogie,4000.00,MIN,SG/SF,MEM,24.18,10.30%
Malcolm Brogdon,8100.00,IND,PG/SG,WAS,48.57,35.30%
Josh Richardson,4400.00,PHI,PG/SG,UTA,26.14,10.00%
JaMychal Green,3900.00,LAC,SF/PF,MIL,23.13,9.90%
Karl-Anthony Towns,10000.00,MIN,C,MEM,59.16,43.10%
Alec Burks,4000.00,GSW,PG/SG,HOU,23.61,15.70%
Dwight Powell,4000.00,DAL,C,ORL,23.41,9.30%
Markelle Fultz,4100.00,ORL,PG/SG,DAL,23.94,8.10%
Patrick Beverley,4900.00,LAC,PG/SG,MIL,28.35,7.80%
Landry Shamet,3900.00,LAC,SG/SF,MIL,22.54,8.30%
Jordan Poole,4500.00,GSW,SG/SF,HOU,25.9,10.80%
Bruce Brown,5300.00,DET,SG/SF,NYK,30.17,13.10%
P.J. Tucker,4500.00,HOU,SF/PF,GSW,25.57,9.30%
De'Andre Hunter,4300.00,ATL,SF/PF,CHI,24.4,8.50%
Tony Snell,3400.00,DET,SG/SF,NYK,19.29,5.10%
Jonas Valanciunas,6100.00,MEM,C,MIN,34.6,13.50%
Goga Bitadze,4200.00,IND,PF/C,WAS,23.6,7.60%
Glenn Robinson III,4800.00,GSW,SF/PF,HOU,26.87,7.80%
Montrezl Harrell,6200.00,LAC,PF/C,MIL,34.67,13.70%
Fred VanVleet,6300.00,TOR,PG/SG,SAC,34.96,11.20%
Patrick Patterson,3100.00,LAC,PF/C,MIL,17.04,3.30%
Damion Lee,4300.00,GSW,SG/SF,HOU,23.64,6.40%
Ky Bowman,5900.00,GSW,PG,HOU,32.4,10.80%
Pascal Siakam,8000.00,TOR,PF/C,SAC,43.75,14.80%
Julius Randle,6800.00,NYK,PF/C,DET,37.06,10.60%
Andre Drummond,10800.00,DET,C,NYK,58.37,26.50%
De'Aaron Fox,7400.00,SAC,PG,TOR,39.76,10.10%
Trae Young,9100.00,ATL,PG,CHI,48.78,11.80%
Lauri Markkanen,6400.00,CHI,PF/C,ATL,34.12,6.90%
Jake Layman,3400.00,MIN,SF/PF,MEM,18.12,4.20%
RJ Barrett,6700.00,NYK,PG/SG,DET,35.64,7.30%
Clint Capela,6400.00,HOU,C,GSW,33.97,9.00%
Russell Westbrook,9400.00,HOU,PG,GSW,49.82,18.80%
Ben Simmons,7700.00,PHI,PG/SF,UTA,40.84,10.70%
Jae Crowder,4800.00,MEM,SF/PF,MIN,25.46,5.90%
Evan Fournier,4800.00,ORL,SG/SF,DAL,25.44,6.20%
Troy Brown Jr.,4500.00,WAS,SG/SF,IND,23.81,3.50%
James Harden,11200.00,HOU,PG/SG,GSW,59.24,18.00%
Alex Len,4200.00,ATL,C,CHI,22.11,2.70%
TJ Warren,5800.00,IND,SF/PF,WAS,30.48,9.20%
Ja Morant,7100.00,MEM,PG,MIN,37.18,10.20%
Luka Doncic,9800.00,DAL,PG/SG,ORL,51.35,18.90%
Mike Conley,6500.00,UTA,PG,PHI,34.06,8.80%
Marc Gasol,5200.00,TOR,C,SAC,27.19,6.40%
Luke Kennard,6000.00,DET,PG/SG,NYK,31.33,6.80%
Zach LaVine,7200.00,CHI,PG/SG,ATL,37.34,9.70%
Ivica Zubac,4100.00,LAC,C,MIL,21.29,4.00%
Otto Porter,4500.00,CHI,SF/PF,ATL,23.34,4.50%
Joel Embiid,9500.00,PHI,C,UTA,49.23,15.30%
Rudy Gobert,7600.00,UTA,C,PHI,39.31,10.90%
Tobias Harris,6600.00,PHI,SF/PF,UTA,34.13,8.40%
Trevor Ariza,3500.00,SAC,SF/PF,TOR,18.05,0.70%
Andrew Wiggins,6600.00,MIN,SG/SF,MEM,34.04,8.30%
Bradley Beal,8600.00,WAS,SG,IND,44.25,3.30%
Willie Cauley-Stein,4800.00,GSW,C,HOU,24.71,1.00%
Kevin Knox,3500.00,NYK,SF/PF,DET,17.9,0.20%
Buddy Hield,6400.00,SAC,SG/SF,TOR,32.72,1.60%
Khris Middleton,7000.00,MIL,SG/SF,LAC,35.8,1.90%
Jaren Jackson,5700.00,MEM,PF/C,MIN,29.08,1.30%
Domantas Sabonis,8300.00,IND,PF/C,WAS,42.35,2.70%
Robert Covington,5400.00,MIN,SF/PF,MEM,27.46,1.10%
Nikola Vucevic,7900.00,ORL,C,DAL,40.04,2.20%
Nemanja Bjelica,4900.00,SAC,PF,TOR,24.86,1.30%
Royce O'Neale,3500.00,UTA,SF,PHI,17.73,0.70%
Svi Mykhailiuk,3300.00,DET,SG/SF,NYK,16.74,0.40%
Maxi Kleber,4000.00,DAL,PF/C,ORL,20.24,0.80%
Tyus Jones,4000.00,MEM,PG,MIN,20.24,0.80%
Wendell Carter,5900.00,CHI,PF/C,ATL,29.67,1.30%
Dewayne Dedmon,3900.00,SAC,C,TOR,19.58,0.80%
Isaiah Thomas,5300.00,WAS,PG,IND,26.61,0.80%
Christian Wood,3600.00,DET,PF/C,NYK,17.99,0.70%
Bruno Fernando,3100.00,ATL,C,CHI,15.5,0.20%
Kyle Lowry,8400.00,TOR,PG,SAC,42,2.40%
D.J. Augustin,4000.00,ORL,PG,DAL,19.96,0.80%
Al Horford,6400.00,PHI,PF/C,UTA,31.94,1.40%
Jabari Parker,6700.00,ATL,SF/PF,CHI,33.41,1.60%
Justin Holiday,3400.00,IND,SG/SF,WAS,16.85,0.60%
Eric Paschall,6500.00,GSW,SF/PF,HOU,32.13,1.40%
Donovan Mitchell,7800.00,UTA,PG/SG,PHI,38.54,2.00%
OG Anunoby,5200.00,TOR,SF/PF,SAC,25.66,0.90%
Cam Reddish,4300.00,ATL,PG/SG,CHI,21.18,0.70%
Kris Dunn,3500.00,CHI,PG/SG,ATL,17.19,0.60%
Kristaps Porzingis,7700.00,DAL,PF/C,ORL,37.82,1.90%
Harrison Barnes,5200.00,SAC,SF/PF,TOR,25.53,0.70%
Mitchell Robinson,5000.00,NYK,C,DET,24.49,0.60%
Bogdan Bogdanovic,4300.00,SAC,SG/SF,TOR,21.07,0.80%
Jonathan Isaac,5600.00,ORL,SF/PF,DAL,27.41,1.00%
Jeff Green,3100.00,UTA,SF/PF,PHI,15.17,0.80%
Joe Ingles,4800.00,UTA,SF/PF,PHI,23.46,0.80%
Thomas Bryant,6800.00,WAS,PF/C,IND,33.17,1.40%
Giannis Antetokounmpo,11700.00,MIL,SF/PF,LAC,57.02,5.10%
Richaun Holmes,5800.00,SAC,PF/C,TOR,28.04,1.10%
Eric Bledsoe,6300.00,MIL,PG,LAC,30.35,1.20%
Austin Rivers,3200.00,HOU,PG/SG,GSW,15.39,0.20%
Bobby Portis,5000.00,NYK,PF/C,DET,23.96,0.50%
Allonzo Trier,3400.00,NYK,PG/SG,DET,16.26,0.30%
Bojan Bogdanovic,5700.00,UTA,SF/PF,PHI,27.2,1.00%
Thaddeus Young,4500.00,CHI,SF/PF,ATL,21.48,0.60%
Kyle Anderson,4000.00,MEM,SF/PF,MIN,18.97,0.40%
Brook Lopez,5200.00,MIL,C,LAC,24.63,0.80%
Norman Powell,4000.00,TOR,SG/SF,SAC,18.9,0.60%
Serge Ibaka,5700.00,TOR,PF/C,SAC,26.97,0.90%
Aaron Gordon,5900.00,ORL,SF/PF,DAL,27.86,1.00%
Dorian Finney-Smith,3800.00,DAL,SF/PF,ORL,17.88,0.50%
Danuel House Jr.,5100.00,HOU,SF/PF,GSW,23.96,0.70%
Tomas Satoransky,4600.00,CHI,PG/SF,ATL,21.49,1.00%
Dillon Brooks,4900.00,MEM,SG/SF,MIN,22.9,0.80%
Marcus Morris,5900.00,NYK,SF/PF,DET,27.52,0.60%
Al-Farouq Aminu,3600.00,ORL,SF/PF,DAL,16.76,0.50%
T.J. McConnell,3100.00,IND,PG,WAS,14.42,0.70%
Tony Bradley,3100.00,UTA,C,PHI,14.39,0.80%
Rui Hachimura,5500.00,WAS,PF,IND,25.54,1.30%
Langston Galloway,3600.00,DET,PG/SG,NYK,16.41,0.40%
Brandon Clarke,5000.00,MEM,PF/C,MIN,22.58,0.60%
Ersan Ilyasova,3300.00,MIL,PF/C,LAC,14.91,0.50%
