Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Marcus Smart,5000.00,BOS,SG/SF,CHI,32.14,20.00%
Terry Rozier,4100.00,BOS,PG/SG,CHI,25.75,45.00%
Kris Dunn,6100.00,CHI,PG/SG,BOS,36.42,22.50%
Marvin Williams,4700.00,CHA,SF/PF,OKC,27.99,10.00%
Raymond Felton,3200.00,OKC,PG/SG,CHA,19.01,0.25%
Steven Adams,5900.00,OKC,C,CHA,34.9,10.00%
Chris Paul,8100.00,HOU,PG/SG,NOP,46.96,25.00%
Trevor Ariza,4700.00,HOU,SG/SF,NOP,26.83,15.00%
Eric Gordon,4700.00,HOU,SG,NOP,26.31,5.00%
Milos Teodosic,3800.00,LAC,PG/SG,TOR,21.21,5.00%
DeMarcus Cousins,10700.00,NOP,PF/C,HOU,58.77,40.00%
E'Twaun Moore,4500.00,NOP,SG/SF,HOU,24.33,12.50%
Jeremy Lamb,5000.00,CHA,SG/SF,OKC,27.01,42.50%
Alex Abrines,3200.00,OKC,SG/SF,CHA,17.06,0.25%
Lou Williams,7600.00,LAC,PG/SG,TOR,40.4,12.50%
Russell Westbrook,11000.00,OKC,PG,CHA,58.42,17.50%
DeMar DeRozan,8200.00,TOR,SG/SF,LAC,43.49,10.00%
Jayson Tatum,6000.00,BOS,SF/PF,CHI,31.59,10.00%
Ian Clark,3200.00,NOP,PG/SG,HOU,16.44,0.01%
Clint Capela,6500.00,HOU,C,NOP,33.1,7.50%
James Harden,11600.00,HOU,PG/SG,NOP,58.93,15.00%
Jonas Valanciunas,4400.00,TOR,C,LAC,22.28,2.00%
Bobby Portis,4400.00,CHI,PF,BOS,22.18,0.25%
Kevin Durant,10900.00,GSW,SF/PF,POR,54.9,30.00%
Josh Richardson,4600.00,MIA,SG/SF,MEM,23.07,5.00%
Damian Lillard,9200.00,POR,PG,GSW,46.04,10.00%
Dante Cunningham,3500.00,NOP,SF/PF,HOU,17.35,1.00%
David Nwaba,3800.00,CHI,PG/SG,BOS,18.7,12.50%
Robin Lopez,4900.00,CHI,C,BOS,24,5.00%
Chandler Parsons,3800.00,MEM,SF/PF,MIA,18.53,1.00%
Al-Farouq Aminu,4600.00,POR,SF/PF,GSW,22.35,30.00%
Justise Winslow,4000.00,MIA,SF/PF,MEM,19.38,2.00%
Bam Adebayo,3800.00,MIA,PF/C,MEM,18.26,5.00%
Kemba Walker,7700.00,CHA,PG,OKC,36.99,10.00%
Dion Waiters,5400.00,MIA,SG/SF,MEM,25.88,5.00%
Evan Turner,3800.00,POR,SG/SF,GSW,18.17,15.00%
C.J. McCollum,6800.00,POR,PG/SG,GSW,32.41,12.50%
C.J. Miles,3600.00,TOR,SG/SF,LAC,17.04,1.00%
Meyers Leonard,3800.00,POR,PF/C,GSW,17.94,1.00%
Tyreke Evans,7200.00,MEM,SG/SF,MIA,34,10.00%
James Johnson,5400.00,MIA,SF/PF,MEM,25.48,5.00%
Shane Larkin,3200.00,BOS,PG,CHI,14.93,2.00%
Kyle Lowry,8300.00,TOR,PG,LAC,38.62,10.00%
Frank Kaminsky,4000.00,CHA,PF/C,OKC,18.61,5.00%
Jrue Holiday,6600.00,NOP,PG/SG,HOU,30.57,15.00%
Nikola Mirotic,4800.00,CHI,PF/C,BOS,22.2,0.25%
Paul George,8000.00,OKC,SF,CHA,36.98,7.50%
DeAndre Jordan,7300.00,LAC,C,TOR,33.71,5.00%
JaMychal Green,4500.00,MEM,SF/PF,MIA,20.63,5.00%
Marc Gasol,7800.00,MEM,C,MIA,35.4,12.50%
Aron Baynes,3700.00,BOS,C,CHI,16.69,5.00%
Jerami Grant,3700.00,OKC,SF/PF,CHA,16.55,1.00%
Paul Zipser,3400.00,CHI,SG/SF,BOS,15.19,0.01%
Andrew Harrison,3500.00,MEM,PG/SG,MIA,15.61,1.00%
Klay Thompson,7100.00,GSW,SG,POR,31.6,10.00%
Dillon Brooks,3900.00,MEM,SG/SF,MIA,17.31,0.01%
OG Anunoby,3500.00,TOR,SF/PF,LAC,15.52,1.00%
Michael Kidd-Gilchrist,4100.00,CHA,SF,OKC,18.02,10.00%
Pascal Siakam,3800.00,TOR,PF,LAC,16.64,2.00%
Justin Holiday,5100.00,CHI,SG/SF,BOS,22.28,5.00%
Austin Rivers,6200.00,LAC,PG/SG,TOR,26.94,5.00%
Rajon Rondo,5800.00,NOP,PG,HOU,25,20.00%
Kelly Olynyk,5500.00,MIA,PF/C,MEM,23.73,5.00%
JaVale McGee,3000.00,GSW,C,POR,12.93,0.25%
Al Horford,7300.00,BOS,PF/C,CHI,31.22,7.50%
Jaylen Brown,5700.00,BOS,SG/SF,CHI,24.39,15.00%
Treveon Graham,3000.00,CHA,SG/SF,OKC,12.84,0.01%
P.J. Tucker,3700.00,HOU,SF/PF,NOP,15.44,5.00%
Ryan Anderson,4600.00,HOU,PF/C,NOP,19.2,7.50%
Montrezl Harrell,3700.00,LAC,PF/C,TOR,15.36,0.25%
Jerian Grant,4200.00,CHI,PG/SG,BOS,17.38,1.00%
Shaun Livingston,3800.00,GSW,PG/SG,POR,15.68,1.00%
Jakob Poeltl,3700.00,TOR,PF/C,LAC,15.25,0.25%
Denzel Valentine,4800.00,CHI,SG/SF,BOS,19.6,2.00%
Carmelo Anthony,6700.00,OKC,SF/PF,CHA,27.17,10.00%
Serge Ibaka,5600.00,TOR,PF/C,LAC,22.52,5.00%
Cristiano Da Silva Felicio,3000.00,CHI,PF/C,BOS,12.03,
Dwight Howard,7500.00,CHA,C,OKC,29.84,15.00%
Wayne Ellington,3700.00,MIA,SG/SF,MEM,14.7,0.25%
Wesley Johnson,4200.00,LAC,SG/SF,TOR,16.62,5.00%
Noah Vonleh,3900.00,POR,PF/C,GSW,15.32,2.50%
Quinn Cook,3400.00,GSW,PG,POR,13.27,0.01%
Goran Dragic,6200.00,MIA,PG,MEM,23.99,1.00%
Fred VanVleet,3900.00,TOR,PG,LAC,14.69,1.00%
Andre Iguodala,4400.00,GSW,SG/SF,POR,16.48,12.50%
Ed Davis,4200.00,POR,PF/C,GSW,15.52,3.00%
Michael Carter-Williams,3600.00,CHA,PG,OKC,13.07,0.25%
Tyler Johnson,4500.00,MIA,PG/SG,MEM,16.22,3.00%
Pat Connaughton,3600.00,POR,SG/SF,GSW,12.46,2.00%
Norman Powell,3700.00,TOR,SG/SF,LAC,12.82,1.00%
Mario Chalmers,4300.00,MEM,PG,MIA,14.61,1.00%
Darius Miller,3700.00,NOP,SF,HOU,12.48,1.00%
Ben McLemore,3400.00,MEM,SG/SF,MIA,11.38,0.01%
Sindarius Thornwell,3100.00,LAC,SG,TOR,10.36,0.25%
Luc Richard Mbah a Moute,3400.00,HOU,SF/PF,NOP,11.17,0.50%
Jordan Bell,3600.00,GSW,PF/C,POR,11.75,0.25%
Omer Asik,3000.00,NOP,C,HOU,9.75,0.01%
Dwayne Bacon,3300.00,CHA,SG/SF,OKC,10.69,0.01%
Daniel Theis,3800.00,BOS,PF/C,CHI,12.2,5.00%
Cheick Diallo,3000.00,NOP,PF,HOU,9.6,
David West,3600.00,GSW,PF/C,POR,11.47,1.00%
Zach Collins,3000.00,POR,PF/C,GSW,9.25,0.01%
James Ennis,3500.00,MEM,SG/SF,MIA,10.06,0.01%
Jake Layman,3000.00,POR,SF/PF,GSW,8.23,0.01%
Nene ,3400.00,HOU,C,NOP,9.25,0.25%
Deyonta Davis ,3200.00,MEM,PF/C,MIA,8.29,0.01%
Semi Ojeleye,3500.00,BOS,SG/SF,CHI,8.87,0.01%
Josh Huestis,3000.00,OKC,SF/PF,CHA,7.39,0.01%
