Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Kyle O'Quinn,4100.00,NYK,PF/C,BOS,30.56,40.00%
Cory Joseph,3400.00,TOR,PG,PHI,21.59,20.00%
Joffrey Lauvergne,3200.00,OKC,C,GSW,19.9,7.50%
Malcolm Delaney,3200.00,ATL,PG,DET,19.72,0.25%
Dennis Schroder,6000.00,ATL,PG,DET,35.67,7.50%
Guillermo Hernangomez,3000.00,NYK,C,BOS,17.66,5.00%
Michael Beasley,3700.00,MIL,SF/PF,HOU,21.65,1.50%
Domantas Sabonis,3300.00,OKC,PF,GSW,19.05,5.00%
Cody Zeller,5200.00,CHA,C,POR,29.74,15.00%
Paul George,7700.00,IND,SF/PF,SAC,44.07,12.50%
Mindaugas Kuzminskas,4300.00,NYK,SF,BOS,24.03,17.50%
Mason Plumlee,5600.00,POR,C,CHA,31.25,17.50%
Kyle Lowry,8500.00,TOR,PG,PHI,47.17,25.00%
Reggie Bullock,3200.00,DET,SG,ATL,17.73,0.01%
Al-Farouq Aminu,5100.00,POR,PF,CHA,28.08,4.00%
Sam Dekker,3200.00,HOU,SF/PF,MIL,17.62,7.50%
Nikola Vucevic,6600.00,ORL,C,NOP,36.35,17.50%
Kelly Olynyk,4500.00,BOS,PF/C,NYK,24.65,10.00%
James Ennis,3200.00,MEM,SF,WAS,17.37,0.25%
Nene Hilario,3100.00,HOU,C,MIL,16.77,0.01%
Zaza Pachulia,3600.00,GSW,C,OKC,19.46,0.25%
Jeff Green,3100.00,ORL,SF/PF,NOP,16.74,0.25%
Matt Barnes,3700.00,SAC,SF/PF,IND,19.94,1.00%
Moe Harkless,4100.00,POR,SF,CHA,21.95,1.00%
Rudy Gay,7000.00,SAC,SF,IND,37.4,5.00%
James Harden,11700.00,HOU,PG/SG,MIL,62.32,20.00%
Glenn Robinson,3400.00,IND,SG/SF,SAC,18.11,0.25%
Jerami Grant,3700.00,OKC,SF/PF,GSW,19.63,5.00%
Jonas Valanciunas,5900.00,TOR,C,PHI,31.23,5.00%
Russell Westbrook,12100.00,OKC,PG,GSW,63.77,12.50%
Victor Oladipo,5500.00,OKC,SG,GSW,28.94,12.50%
Stanley Johnson,3800.00,DET,SG/SF,ATL,19.97,1.00%
John Henson,3200.00,MIL,C,HOU,16.83,5.00%
Kevin Durant,9900.00,GSW,SF,OKC,51.99,15.00%
DeMarcus Cousins,10600.00,SAC,PF/C,IND,55.68,15.00%
Ron Baker,3400.00,NYK,PG/SG,BOS,17.84,3.00%
Dwight Howard,7000.00,ATL,C,DET,36.73,5.00%
Marc Gasol,7200.00,MEM,C,WAS,37.74,5.00%
Justin Holiday,3300.00,NYK,SG,BOS,17.15,0.15%
Trevor Ariza,5500.00,HOU,SF,MIL,28.55,15.00%
Kent Bazemore,4400.00,ATL,SG/SF,DET,22.75,7.50%
Dante Cunningham,3000.00,NOP,SF/PF,ORL,15.49,0.01%
Al Horford,6900.00,BOS,C,NYK,35.57,10.00%
Chandler Parsons,3300.00,MEM,SF,WAS,17,0.25%
Corey Brewer,3000.00,HOU,SG/SF,MIL,15.37,3.00%
Anthony Tolliver,4100.00,SAC,SF/PF,IND,20.99,5.00%
Nicolas Batum,7400.00,CHA,SG/SF,POR,37.81,10.00%
D.J. Augustin,3300.00,ORL,PG,NOP,16.85,1.00%
Bradley Beal,6400.00,WAS,SG,MEM,32.62,12.50%
Buddy Hield,3600.00,NOP,SG,ORL,18.36,1.00%
Gerald Henderson,3300.00,PHI,SG,TOR,16.84,0.25%
Greg Monroe,5700.00,MIL,C,HOU,29.05,2.50%
Giannis Antetokounmpo,10400.00,MIL,PG/SF,HOU,52.68,15.00%
Joel Embiid,8400.00,PHI,PF/C,TOR,42.59,5.00%
Klay Thompson,6500.00,GSW,SG,OKC,32.83,0.00%
Al Jefferson,3100.00,IND,C,SAC,15.6,0.01%
Elfrid Payton,6200.00,ORL,PG,NOP,31.16,7.50%
