Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Trevor Ariza,4000.00,HOU,SF/PF,GSW,28.55,0.00%
Chris Paul,7600.00,HOU,PG,GSW,49.58,0.00%
Kevon Looney,3400.00,GSW,SF/PF,HOU,20.77,0.00%
P.J. Tucker,3900.00,HOU,SF/PF,GSW,23.67,0.00%
James Harden,10400.00,HOU,PG/SG,GSW,62.52,0.00%
Eric Gordon,4800.00,HOU,PG/SG,GSW,28.4,0.00%
Kevin Durant,9500.00,GSW,SF/PF,HOU,55.44,0.00%
Clint Capela,7500.00,HOU,C,GSW,41.78,0.00%
Draymond Green,8100.00,GSW,PF/C,HOU,44.52,0.00%
Stephen Curry,8300.00,GSW,PG/SG,HOU,45.56,0.00%
Klay Thompson,5900.00,GSW,SG,HOU,32,0.00%
Nick Young,2600.00,GSW,SG,HOU,11.83,0.00%
Andre Iguodala,4600.00,GSW,PG/SF,HOU,20.95,0.00%
Shaun Livingston,2800.00,GSW,PG/SG,HOU,12.49,0.00%
Gerald Green,3200.00,HOU,SG/SF,GSW,12.05,0.00%
David West,3300.00,GSW,PF/C,HOU,7.42,0.00%
Luc Richard Mbah a Moute,3100.00,HOU,SF/PF,GSW,6.26,0.00%
Ryan Anderson,2900.00,HOU,PF/C,GSW,0,0.00%
Joe Johnson,2600.00,HOU,SG/SF,GSW,0,0.00%
Quinn Cook,2700.00,GSW,PG/SG,HOU,0,0.00%
JaVale McGee,2700.00,GSW,C,HOU,0,0.00%
Jordan Bell,2600.00,GSW,PF/C,HOU,0,0.00%
Tarik Black,2700.00,HOU,PF/C,GSW,0,0.00%
Nene ,2700.00,HOU,C,GSW,0,0.00%
Zaza Pachulia,2600.00,GSW,C,HOU,0,0.00%
