Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Caris LeVert,4600.00,BKN,SG/SF,DAL,28.45,12.50%
Wesley Matthews,4600.00,DAL,SG/SF,BKN,27.86,3.00%
Pascal Siakam,3800.00,TOR,PF,CHA,22.91,7.50%
Michael Carter-Williams,4200.00,CHA,PG,TOR,24.91,35.00%
Marvin Williams,3700.00,CHA,SF/PF,TOR,21.81,5.00%
Harrison Barnes,6100.00,DAL,SF/PF,BKN,35.64,20.00%
Jonathon Simmons,4500.00,ORL,SG/SF,OKC,25.92,5.00%
Bojan Bogdanovic,4700.00,IND,SG/SF,HOU,27.03,7.50%
Nicolas Batum,5800.00,CHA,SG/SF,TOR,32.74,15.00%
Jarrett Jack,4100.00,NYK,PG,MIA,23.05,10.00%
JaMychal Green,4400.00,MEM,SF/PF,SAS,24.73,5.00%
Markieff Morris,4800.00,WAS,SF/PF,PHI,26.34,5.00%
Steven Adams,5500.00,OKC,C,ORL,30.19,5.00%
Courtney Lee,4800.00,NYK,SG/SF,MIA,26.33,7.50%
Michael Kidd-Gilchrist,4000.00,CHA,SF,TOR,21.88,4.00%
Tyreke Evans,6600.00,MEM,SG/SF,SAS,35.92,15.00%
Dirk Nowitzki,4800.00,DAL,PF/C,BKN,26.03,5.00%
J.J. Barea,4600.00,DAL,PG/SG,BKN,24.94,5.00%
Bam Adebayo,3600.00,MIA,PF/C,NYK,19.48,30.00%
Enes Kanter,5800.00,NYK,PF/C,MIA,31.28,1.00%
DeMarre Carroll,5800.00,BKN,SF/PF,DAL,31.26,5.00%
Dwight Howard,7100.00,CHA,C,TOR,37.72,5.00%
Andre Drummond,9200.00,DET,C,PHO,48.87,12.50%
Lance Stephenson,4300.00,IND,SG/SF,HOU,22.78,5.00%
Dennis Smith Jr.,5600.00,DAL,PG/SG,BKN,29.61,17.50%
Trevor Booker,4900.00,BKN,PF/C,DAL,25.89,12.50%
Rajon Rondo,4900.00,NOP,PG,MIN,25.75,7.50%
Darius Miller,3400.00,NOP,SF,MIN,17.9,1.00%
Cory Joseph,3500.00,IND,PG,HOU,18.41,1.00%
Tobias Harris,6500.00,DET,SF/PF,PHO,34.08,15.00%
Stephen Curry,9600.00,GSW,PG/SG,LAL,50.26,15.00%
Sean Kilpatrick,3600.00,BKN,PG/SG,DAL,18.73,5.00%
Reggie Jackson,5900.00,DET,PG,PHO,30.54,15.00%
Elfrid Payton,5900.00,ORL,PG,OKC,30.55,7.50%
T.J. McConnell,4600.00,PHI,PG,WAS,23.82,2.00%
Jordan Clarkson,4800.00,LAL,PG/SG,GSW,24.72,1.00%
Josh Richardson,4400.00,MIA,SG/SF,NYK,22.55,2.00%
Bradley Beal,8100.00,WAS,SG,PHI,41.44,12.50%
Ish Smith,3800.00,DET,PG,PHO,19.4,10.00%
James Ennis,3600.00,MEM,SG/SF,SAS,18.35,0.01%
Tim Hardaway Jr.,6500.00,NYK,SG/SF,MIA,33.14,7.50%
Domantas Sabonis,5500.00,IND,PF/C,HOU,27.92,1.00%
Dario Saric,5000.00,PHI,PF/C,WAS,25.39,5.00%
Kyle Lowry,7800.00,TOR,PG,CHA,39.64,5.00%
Marc Gasol,8300.00,MEM,C,SAS,42.17,2.00%
Otto Porter,6700.00,WAS,SF/PF,PHI,34.01,7.50%
Tomas Satoransky ,3100.00,WAS,PG/SG,PHI,15.72,2.00%
J.J. Redick,5200.00,PHI,SG/SF,WAS,26.31,5.00%
Serge Ibaka,4700.00,TOR,PF/C,CHA,23.8,5.00%
Zaza Pachulia,3100.00,GSW,C,LAL,15.7,0.01%
Kristaps Porzingis,8200.00,NYK,PF/C,MIA,41.51,5.00%
Stanley Johnson,3900.00,DET,SG/SF,PHO,19.7,2.00%
Tim Frazier,4400.00,WAS,PG,PHI,22.12,5.00%
Norman Powell,4000.00,TOR,SG/SF,CHA,20.12,1.00%
Chris Paul,8100.00,HOU,PG/SG,IND,40.68,12.50%
DeMarcus Cousins,11000.00,NOP,PF/C,MIN,55.19,20.00%
Larry Nance,5400.00,LAL,SF/PF,GSW,27.04,3.00%
Andrew Harrison,3400.00,MEM,PG/SG,SAS,17.02,2.00%
Kentavious Caldwell-Pope,5800.00,LAL,SG,GSW,28.97,3.00%
Joe Harris,4300.00,BKN,SG/SF,DAL,21.41,3.00%
Kevin Durant,9300.00,GSW,SF/PF,LAL,46.35,7.50%
Kelly Olynyk,4200.00,MIA,PF/C,NYK,20.89,12.50%
Andre Roberson,3400.00,OKC,SG/SF,ORL,16.86,1.00%
Tyler Johnson,4300.00,MIA,PG/SG,NYK,21.29,1.00%
DeMar DeRozan,7900.00,TOR,SG/SF,CHA,39.14,7.50%
Jimmy Butler,7400.00,MIN,SG,NOP,36.52,12.50%
Taj Gibson,5900.00,MIN,PF/C,NOP,29.12,12.50%
James Harden,11600.00,HOU,PG/SG,IND,57.31,10.00%
Evan Fournier,5600.00,ORL,SG/SF,OKC,27.68,12.50%
Eric Gordon,5000.00,HOU,SG,IND,24.63,1.00%
Thaddeus Young,5600.00,IND,SF/PF,HOU,27.6,3.00%
Dion Waiters,6400.00,MIA,SG/SF,NYK,31.44,4.00%
Russell Westbrook,11200.00,OKC,PG,ORL,54.77,25.00%
James Johnson,6100.00,MIA,PF,NYK,29.67,10.00%
Julius Randle,5100.00,LAL,PF/C,GSW,24.76,2.00%
Draymond Green,7300.00,GSW,PF/C,LAL,35.43,10.00%
Robert Covington,6200.00,PHI,SF/PF,WAS,30.09,5.00%
Kyle Anderson,5300.00,SAS,PG/SF,MEM,25.71,5.00%
Jameer Nelson,3500.00,NOP,PG/SG,MIN,16.92,0.01%
Spencer Dinwiddie,6900.00,BKN,PG/SG,DAL,33.3,17.50%
Marcin Gortat,5200.00,WAS,C,PHI,25.02,5.00%
Trevor Ariza,5100.00,HOU,SG/SF,IND,24.52,5.00%
Aaron Gordon,7000.00,ORL,SF/PF,OKC,33.61,5.00%
Clint Capela,7400.00,HOU,C,IND,35.37,5.00%
Dillon Brooks,3900.00,MEM,SG/SF,SAS,18.63,10.00%
Victor Oladipo,8400.00,IND,PG/SG,HOU,40.03,5.00%
Joel Embiid,9800.00,PHI,C,WAS,46.76,5.00%
Dwight Powell,3500.00,DAL,PF/C,BKN,16.59,0.01%
Myles Turner,6300.00,IND,C,HOU,29.87,5.00%
