Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Nikola Mirotic,7000.00,NOP,PF,POR,41.83,0.00%
Rudy Gay,5100.00,SAS,SF/PF,GSW,29.57,0.00%
Anthony Davis,10900.00,NOP,PF/C,POR,62.45,0.00%
JaVale McGee,3800.00,GSW,C,SAS,21.7,0.00%
Damian Lillard,8900.00,POR,PG,NOP,50,0.00%
J.J. Redick,5200.00,PHI,SG/SF,MIA,28.74,0.00%
Rajon Rondo,7400.00,NOP,PG,POR,40.79,0.00%
C.J. McCollum,6700.00,POR,PG/SG,NOP,36.69,0.00%
Robert Covington,5600.00,PHI,SF/PF,MIA,30.2,0.00%
Jrue Holiday,7900.00,NOP,PG/SG,POR,41.3,0.00%
James Johnson,5700.00,MIA,PF/C,PHI,29.64,0.00%
Hassan Whiteside,5400.00,MIA,C,PHI,27.97,0.00%
Draymond Green,7500.00,GSW,PF/C,SAS,38.72,0.00%
Kevin Durant,10300.00,GSW,SF/PF,SAS,52.93,0.00%
Al-Farouq Aminu,5300.00,POR,SF/PF,NOP,26.73,0.00%
Patty Mills,4300.00,SAS,PG/SG,GSW,21.57,0.00%
Josh Richardson,5500.00,MIA,PG/SF,PHI,27.59,0.00%
Kelly Olynyk,6100.00,MIA,PF/C,PHI,30.15,0.00%
Ben Simmons,10200.00,PHI,PG/SF,MIA,50.14,0.00%
Goran Dragic,6300.00,MIA,PG,PHI,30.93,0.00%
Manu Ginobili,4100.00,SAS,SG/SF,GSW,20.04,0.00%
Joel Embiid,8800.00,PHI,C,MIA,42.66,0.00%
Klay Thompson,6800.00,GSW,SG,SAS,32.94,0.00%
Danny Green,3800.00,SAS,SG/SF,GSW,18.31,0.00%
Dwyane Wade,5400.00,MIA,PG/SG,PHI,25.93,0.00%
Dejounte Murray,4900.00,SAS,PG,GSW,23.4,0.00%
Shaun Livingston,3200.00,GSW,PG/SG,SAS,15.25,0.00%
LaMarcus Aldridge,9400.00,SAS,PF/C,GSW,44.74,0.00%
David West,3300.00,GSW,PF/C,SAS,15.71,0.00%
Maurice Harkless,4200.00,POR,SF/PF,NOP,19.93,0.00%
Dario Saric,6600.00,PHI,SF/PF,MIA,31.3,0.00%
E'Twaun Moore,4100.00,NOP,SG/SF,POR,19.37,0.00%
Andre Iguodala,4800.00,GSW,PG/SF,SAS,22.63,0.00%
Davis Bertans,2700.00,SAS,PF/C,GSW,12.71,0.00%
Kevon Looney,3500.00,GSW,SF/PF,SAS,16.33,0.00%
Marco Belinelli,5000.00,PHI,SG/SF,MIA,22.74,0.00%
Jusuf Nurkic,6200.00,POR,C,NOP,28.17,0.00%
Ed Davis,3600.00,POR,PF/C,NOP,15.67,0.00%
Justise Winslow,4600.00,MIA,SF/PF,PHI,19.55,0.00%
Pat Connaughton,2800.00,POR,SG/SF,NOP,11.88,0.00%
Tyler Johnson,3900.00,MIA,PG/SG,PHI,15.18,0.00%
Pau Gasol,4500.00,SAS,C,GSW,16.61,0.00%
Wayne Ellington,3800.00,MIA,SG/SF,PHI,13.87,0.00%
Zach Collins,3600.00,POR,PF/C,NOP,12.93,0.00%
Solomon Hill,2900.00,NOP,SF/PF,POR,10,0.00%
Ian Clark,3400.00,NOP,PG/SG,POR,11.42,0.00%
Quinn Cook,4400.00,GSW,PG,SAS,14.46,0.00%
Ersan Ilyasova,5800.00,PHI,PF/C,MIA,18.85,0.00%
Darius Miller,3200.00,NOP,SF/PF,POR,9.24,0.00%
Shabazz Napier,3700.00,POR,PG/SG,NOP,9.61,0.00%
Bam Adebayo,3200.00,MIA,PF/C,PHI,8.01,0.00%
Amir Johnson,3700.00,PHI,PF/C,MIA,8.9,0.00%
Tony Parker,2900.00,SAS,PG,GSW,6.49,0.00%
Bryn Forbes,2900.00,SAS,PG/SG,GSW,6.31,0.00%
Kyle Anderson,4000.00,SAS,SF/PF,GSW,7.64,0.00%
Markelle Fultz,3400.00,PHI,PG/SG,MIA,6.49,0.00%
T.J. McConnell,3000.00,PHI,PG/SG,MIA,4.4,0.00%
Cheick Diallo,3100.00,NOP,PF/C,POR,3.85,0.00%
Nick Young,2900.00,GSW,SG,SAS,2.31,0.00%
