Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
John Henson,3400.00,DET,C,DEN,24.17,1.23%
Svi Mykhailiuk,3100.00,DET,SG/SF,DEN,21.24,2.46%
Malik Monk,4900.00,CHA,PG/SG,IND,31.64,42.22%
Myles Turner,5000.00,IND,C,CHA,30.16,21.75%
Terry Rozier,5600.00,CHA,PG/SG,IND,33.6,39.66%
T.J. McConnell,3200.00,IND,PG,CHA,18.92,9.83%
Cory Joseph,3100.00,SAC,PG,GSW,17.68,1.23%
Serge Ibaka,6500.00,TOR,C,MIL,37.08,27.64%
Harry Giles III,4400.00,SAC,C,GSW,25.06,20.47%
Daniel Theis,4900.00,BOS,C,POR,27.87,21.75%
Shaq Harrison,3100.00,CHI,PG,OKC,17.61,2.46%
George Hill,3000.00,MIL,PG,TOR,16.88,3.68%
Danilo Gallinari,6100.00,OKC,SF/PF,CHI,34.36,35.83%
Eric Paschall,5000.00,GSW,SF/PF,SAC,27.79,29.43%
Cristiano Felicio,3400.00,CHI,C,OKC,18.73,1.23%
Daniel Gafford,3600.00,CHI,C,OKC,19.79,2.46%
Brandon Ingram,6800.00,NOP,SF/PF,LAL,37.31,27.64%
Carmelo Anthony,6000.00,POR,PF,BOS,32.87,19.45%
Justin Holiday,4100.00,IND,SG/SF,CHA,22.44,14.07%
JaVale McGee,3100.00,LAL,C,NOP,16.96,1.23%
De'Aaron Fox,7600.00,SAC,PG,GSW,41.4,31.73%
Danny Green,3300.00,LAL,SF,NOP,17.92,2.46%
Fred VanVleet,6800.00,TOR,PG/SG,MIL,36.68,17.40%
Ryan Arcidiacono,3300.00,CHI,SG/SF,OKC,17.79,2.46%
Derrick Rose,5600.00,DET,PG,DEN,29.97,7.04%
Ky Bowman,4800.00,GSW,PG,SAC,25.55,12.79%
Jalen McDaniels,3100.00,CHA,PF,IND,16.49,6.14%
Enes Kanter,3300.00,BOS,C,POR,17.57,1.23%
Doug McDermott,3000.00,IND,SF/PF,CHA,15.92,19.65%
Hassan Whiteside,9200.00,POR,C,BOS,48.89,14.33%
Kentavious Caldwell-Pope,3200.00,LAL,SG/SF,NOP,16.99,1.23%
Langston Galloway,3800.00,DET,SG,DEN,20.13,0.10%
Christian Wood,7300.00,DET,PF/C,DEN,38.54,6.14%
Coby White,5600.00,CHI,PG/SG,OKC,29.55,11.52%
Jaylen Brown,6600.00,BOS,SG,POR,34.86,17.81%
Cody Martin,3200.00,CHA,SG/SF,IND,16.9,3.68%
LeBron James,10700.00,LAL,PG,NOP,56.41,19.45%
Brandon Knight,3000.00,DET,PG/SG,DEN,15.8,0.10%
Aaron Holiday,4600.00,IND,PG/SG,CHA,24.17,7.68%
Avery Bradley,3300.00,LAL,SG,NOP,17.33,0.61%
Will Barton,5500.00,DEN,SG/SF,DET,28.82,5.12%
Jayson Tatum,8800.00,BOS,SF/PF,POR,46.12,23.54%
Anthony Davis,10300.00,LAL,PF/C,NOP,53.76,24.57%
Jordan Poole,5400.00,GSW,PG/SG,SAC,28.15,2.56%
Malcolm Brogdon,7100.00,IND,PG,CHA,37.01,7.17%
Gary Trent Jr.,4500.00,POR,SG/SF,BOS,23.41,8.96%
Damion Lee,5600.00,GSW,SG,SAC,29.09,6.40%
Cody Zeller,4500.00,CHA,PF/C,IND,23.23,3.84%
Giannis Antetokounmpo,11600.00,MIL,PF,TOR,59.57,16.38%
Sekou Doumbouya,3200.00,DET,SF/PF,DEN,16.45,7.37%
Dennis Schroder,5700.00,OKC,PG/SG,CHI,29.2,10.24%
Juan Toscano-Anderson,4100.00,GSW,SF/PF,SAC,20.86,6.40%
Paul Millsap,5100.00,DEN,PF/C,DET,25.98,6.40%
Nikola Jokic,10000.00,DEN,C,DET,50.77,11.26%
C.J. McCollum,9000.00,POR,PG/SG,BOS,45.55,13.31%
Marcus Smart,6100.00,BOS,PG/SG,POR,30.88,7.17%
Andrew Wiggins,7800.00,GSW,SG/SF,SAC,39.47,8.19%
Nerlens Noel,3300.00,OKC,C,CHI,16.71,2.46%
Derrick Favors,4900.00,NOP,C,LAL,24.76,3.84%
