Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Gary Clark,3400.00,HOU,SF/PF,BKN,20.97,9.30%
Justin Holiday,3400.00,MEM,SG/SF,MIL,19.56,1.90%
James Harden,13000.00,HOU,PG/SG,BKN,71.72,28.20%
Kevin Durant,9800.00,GSW,SF/PF,NOP,53.19,21.40%
Evan Fournier,5100.00,ORL,SG/SF,DET,27.52,7.40%
Joe Ingles,5900.00,UTA,SG/SF,LAC,31.88,7.80%
Klay Thompson,6500.00,GSW,SG,NOP,34.96,16.30%
Reggie Jackson,4800.00,DET,PG/SG,ORL,25.71,10.10%
Draymond Green,6400.00,GSW,PF/C,NOP,34.01,11.50%
Nikola Vucevic,8900.00,ORL,C,DET,47.03,12.30%
Jusuf Nurkic,7900.00,POR,C,CLE,41.64,15.60%
Jae Crowder,4300.00,UTA,SF/PF,LAC,22.62,11.80%
Rudy Gobert,8500.00,UTA,C,LAC,44.71,8.50%
D.J. Augustin,4500.00,ORL,PG,DET,23.4,6.10%
Ish Smith,3300.00,DET,PG,ORL,17.14,11.20%
Reggie Bullock,4500.00,DET,SG/SF,ORL,23.29,5.60%
Damian Lillard,9000.00,POR,PG,CLE,46.51,6.50%
Ed Davis,3600.00,BKN,C,HOU,18.6,9.20%
Anthony Davis,11800.00,NOP,PF/C,GSW,60.88,25.10%
Al-Farouq Aminu,5300.00,POR,SF/PF,CLE,27.33,7.60%
Marc Gasol,7100.00,MEM,C,MIL,36.48,6.20%
Kevon Looney,4100.00,GSW,PF/C,NOP,21.08,15.30%
DeAndre Jordan,6800.00,DAL,C,SAS,34.81,12.80%
Jaren Jackson,5600.00,MEM,PF/C,MIL,28.63,9.50%
Serge Ibaka,6000.00,TOR,PF/C,BOS,30.6,7.70%
Tristan Thompson,6200.00,CLE,C,POR,31.57,9.40%
Luka Doncic,8400.00,DAL,SG/SF,SAS,42.67,9.20%
Julius Randle,7500.00,NOP,PF/C,GSW,38.06,6.10%
D'Angelo Russell,7300.00,BKN,PG/SG,HOU,37.03,11.00%
Stephen Curry,10100.00,GSW,PG/SG,NOP,51.25,17.30%
Derrick Favors,5300.00,UTA,PF/C,LAC,26.88,5.50%
Gerald Green,4300.00,HOU,SG/SF,BKN,21.73,2.10%
Mike Conley,7600.00,MEM,PG,MIL,38.26,6.50%
Evan Turner,4300.00,POR,SG/SF,CLE,21.6,3.00%
Spencer Dinwiddie,5400.00,BKN,PG/SG,HOU,27.05,5.70%
P.J. Tucker,4700.00,HOU,SF/PF,BKN,23.52,5.70%
DeMar DeRozan,8100.00,SAS,SG/SF,DAL,40.4,5.90%
C.J. McCollum,6600.00,POR,PG/SG,CLE,32.87,6.20%
E'Twaun Moore,4000.00,NOP,SG/SF,GSW,19.88,7.70%
Maxi Kleber,4600.00,DAL,PF/C,SAS,22.61,3.70%
Lou Williams,6100.00,LAC,PG/SG,UTA,29.96,4.60%
Kyrie Irving,8600.00,BOS,PG,TOR,42.14,7.50%
Alec Burks,5200.00,CLE,PG/SG,POR,25.42,4.40%
Blake Griffin,9200.00,DET,PF/C,ORL,45.02,3.80%
Andre Drummond,8700.00,DET,C,ORL,42.58,7.50%
Joe Harris,4600.00,BKN,SG/SF,HOU,22.46,4.80%
Austin Rivers,5400.00,HOU,PG/SG,BKN,26.33,3.70%
Terrence Ross,4800.00,ORL,SG/SF,DET,23.42,3.90%
