Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Maxi Kleber,3300.00,DAL,PF/C,PHO,20.52,
Furkan Korkmaz,3600.00,PHI,SG/SF,WAS,21.86,32.50%
Austin Rivers,4500.00,HOU,PG/SG,MIL,27.29,17.50%
Raul Neto,4300.00,UTA,PG,ORL,25.61,25.00%
Jakob Poeltl,3600.00,SAS,C,MEM,21.41,2.50%
Marc Gasol,6500.00,MEM,C,SAS,38.15,7.50%
Bruce Brown,3700.00,DET,PG/SG,LAL,21.48,5.00%
John Collins,7200.00,ATL,PF/C,BKN,40.62,7.50%
Marco Belinelli,3200.00,SAS,SG/SF,MEM,17.91,1.00%
Khris Middleton,6400.00,MIL,SG/SF,HOU,35.8,5.00%
Bobby Portis,4700.00,CHI,PF/C,POR,26.24,
Donovan Mitchell,7300.00,UTA,PG/SG,ORL,40.77,25.00%
Domantas Sabonis,7100.00,IND,PF/C,BOS,39.09,15.00%
Tristan Thompson,6000.00,CLE,C,NOP,33.01,5.00%
Rudy Gobert,7500.00,UTA,C,ORL,41.08,2.50%
DeAndre Bembry,4600.00,ATL,SG/SF,BKN,25.16,7.50%
J.J. Barea,4300.00,DAL,PG/SG,PHO,23.46,
DeAndre Jordan,6900.00,DAL,C,PHO,37.58,15.00%
James Harden,12200.00,HOU,PG/SG,MIL,66.34,40.00%
Landry Shamet,3100.00,PHI,PG/SG,WAS,16.86,5.00%
Wesley Matthews,4400.00,DAL,SG/SF,PHO,23.87,5.00%
Bryn Forbes,4300.00,SAS,PG/SG,MEM,23.31,5.00%
Harrison Barnes,5300.00,DAL,SF/PF,PHO,28.68,5.00%
Jonathan Isaac,3600.00,ORL,SF/PF,UTA,19.34,2.50%
Shabazz Napier,4000.00,BKN,PG/SG,ATL,21.48,5.00%
LaMarcus Aldridge,7200.00,SAS,PF/C,MEM,38.6,5.00%
Kyle O'Quinn,3500.00,IND,PF/C,BOS,18.76,7.50%
Meyers Leonard,3300.00,POR,PF/C,CHI,17.66,0.01%
Dewayne Dedmon,5200.00,ATL,PF/C,BKN,27.83,10.00%
Evan Turner,3900.00,POR,SG/SF,CHI,20.82,5.00%
JaVale McGee,5300.00,LAL,C,DET,28.32,2.50%
Mike Conley,7400.00,MEM,PG,SAS,39.45,5.00%
Seth Curry,3500.00,POR,PG/SG,CHI,18.62,1.00%
Elfrid Payton,5800.00,NOP,PG,CLE,30.86,7.50%
Jordan Clarkson,5200.00,CLE,PG/SG,NOP,27.5,10.00%
C.J. McCollum,6500.00,POR,PG/SG,CHI,34.37,2.50%
