Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Ersan Ilyasova,3300.00,MIL,PF,WAS,28.37,60.50%
Dante Exum,3100.00,CLE,PG/SG,NOP,21.73,20.86%
Khris Middleton,7000.00,MIL,SF,WAS,45.1,52.16%
Brook Lopez,4800.00,MIL,C,WAS,30.27,31.29%
Eric Bledsoe,6600.00,MIL,PG,WAS,41.61,49.03%
Delon Wright,4100.00,DAL,PG/SG,PHO,24.87,8.35%
Donte DiVincenzo,4300.00,MIL,PG/SG,WAS,25.7,19.82%
Wesley Matthews,3000.00,MIL,SG,WAS,17.85,5.22%
Kyle Lowry,7200.00,TOR,PG,ATL,40.81,28.17%
Troy Brown Jr.,4500.00,WAS,SF/PF,MIL,25.48,8.35%
Meyers Leonard,3300.00,MIA,PF,BOS,18.4,0.10%
Jaylen Brown,6400.00,BOS,SG/SF,MIA,35.09,21.91%
Marcus Smart,5800.00,BOS,PG/SG,MIA,31.72,15.65%
Draymond Green,5400.00,GSW,PG/SF,PHI,29.55,14.60%
Isaac Bonga,3300.00,WAS,SF/PF,MIL,17.98,1.04%
Collin Sexton,6500.00,CLE,PG/SG,NOP,34.82,9.39%
Cody Zeller,4100.00,CHA,C,NYK,21.92,6.26%
PJ Washington,5200.00,CHA,PF/C,NYK,27.77,7.30%
Ish Smith,4500.00,WAS,PG,MIL,24.03,5.22%
Marc Gasol,4900.00,TOR,C,ATL,26.05,10.43%
Kevin Love,7700.00,CLE,PF,NOP,40.63,10.43%
Tim Hardaway Jr.,4800.00,DAL,SG/SF,PHO,25.25,3.13%
Derrick Jones Jr.,3900.00,MIA,SF/PF,BOS,20.5,1.04%
D'Angelo Russell,7600.00,GSW,PG/SG,PHI,39.81,12.52%
Ja Morant,7000.00,MEM,PG,DEN,36.68,9.39%
Terence Davis,3100.00,TOR,PG/SG,ATL,16.21,0.10%
Pascal Siakam,8000.00,TOR,PF/C,ATL,41.77,17.73%
Kevin Huerter,5500.00,ATL,SG,TOR,28.67,8.35%
Will Barton,6600.00,DEN,PG/SF,MEM,34.37,7.30%
Solomon Hill,3000.00,MEM,SF/PF,DEN,15.59,1.56%
Tristan Thompson,5700.00,CLE,C,NOP,29.64,9.39%
Devonte' Graham,7400.00,CHA,PG,NYK,38.43,
Miles Bridges,4400.00,CHA,SF/PF,NYK,22.82,0.31%
Matthew Dellavedova,3000.00,CLE,PG,NOP,15.54,2.09%
Jaren Jackson,6300.00,MEM,PF/C,DEN,32.61,9.39%
Serge Ibaka,5400.00,TOR,C,ATL,27.89,6.26%
Goran Dragic,5600.00,MIA,PG,BOS,28.76,2.09%
Dorian Finney-Smith,4400.00,DAL,SF/PF,PHO,22.55,1.04%
Jeff Teague,4100.00,ATL,PG/SG,TOR,20.99,1.56%
Terry Rozier,6800.00,CHA,PG/SG,NYK,34.76,10.43%
Brandon Ingram,7600.00,NOP,SF/PF,CLE,38.77,9.39%
Elfrid Payton,6000.00,NYK,PG,CHA,30.51,9.39%
Davis Bertans,5300.00,WAS,PF,MIL,26.97,9.39%
Marquese Chriss,4300.00,GSW,PF/C,PHI,21.85,3.13%
Jonas Valanciunas,6700.00,MEM,C,DEN,34.01,8.35%
Jimmy Butler,8100.00,MIA,SG/SF,BOS,41.08,10.43%
Kemba Walker,7800.00,BOS,PG,MIA,39.47,18.78%
Luka Doncic,12000.00,DAL,PG,PHO,60.54,10.43%
Kyle Anderson,4100.00,MEM,SF/PF,DEN,20.66,0.83%
Malik Beasley,3900.00,DEN,PG/SG,MEM,19.59,0.52%
Nikola Jokic,10200.00,DEN,C,MEM,51.12,13.56%
