Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Tyus Jones,3400.00,MIN,PG/SG,UTA,25.16,45.00%
Tim Frazier,3400.00,NOP,PG/SG,GSW,22.28,0.01%
Noah Vonleh,4300.00,NYK,PF/C,IND,27.91,7.50%
Lonzo Ball,5000.00,LAL,PG,DAL,31.37,7.50%
Wendell Carter,4900.00,CHI,C,DEN,30.52,10.00%
D'Angelo Russell,5900.00,BKN,PG/SG,DET,36.69,10.00%
Jabari Parker,6000.00,CHI,SF/PF,DEN,36.22,15.00%
Justin Holiday,4500.00,CHI,SG/SF,DEN,26.86,5.00%
Reggie Bullock,4000.00,DET,SG/SF,BKN,23.56,5.00%
Karl-Anthony Towns,8400.00,MIN,C,UTA,49.07,20.00%
Cristiano Felicio,3200.00,CHI,C,DEN,18.51,0.00%
Dennis Smith Jr.,5900.00,DAL,PG,LAL,33.88,12.50%
Damyean Dotson,4600.00,NYK,SG,IND,26.3,5.00%
Frank Ntilikina,4100.00,NYK,PG,IND,23.46,2.50%
Jarrett Allen,5300.00,BKN,C,DET,29.87,5.00%
Draymond Green,6700.00,GSW,PF/C,NOP,37.6,15.00%
Andre Iguodala,3600.00,GSW,SG/SF,NOP,20.17,2.50%
Monte Morris,3900.00,DEN,PG,CHI,21.79,2.50%
Chandler Hutchison,3300.00,CHI,SG,DEN,18.4,5.00%
Brandon Ingram,6300.00,LAL,PG/SF,DAL,35.17,7.50%
Ricky Rubio,5600.00,UTA,PG,MIN,31.18,7.50%
Cameron Payne,4600.00,CHI,PG/SG,DEN,25.45,5.00%
DeAndre Jordan,7600.00,DAL,C,LAL,41.74,15.00%
Spencer Dinwiddie,4800.00,BKN,PG/SG,DET,26.28,2.50%
Andre Drummond,9000.00,DET,C,BKN,49.33,15.00%
JaVale McGee,5700.00,LAL,C,DAL,31.22,10.00%
Zach LaVine,7400.00,CHI,PG/SG,DEN,40.27,12.50%
LaMarcus Aldridge,8500.00,SAS,PF/C,PHO,46.11,15.00%
Pau Gasol,4000.00,SAS,C,PHO,21.67,2.50%
E'Twaun Moore,4300.00,NOP,SG/SF,GSW,23.21,10.00%
Andrew Wiggins,5900.00,MIN,SG/SF,UTA,31.84,40.00%
Reggie Jackson,5600.00,DET,PG/SG,BKN,30.15,5.00%
Harrison Barnes,5500.00,DAL,SF/PF,LAL,29.55,7.50%
Langston Galloway,3300.00,DET,PG/SG,BKN,17.73,1.00%
Wesley Matthews,5000.00,DAL,SG/SF,LAL,26.82,10.00%
Jrue Holiday,7300.00,NOP,PG/SG,GSW,39.07,10.00%
Klay Thompson,6400.00,GSW,SG,NOP,34.2,10.00%
Paul Millsap,6100.00,DEN,PF/C,CHI,32.49,10.00%
Caris LeVert,6000.00,BKN,SF,DET,31.94,5.00%
Rondae Hollis-Jefferson,5200.00,BKN,PF/C,DET,27.6,5.00%
Thaddeus Young,4800.00,IND,SF/PF,NYK,25.28,5.00%
Luka Doncic,7300.00,DAL,PG,LAL,38.39,12.50%
Tyreke Evans,5100.00,IND,SG/SF,NYK,26.7,5.00%
Stephen Curry,9800.00,GSW,PG/SG,NOP,51.23,15.00%
Joe Harris,4400.00,BKN,SG/SF,DET,22.95,2.50%
Rudy Gay,6100.00,SAS,SF/PF,PHO,31.8,17.50%
Patty Mills,3700.00,SAS,PG/SG,PHO,19.24,2.50%
Josh Okogie,4400.00,MIN,SG,UTA,22.9,17.50%
Nikola Jokic,10100.00,DEN,C,CHI,52.4,12.50%
Anthony Tolliver,3400.00,MIN,SF/PF,UTA,17.64,0.01%
Julius Randle,6400.00,NOP,PF/C,GSW,33.18,5.00%
Tim Hardaway Jr.,6800.00,NYK,SG/SF,IND,35.14,7.50%
Kevin Durant,9600.00,GSW,SF/PF,NOP,49.62,25.00%
Trey Lyles,4500.00,DEN,SF/PF,CHI,23.22,7.50%
Allen Crabbe,3700.00,BKN,SG/SF,DET,19.09,2.50%
Donovan Mitchell,7700.00,UTA,PG/SG,MIN,39.69,7.50%
Ish Smith,4500.00,DET,PG,BKN,23.15,1.00%
Dante Cunningham,3400.00,SAS,SF/PF,PHO,17.44,2.50%
Enes Kanter,6600.00,NYK,C,IND,33.45,2.50%
Darren Collison,4700.00,IND,PG,NYK,23.67,2.50%
Kyle Kuzma,6100.00,LAL,SF/PF,DAL,30.61,7.50%
Victor Oladipo,8600.00,IND,PG/SG,NYK,42.49,7.50%
Nikola Mirotic,7500.00,NOP,SF/PF,GSW,37.05,10.00%
Rudy Gobert,7900.00,UTA,C,MIN,38.73,5.00%
Anthony Davis,11600.00,NOP,PF/C,GSW,56.56,15.00%
Mitchell Robinson,3600.00,NYK,C,IND,17.46,0.01%
Joe Ingles,6200.00,UTA,SG/SF,MIN,30.09,5.00%
Taj Gibson,4300.00,MIN,PF,UTA,20.78,5.00%
Blake Griffin,9400.00,DET,PF/C,BKN,45.41,15.00%
Stanley Johnson,3800.00,DET,SF/PF,BKN,18.24,1.00%
LeBron James,11300.00,LAL,SF/PF,DAL,53.96,20.00%
Jae Crowder,5200.00,UTA,SF/PF,MIN,24.78,5.00%
Jamal Murray,7400.00,DEN,PG/SG,CHI,35.11,7.50%
Dante Exum,3500.00,UTA,PG/SG,MIN,16.4,1.00%
Gary Harris,7000.00,DEN,SG,CHI,32.61,2.50%
Derrick Rose,4900.00,MIN,PG/SG,UTA,22.81,30.00%
Mason Plumlee,3500.00,DEN,PF/C,CHI,16.27,1.00%
Mario Hezonja,3700.00,NYK,SF/PF,IND,17.16,0.01%
