Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jarrett Jack,3000.00,NOP,PG,DET,20.6,0.01%
Jamal Murray,3800.00,DEN,PG/SG,MIL,24.89,15.00%
Donatas Motiejunas,3000.00,NOP,PF/C,DET,18.62,1.00%
Hassan Whiteside,8300.00,MIA,C,PHI,50.05,10.00%
Patty Mills,3600.00,SAS,PG,IND,21.01,3.00%
Anthony Davis,10400.00,NOP,PF/C,DET,60.25,20.00%
D.J. Augustin,3000.00,ORL,PG/SG,NYK,17.32,0.25%
Dwight Howard,6500.00,ATL,C,DAL,36.93,4.00%
Willie Cauley-Stein,5500.00,SAC,C,BKN,31.09,25.00%
Nemanja Bjelica,3200.00,MIN,SF/PF,UTA,17.79,0.01%
Rodney Stuckey,3000.00,IND,PG,SAS,16.66,0.25%
Manu Ginobili,3300.00,SAS,SG,IND,18.27,0.25%
Andre Drummond,7600.00,DET,C,NOP,41.93,4.00%
Malcolm Brogdon,5000.00,MIL,PG/SG,DEN,27.61,15.00%
Kyle O'Quinn,5200.00,NYK,C,ORL,28.63,35.00%
Taurean Prince,3400.00,ATL,SF,DAL,18.69,0.01%
Seth Curry,5900.00,DAL,SG,ATL,32.03,15.00%
Chris Paul,8900.00,LAC,PG,HOU,47.71,17.50%
Nene Hilario,3500.00,HOU,C,LAC,18.72,3.00%
LaMarcus Aldridge,6400.00,SAS,PF,IND,34.15,10.00%
Isaiah Thomas,8500.00,BOS,PG,CLE,45.3,12.50%
Jrue Holiday,6900.00,NOP,PG/SG,DET,36.58,25.00%
Darren Collison,6100.00,SAC,PG,BKN,32.08,7.50%
DeAndre Jordan,7000.00,LAC,C,HOU,36.78,7.50%
Monta Ellis,4200.00,IND,SG,SAS,21.97,0.25%
Solomon Hill,3700.00,NOP,SF,DET,19.35,0.25%
Paul Millsap,7000.00,ATL,PF,DAL,36.47,5.00%
Yogi Ferrell,5000.00,DAL,PG,ATL,26.04,1.00%
Kyrie Irving,8700.00,CLE,PG,BOS,45.37,10.00%
DeMar DeRozan,9300.00,TOR,SG,WAS,48.21,15.00%
Joe Johnson,3300.00,UTA,SF,MIN,17.09,0.01%
Ty Lawson,4200.00,SAC,PG,BKN,21.62,1.00%
John Henson,3500.00,MIL,C,DEN,18.01,1.00%
Tyler Johnson,5100.00,MIA,PG,PHI,26.29,7.50%
Blake Griffin,9100.00,LAC,PF,HOU,46.68,10.00%
Goran Dragic,7100.00,MIA,PG,PHI,36.38,7.50%
Derrick Rose,6300.00,NYK,PG,ORL,32.17,5.00%
Spencer Dinwiddie,3800.00,BKN,PG,SAC,19.42,3.00%
Terrence Ross,5200.00,ORL,SF,NYK,26.51,15.00%
Kent Bazemore,4000.00,ATL,SG/SF,DAL,20.28,1.00%
Nikola Vucevic,7400.00,ORL,C,NYK,37.41,5.00%
Marcus Smart,5100.00,BOS,PG/SG,CLE,25.79,5.00%
Tyus Jones,3000.00,MIN,PG/SG,UTA,15.12,0.25%
Channing Frye,4700.00,CLE,PF/C,BOS,23.71,10.00%
