Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Mario Chalmers,4700.00,MEM,PG,POR,29.52,10.00%
Danny Green,4500.00,SAS,SG/SF,ATL,27.09,7.50%
J.J. Barea,4300.00,DAL,PG/SG,BOS,25.87,5.00%
Kyle Anderson,4500.00,SAS,PG/SF,ATL,26.1,12.50%
Terrence Ross,3700.00,ORL,SG/SF,IND,21.43,5.00%
Will Barton,5500.00,DEN,SG/SF,SAC,31.07,7.50%
Dennis Schroder,6300.00,ATL,PG,SAS,35.6,7.50%
Damian Lillard,8300.00,POR,PG,MEM,46.35,17.50%
Marco Belinelli,3900.00,ATL,SG,SAS,21.65,2.00%
Ricky Rubio,6000.00,UTA,PG,PHI,33.02,7.50%
Bogdan Bogdanovic,3500.00,SAC,SG/SF,DEN,19.25,5.00%
Elfrid Payton,6100.00,ORL,PG,IND,33.46,7.50%
Cory Joseph,3600.00,IND,PG,ORL,19.7,1.00%
Dwight Howard,7000.00,CHA,C,MIN,38.31,5.00%
Michael Kidd-Gilchrist,4100.00,CHA,SF,MIN,22.36,4.00%
Kristaps Porzingis,8700.00,NYK,PF/C,LAC,47.38,15.00%
Lance Stephenson,3700.00,IND,SG/SF,ORL,20.06,1.00%
Jarrett Jack,3700.00,NYK,PG,LAC,20.04,0.01%
Kent Bazemore,4900.00,ATL,SG/SF,SAS,26.52,5.00%
Myles Turner,6800.00,IND,C,ORL,36.54,4.00%
Victor Oladipo,7600.00,IND,PG/SG,ORL,40.59,10.00%
Taurean Prince,4800.00,ATL,SG/SF,SAS,25.59,5.00%
Dario Saric,4700.00,PHI,PF/C,UTA,24.95,10.00%
Emmanuel Mudiay,4400.00,DEN,PG,SAC,23.32,5.00%
Bojan Bogdanovic,4300.00,IND,SG/SF,ORL,22.72,5.00%
Kenneth Faried,3400.00,DEN,PF/C,SAC,17.92,17.50%
Kyle Korver,3600.00,CLE,SG/SF,DET,18.92,5.00%
Jae Crowder,3900.00,CLE,SF/PF,DET,20.35,1.00%
Jusuf Nurkic,6700.00,POR,C,MEM,34.87,5.00%
Kosta Koufos,3400.00,SAC,C,DEN,17.67,1.00%
Darren Collison,6100.00,IND,PG,ORL,31.66,5.00%
Nikola Jokic,9100.00,DEN,C,SAC,46.85,10.00%
Kemba Walker,7900.00,CHA,PG,MIN,40.62,10.00%
LaMarcus Aldridge,8200.00,SAS,PF/C,ATL,42.08,7.50%
Jeff Teague,6700.00,MIN,PG,CHA,34.36,7.50%
Andre Roberson,3300.00,OKC,SG/SF,NOP,16.9,3.00%
Yogi Ferrell,3800.00,DAL,PG/SG,BOS,19.47,1.00%
Eric Bledsoe,6500.00,MIL,PG/SG,WAS,33.06,5.00%
Gary Harris,5300.00,DEN,SG,SAC,26.97,4.00%
Robert Covington,6100.00,PHI,SF/PF,UTA,30.98,10.00%
Nicolas Batum,6200.00,CHA,SG/SF,MIN,31.28,10.00%
Dennis Smith Jr.,5800.00,DAL,PG/SG,BOS,29.29,7.50%
Nikola Vucevic,7100.00,ORL,C,IND,35.8,5.00%
Stanley Johnson,3700.00,DET,SG/SF,CLE,18.59,5.00%
Marcus Smart,5500.00,BOS,SG/SF,DAL,27.5,3.00%
De'Aaron Fox,4600.00,SAC,PG,DEN,22.98,4.00%
LeBron James,11300.00,CLE,SF/PF,DET,56.52,12.50%
Wesley Matthews,4400.00,DAL,SG/SF,BOS,21.98,7.50%
Kevin Love,7400.00,CLE,PF/C,DET,36.84,7.50%
Russell Westbrook,10500.00,OKC,PG,NOP,52.23,10.00%
Wesley Johnson,3900.00,LAC,SF/PF,NYK,19.38,1.00%
Bradley Beal,8000.00,WAS,SG,MIL,39.73,7.50%
Patty Mills,4500.00,SAS,PG,ATL,22.28,5.00%
Joel Embiid,9900.00,PHI,C,UTA,48.94,10.00%
Khris Middleton,6800.00,MIL,SG/SF,WAS,33.6,10.00%
Pau Gasol,6200.00,SAS,PF/C,ATL,30.54,5.00%
Moe Harkless,3500.00,POR,SF/PF,MEM,17.27,1.00%
