Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Eric Paschall,3800.00,GSW,PF,BKN,24.8,66.40%
Stephen Curry,9300.00,GSW,PG,BKN,50.31,47.80%
Kyrie Irving,8500.00,BKN,PG,GSW,44.06,42.10%
Montrezl Harrell,5300.00,LAL,PF/C,LAC,27.01,35.60%
Paul George,7800.00,LAC,SG,LAL,39.36,37.30%
Anthony Davis,10000.00,LAL,PF/C,LAC,49.55,34.00%
LeBron James,9600.00,LAL,PG/SF,LAC,47.37,34.00%
Kawhi Leonard,9100.00,LAC,SG/SF,LAL,44.59,34.80%
Joe Harris,4800.00,BKN,SG/SF,GSW,22.98,25.10%
Serge Ibaka,5200.00,LAC,C,LAL,24.76,37.30%
Andrew Wiggins,7000.00,GSW,SG/SF,BKN,31.77,19.40%
Luke Kennard,3600.00,LAC,SG/SF,LAL,16.25,22.70%
Spencer Dinwiddie,6000.00,BKN,PG,GSW,26.92,17.00%
Kevin Durant,9800.00,BKN,PF,GSW,43.2,26.70%
DeAndre Jordan,5600.00,BKN,C,GSW,24.7,17.40%
Nicolas Batum,4100.00,LAC,SF/PF,LAL,17.98,27.50%
Dennis Schroder,5800.00,LAL,PG/SG,LAC,25.42,21.90%
Kelly Oubre,6700.00,GSW,SF/PF,BKN,28.66,20.20%
James Wiseman,4900.00,GSW,C,BKN,20.61,24.30%
Marc Gasol,4700.00,LAL,C,LAC,19.74,16.20%
Patrick Beverley,4400.00,LAC,PG,LAL,18.3,15.40%
Lou Williams,5400.00,LAC,PG/SG,LAL,22.29,23.50%
Ivica Zubac,5000.00,LAC,C,LAL,20.51,20.20%
Marquese Chriss,4000.00,GSW,C,BKN,14.67,17.80%
Kentavious Caldwell-Pope,4200.00,LAL,SG/SF,LAC,14.67,8.90%
Caris LeVert,6500.00,BKN,SG/SF,GSW,22.51,15.40%
Kent Bazemore,4300.00,GSW,SF,BKN,14.58,9.70%
Brad Wanamaker,3300.00,GSW,PG,BKN,11.17,5.60%
Damion Lee,3700.00,GSW,SG,BKN,12.03,3.20%
Taurean Prince,3900.00,BKN,PF,GSW,12.3,8.10%
Jarrett Allen,6200.00,BKN,C,GSW,19.56,11.30%
Kyle Kuzma,5500.00,LAL,SF/PF,LAC,17.17,11.30%
Talen Horton-Tucker,3500.00,LAL,SG/SF,LAC,10.92,8.10%
Jeff Green,3900.00,BKN,PF/C,GSW,11.64,4.00%
Kevon Looney,5200.00,GSW,C,BKN,14.54,5.70%
Wesley Matthews,3800.00,LAL,SG/SF,LAC,9.97,5.70%
Alex Caruso,4000.00,LAL,PG/SG,LAC,8.81,4.90%
Patrick Patterson,4200.00,LAC,PF/C,LAL,8.32,4.90%
Landry Shamet,4500.00,BKN,SG/SF,GSW,8.47,1.60%
Jordan Poole,4100.00,GSW,PG/SG,BKN,7.12,1.60%
Reggie Jackson,4600.00,LAC,PG,LAL,6.86,2.40%
Terance Mann,3300.00,LAC,PG,LAL,4.79,1.60%
Markieff Morris,4300.00,LAL,PF/C,LAC,2.78,0.10%
