Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Damyean Dotson,3200.00,CLE,SG,ORL,20.55,25.50%
Dante Exum,3900.00,CLE,PG,ORL,24.48,28.00%
Saddiq Bey,3900.00,DET,SF/PF,MIL,24.07,29.20%
Willie Cauley-Stein,3100.00,DAL,C,HOU,18.83,0.10%
Payton Pritchard,3700.00,BOS,PG,TOR,22.34,26.80%
Richaun Holmes,5600.00,SAC,C,GSW,33.42,23.30%
Kelly Olynyk,3900.00,MIA,C,OKC,23.3,0.10%
Clint Capela,6100.00,ATL,C,NYK,35.77,18.00%
Tristan Thompson,4400.00,BOS,C,TOR,25.37,18.60%
Maxi Kleber,3900.00,DAL,PF/C,HOU,22.33,6.10%
Elfrid Payton,6000.00,NYK,PG,ATL,33.94,19.00%
Stephen Curry,9300.00,GSW,PG,SAC,52.39,26.40%
LaMelo Ball,5600.00,CHA,PG,PHI,31.54,16.30%
De'Aaron Fox,8200.00,SAC,PG,GSW,45.07,19.00%
Jayson Tatum,8600.00,BOS,SF/PF,TOR,47.2,26.40%
Nikola Vucevic,8800.00,ORL,C,CLE,47.76,12.70%
Markelle Fultz,6500.00,ORL,PG,CLE,34.77,15.90%
Julius Randle,9000.00,NYK,PF/C,ATL,48.03,19.00%
Andre Drummond,9200.00,CLE,C,ORL,49.03,15.90%
Harrison Barnes,5600.00,SAC,SF/PF,GSW,29.61,10.50%
Luka Doncic,10300.00,DAL,PG,HOU,54.35,12.70%
Joel Embiid,9900.00,PHI,C,CHA,52.05,8.50%
Killian Hayes,3500.00,DET,PG,MIL,18.36,6.10%
Christian Wood,7400.00,HOU,C,DAL,38.45,9.50%
Bobby Portis,4900.00,MIL,PF/C,DET,25.44,8.10%
Zion Williamson,7900.00,NOP,PF/C,IND,41.04,16.90%
Khris Middleton,7700.00,MIL,SF,DET,39.99,13.70%
Aaron Holiday,3500.00,IND,PG/SG,NOP,18.15,6.10%
Jimmy Butler,7400.00,MIA,PG/SF,OKC,38.29,12.70%
Cory Joseph,3800.00,SAC,PG,GSW,19.66,0.60%
Dorian Finney-Smith,4400.00,DAL,SF/PF,HOU,22.76,5.80%
Mitchell Robinson,5700.00,NYK,C,ATL,29.31,8.10%
Collin Sexton,7200.00,CLE,PG/SG,ORL,37,12.70%
Marvin Bagley III,5500.00,SAC,PF/C,GSW,28.21,16.30%
Mason Plumlee,5800.00,DET,C,MIL,29.7,11.60%
Andrew Wiggins,6600.00,GSW,SG/SF,SAC,33.7,5.30%
Duncan Robinson,4600.00,MIA,SG,OKC,23.44,3.50%
Jaylen Brown,8300.00,BOS,SG/SF,TOR,42.21,16.90%
Nerlens Noel,3600.00,NYK,C,ATL,18.3,4.90%
Rajon Rondo,3100.00,ATL,PG,NYK,15.76,6.10%
James Harden,11100.00,HOU,PG/SG,DAL,56.11,13.70%
Tobias Harris,7600.00,PHI,SF/PF,CHA,38.36,9.50%
John Wall,7600.00,HOU,PG,DAL,38.35,7.40%
Giannis Antetokounmpo,10800.00,MIL,PF/C,DET,54.53,6.30%
Kelly Oubre,5500.00,GSW,SF/PF,SAC,27.66,9.30%
Shai Gilgeous-Alexander,7800.00,OKC,PG,MIA,38.97,5.30%
Terrence Ross,5900.00,ORL,SG/SF,CLE,29.44,10.50%
Cole Anthony,4400.00,ORL,PG/SG,CLE,21.74,4.70%
PJ Washington,5300.00,CHA,PF/C,PHI,26.16,7.00%
Victor Oladipo,7000.00,IND,SG/SF,NOP,34.48,6.30%
RJ Barrett,6700.00,NYK,SG/SF,ATL,32.87,6.30%
Michael Carter-Williams,4600.00,ORL,PG/SF,CLE,22.58,5.80%
Gordon Hayward,7300.00,CHA,SF/PF,PHI,35.84,4.20%
Aaron Gordon,5900.00,ORL,PF,CLE,28.89,5.80%
John Collins,7200.00,ATL,PF/C,NYK,35.24,5.30%
Devonte' Graham,5700.00,CHA,PG,PHI,27.89,3.50%
Wayne Ellington,3000.00,DET,SG/SF,MIL,14.65,0.10%
Ben Simmons,9100.00,PHI,PG/SF,CHA,44.35,5.30%
Fred VanVleet,7700.00,TOR,PG/SG,BOS,37.4,3.20%
Brandon Ingram,8400.00,NOP,SF/PF,IND,40.81,5.30%
Buddy Hield,6800.00,SAC,SG/SF,GSW,32.77,4.20%
Pascal Siakam,7700.00,TOR,PF,BOS,37.1,1.10%
Jerami Grant,6900.00,DET,SF/PF,MIL,33.27,5.30%
Malcolm Brogdon,7900.00,IND,PG,NOP,37.99,1.10%
George Hill,4900.00,OKC,PG/SG,MIA,23.5,3.50%
Bam Adebayo,8500.00,MIA,C,OKC,40.83,1.10%
Cedi Osman,5000.00,CLE,SF/PF,ORL,23.98,4.70%
Bismack Biyombo,5200.00,CHA,C,PHI,24.93,2.30%
Domantas Sabonis,9500.00,IND,PF/C,NOP,45.49,2.10%
Seth Curry,5600.00,PHI,SG,CHA,26.74,2.30%
Josh Richardson,5300.00,DAL,SG/SF,HOU,25.36,4.70%
Svi Mykhailiuk,3200.00,DET,SG,MIL,15.26,8.50%
Larry Nance Jr.,7100.00,CLE,PF/C,ORL,33.82,4.20%
Norman Powell,4100.00,TOR,SG/SF,BOS,19.3,5.80%
Immanuel Quickley,3200.00,NYK,PG,ATL,14.98,1.20%
Lonzo Ball,6700.00,NOP,PG,IND,31.28,0.10%
Bogdan Bogdanovic,5500.00,ATL,PG/SG,NYK,25.71,1.20%
Kyle Lowry,8000.00,TOR,PG,BOS,37.24,1.10%
Trae Young,9800.00,ATL,PG,NYK,45.54,2.10%
Darius Bazley,5800.00,OKC,SF/PF,MIA,26.95,2.30%
Aron Baynes,4000.00,TOR,C,BOS,18.56,1.60%
Reggie Bullock,4300.00,NYK,SG/SF,ATL,19.94,1.20%
T.J. McConnell,3300.00,IND,PG,NOP,15.29,1.20%
Dwayne Bacon,3600.00,ORL,SF,CLE,16.57,2.40%
Jrue Holiday,6800.00,MIL,PG,DET,31.21,2.10%
Goran Dragic,6100.00,MIA,PG,OKC,28,1.10%
Danny Green,3700.00,PHI,SG/SF,CHA,16.86,2.40%
De'Andre Hunter,5200.00,ATL,SF/PF,NYK,23.64,2.30%
Austin Rivers,3700.00,NYK,PG/SG,ATL,16.82,1.20%
Thanasis Antetokounmpo,3000.00,MIL,PF,DET,13.62,0.10%
J.J. Redick,3300.00,NOP,SG/SF,IND,14.94,2.40%
Cam Reddish,5100.00,ATL,SG/SF,NYK,23.12,2.30%
Chris Boucher,5100.00,TOR,PF/C,BOS,22.98,1.20%
OG Anunoby,6200.00,TOR,SF/PF,BOS,27.92,3.20%
Tyrese Maxey,3200.00,PHI,PG,CHA,14.4,0.10%
Jalen Brunson,3300.00,DAL,PG,HOU,14.77,1.20%
Kevin Huerter,4700.00,ATL,SG/SF,NYK,20.97,1.20%
Brook Lopez,4300.00,MIL,C,DET,19.02,0.50%
Myles Turner,6400.00,IND,C,NOP,28.3,0.40%
Steven Adams,6200.00,NOP,C,IND,27.33,0.40%
James Wiseman,5000.00,GSW,C,SAC,21.92,0.50%
James Johnson,3700.00,DAL,SF/PF,HOU,16.19,0.10%
Shake Milton,5000.00,PHI,PG/SG,CHA,21.89,0.10%
Hamidou Diallo,3800.00,OKC,SG/SF,MIA,16.61,1.20%
Lu Dort,5000.00,OKC,SG/SF,MIA,21.76,0.50%
Daniel Theis,4800.00,BOS,PF/C,TOR,20.81,1.20%
Kent Bazemore,3200.00,GSW,SF,SAC,13.87,2.40%
Delon Wright,4000.00,DET,PG/SG,MIL,17.27,12.80%
Al Horford,6300.00,OKC,PF/C,MIA,27.02,0.10%
Tyler Herro,6400.00,MIA,PG/SG,OKC,27.41,2.10%
Draymond Green,5400.00,GSW,PF/C,SAC,23.07,0.50%
Donte DiVincenzo,5100.00,MIL,PG/SG,DET,21.55,1.20%
Theo Maledon,3600.00,OKC,PG/SG,MIA,15.19,0.10%
Derrick Rose,5800.00,DET,PG/SG,MIL,24.29,0.50%
Tremont Waters,3000.00,BOS,PG,TOR,12.57,2.40%
Justin Holiday,4300.00,IND,SF,NOP,18.02,0.10%
Nemanja Bjelica,3700.00,SAC,PF/C,GSW,15.38,0.10%
Glenn Robinson III,3000.00,SAC,SF,GSW,12.46,1.20%
Josh Hart,4900.00,NOP,SF,IND,20.23,0.50%
Doug McDermott,4700.00,IND,SF/PF,NOP,19.27,0.50%
Damion Lee,3300.00,GSW,PG/SG,SAC,13.52,0.10%
JaVale McGee,4500.00,CLE,C,ORL,18.24,0.10%
Trey Burke,3400.00,DAL,PG/SG,HOU,13.74,0.10%
D.J. Augustin,3200.00,MIL,PG,DET,12.91,0.10%
Terry Rozier,7100.00,CHA,PG/SG,PHI,28.51,1.10%
Tim Hardaway Jr.,6000.00,DAL,SG,HOU,24.1,0.10%
Bryn Forbes,3400.00,MIL,PG/SG,DET,13.66,0.10%
Robert Williams III,4100.00,BOS,C,TOR,16.44,0.10%
Sekou Doumbouya,3200.00,DET,SF/PF,MIL,12.79,0.10%
P.J. Tucker,4300.00,HOU,PF/C,DAL,17.19,0.10%
Dwight Howard,3700.00,PHI,C,CHA,14.57,0.10%
Eric Bledsoe,6300.00,NOP,PG/SG,IND,24.7,0.40%
Jaxson Hayes,3400.00,NOP,C,IND,13.28,0.10%
David Nwaba,3900.00,HOU,SG,DAL,15.2,0.10%
Mike Muscala,3800.00,OKC,C,MIA,14.76,0.10%
Isaiah Roby,3500.00,OKC,C,MIA,13.27,0.10%
DeMarcus Cousins,4700.00,HOU,C,DAL,17.57,0.10%
Dean Wade,3000.00,CLE,PF,ORL,11.22,0.10%
Avery Bradley,3800.00,MIA,SG/SF,OKC,14.11,0.10%
Grant Williams,3400.00,BOS,SF/PF,TOR,12.54,0.10%
Miles Bridges,6100.00,CHA,SF/PF,PHI,22.37,0.10%
Kenrich Williams,3000.00,OKC,SF,MIA,10.98,0.10%
Andre Iguodala,3200.00,MIA,SF/PF,OKC,11.45,0.10%
Eric Gordon,5700.00,HOU,SG/SF,DAL,20.31,0.50%
Khem Birch,3400.00,ORL,C,CLE,12.08,0.10%
Eric Paschall,4000.00,GSW,SF/PF,SAC,14.04,0.10%
Dwight Powell,4200.00,DAL,C,HOU,14.62,1.20%
Brad Wanamaker,3100.00,GSW,PG,SAC,10.8,0.10%
Isaiah Stewart,3200.00,DET,C,MIL,11.07,0.10%
Jae'Sean Tate,3800.00,HOU,PF,DAL,13.07,0.10%
Semi Ojeleye,3000.00,BOS,PF,TOR,10.15,0.10%
Kevon Looney,3200.00,GSW,C,SAC,10.75,0.10%
Precious Achiuwa,3500.00,MIA,PF/C,OKC,11.63,0.10%
Stanley Johnson,3100.00,TOR,SF/PF,BOS,10.26,0.10%
Kevin Knox,3300.00,NYK,SF/PF,ATL,10.8,0.10%
Ben McLemore,3600.00,HOU,SG/SF,DAL,11.73,0.10%
Matisse Thybulle,3300.00,PHI,SF,CHA,10.37,0.10%
Jordan Nwora,3000.00,MIL,SF/PF,DET,9.27,0.10%
Aaron Nesmith,3000.00,BOS,SG/SF,TOR,9.25,0.10%
Jalen McDaniels,3200.00,CHA,PF,PHI,9.62,0.10%
Alex Len,3200.00,TOR,C,BOS,9.58,0.10%
Gary Clark,3300.00,ORL,PF/C,CLE,9.26,0.10%
Hassan Whiteside,3300.00,SAC,C,GSW,8.95,0.10%
Caleb Martin,3500.00,CHA,SG/SF,PHI,8.9,0.10%
Kelan Martin,3000.00,IND,PF,NOP,7.36,0.10%
Solomon Hill,3100.00,ATL,PF,NYK,7.57,0.10%
Terence Davis,3000.00,TOR,PG/SG,BOS,7.02,0.10%
Nicolo Melli,3000.00,NOP,PF,IND,6.86,0.10%
Nickeil Alexander-Walker,3200.00,NOP,PG/SG,IND,7.09,0.10%
Bruno Fernando,3100.00,ATL,C,NYK,6.57,0.10%
D.J. Wilson,3000.00,MIL,PF/C,DET,6.31,0.10%
Kyle Guy,3000.00,SAC,PG,GSW,6.03,0.10%
Juan Toscano-Anderson,3600.00,GSW,PF,SAC,6.91,0.10%
Lamar Stevens,3000.00,CLE,SF,ORL,5.44,0.10%
Jahlil Okafor,3300.00,DET,C,MIL,5.72,0.10%
Mychal Mulder,3000.00,GSW,SG,SAC,3.39,0.10%
Carsen Edwards,3000.00,BOS,PG,TOR,2.9,0.10%
Kendrick Nunn,3400.00,MIA,PG/SG,OKC,3.21,0.10%
Cody Martin,3000.00,CHA,SG/SF,PHI,2.57,0.10%
Justin Jackson,3000.00,OKC,PF,MIA,2.52,0.10%
Maurice Harkless,3000.00,MIA,SF/PF,OKC,2.12,0.10%
Karim Mane,3000.00,ORL,PG,CLE,2.14,0.10%
Sterling Brown,3900.00,HOU,SF,DAL,2.52,0.10%
