Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Kelly Oubre,3400.00,WAS,SG/SF,MIA,21.3,4.00%
DeAndre Jordan,6500.00,LAC,C,POR,39.61,12.50%
Rodney Stuckey,3500.00,IND,PG/SG,CHA,21.23,10.00%
Harrison Barnes,6100.00,DAL,SF/PF,DEN,36.35,15.00%
Ed Davis,3600.00,POR,PF/C,LAC,21.23,10.00%
Kosta Koufos,3000.00,SAC,C,LAL,17.66,0.01%
Omri Casspi,3100.00,SAC,SF,LAL,17.96,15.00%
John Henson,4400.00,MIL,C,TOR,25.01,7.50%
Jeff Teague,6200.00,IND,PG,CHA,34.64,12.50%
Deron Williams,5700.00,DAL,PG,DEN,31.6,15.00%
Blake Griffin,8500.00,LAC,PF,POR,47.09,20.00%
Patrick Beverley,4900.00,HOU,PG,BKN,27.04,10.00%
Darren Collison,4900.00,SAC,PG,LAL,26.88,7.50%
Derrick Williams,3200.00,MIA,SF,WAS,17.56,1.00%
DeMarre Carroll,4100.00,TOR,SF/PF,MIL,22.5,15.00%
Thaddeus Young,4900.00,IND,PF,CHA,26.83,5.00%
Timofey Mozgov,3200.00,LAL,C,SAC,17.52,0.25%
Sean Kilpatrick,5400.00,BKN,SG,HOU,29.49,10.00%
Luol Deng,3500.00,LAL,SF/PF,SAC,19.04,7.50%
Garrett Temple,3000.00,SAC,PG/SG,LAL,16.28,1.00%
Matt Barnes,3700.00,SAC,SF/PF,LAL,20.05,0.01%
Salah Mejri,3500.00,DAL,C,DEN,18.97,7.50%
Wesley Matthews,5600.00,DAL,SG,DEN,30.37,10.00%
Al Jefferson,3400.00,IND,C,CHA,18.4,0.25%
James Harden,11400.00,HOU,PG/SG,BKN,61.65,27.50%
Mason Plumlee,5500.00,POR,C,LAC,29.44,10.00%
Brook Lopez,6600.00,BKN,C,HOU,35.32,15.00%
DeMarcus Cousins,10900.00,SAC,PF/C,LAL,58.2,25.00%
Jamal Crawford,4300.00,LAC,SG,POR,22.93,7.50%
Clint Capela,5300.00,HOU,C,BKN,28.12,7.50%
C.J. Miles,3900.00,IND,SG/SF,CHA,20.55,10.00%
Nicolas Batum,6600.00,CHA,SG/SF,IND,34.78,10.00%
Patrick Patterson,4000.00,TOR,PF,MIL,21.07,4.00%
Moe Harkless,4900.00,POR,SF,LAC,25.75,7.50%
Marco Belinelli,3500.00,CHA,SG,IND,18.35,2.00%
Rondae Hollis-Jefferson,3500.00,BKN,SF,HOU,18.35,5.00%
Marvin Williams,4200.00,CHA,PF,IND,21.94,12.50%
Malcolm Brogdon,3400.00,MIL,PG/SG,TOR,17.7,2.50%
Jeremy Lamb,3600.00,CHA,SG/SF,IND,18.77,1.00%
Darrell Arthur,3200.00,DEN,PF,DAL,16.64,1.00%
Nikola Jokic,5800.00,DEN,C,DAL,30.04,7.50%
Jamal Murray,4100.00,DEN,PG/SG,DAL,21.23,2.00%
Glenn Robinson,3700.00,IND,SF,CHA,19.09,3.00%
Hassan Whiteside,8400.00,MIA,C,WAS,43.22,15.00%
John Wall,9000.00,WAS,PG,MIA,46.2,15.00%
Greg Monroe,4600.00,MIL,C,TOR,23.5,5.00%
Marcin Gortat,6000.00,WAS,C,MIA,30.68,7.50%
Kyle Lowry,8100.00,TOR,PG,MIL,41.41,10.00%
Ryan Anderson,4700.00,HOU,PF,BKN,23.96,10.00%
Trevor Ariza,5400.00,HOU,SF,BKN,27.51,15.00%
Trevor Booker,5600.00,BKN,PF,HOU,28.47,17.50%
Pascal Siakam,3000.00,TOR,PF,MIL,15.11,0.25%
Rudy Gay,6900.00,SAC,SF/PF,LAL,34.74,15.00%
Devin Harris,3000.00,DAL,PG,DEN,15.05,0.01%
DeMar DeRozan,7700.00,TOR,SG,MIL,38.57,17.50%
Goran Dragic,7200.00,MIA,PG,WAS,35.83,12.50%
Tyler Johnson,5500.00,MIA,PG,WAS,27.38,7.50%
Wilson Chandler,6300.00,DEN,SF/PF,DAL,31.38,5.00%
Emmanuel Mudiay,4400.00,DEN,PG,DAL,21.86,2.00%
Eric Gordon,5400.00,HOU,SG,BKN,26.76,7.50%
Matthew Dellavedova,4000.00,MIL,PG/SG,TOR,19.84,2.00%
Paul George,8300.00,IND,SF/PF,CHA,41.11,15.00%
J.J. Redick,4400.00,LAC,SG,POR,21.67,5.00%
Myles Turner,5700.00,IND,C,CHA,28.05,8.00%
Michael Kidd-Gilchrist,4200.00,CHA,SF,IND,20.66,1.00%
Giannis Antetokounmpo,9800.00,MIL,PG,TOR,48.08,22.50%
Tony Snell,3300.00,MIL,SG/SF,TOR,16.13,2.50%
Bojan Bogdanovic,4300.00,BKN,SG/SF,HOU,21.04,7.50%
Jabari Parker,6200.00,MIL,SF/PF,TOR,30.31,15.00%
Chris Paul,8900.00,LAC,PG,POR,43.41,17.50%
Julius Randle,6300.00,LAL,PF/C,SAC,30.71,12.50%
Allen Crabbe,3800.00,POR,SG/SF,LAC,18.49,0.25%
Will Barton,6400.00,DEN,SG/SF,DAL,31.06,2.50%
Danilo Gallinari,5700.00,DEN,SF,DAL,27.58,12.50%
Josh McRoberts,3900.00,MIA,PF/C,WAS,18.82,2.00%
Damian Lillard,8600.00,POR,PG,LAC,41.43,15.00%
Larry Nance,4100.00,LAL,SF/PF,SAC,19.67,1.00%
Jusuf Nurkic,4300.00,DEN,C,DAL,20.55,4.00%
Dwight Powell,4800.00,DAL,PF/C,DEN,22.88,7.50%
Kemba Walker,7500.00,CHA,PG,IND,35.73,10.00%
Jonas Valanciunas,5100.00,TOR,C,MIL,24.21,10.00%
Markieff Morris,5400.00,WAS,SF/PF,MIA,25.67,7.50%
Bradley Beal,6700.00,WAS,SG,MIA,31.63,15.00%
C.J. McCollum,7300.00,POR,PG/SG,LAC,34.23,7.50%
Terrence Ross,3700.00,TOR,SG/SF,MIL,17.36,1.00%
Ty Lawson,3300.00,SAC,PG,LAL,15.45,0.01%
Cody Zeller,4300.00,CHA,C,IND,20.06,7.50%
Jonathan Gibson,3000.00,DAL,PG,DEN,13.91,0.01%
Nick Young,4300.00,LAL,SG,SAC,19.93,0.50%
Roy Hibbert,3000.00,CHA,C,IND,13.85,0.01%
Nene Hilario,3000.00,HOU,C,BKN,13.84,0.01%
Lucas Nogueira,3900.00,TOR,C,MIL,17.62,0.01%
Otto Porter,5900.00,WAS,SF/PF,MIA,26.67,15.00%
Raymond Felton,3200.00,LAC,SG/SF,POR,14.45,0.01%
Frank Kaminsky,4000.00,CHA,PF,IND,17.98,7.50%
Joe Harris,3600.00,BKN,SF,HOU,16.13,0.25%
Meyers Leonard,3000.00,POR,PF,LAC,13.41,0.01%
Brandon Ingram,4400.00,LAL,SF,SAC,19.67,2.50%
Juan Hernangomez,3000.00,DEN,PF,DAL,13.42,0.01%
James Johnson,4500.00,MIA,PF,WAS,19.91,0.01%
Cory Joseph,3600.00,TOR,PG,MIL,15.82,1.00%
Josh Richardson,4800.00,MIA,SG/SF,WAS,21,2.50%
Jordan Clarkson,5400.00,LAL,PG/SG,SAC,23.61,4.00%
Jameer Nelson,4900.00,DEN,PG,DAL,21.39,1.00%
Kenneth Faried,4900.00,DEN,PF/C,DAL,21.13,0.50%
Marreese Speights,4000.00,LAC,PF/C,POR,17.2,3.00%
Justin Anderson,3200.00,DAL,SG/SF,DEN,13.72,0.01%
Evan Turner,4600.00,POR,SG/SF,LAC,19.68,2.50%
Michael Beasley,3700.00,MIL,SF/PF,TOR,15.3,2.00%
Marcus Thornton,3000.00,WAS,SG,MIA,12.33,0.01%
Rodney McGruder,3800.00,MIA,SG,WAS,15.57,1.00%
Wayne Ellington,4400.00,MIA,SF,WAS,17.98,1.00%
Dorian Finney-Smith,3100.00,DAL,SF,DEN,12.59,7.50%
Sam Dekker,3900.00,HOU,SF/PF,BKN,15.61,2.00%
Louis Williams,7400.00,LAL,SG,SAC,29.35,5.00%
D'Angelo Russell,6300.00,LAL,PG,SAC,24.71,2.50%
Montrezl Harrell,3300.00,HOU,C,BKN,12.9,0.50%
Aaron Brooks,3000.00,IND,PG,CHA,11.64,0.01%
Luc Richard Mbah a Moute,3200.00,LAC,SF,POR,12.31,0.01%
Seth Curry,4300.00,DAL,SG,DEN,16.46,0.01%
Ramon Sessions,3700.00,CHA,PG,IND,14.13,0.01%
Ben McLemore,3000.00,SAC,SG,LAL,11.3,3.00%
Jeremy Lin,5500.00,BKN,PG,HOU,20.71,5.00%
Wesley Johnson,3000.00,LAC,SF,POR,11.23,0.01%
Thomas Robinson,3000.00,LAL,PF,SAC,11.02,0.01%
Willie Cauley-Stein,3000.00,SAC,C,LAL,10.94,0.01%
Randy Foye,3000.00,BKN,PG/SG,HOU,10.84,0.01%
Luke Babbitt,3000.00,MIA,SF/PF,WAS,10.82,
Willie Reed,3600.00,MIA,C,WAS,12.43,0.01%
Isaiah Whitehead,3400.00,BKN,PG,HOU,11.67,0.01%
Corey Brewer,3000.00,HOU,SG/SF,BKN,10.18,0.01%
Mirza Teletovic,3200.00,MIL,PF,TOR,10.13,0.01%
Caris LeVert,3000.00,BKN,SG,HOU,8.98,0.01%
Jason Terry,3000.00,MIL,PG,TOR,8.78,0.01%
