Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
David Lee,3200.00,SAS,PF,MIA,19.1,22.00%
Louis Williams,4400.00,LAL,SG,OKC,25.62,3.00%
Pau Gasol,6100.00,SAS,C,MIA,35.46,4.00%
Zaza Pachulia,3900.00,GSW,C,PHO,22.5,0.50%
Kentavious Caldwell-Pope,4400.00,DET,SG,MIL,25.22,11.00%
Jon Leuer,3400.00,DET,PF,MIL,19.4,7.50%
Raymond Felton,3200.00,LAC,PG/SG,UTA,18.25,
John Henson,3000.00,MIL,C,DET,17.01,0.01%
John Wall,8200.00,WAS,PG,MEM,46.31,10.00%
Shelvin Mack,3100.00,UTA,PG,LAC,17.3,
Marcus Morris,5100.00,DET,SF,MIL,28.22,3.00%
Ish Smith,5200.00,DET,PG,MIL,28.28,15.00%
Otto Porter,4600.00,WAS,SF,MEM,24.96,4.50%
Stephen Curry,8900.00,GSW,PG,PHO,48.21,34.00%
Greg Monroe,5700.00,MIL,C,DET,30.78,5.00%
Shaun Livingston,3000.00,GSW,PG,PHO,16.11,1.00%
Tony Parker,4000.00,SAS,PG,MIA,21.46,3.00%
Andre Drummond,7900.00,DET,C,MIL,42.4,19.50%
Marc Gasol,5600.00,MEM,C,WAS,30.09,6.00%
Stanley Johnson,3500.00,DET,SF,MIL,18.71,0.50%
Deron Williams,5700.00,DAL,PG,HOU,30.34,11.00%
Marcin Gortat,5500.00,WAS,C,MEM,29.04,10.00%
Wade Baldwin,3300.00,MEM,PG,WAS,17.34,9.00%
Nene Hilario,3700.00,HOU,C,DAL,19.31,0.50%
Jamal Crawford,3900.00,LAC,SG,UTA,20.24,
Joffrey Lauvergne,3000.00,OKC,PF/C,LAL,15.51,0.01%
Victor Oladipo,6500.00,OKC,PG/SG,LAL,33.57,24.50%
Andre Iguodala,3600.00,GSW,SF,PHO,18.48,2.00%
Luol Deng,4800.00,LAL,SF,OKC,24.64,7.00%
James Harden,11300.00,HOU,PG/SG,DAL,57.91,29.00%
Dewayne Dedmon,3300.00,SAS,C,MIA,16.84,15.00%
George Hill,5800.00,UTA,PG,LAC,29.46,
Russell Westbrook,12200.00,OKC,PG,LAL,61.38,20.00%
Ryan Anderson,5900.00,HOU,PF,DAL,29.27,12.50%
Andrew Harrison,3000.00,MEM,PG/SG,WAS,14.89,1.50%
Bradley Beal,5600.00,WAS,SG,MEM,27.69,8.50%
Giannis Antetokounmpo,8800.00,MIL,PG,DET,43.46,9.00%
Luke Babbitt,3000.00,MIA,PF,SAS,14.82,0.01%
Tobias Harris,5900.00,DET,SF/PF,MIL,28.84,17.00%
Chris Paul,8400.00,LAC,PG,UTA,40.98,
Dion Waiters,4000.00,MIA,SG,SAS,19.51,8.50%
Ersan Ilyasova,4000.00,OKC,PF,LAL,19.45,1.00%
Andrew Bogut,4300.00,DAL,C,HOU,20.87,2.00%
Trey Burke,3000.00,WAS,PG,MEM,14.52,0.10%
Wesley Matthews,4900.00,DAL,SG/SF,HOU,23.67,18.50%
Aron Baynes,3000.00,DET,C,MIL,14.46,0.01%
Mike Conley,6600.00,MEM,PG,WAS,31.77,7.50%
Mirza Teletovic,4000.00,MIL,PF,DET,19.24,3.50%
Kevin Durant,9900.00,GSW,SF/PF,PHO,47.64,30.00%
Hassan Whiteside,8000.00,MIA,C,SAS,38.29,13.00%
Jason Smith,3100.00,WAS,PF/C,MEM,14.82,0.01%
JaMychal Green,4700.00,MEM,PF,WAS,22.41,16.50%
Jordan Clarkson,5700.00,LAL,PG/SG,OKC,27.16,3.00%
J.J. Redick,4400.00,LAC,SG,UTA,20.84,
DeAndre Jordan,7300.00,LAC,C,UTA,34.55,
James Ennis,4300.00,MEM,SF,WAS,20.3,9.00%
Eric Gordon,5400.00,HOU,SG,DAL,25.44,15.00%
Zach Randolph,5800.00,MEM,PF,WAS,27.19,8.00%
Vince Carter,3100.00,MEM,SG/SF,WAS,14.49,4.00%
Andrew Nicholson,3200.00,WAS,PF,MEM,14.93,9.50%
Corey Brewer,3000.00,HOU,SF,DAL,13.87,0.01%
Enes Kanter,5600.00,OKC,C,LAL,25.88,9.00%
Brandon Ingram,4000.00,LAL,SF,OKC,18.42,
Jarell Martin,3000.00,MEM,PF/C,WAS,13.8,0.01%
Goran Dragic,6300.00,MIA,PG,SAS,28.99,8.00%
Trevor Ariza,5600.00,HOU,SF,DAL,25.47,12.00%
Joe Johnson,5100.00,UTA,SG/SF,LAC,23.19,
Wesley Johnson,3000.00,LAC,SF,UTA,13.61,
Manu Ginobili,3900.00,SAS,SG,MIA,17.59,2.50%
Marcus Thornton,3000.00,WAS,SG,MEM,13.52,3.00%
J.J. Barea,4500.00,DAL,PG/SG,HOU,20.15,8.00%
Julius Randle,6100.00,LAL,PF,OKC,26.97,8.00%
Draymond Green,7500.00,GSW,PF/C,PHO,33.13,17.00%
Boris Diaw,3300.00,UTA,PF/C,LAC,14.52,
Austin Rivers,3300.00,LAC,PG,UTA,14.53,
David West,3000.00,GSW,PF,PHO,13.21,1.00%
Harrison Barnes,6100.00,DAL,SF,HOU,26.64,12.00%
Larry Nance,3300.00,LAL,SF/PF,OKC,14.38,2.00%
Markieff Morris,5600.00,WAS,SF/PF,MEM,24.34,20.00%
Justise Winslow,5000.00,MIA,SF,SAS,21.69,3.50%
