Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Bam Adebayo,4000.00,MIA,PF/C,HOU,29.89,56.80%
Austin Rivers,3200.00,HOU,PG/SG,MIA,21.42,8.40%
Dennis Schroder,4700.00,OKC,PG/SG,PHI,31.02,56.20%
Cory Joseph,3600.00,IND,PG/SG,MIN,23.4,5.00%
Royce O'Neale,3400.00,UTA,SF,DEN,21.96,10.20%
Markieff Morris,3800.00,OKC,SF/PF,PHI,23.95,2.20%
Gerald Green,3300.00,HOU,SG/SF,MIA,20.58,34.70%
Clint Capela,6700.00,HOU,C,MIA,41.3,18.70%
Joe Ingles,5000.00,UTA,SG/SF,DEN,30.53,14.20%
Kevin Love,6900.00,CLE,PF/C,NYK,42.08,25.70%
J.J. Redick,5000.00,PHI,SG/SF,OKC,30.48,8.40%
Mike Scott,3800.00,PHI,SF/PF,OKC,23.09,9.40%
Gary Clark,3100.00,HOU,PF/C,MIA,18.49,1.60%
Kyle Korver,3200.00,UTA,SG/SF,DEN,19.04,7.20%
Dario Saric,4000.00,MIN,PF,IND,23.77,1.10%
Myles Turner,6000.00,IND,C,MIN,35.06,4.90%
Jerami Grant,4900.00,OKC,PF,PHI,28.59,11.80%
Derrick Favors,4500.00,UTA,PF/C,DEN,26.23,10.10%
Mitchell Robinson,6400.00,NYK,C,CLE,37.05,11.30%
Klay Thompson,6500.00,GSW,SG,ORL,37.01,20.10%
Bojan Bogdanovic,5400.00,IND,SG/SF,MIN,30.69,5.00%
Kyle O'Quinn,4000.00,IND,PF/C,MIN,22.66,2.50%
Russell Westbrook,11100.00,OKC,PG,PHI,62.88,66.00%
Jae Crowder,4200.00,UTA,SF/PF,DEN,23.79,6.70%
P.J. Tucker,4000.00,HOU,SF/PF,MIA,22.3,6.00%
Jimmy Butler,7100.00,PHI,SG/SF,OKC,39.63,20.60%
Justise Winslow,5000.00,MIA,PG/SF,HOU,27.83,6.60%
