Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Nickeil Alexander-Walker,3300.00,NOP,PG/SG,MIA,28.46,27.90%
Theo Pinson,1500.00,BKN,SG,CHI,12.37,0.00%
Chris Clemons,3000.00,HOU,PG,MIN,22.07,12.10%
Austin Rivers,3700.00,HOU,PG/SG,MIN,25.7,19.50%
Ben McLemore,3800.00,HOU,SG/SF,MIN,26.26,24.60%
Jarrett Culver,4000.00,MIN,SG/SF,HOU,27.2,14.90%
Nicolo Melli,3000.00,NOP,PF/C,MIA,20.26,4.50%
P.J. Tucker,4400.00,HOU,SF/PF,MIN,29.34,22.60%
Terance Mann,3500.00,LAC,SG/SF,ATL,23.01,7.50%
Treveon Graham,3500.00,MIN,SG/SF,HOU,22.49,6.60%
Robert Covington,4800.00,MIN,SF/PF,HOU,30.7,14.50%
Julius Randle,6400.00,NYK,PF/C,CHA,40.99,14.40%
Aaron Holiday,4900.00,IND,PG/SG,MIL,31.31,15.80%
James Harden,12200.00,HOU,PG/SG,MIN,77.19,50.90%
Frank Jackson,4200.00,NOP,PG/SG,MIA,26.34,7.70%
Karl-Anthony Towns,10100.00,MIN,C,HOU,62.95,23.20%
Jeff Teague,5100.00,MIN,PG,HOU,31.53,10.20%
LaMarcus Aldridge,6600.00,SAS,PF/C,POR,40.65,13.30%
Justin Holiday,3500.00,IND,SG/SF,MIL,21.54,8.70%
Lou Williams,7400.00,LAC,PG/SG,ATL,45.51,14.60%
Jimmy Butler,7600.00,MIA,SG/SF,NOP,46.53,15.30%
Derrick White,4500.00,SAS,PG/SG,POR,27.33,7.40%
Kendrick Nunn,5800.00,MIA,PG/SG,NOP,35.14,13.80%
Domantas Sabonis,8500.00,IND,PF/C,MIL,50.9,16.90%
Hassan Whiteside,6300.00,POR,C,SAS,37.57,11.90%
Donte DiVincenzo,3500.00,MIL,PG/SF,IND,20.71,3.90%
Kenrich Williams,5300.00,NOP,SF/PF,MIA,31.3,8.80%
Thabo Sefolosha,3100.00,HOU,SF/PF,MIN,18.29,4.40%
Maurice Harkless,4000.00,LAC,SF/PF,ATL,23.5,5.50%
RJ Barrett,5600.00,NYK,PG/SG,CHA,32.61,6.50%
Rudy Gay,4800.00,SAS,SF/PF,POR,27.88,6.70%
Damian Lillard,8700.00,POR,PG,SAS,50.17,9.50%
Jake Layman,4300.00,MIN,SF/PF,HOU,24.77,5.50%
Tyler Herro,4600.00,MIA,SG,NOP,26.42,7.50%
Kelan Martin,3000.00,MIN,SF,HOU,17.18,4.80%
TJ Warren,5700.00,IND,SF/PF,MIL,32.66,8.10%
Kristaps Porzingis,7000.00,DAL,PF/C,TOR,40.03,9.70%
Kelly Olynyk,4100.00,MIA,PF/C,NOP,23.4,3.60%
E'Twaun Moore,4500.00,NOP,SG/SF,MIA,25.71,6.00%
Paul George,7900.00,LAC,SF/PF,ATL,44.61,12.60%
Mitchell Robinson,4500.00,NYK,C,CHA,25.08,4.60%
DeAndre Bembry,4400.00,ATL,PG/SF,LAC,24.48,6.20%
Trae Young,9400.00,ATL,PG,LAC,52.23,16.20%
Luka Doncic,10300.00,DAL,PG/SG,TOR,57.18,25.90%
Doug McDermott,3700.00,IND,SF/PF,MIL,20.54,0.80%
OG Anunoby,4800.00,TOR,SF/PF,DAL,26.53,3.30%
Brook Lopez,4900.00,MIL,C,IND,26.89,4.30%
Derrick Favors,6200.00,NOP,PF/C,MIA,33.84,7.90%
Myles Turner,6100.00,IND,C,MIL,33.2,8.00%
Bam Adebayo,7500.00,MIA,C,NOP,40.71,10.60%
Cam Reddish,3700.00,ATL,PG/SG,LAC,20.08,4.00%
Dwight Powell,4900.00,DAL,C,TOR,26.4,5.40%
Pascal Siakam,9200.00,TOR,PF/C,DAL,49.59,13.80%
Dwayne Bacon,3100.00,CHA,SG/SF,NYK,16.64,1.00%
Montrezl Harrell,6900.00,LAC,PF/C,ATL,36.82,8.90%
Jrue Holiday,8600.00,NOP,PG/SG,MIA,45.8,11.90%
DeMar DeRozan,7200.00,SAS,SG/SF,POR,38.3,9.50%
Trey Lyles,3500.00,SAS,PF,POR,18.58,4.40%
Dorian Finney-Smith,3500.00,DAL,SF/PF,TOR,18.48,2.50%
Bryn Forbes,4100.00,SAS,PG/SG,POR,21.62,2.40%
Delon Wright,3600.00,DAL,PG/SG,TOR,18.94,1.10%
Terry Rozier,6700.00,CHA,PG,NYK,34.97,5.00%
PJ Washington,4800.00,CHA,PF/C,NYK,25.01,1.40%
Cody Zeller,5500.00,CHA,C,NYK,28.62,4.30%
Maxi Kleber,4000.00,DAL,PF/C,TOR,20.54,1.50%
Jabari Parker,7000.00,ATL,SF/PF,LAC,35.82,8.00%
C.J. McCollum,6500.00,POR,PG/SG,SAS,33.21,6.90%
