Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Rajon Rondo,5800.00,NOP,PG,DAL,37.55,40.00%
Cory Joseph,5100.00,IND,PG,WAS,29.6,0.00%
John Collins,5900.00,ATL,PF/C,PHO,33.4,0.01%
Dewayne Dedmon,5500.00,ATL,PF/C,PHO,30.97,0.01%
Tyler Dorsey,3700.00,ATL,PG/SG,PHO,20.8,0.01%
Nikola Mirotic,6800.00,NOP,PF,DAL,37.92,32.50%
Markieff Morris,5400.00,WAS,SF/PF,IND,29.58,0.00%
E'Twaun Moore,4200.00,NOP,SG/SF,DAL,22.98,15.00%
Skal Labissiere,4800.00,SAC,PF/C,NYK,25.96,40.00%
Kemba Walker,7400.00,CHA,PG,TOR,40.01,0.00%
Cheick Diallo,3100.00,NOP,PF/C,DAL,16.63,0.01%
Yogi Ferrell,4300.00,DAL,PG/SG,NOP,22.99,15.00%
Harrison Barnes,6400.00,DAL,SF/PF,NOP,33.62,17.50%
Nerlens Noel,3000.00,DAL,PF,NOP,15.54,3.00%
Dennis Smith Jr.,6700.00,DAL,PG,NOP,34.5,17.50%
Giannis Antetokounmpo,10000.00,MIL,SF/PF,PHI,51.27,20.00%
John Henson,4600.00,MIL,C,PHI,23.6,5.00%
Kosta Koufos,4400.00,SAC,C,NYK,22.46,15.00%
Darius Miller,3500.00,NOP,SF/PF,DAL,17.84,5.00%
DeAndre Jordan,7600.00,LAC,C,BKN,38.7,25.00%
Bradley Beal,8500.00,WAS,PG/SG,IND,43.15,0.00%
Lou Williams,7700.00,LAC,PG/SG,BKN,39.14,35.00%
Anthony Davis,11700.00,NOP,PF/C,DAL,59.06,40.00%
Tomas Satoransky ,5600.00,WAS,PG/SG,IND,28.24,0.00%
Dwight Howard,7200.00,CHA,C,TOR,36.23,0.00%
Taurean Prince,6300.00,ATL,SG/SF,PHO,31.61,0.01%
J.J. Barea,5900.00,DAL,PG/SG,NOP,29.6,22.50%
Khris Middleton,6900.00,MIL,SG/SF,PHI,34.43,17.50%
Robert Covington,5000.00,PHI,SF/PF,MIL,24.87,17.50%
Dennis Schroder,7600.00,ATL,PG,PHO,37.76,0.01%
Thaddeus Young,5800.00,IND,SF/PF,WAS,28.74,0.00%
Kyle Lowry,7500.00,TOR,PG,CHA,37.11,0.00%
Trey Burke,5300.00,NYK,PG/SG,SAC,26.2,17.50%
Mike Muscala,4000.00,ATL,PF/C,PHO,19.68,0.01%
Jarrett Allen,5500.00,BKN,PF/C,LAC,26.98,25.00%
Eric Bledsoe,7100.00,MIL,PG/SG,PHI,34.82,15.00%
T.J. McConnell,3600.00,PHI,PG,MIL,17.55,1.00%
Milos Teodosic,4700.00,LAC,PG/SG,BKN,22.9,17.50%
