Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
George Hill,3900.00,CLE,PG/SG,BOS,23.63,0.00%
Jaylen Brown,5700.00,BOS,SG/SF,CLE,32.57,0.00%
Al Horford,7300.00,BOS,PF/C,CLE,40.14,0.00%
Aron Baynes,3700.00,BOS,C,CLE,19.89,0.00%
Tristan Thompson,4500.00,CLE,PF/C,BOS,23.95,0.00%
LeBron James,12100.00,CLE,SF/PF,BOS,64.31,0.00%
Kevin Love,7800.00,CLE,PF/C,BOS,40.51,0.00%
Marcus Morris,5100.00,BOS,SF/PF,CLE,24.34,0.00%
J.R. Smith,4200.00,CLE,SG/SF,BOS,19.72,0.00%
Jayson Tatum,6800.00,BOS,SF/PF,CLE,30.31,0.00%
Marcus Smart,5800.00,BOS,PG/SG,CLE,25.14,0.00%
Terry Rozier,8200.00,BOS,PG/SG,CLE,34.97,0.00%
Kyle Korver,4600.00,CLE,SG/SF,BOS,17.85,0.00%
Jeff Green,4000.00,CLE,SF/PF,BOS,14.88,0.00%
Larry Nance,2600.00,CLE,PF/C,BOS,9.41,0.00%
Jordan Clarkson,3000.00,CLE,PG/SG,BOS,4.68,0.00%
Semi Ojeleye,2600.00,BOS,SG/SF,CLE,1.91,0.00%
