Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Tomas Satoransky ,3500.00,WAS,PG/SG,CHI,35.24,35.00%
Channing Frye,3100.00,CLE,PF/C,MIA,21.92,0.01%
Dennis Schroder,5300.00,OKC,PG/SG,PHO,37.34,17.50%
Jeff Green,4100.00,WAS,SF/PF,CHI,27.21,30.00%
DeMarre Carroll,3700.00,BKN,SF/PF,CHA,24.23,1.00%
Robin Lopez,3200.00,CHI,C,WAS,20.93,2.50%
Davis Bertans,3500.00,SAS,PF/C,DEN,22.36,2.50%
Josh Hart,4200.00,LAL,PG/SG,LAC,26.71,22.50%
Dewayne Dedmon,5500.00,ATL,PF/C,MIN,34.86,7.50%
Dorian Finney-Smith,3400.00,DAL,SF/PF,NOP,21.4,1.00%
Danny Green,4400.00,TOR,SG/SF,ORL,27.18,2.50%
Ian Mahinmi,3500.00,WAS,C,CHI,21.37,0.01%
Evan Fournier,5400.00,ORL,SG/SF,TOR,32.8,2.50%
Kentavious Caldwell-Pope,3800.00,LAL,SG/SF,LAC,23.05,2.50%
James Johnson,4400.00,MIA,SF/PF,CLE,26.51,5.00%
Hamidou Diallo,3100.00,OKC,SG/SF,PHO,18.66,0.25%
Nikola Jokic,8800.00,DEN,C,SAS,52.96,10.00%
Kevin Huerter,4200.00,ATL,SG/SF,MIN,25.15,2.50%
Lonzo Ball,5900.00,LAL,PG,LAC,35.29,40.00%
Aaron Gordon,6500.00,ORL,SF/PF,TOR,38.77,5.00%
Fred VanVleet,5600.00,TOR,PG/SG,ORL,33.3,5.00%
Tyreke Evans,3800.00,IND,SG/SF,DET,22.59,2.50%
Trevor Ariza,5600.00,WAS,SF/PF,CHI,33.14,15.00%
Mason Plumlee,5200.00,DEN,PF/C,SAS,30.68,10.00%
Patrick Beverley,3800.00,LAC,PG/SG,LAL,22.28,1.00%
Serge Ibaka,5700.00,TOR,PF/C,ORL,33.31,5.00%
E'Twaun Moore,4000.00,NOP,SG/SF,DAL,23.26,2.50%
Andrew Wiggins,5800.00,MIN,SG/SF,ATL,33.69,5.00%
Shaquille Harrison,3300.00,CHI,PG,WAS,19.04,1.00%
Jamal Murray,6600.00,DEN,PG/SG,SAS,37.99,5.00%
Sam Dekker,3400.00,WAS,SF/PF,CHI,19.57,2.50%
Julius Randle,7900.00,NOP,PF/C,DAL,45.47,10.00%
Terrance Ferguson,3100.00,OKC,SG/SF,PHO,17.79,2.50%
Jeremy Lin,3800.00,ATL,PG/SG,MIN,21.54,1.00%
Delon Wright,3600.00,TOR,PG/SG,ORL,20.34,2.50%
Rudy Gay,5700.00,SAS,SF/PF,DEN,32.16,5.00%
Nikola Vucevic,8200.00,ORL,C,TOR,46.13,10.00%
Chandler Hutchison,3000.00,CHI,SF/PF,WAS,16.82,0.25%
Cedi Osman,4200.00,CLE,SF/PF,MIA,23.51,2.50%
Patty Mills,3300.00,SAS,PG/SG,DEN,18.41,1.00%
Terrence Ross,4100.00,ORL,SG/SF,TOR,22.78,1.00%
Hassan Whiteside,7100.00,MIA,C,CLE,39.27,5.00%
