Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Marc Gasol,4100.00,TOR,C,BOS,22.57,22.90%
Daniel Theis,5200.00,BOS,PF/C,TOR,28.07,33.30%
Jaylen Brown,7300.00,BOS,SG/SF,TOR,38.88,40.50%
Kyle Lowry,7700.00,TOR,PG,BOS,40.9,35.30%
Royce O'Neale,4500.00,UTA,SF/PF,DEN,23.89,20.80%
Pascal Siakam,8000.00,TOR,PF,BOS,42.36,37.40%
Nikola Jokic,9500.00,DEN,C,UTA,50.06,30.10%
Jayson Tatum,9200.00,BOS,SF/PF,TOR,48.4,30.10%
Rudy Gobert,7900.00,UTA,C,DEN,41.52,28.10%
OG Anunoby,4800.00,TOR,SF/PF,BOS,24.94,26.00%
Mike Conley,6800.00,UTA,PG,DEN,34.81,30.10%
Michael Porter Jr.,5500.00,DEN,SF/PF,UTA,28.12,28.10%
Fred VanVleet,7800.00,TOR,PG/SG,BOS,39.43,28.10%
Kemba Walker,7600.00,BOS,PG,TOR,38.27,32.20%
Robert Williams III,3300.00,BOS,C,TOR,16.6,17.70%
Jerami Grant,5100.00,DEN,SF/PF,UTA,25.44,26.00%
Joe Ingles,5300.00,UTA,SG/SF,DEN,26.38,21.80%
Jordan Clarkson,5400.00,UTA,PG/SG,DEN,26.58,24.90%
Marcus Smart,6000.00,BOS,PG/SG,TOR,29.27,24.90%
Donovan Mitchell,9900.00,UTA,PG/SG,DEN,47.69,32.20%
Jamal Murray,9700.00,DEN,PG/SG,UTA,46.66,31.20%
Norman Powell,4900.00,TOR,SG/SF,BOS,23.37,22.90%
Serge Ibaka,6200.00,TOR,C,BOS,27.53,18.70%
Monte Morris,4200.00,DEN,PG,UTA,18.25,18.70%
Georges Niang,3500.00,UTA,SF/PF,DEN,14.93,21.80%
Paul Millsap,4700.00,DEN,PF/C,UTA,19.84,17.70%
Brad Wanamaker,3500.00,BOS,PG,TOR,14.01,18.70%
Mason Plumlee,3300.00,DEN,C,UTA,12.06,13.50%
Gary Harris,3900.00,DEN,SG,UTA,14.09,13.50%
Torrey Craig,3600.00,DEN,SG/SF,UTA,9.55,13.50%
Semi Ojeleye,3300.00,BOS,PF,TOR,8.63,8.30%
Terence Davis,3400.00,TOR,PG/SG,BOS,8.75,8.30%
Tony Bradley,3100.00,UTA,C,DEN,6.45,5.70%
Grant Williams,3100.00,BOS,SF/PF,TOR,5.99,11.40%
Noah Vonleh,3000.00,DEN,PF/C,UTA,1.1,
Nigel Williams-Goss,3000.00,UTA,PG,DEN,1,
Bol Bol,3000.00,DEN,PF/C,UTA,0.93,
Emmanuel Mudiay,3000.00,UTA,PG,DEN,0.93,
Miye Oni,3000.00,UTA,SG/SF,DEN,0.88,
Jarrell Brantley,3000.00,UTA,PF,DEN,0.84,
Keita Bates-Diop,3000.00,DEN,SF/PF,UTA,0.83,
P.J. Dozier,3000.00,DEN,PG/SG,UTA,0.81,
Tyler Cook,3000.00,DEN,C,UTA,0.78,
Troy Daniels,3000.00,DEN,SG,UTA,0.73,
Rayjon Tucker,3000.00,UTA,SG/SF,DEN,0.7,
Juwan Morgan,3400.00,UTA,PF,DEN,0.73,3.10%
