Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Nemanja Bjelica,3400.00,MIN,SF/PF,CHI,27.56,60.00%
Trey Burke,3800.00,NYK,PG/SG,BOS,26.93,12.50%
Daniel Theis,3500.00,BOS,PF/C,NYK,21.54,1.00%
James Johnson,4600.00,MIA,SF/PF,MEM,28.02,7.50%
Mario Chalmers,3700.00,MEM,PG,MIA,22.02,10.00%
Jarell Martin,4100.00,MEM,PF/C,MIA,23.53,2.50%
Ben McLemore,3400.00,MEM,SG/SF,MIA,19.39,1.00%
Deyonta Davis ,3500.00,MEM,PF/C,MIA,19.8,10.00%
JaMychal Green,4400.00,MEM,SF/PF,MIA,24.69,5.00%
Jamal Crawford,3700.00,MIN,SG,CHI,20.6,15.00%
Bogdan Bogdanovic,5100.00,SAC,SG/SF,LAL,27.28,12.50%
Dillon Brooks,4100.00,MEM,SG/SF,MIA,21.92,2.50%
Isaiah Thomas,5800.00,LAL,PG/SG,SAC,30.79,15.00%
Andrew Harrison,4700.00,MEM,PG/SG,MIA,24.94,10.00%
Andrew Wiggins,6200.00,MIN,SG/SF,CHI,32.3,15.00%
Cameron Payne,3000.00,CHI,PG/SG,MIN,15.6,0.25%
Hassan Whiteside,6700.00,MIA,C,MEM,34.72,15.00%
David Nwaba,4600.00,CHI,SG/SF,MIN,23.73,5.00%
Rudy Gobert,7300.00,UTA,C,DAL,37.44,10.00%
Denzel Valentine,4400.00,CHI,SG/SF,MIN,22.42,5.00%
Russell Westbrook,11600.00,OKC,PG,GSW,58.81,37.50%
Draymond Green,7800.00,GSW,PF/C,OKC,39.55,22.50%
Robert Covington,5000.00,PHI,SF/PF,ORL,25.31,0.00%
J.J. Redick,5300.00,PHI,SG/SF,ORL,26.72,0.00%
Carmelo Anthony,5900.00,OKC,SF/PF,GSW,29.66,10.00%
Brandon Ingram,6200.00,LAL,PG/SF,SAC,31.18,12.50%
Enes Kanter,6800.00,NYK,PF/C,BOS,34.16,10.00%
