Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
109,2381997410,rilyoung5780,0,110.2,DST Giants  WR DeAndre Hopkins RB Wayne Gallman Jr. TE Evan Engram WR Keelan Cole Sr. RB Dalvin Cook QB Kyler Murray FLEX Nyheim Hines WR Laviska Shenault Jr.,,Marcus Mariota,QB,0.50%,0
110,2381783143,TySim,0,109.85999,DST Browns  QB Cam Newton TE Trey Burton WR Damiere Byrd RB Derrick Henry RB Nick Chubb FLEX Dalvin Cook WR Darius Slayton WR Olamide Zaccheaus,,Mason Schreck,FLEX,0.50%,0
111,2381302915,roederme,0,109.71999,DST Giants  WR DeAndre Hopkins WR Sterling Shepard TE Evan Engram RB Dalvin Cook FLEX DJ Moore QB Daniel Jones RB Nyheim Hines WR Jalen Guyton,,Joe Reed,WR,0.50%,0
112,2382391012,jonasjager,0,109.28,DST Titans  TE Darren Waller WR Mike Williams FLEX Kareem Hunt RB Austin Ekeler RB Nick Chubb QB Josh Allen WR Jakobi Meyers WR Darius Slayton,,Andre Roberts,FLEX,0.50%,0
113,2381443672,Mustang047,0,109.17999,DST Colts  TE Kyle Rudolph WR Keelan Cole Sr. RB Nick Chubb FLEX Brian Hill RB Dalvin Cook QB Josh Allen WR Jakobi Meyers WR Calvin Ridley,,Cameron Batson,WR,0.50%,0.5
114,2382353519,kcsjr,0,108.799995,DST Jets  WR DeAndre Hopkins TE Darren Waller WR DeVante Parker RB Wayne Gallman Jr. RB Jordan Wilkins FLEX Keelan Cole Sr. QB Kyler Murray WR Calvin Ridley,,Brandon Allen,QB,0.50%,8.14
115,2382310126,Bow2meNOW,0,108.58,DST Giants  WR Stefon Diggs RB Wayne Gallman Jr. FLEX Hunter Henry WR Curtis Samuel RB Dalvin Cook QB Josh Allen TE Hayden Hurst WR Laviska Shenault Jr.,,Drew Sample,TE,0.50%,7
116,2381572735,Daveanton9,0,108.48001,DST Giants  TE Darren Waller WR Stefon Diggs RB Wayne Gallman Jr. WR Keelan Cole Sr. QB Josh Allen RB Nyheim Hines FLEX Calvin Ridley WR Michael Pittman Jr.,,Auden Tate,FLEX,0.50%,0
117,2381899298,BKM1992,0,108.34,DST Dolphins  FLEX MyCole Pruitt WR Keenan Allen TE Hunter Henry RB Austin Ekeler RB Myles Gaskin WR DJ Moore WR Jakobi Meyers QB Justin Herbert,,Chargers ,DST,0.50%,9
118,2381771580,shadysbunch,0,108.17999,DST Browns  QB Teddy Bridgewater WR Nelson Agholor TE Mike Gesicki FLEX Nyheim Hines WR Calvin Ridley RB Damien Harris RB Josh Jacobs WR A.J. Brown,,Kalen Ballage,RB,0.50%,0
119,2382025769,tshoes3,0,107.88,DST Giants  WR Keenan Allen TE Darren Waller FLEX Wayne Gallman Jr. WR Keelan Cole Sr. RB Brian Hill RB Dalvin Cook QB Josh Allen WR Gabriel Davis,,MyCole Pruitt,FLEX,0.50%,0
120,2381997423,flavorxxx,0,107.80001,DST Cardinals  TE Darren Waller WR Robby Anderson RB Nick Chubb WR Christian Kirk QB Kyler Murray RB Nyheim Hines WR Michael Pittman Jr. FLEX Henry Ruggs III,,Myles Gaskin,RB,0.50%,0
120,2382006612,wiredin,0,107.799995,DST Bengals  WR DeAndre Hopkins WR Sterling Shepard TE Austin Hooper FLEX Austin Ekeler QB Kyler Murray RB Nyheim Hines WR Jakobi Meyers RB Damien Harris,,Patriots ,DST,0.50%,5
122,2382422696,venglord,0,107.52,DST Giants  TE Kyle Rudolph WR DeAndre Hopkins FLEX Wayne Gallman Jr. QB Baker Mayfield WR Keelan Cole Sr. WR Curtis Samuel RB Dalvin Cook RB Josh Jacobs,,Dion Lewis,RB,0.50%,2.7
122,2382458653,rickardred,0,107.52,DST Giants  TE Kyle Rudolph WR DeAndre Hopkins RB Wayne Gallman Jr. QB Baker Mayfield WR Keelan Cole Sr. WR Curtis Samuel FLEX Dalvin Cook RB Josh Jacobs,,Mo Alie-Cox,FLEX,0.50%,3.9
124,2381469285,Thomas2379,0,107.49999,DST Dolphins  QB Derek Carr WR Damiere Byrd RB Derrick Henry FLEX Kareem Hunt TE Anthony Firkser RB Dalvin Cook WR Calvin Ridley WR Laviska Shenault Jr.,,Adam Shaheen,TE,0.50%,7.7
125,2381219408,ogsmitty,0,106.8,DST Browns  TE Kyle Rudolph QB Derek Carr FLEX Darren Waller WR Nelson Agholor RB Dalvin Cook RB Nyheim Hines WR Calvin Ridley WR Justin Jefferson,,Maxx Williams,FLEX,0.50%,3
126,2381924567,shelldoggg,0,106.71999,DST Giants  TE Darren Waller WR DeVante Parker WR Sterling Shepard FLEX Brian Hill RB Dalvin Cook WR DJ Moore QB Daniel Jones RB Nyheim Hines,,Stephen Carlson,TE,0.50%,2.1
127,2382057772,jonyblaz25,0,106.68,DST Giants  QB Ryan Fitzpatrick WR Cole Beasley WR DeAndre Hopkins TE Darren Waller WR DeVante Parker RB Brian Hill RB Nyheim Hines FLEX Josh Jacobs,,Bryan Edwards,WR,0.50%,2.5
128,2382005001,stubba007,0,106.5,DST Jaguars  RB Giovani Bernard WR Keenan Allen WR Nelson Agholor RB Wayne Gallman Jr. TE Hunter Henry FLEX Mike Gesicki QB Kyler Murray WR Calvin Ridley,,Tyler Conklin,FLEX,0.50%,1.5
129,2381496253,gerding20,0,105.98,DST Browns  QB Ryan Fitzpatrick WR DeVante Parker TE Austin Hooper FLEX Curtis Samuel RB Dalvin Cook WR Calvin Ridley WR Michael Pittman Jr. RB Zack Moss,,Luke Stocker,TE,0.50%,0
130,2381715547,Scottk7775,0,105.5,DST Browns  QB Derek Carr WR Nelson Agholor RB Mike Davis FLEX Stefon Diggs RB Wayne Gallman Jr. TE Evan Engram WR Curtis Samuel WR Calvin Ridley,,Joe Mixon,RB,0.50%,0
131,2381220972,alon_quintt,0,105.2,DST Jaguars  QB Derek Carr WR Keenan Allen TE Darren Waller WR Sterling Shepard RB Austin Ekeler WR Curtis Samuel FLEX Nyheim Hines RB Josh Jacobs,,,
132,2381170025,HeyArn0ld,0,104.18,DST Browns  WR Stefon Diggs TE Hunter Henry RB Kareem Hunt FLEX Keelan Cole Sr. RB Brian Hill QB Josh Allen WR Calvin Ridley WR Justin Jefferson,,,
133,2381147501,pete1616,0,104.14,DST Giants  WR DeAndre Hopkins RB Mike Davis FLEX Kareem Hunt TE Evan Engram RB Jordan Wilkins WR Curtis Samuel QB Justin Herbert WR Michael Pittman Jr.,,,
134,2381771484,DGBENT,0,103.399994,DST Bills  TE Kyle Rudolph QB Derek Carr WR Damiere Byrd WR Nelson Agholor RB Derrick Henry FLEX Dalvin Cook WR Christian Kirk RB Damien Harris,,,
135,2382258995,WoodyWudrick,0,103.2,DST Cardinals  QB Derek Carr WR Stefon Diggs RB Kenyan Drake TE Hunter Henry RB Kareem Hunt WR DJ Moore WR Calvin Ridley FLEX Henry Ruggs III,,,
136,2382050297,JBCarroll1980,0,102.9,DST Giants  TE Kyle Rudolph WR DeAndre Hopkins FLEX Wayne Gallman Jr. RB Austin Ekeler QB Kyler Murray WR Jakobi Meyers WR Olamide Zaccheaus RB Josh Jacobs,,,
137,2381460634,siron004,0,102.740005,DST Colts  TE Darren Waller WR Tyler Boyd FLEX Anthony Firkser WR Keelan Cole Sr. RB Dalvin Cook QB Justin Herbert RB James Robinson WR Justin Jefferson,,,
138,2381135052,BenHammer11,0,102.68001,DST Cardinals  TE Darren Waller WR Stefon Diggs RB Kareem Hunt FLEX Brian Hill QB Josh Allen RB Nyheim Hines WR Michael Pittman Jr. WR Justin Jefferson,,,
139,2381566648,ericspruill-1,0,102.38,DST Jaguars  FLEX Andre Roberts TE Darren Waller WR Stefon Diggs RB Derrick Henry WR Cameron Batson QB Josh Allen WR Calvin Ridley RB Damien Harris,,,
140,2382260422,kingb6455,0,102.31999,DST Giants  TE Darren Waller WR Keelan Cole Sr. WR Curtis Samuel RB Nick Chubb RB Brian Hill FLEX Dalvin Cook QB Daniel Jones WR Jakobi Meyers,,,
141,2381657774,808sbn,0,102.3,DST Vikings  QB Derek Carr WR Keenan Allen WR Sterling Shepard RB Kareem Hunt RB Dalvin Cook TE Hayden Hurst FLEX Denzel Mims WR Justin Jefferson,,,
142,2381117374,BigWy29,0,102.240005,DST Giants  RB James White WR Keenan Allen FLEX Tyler Boyd TE Hunter Henry WR Curtis Samuel QB Justin Herbert WR Michael Pittman Jr. RB Josh Jacobs,,,
142,2381941424,nickdb63,0,102.240005,DST Browns  WR Cole Beasley RB Mike Davis RB Kareem Hunt TE Evan Engram WR Curtis Samuel WR Calvin Ridley QB Justin Herbert FLEX Michael Pittman Jr.,,,
144,2381842431,5ugarbisuit,0,102.04,DST Giants  WR Cole Beasley RB Giovani Bernard WR Keenan Allen WR DeVante Parker TE Jonnu Smith RB Kalen Ballage FLEX Nyheim Hines QB Justin Herbert,,,
145,2381178319,Zmanbamafan,0,101.479996,DST Colts  FLEX James White QB Teddy Bridgewater TE Darren Waller WR Robby Anderson RB Nick Chubb WR DJ Moore RB Damien Harris WR Michael Pittman Jr.,,,
146,2381141847,dtrcka,0,101.3,DST Vikings  QB Derek Carr TE Darren Waller WR Stefon Diggs FLEX Brian Hill RB Dalvin Cook WR Hunter Renfrow RB Nyheim Hines WR Justin Jefferson,,,
147,2381784126,Joe0171,0,100.8,DST Raiders  WR Cole Beasley WR DeAndre Hopkins TE Tyler Kroft RB Kenyan Drake RB Wayne Gallman Jr. WR Christian Kirk QB Kyler Murray FLEX A.J. Brown,,,
148,2381567136,KingLos401,0,100.740005,DST Jaguars  WR Keenan Allen WR Stefon Diggs RB Wayne Gallman Jr. WR Mike Williams TE Jonnu Smith RB Jordan Wilkins FLEX Calvin Ridley QB Justin Herbert,,,
149,2382106648,mckinlsw,0,100.50001,DST Giants  WR Damiere Byrd RB Mike Davis WR Tyler Boyd RB Nick Chubb FLEX Brian Hill QB Kyler Murray TE Hayden Hurst WR Calvin Ridley,,,
150,2381497308,JFields11,0,100.340004,DST Browns  WR Golden Tate FLEX Trey Burton WR Keenan Allen RB Kareem Hunt TE Evan Engram RB Dalvin Cook QB Justin Herbert WR Michael Pittman Jr.,,,
151,2381623021,Maldasean,0,100.2,DST Browns  TE Kyle Rudolph WR DeAndre Hopkins WR Jamison Crowder RB Kenyan Drake WR Curtis Samuel QB Kyler Murray FLEX Nyheim Hines RB Josh Jacobs,,,
152,2381731856,huwdaman,0,100.18001,DST Giants  QB Ryan Fitzpatrick TE Kyle Rudolph WR Keenan Allen WR Sterling Shepard WR Stefon Diggs RB Kareem Hunt FLEX Michael Pittman Jr. RB Josh Jacobs,,,
153,2381802043,Kyled002,0,99.9,DST Browns  QB Derek Carr RB Mike Davis WR Stefon Diggs FLEX Samaje Perine TE Mike Gesicki WR Christian Kirk RB James Robinson WR Justin Jefferson,,,
154,2381769865,hfdwhalers,0,99.799995,DST Dolphins  QB Derek Carr WR Keenan Allen FLEX DeAndre Hopkins TE Darren Waller WR Nelson Agholor RB Kenyan Drake RB Matt Breida WR Keelan Cole Sr.,,,
155,2381883845,FCFury,0,99.78,DST Jaguars  FLEX Keenan Allen TE Darren Waller WR DeVante Parker WR Nelson Agholor WR Stefon Diggs RB Matt Breida RB Brian Hill QB Josh Allen,,,
156,2382151417,rmulder72,0,99.479996,DST Browns  WR Cole Beasley FLEX Damiere Byrd RB Kareem Hunt TE Evan Engram RB Dalvin Cook QB Josh Allen WR Olamide Zaccheaus WR Justin Jefferson,,,
157,2381823575,rk191409,0,98.74,DST Browns  WR Cole Beasley TE Austin Hooper FLEX Kareem Hunt WR Curtis Samuel RB Nick Chubb RB Dalvin Cook QB Justin Herbert WR Donovan Peoples-Jones,,,
158,2381207115,Hawkaholic85,0,98.299995,DST Raiders  WR Golden Tate TE Kyle Rudolph FLEX Trey Burton WR DeAndre Hopkins WR Tyler Boyd RB Nick Chubb RB Dalvin Cook QB Kyler Murray,,,
159,2382347037,wingedlions,0,98.18,DST Colts  WR Jamison Crowder WR Robby Anderson FLEX Breshad Perriman WR Stefon Diggs TE Mike Gesicki QB Josh Allen RB Nyheim Hines RB Josh Jacobs,,,
160,2382279350,blunt.object,0,98.079994,DST Dolphins  WR Cole Beasley TE Darren Waller WR Tyler Boyd RB Kareem Hunt FLEX Curtis Samuel QB Josh Allen WR DJ Moore RB Nyheim Hines,,,
161,2381746985,Reboundboy,0,98.02,DST Browns  WR DeAndre Hopkins FLEX Jamison Crowder WR Stefon Diggs RB Wayne Gallman Jr. QB Baker Mayfield RB Brian Hill TE Mike Gesicki WR Calvin Ridley,,,
162,2381367468,Yodabuggy,0,96.840004,DST Dolphins  WR Keenan Allen FLEX Corey Davis TE Jonnu Smith RB Austin Ekeler RB Dalvin Cook QB Justin Herbert WR Donovan Peoples-Jones WR DeMichael Harris,,,
162,2381560265,Mocha76,0,96.840004,DST Dolphins  WR Cole Beasley WR Keenan Allen FLEX Darren Waller WR Keelan Cole Sr. RB Brian Hill TE Mike Gesicki QB Justin Herbert RB Josh Jacobs,,,
164,2381170034,coronakid74,0,96.68,DST Browns  WR DeAndre Hopkins RB Wayne Gallman Jr. TE Anthony Firkser FLEX Brian Hill RB Dalvin Cook QB Josh Allen WR Calvin Ridley WR Gabriel Davis,,,
165,2382263262,GsmileZ93,0,96.659996,DST Bengals  QB Cam Newton WR DeAndre Hopkins FLEX Maxx Williams WR Stefon Diggs RB Derrick Henry RB Dalvin Cook TE Stephen Carlson WR Bryan Edwards,,,
166,2381787824,cjmcwilliams,0,96.64001,DST Browns  WR DeAndre Hopkins WR Robby Anderson WR Corey Davis TE Jonnu Smith QB Justin Herbert RB James Robinson RB Josh Jacobs FLEX Donovan Peoples-Jones,,,
167,2381423848,marshallo6,0,96.3,DST Titans  WR A.J. Green QB Derek Carr WR Jamison Crowder TE Jonnu Smith RB Nick Chubb FLEX Dalvin Cook WR Christian Kirk RB James Robinson,,,
168,2381224585,packerbackerdale,0,96.24,DST Colts  TE Trey Burton RB Mike Davis FLEX Jonnu Smith WR Keelan Cole Sr. RB Dalvin Cook WR DJ Moore QB Justin Herbert WR Justin Jefferson,,,
169,2382180123,kwallaceking,0,96.119995,DST Giants  RB James White WR Keenan Allen WR Jamison Crowder TE Darren Waller WR DeVante Parker FLEX Tyler Boyd RB Kareem Hunt QB Daniel Jones,,,
170,2381686128,weinerspigskins,0,96.08,DST Vikings  WR Cole Beasley RB Giovani Bernard WR Robby Anderson TE Austin Hooper RB Dalvin Cook QB Josh Allen FLEX Nyheim Hines WR Darius Slayton,,,
171,2381681011,wolfpackdan,0,95.340004,DST Jets  RB Mike Davis WR Mike Williams TE Hunter Henry WR Keelan Cole Sr. RB Dalvin Cook QB Justin Herbert WR Denzel Mims FLEX Josh Jacobs,,,
172,2381547707,jamievwilliams77,0,95.1,DST Cardinals  QB Derek Carr WR DeAndre Hopkins TE Darren Waller WR Corey Davis RB Kareem Hunt RB Chase Edmonds FLEX A.J. Brown WR Tee Higgins,,,
173,2382264213,MustangMan10,0,94.38,DST Browns  QB Teddy Bridgewater TE Darren Waller FLEX DeVante Parker WR Nelson Agholor RB Mike Davis RB Kareem Hunt WR Curtis Samuel WR DJ Moore,,,
174,2382187244,fs9dana,0,94.100006,DST Browns  QB Derek Carr TE Darren Waller WR Nelson Agholor FLEX Wayne Gallman Jr. RB Dalvin Cook RB Nyheim Hines WR Darius Slayton WR Justin Jefferson,,,
175,2382101816,rockcrusher1996,0,93.28,DST Cardinals  TE Darren Waller WR Stefon Diggs WR Tyler Boyd RB Dalvin Cook QB Josh Allen RB Nyheim Hines WR Denzel Mims FLEX Laviska Shenault Jr.,,,
176,2381955877,ChickenDinner04,0,92.5,DST Colts  QB Derek Carr TE Darren Waller WR Keelan Cole Sr. FLEX Brian Hill RB Dalvin Cook RB Nyheim Hines WR Calvin Ridley WR Justin Jefferson,,,
177,2382035053,Lamarvel_126,0,91.700005,DST Browns  WR Keenan Allen WR Damiere Byrd RB Wayne Gallman Jr. TE Hunter Henry QB Kyler Murray FLEX Nyheim Hines WR Michael Pittman Jr. RB Josh Jacobs,,,
178,2381989236,anolton1,0,91.1,DST Patriots  QB Derek Carr WR Keenan Allen WR Stefon Diggs TE Hunter Henry FLEX Brian Hill RB Dalvin Cook RB Nyheim Hines WR Laviska Shenault Jr.,,,
179,2381655391,carn87,0,90.08001,DST Bengals  QB Ryan Fitzpatrick TE Darren Waller WR Stefon Diggs FLEX Anthony Firkser WR Curtis Samuel RB Dalvin Cook WR Hunter Renfrow RB Josh Jacobs,,,
180,2382405265,jm162598,0,89.700005,DST Giants  TE Kyle Rudolph QB Derek Carr WR DeAndre Hopkins WR Stefon Diggs RB Wayne Gallman Jr. RB Matt Breida WR DJ Moore FLEX Josh Jacobs,,,
181,2381121858,outcold34,0,89.340004,DST Browns  QB Ryan Tannehill TE Darren Waller WR Corey Davis RB Dalvin Cook WR Jakobi Meyers FLEX Denzel Mims RB Josh Jacobs WR Tee Higgins,,,
182,2381389687,Amenrabuck,0,87.32001,DST Giants  TE Darren Waller WR Damiere Byrd WR Sterling Shepard WR Russell Gage RB Dalvin Cook QB Daniel Jones RB Nyheim Hines FLEX Josh Jacobs,,,
183,2381661528,GiantsSuck877,0,86.200005,DST Giants  QB Derek Carr TE Darren Waller WR Robby Anderson WR Mike Williams FLEX Kareem Hunt RB Austin Ekeler WR Michael Pittman Jr. RB Josh Jacobs,,,
184,2381304600,Carlosh8,0,85.439995,DST Colts  QB Ryan Tannehill WR Jamison Crowder WR Stefon Diggs WR Tyler Boyd TE Jonnu Smith RB Dalvin Cook RB James Robinson FLEX Laviska Shenault Jr.,,,
185,2381718639,brogstrong,0,84.4,DST Browns  QB Derek Carr TE Darren Waller RB Kareem Hunt WR Keelan Cole Sr. RB Nick Chubb FLEX Dalvin Cook WR Hunter Renfrow WR Michael Pittman Jr.,,,
186,2382453901,jonadamek,0,76.899994,DST Browns  QB Matt Ryan TE Darren Waller WR Russell Gage RB Dalvin Cook FLEX Hunter Renfrow WR Olamide Zaccheaus WR Calvin Ridley RB Damien Harris,,,
187,2381970559,igetzpaper,0,76.78,DST Jets  TE Darren Waller WR Nelson Agholor RB Kareem Hunt WR KhaDarel Hodge RB Dalvin Cook QB Josh Allen FLEX DJ Moore WR Darius Slayton,,,
188,2381386977,Fpower99,0,74.78,DST Colts  QB Teddy Bridgewater TE Darren Waller WR Stefon Diggs RB Kareem Hunt WR Christian Kirk WR K.J. Osborn RB Damien Harris FLEX James Robinson,,,
189,2382416925,danicjas,0,73.08,DST Raiders  FLEX A.J. Green TE Jack Doyle WR Keenan Allen WR Stefon Diggs RB Matt Breida QB Josh Allen WR Calvin Ridley RB Josh Jacobs,,,
190,2381156614,OCMR714,0,72.8,DST Raiders  WR Cole Beasley QB Derek Carr WR DeAndre Hopkins TE Darren Waller RB Mike Davis FLEX Mike Gesicki WR Hunter Renfrow RB Josh Jacobs,,,
191,2382191148,timholmes2011,0,71.380005,DST Titans  WR A.J. Green WR Cole Beasley FLEX Damiere Byrd WR Stefon Diggs TE Jonnu Smith RB Kareem Hunt RB Dalvin Cook QB Josh Allen,,,
192,2382012945,Origomali,0,65.96,DST Giants  QB Cam Newton FLEX DeAndre Hopkins WR Nelson Agholor TE Jonnu Smith WR DJ Moore WR Michael Pittman Jr. RB Zack Moss RB Josh Jacobs,,,
193,2382360854,robotv,0,65.4,DST Vikings  TE Luke Stocker WR Golden Tate FLEX Cole Beasley RB Joe Mixon WR Russell Gage RB Dalvin Cook QB Kyler Murray WR Calvin Ridley,,,
194,2381288224,bt443407,0,64,DST Colts  QB Derek Carr TE Darren Waller WR Nelson Agholor RB Kareem Hunt WR Curtis Samuel FLEX Brian Hill RB Dalvin Cook WR DJ Moore,,,
195,2381471034,Fantasy-Freaks,0,60.600002,DST Browns  WR DeAndre Hopkins WR Damiere Byrd TE Jonnu Smith RB Kareem Hunt QB Kyler Murray RB Nyheim Hines WR Michael Pittman Jr. FLEX Josh Jacobs,,,
196,2381599683,Teejay32,0,57.14,DST Dolphins  WR A.J. Green RB Giovani Bernard QB Brandon Allen WR Tyler Boyd RB Samaje Perine TE Drew Sample FLEX Auden Tate WR Tee Higgins,,,
197,2381094721,herewegobrian,0,51.860004,DST Colts  QB Cam Newton WR Cole Beasley WR Jamison Crowder FLEX Stefon Diggs WR Corey Davis TE Jonnu Smith RB Kareem Hunt RB Josh Jacobs,,,
198,2381487384,phillsc33,0,27.3,DST Raiders  RB Frank Gore TE Jason Witten WR Julio Jones WR DeAndre Hopkins QB Marcus Mariota FLEX Mason Schreck RB Kareem Hunt WR Joe Reed,,,
199,2381732692,brandonw23,0,0,,,,
199,2382389243,ChipBoys1213,0,0,,,,
