Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
19,2376788657,zryan4,0,162.74,QB Justin Herbert RB Miles Sanders RB Kareem Hunt WR Tyreek Hill FLEX Allen Robinson II WR Travis Fulgham WR Damiere Byrd TE Robert Tonyan DST Saints ,,Patrick Mahomes,QB,10.88%,35.28
20,2377453375,fatal92,0,162.68,QB Patrick Mahomes RB Nick Chubb RB Clyde Edwards-Helaire WR DK Metcalf FLEX Jarvis Landry WR James Washington WR Ray-Ray McCloud III TE Travis Kelce DST Titans ,,Giants ,DST,10.88%,9
21,2377725668,loschivas,0,160.94,QB Justin Herbert RB Antonio Gibson RB Nyheim Hines FLEX DK Metcalf WR Calvin Ridley WR Chris Godwin WR Josh Reynolds TE Jared Cook DST Giants ,,James Robinson,RB,10.88%,29.9
22,2376881134,gregdaniels,0,160.88,QB Patrick Mahomes RB Dalvin Cook RB Frank Gore WR Tyreek Hill FLEX Sammy Watkins WR Mecole Hardman WR Demarcus Robinson TE Jimmy Graham DST Dolphins ,,Justin Jefferson,WR,10.20%,26
23,2377420611,jasaviano,0,158.86,QB Cam Newton RB Josh Jacobs RB James Robinson FLEX Tyreek Hill WR Terry McLaurin WR Tee Higgins WR Damiere Byrd TE Hayden Hurst DST Bengals ,,Saints ,DST,10.20%,14
24,2377396989,DadsDrunk,0,157.14,QB Aaron Rodgers RB James Robinson RB Kareem Hunt WR Davante Adams WR Justin Jefferson FLEX Robert Woods WR Sterling Shepard TE Robert Tonyan DST Jaguars ,,Derek Carr,QB,9.52%,4.6
25,2377753939,Damus187,0,156.8,QB Derek Carr RB Nyheim Hines RB Frank Gore WR Tyreek Hill WR Terry McLaurin WR Cooper Kupp TE Darren Waller FLEX Rob Gronkowski DST Saints ,,Stefon Diggs,WR,9.52%,10.9
26,2377358903,Thomas2379,0,155.64,QB Justin Herbert RB Dalvin Cook RB Nyheim Hines WR Tyreek Hill FLEX Travis Fulgham WR Damiere Byrd WR Hunter Renfrow TE Dalton Schultz DST Saints ,,Amari Cooper,WR,9.52%,26.2
27,2377355669,royster18,0,154.68,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Devin Singletary FLEX Tyreek Hill WR Sammy Watkins WR Marquez Valdes-Scantling WR Henry Ruggs III TE Travis Kelce DST Giants ,,Nyheim Hines,RB,9.52%,17.5
28,2377340445,daddyduck1,0,154.09999,QB Derek Carr RB Josh Jacobs RB Kareem Hunt FLEX DK Metcalf WR Tyreek Hill WR Curtis Samuel WR Nelson Agholor TE Trey Burton DST Seahawks ,,Keenan Allen,WR,9.52%,16
29,2376516565,Edward295,0,151.6,QB Andy Dalton RB Ezekiel Elliott RB Antonio Gibson WR Keenan Allen WR Allen Robinson II WR Amari Cooper FLEX Jakobi Meyers TE Jordan Thomas DST WAS Football Team ,,Seahawks ,DST,8.84%,9
30,2377377273,wk11704,0,149.48,QB Ryan Fitzpatrick RB Nick Chubb RB James Robinson WR Keenan Allen FLEX DJ Moore WR Keelan Cole Sr. WR Gabriel Davis TE Darren Waller DST Dolphins ,,DeVante Parker,WR,8.84%,22.9
31,2377362439,youabum2,0,147.94002,QB Aaron Rodgers RB Derrick Henry RB Ezekiel Elliott WR DK Metcalf FLEX DeVante Parker WR David Moore WR Ray-Ray McCloud III TE Jonnu Smith DST Dolphins ,,Derrick Henry,RB,8.84%,41.5
32,2376904298,sjpellone,0,147.78,QB Kirk Cousins RB Miles Sanders RB Raheem Mostert FLEX James White WR DK Metcalf WR Michael Thomas WR Denzel Mims TE Evan Engram DST Saints ,,Terry McLaurin,WR,8.84%,16.2
33,2377131545,wmvollmer,0,147.42,QB Derek Carr RB Antonio Gibson RB Nyheim Hines FLEX DeAndre Hopkins WR Tyler Lockett WR Chase Claypool WR Jarvis Landry TE Logan Thomas DST Saints ,,CeeDee Lamb,WR,8.16%,7.1
34,2377313630,Thuinderlips,0,147.34001,QB Justin Herbert RB Derrick Henry RB Ronald Jones II WR Cooper Kupp WR Robert Woods WR Sammy Watkins FLEX Alshon Jeffery TE Evan Engram DST Dolphins ,,Nelson Agholor,FLEX,8.16%,10.4
35,2376877188,Lanegotkicks,0,146.8,QB Derek Carr RB Nick Chubb RB Antonio Gibson WR Terry McLaurin WR Sterling Shepard WR Jalen Reagor FLEX Travis Kelce TE Hunter Henry DST Seahawks ,,Aaron Rodgers,QB,8.16%,25.64
36,2377433438,Thunderballl,0,146.12001,QB Taysom Hill RB Derrick Henry RB Sony Michel WR DK Metcalf WR Mike Williams FLEX Mecole Hardman WR Hunter Renfrow TE Travis Kelce DST Saints ,,Travis Fulgham,WR,8.16%,3.6
37,2376558575,Fpower99,0,145,QB Russell Wilson RB Miles Sanders RB James Conner FLEX Nyheim Hines WR Tyreek Hill WR Russell Gage WR Jalen Reagor TE Dallas Goedert DST Packers ,,Tee Higgins,WR,7.48%,15.4
38,2377121052,MJS5_3,0,142.54,QB Aaron Rodgers RB Aaron Jones RB James Conner WR DK Metcalf WR Tyreek Hill WR Tyler Lockett TE Anthony Firkser FLEX Jack Doyle DST Titans ,,Clyde Edwards-Helaire,RB,7.48%,4.9
39,2377698354,lionheart27,0,141.18001,QB Patrick Mahomes RB Derrick Henry RB Aaron Jones WR Keenan Allen WR Stefon Diggs WR Gabriel Davis FLEX Lee Smith TE Harrison Bryant DST Ravens ,,DJ Moore,FLEX,6.80%,10.1
40,2377434244,realnavy22,0,140.95999,QB Alex Smith RB Dalvin Cook RB Antonio Gibson WR Terry McLaurin WR Amari Cooper WR Isaiah Wright TE Travis Kelce FLEX Dallas Goedert DST Eagles ,,Wayne Gallman Jr.,RB,6.80%,18.1
41,2377332951,Z3tonyrd,0,140.90001,QB Matt Ryan RB Dalvin Cook RB Wayne Gallman Jr. WR Tyreek Hill WR Tyler Lockett WR Russell Gage FLEX Damiere Byrd TE Hayden Hurst DST Jets ,,Jamison Crowder,WR,6.80%,6.1
42,2377370752,rachaelcormier,0,140.68,QB Patrick Mahomes RB Ezekiel Elliott RB Matt Breida WR DK Metcalf FLEX DeVante Parker WR Tyler Boyd WR Jakeem Grant TE Rob Gronkowski DST Dolphins ,,Evan Engram,TE,6.80%,20.9
43,2377461012,amasters08,0,139.7,QB Derek Carr RB Josh Jacobs RB Nick Chubb FLEX Robert Woods WR CeeDee Lamb WR Jarvis Landry WR Nelson Agholor TE Dallas Goedert DST Dolphins ,,Aaron Jones,RB,6.80%,10
44,2376780334,Jperry21,0,139.12,QB Taysom Hill RB Dalvin Cook RB Ezekiel Elliott WR Tyreek Hill WR Jakobi Meyers WR Mike Williams FLEX Tyler Kroft TE Kyle Rudolph DST WAS Football Team ,,Curtis Samuel,WR,6.80%,12.7
45,2377358540,EC7715,0,138.52,QB Taysom Hill RB Dalvin Cook RB Nick Chubb FLEX Nyheim Hines WR Justin Jefferson WR Tyler Boyd WR David Moore TE Hunter Henry DST Giants ,,WAS Football Team ,DST,6.80%,15
46,2377651477,eviljoe18,0,137.78,QB Patrick Mahomes RB Kareem Hunt RB J.D. McKissic WR Tyreek Hill WR Stefon Diggs WR Richie James TE Travis Kelce FLEX James O'Shaughnessy DST Bears ,,Eric Ebron,TE,6.80%,12.4
47,2377347403,Samiam3304,0,137.24,QB Justin Herbert RB Mike Davis RB Antonio Gibson WR Keenan Allen FLEX Chase Claypool WR Corey Davis WR Russell Gage TE Robert Tonyan DST Chiefs ,,Hunter Henry,TE,6.12%,13.7
48,2376682339,txheadrick,0,136.9,QB Russell Wilson RB Derrick Henry RB James Conner FLEX Kareem Hunt WR DK Metcalf WR Golden Tate WR Michael Gallup TE Eric Ebron DST Saints ,,Tyler Boyd,WR,6.12%,4.5
49,2377742498,Zachmt97,0,136.37999,QB Alex Smith FLEX Dalvin Cook RB Antonio Gibson RB J.D. McKissic WR Amari Cooper WR CeeDee Lamb WR Michael Gallup TE Logan Thomas DST WAS Football Team ,,Steelers ,DST,5.44%,14
50,2376375872,Cajuns03,0,136.2,QB Russell Wilson RB Josh Jacobs RB James Robinson WR Justin Jefferson WR Robert Woods WR Mecole Hardman FLEX Travis Kelce TE Trey Burton DST Seahawks ,,Michael Pittman Jr.,WR,5.44%,4.8
51,2377037999,jaxfin,0,134.5,QB Tom Brady RB Josh Jacobs RB Kareem Hunt WR Calvin Ridley FLEX Justin Jefferson WR Cole Beasley WR Hunter Renfrow TE Rob Gronkowski DST Giants ,,Cole Beasley,WR,5.44%,9.3
51,2377654954,jmbrow936,0,134.5,QB Carson Wentz RB Dalvin Cook RB Kenyan Drake FLEX Amari Cooper WR Travis Fulgham WR Tyler Boyd WR Corey Davis TE Evan Engram DST Dolphins ,,Keelan Cole Sr.,WR,5.44%,7.4
53,2376638584,Great_Shank,0,134.23999,QB Aaron Rodgers RB James Robinson RB Antonio Gibson FLEX Melvin Gordon III WR Tyler Lockett WR Chase Claypool WR Tyler Boyd TE Jonnu Smith DST Rams ,,Jakobi Meyers,FLEX,5.44%,10.2
54,2377475425,wadewhite,0,134.14001,QB Justin Herbert FLEX J.D. McKissic RB James White RB Devin Singletary WR DK Metcalf WR Tyler Lockett WR Allen Robinson II TE Hunter Henry DST Chiefs ,,Austin Hooper,TE,5.44%,9.3
55,2376703525,bbailey706,0,134.08,QB Patrick Mahomes RB Nick Chubb RB Sony Michel WR Tyler Lockett WR Mike Evans WR Chris Godwin TE Travis Kelce FLEX Luke Stocker DST Titans ,,J.D. McKissic,RB,5.44%,4.7
56,2376397097,stseitl,0,132.44,QB Justin Herbert RB Antonio Gibson RB Kenyan Drake WR Keenan Allen WR Stefon Diggs WR Jakeem Grant TE Darren Waller FLEX Dalton Schultz DST Broncos ,,Chase Claypool,WR,5.44%,11.2
57,2377408276,pandapete22,0,131.23999,QB Justin Herbert RB Antonio Gibson RB Kareem Hunt WR Davante Adams WR Diontae Johnson WR CeeDee Lamb FLEX Cam Sims TE Trey Burton DST Dolphins ,,Jonnu Smith,TE,5.44%,0
58,2377603050,BBSimonCity914,0,129.38,QB Josh Allen RB Josh Jacobs RB James Robinson WR DK Metcalf WR DeVante Parker WR Darius Slayton FLEX Demarcus Robinson TE Dalton Schultz DST Bills ,,Jaguars ,DST,5.44%,4
59,2377099222,syrup,0,129.22,QB Jared Goff RB Dalvin Cook RB Nick Chubb WR Amari Cooper WR JuJu Smith-Schuster WR Darius Slayton FLEX T.Y. Hilton TE Eric Ebron DST Cardinals ,,Kyle Rudolph,TE,4.76%,13.8
60,2377813105,camp_purp_hit_squad,0,127.08,QB Alex Smith FLEX Ezekiel Elliott RB Antonio Gibson RB J.D. McKissic WR Terry McLaurin WR Amari Cooper WR Cam Sims TE Logan Thomas DST Steelers ,,Dallas Goedert,FLEX,4.76%,20.5
61,2377431657,Tuckman09,0,126.579994,QB Josh Allen RB Josh Jacobs RB Jonathan Taylor WR Tyreek Hill WR DJ Moore WR Sammy Watkins TE Hunter Henry FLEX Deon Yelder DST Seahawks ,,Damiere Byrd,WR,4.76%,6.3
62,2377345668,bigrracing,0,126.200005,QB Tom Brady FLEX Dalvin Cook RB Kareem Hunt RB Carlos Hyde WR DeVante Parker WR Robert Woods WR Tre'Quan Smith TE Evan Engram DST Rams ,,Demarcus Robinson,FLEX,4.76%,8.6
63,2377403714,afender20,0,125.64,QB Aaron Rodgers FLEX Nick Chubb RB Ezekiel Elliott RB Kareem Hunt WR Mike Evans WR Amari Cooper WR Michael Pittman Jr. TE Austin Hooper DST Browns ,,Corey Davis,WR,4.76%,10
64,2377543887,Zola10,0,125.34,QB Brandon Allen RB Dalvin Cook RB Mike Davis FLEX Wayne Gallman Jr. WR Amari Cooper WR Curtis Samuel WR Tee Higgins TE Hunter Henry DST Giants ,,Trey Burton,TE,4.76%,13.2
65,2376925673,svtkas,0,125.14001,QB Justin Herbert FLEX Nick Chubb RB Miles Sanders RB Wayne Gallman Jr. WR Keenan Allen WR Travis Fulgham WR Mecole Hardman TE Evan Engram DST Vikings ,,Kenyan Drake,RB,4.76%,24.3
66,2377799226,IndyGlen,0,124.62,QB Jared Goff RB Dalvin Cook FLEX Wayne Gallman Jr. RB Nyheim Hines WR Cooper Kupp WR Robert Woods WR Tee Higgins TE Dallas Goedert DST Saints ,,Jalen Reagor,WR,4.76%,4.1
67,2377785906,stevenr2332,0,124.6,QB Derek Carr RB Josh Jacobs RB Nick Chubb FLEX Wayne Gallman Jr. WR Justin Jefferson WR DeVante Parker WR Denzel Mims TE Darren Waller DST Browns ,,Miles Sanders,RB,4.76%,6.2
68,2377131677,Mr.420loudpacks,0,122.000015,QB Derek Carr RB Ezekiel Elliott RB Antonio Gibson WR Terry McLaurin WR Robert Woods WR Michael Pittman Jr. FLEX Breshad Perriman TE Travis Kelce DST Seahawks ,,Browns ,DST,4.76%,0
69,2377348695,netainshrestha,0,120.68001,QB Josh Allen RB Nick Chubb RB Austin Ekeler WR Cooper Kupp WR CeeDee Lamb FLEX Keelan Cole Sr. WR Richie James TE Travis Kelce DST Giants ,,Allen Robinson II,WR,4.08%,27.4
70,2376624744,sdbruisers1,0,120.64,QB Justin Herbert RB Josh Jacobs RB Austin Ekeler WR Keenan Allen WR Cooper Kupp WR Keelan Cole Sr. TE Hunter Henry FLEX Robert Tonyan DST Giants ,,Taysom Hill,QB,4.08%,18.52
71,2377581410,ClintCloudKicker,0,120.200005,QB Carson Wentz RB Ezekiel Elliott RB Gus Edwards FLEX Cooper Kupp WR Diontae Johnson WR Justin Jefferson WR Cole Beasley TE Dallas Goedert DST WAS Football Team ,,Mike Evans,WR,4.08%,20
72,2377404273,chriegan,0,119.86,QB Alex Smith RB Dalvin Cook RB Antonio Gibson FLEX Leonard Fournette WR Justin Jefferson WR Chase Claypool WR Emmanuel Sanders TE Dalton Schultz DST Giants ,,Mecole Hardman,WR,4.08%,5.3
73,2377797025,mrbossplaya,0,119.53999,QB Ben Roethlisberger RB Nick Chubb FLEX Clyde Edwards-Helaire RB Kenyan Drake WR Keenan Allen WR DK Metcalf WR Alshon Jeffery TE Jack Doyle DST Colts ,,Jarvis Landry,FLEX,4.08%,31.3
74,2377403443,olson1,0,119.22,QB Jared Goff RB Ezekiel Elliott RB Kenyan Drake FLEX Cooper Kupp WR DeVante Parker WR Robert Woods WR Amari Cooper TE Jonnu Smith DST Saints ,,Jared Goff,QB,4.08%,6.02
75,2377835802,ladycliff21,0,117.939995,QB Justin Herbert RB Mike Davis FLEX Alexander Mattison RB Jordan Wilkins WR DK Metcalf WR CeeDee Lamb WR Jakobi Meyers TE Richard Rodgers DST WAS Football Team ,,Michael Gallup,WR,4.08%,10.1
76,2376918948,Darth_Dracuul,0,116.8,QB Russell Wilson RB Dalvin Cook RB Nick Chubb FLEX Brian Hill WR Mike Williams WR Nelson Agholor WR Allen Lazard TE Kyle Rudolph DST Dolphins ,,Denzel Mims,WR,4.08%,10.7
77,2376817642,Peter2fast4u,0,116.380005,QB Josh Allen RB Dalvin Cook RB Derrick Henry WR Jamison Crowder WR Keelan Cole Sr. WR KJ Hamler FLEX Tyron Johnson TE Travis Kelce DST Seahawks ,,Logan Thomas,TE,4.08%,13.42
77,2377432924,Starfire2005,0,116.380005,QB Patrick Mahomes RB Alvin Kamara RB Devin Singletary WR DK Metcalf FLEX Nelson Agholor WR Emmanuel Sanders WR Willie Snead IV TE Jimmy Graham DST Steelers ,,Mike Davis,RB,4.08%,10.9
79,2377427657,yodacroz,0,116,QB Russell Wilson RB Ezekiel Elliott RB James Robinson FLEX Justin Jefferson WR Robert Woods WR Jamison Crowder WR Tyler Boyd TE Dalton Schultz DST Ravens ,,Cowboys ,DST,3.40%,1
80,2376923817,KHJarheads,0,115.579994,QB Josh Allen RB Nick Chubb RB Aaron Jones FLEX Chris Carson WR Jamison Crowder WR Curtis Samuel WR Travis Fulgham TE Dawson Knox DST WAS Football Team ,,Dontrelle Inman,WR,3.40%,2.5
81,2376647632,BradyBunch2324,0,114.979996,QB Josh Allen RB James Robinson RB Kareem Hunt FLEX Jordan Wilkins WR Stefon Diggs WR DJ Moore WR Josh Reynolds TE Hunter Henry DST Giants ,,Colts ,DST,3.40%,-3
82,2377428802,jmm483,0,114.48001,QB Ryan Fitzpatrick RB Dalvin Cook RB Kareem Hunt WR Tyreek Hill WR Tyler Lockett FLEX Greg Ward WR Braxton Berrios TE Darren Waller DST Jaguars ,,Davante Adams,FLEX,3.40%,18.1
83,2376512069,bigirishfan75,0,114.02,QB Jared Goff RB Nick Chubb RB Aaron Jones FLEX Brian Hill WR Cooper Kupp WR Robert Woods WR Jamison Crowder TE Evan Engram DST Saints ,,Eagles ,DST,3.40%,2
84,2377376731,FantasyLegend31,0,113.64001,QB Justin Herbert RB James Robinson RB Salvon Ahmed FLEX DJ Moore WR Curtis Samuel WR Michael Pittman Jr. WR Tee Higgins TE Darren Waller DST Dolphins ,,Andy Dalton,QB,3.40%,13.3
85,2377647604,ndfootball1820,0,113.22,QB Jared Goff RB Clyde Edwards-Helaire RB Malcolm Brown WR Cooper Kupp WR Justin Jefferson FLEX Robert Woods WR Jarvis Landry TE Travis Kelce DST Jaguars ,,James Conner,RB,3.40%,0
86,2377337246,dblzero00,0,112.72,QB Jared Goff RB Ezekiel Elliott RB Alexander Mattison WR Tyreek Hill WR Cooper Kupp WR Emmanuel Sanders FLEX Eric Ebron TE Dalton Schultz DST Dolphins ,,Rams ,DST,3.40%,15
87,2377115527,rednpooh,0,112.08,QB Josh Allen RB Miles Sanders RB Clyde Edwards-Helaire WR DK Metcalf WR Curtis Samuel WR Henry Ruggs III FLEX Mecole Hardman TE Eric Ebron DST Saints ,,JuJu Smith-Schuster,WR,3.40%,17.7
88,2376785174,Ghadaffi,0,111.6,QB Josh Allen RB Dalvin Cook RB Nick Chubb WR DeVante Parker WR Larry Fitzgerald WR Denzel Mims FLEX Darren Waller TE Logan Thomas DST Browns ,,Cam Sims,WR,3.40%,0
88,2377345047,missimo1535,0,111.6,QB Derek Carr RB Josh Jacobs RB Nick Chubb WR Calvin Ridley WR Diontae Johnson WR Tee Higgins FLEX Denzel Mims TE Darren Waller DST Seahawks ,,James White,FLEX,3.40%,14.7
90,2377348523,CreepinTurtle,0,111.380005,QB Josh Allen RB Dalvin Cook RB James Robinson FLEX Kareem Hunt WR DeVante Parker WR Michael Pittman Jr. WR Dontrelle Inman TE Dalton Schultz DST Giants ,,Darius Slayton,WR,3.40%,0
91,2377425711,foster8,0,110.58,QB Josh Allen RB Josh Jacobs RB Antonio Gibson FLEX DJ Moore WR Cole Beasley WR A.J. Green WR Keelan Cole Sr. TE Darren Waller DST Saints ,,David Moore,WR,3.40%,8.5
92,2377388129,Boompa989,0,110.28,QB Patrick Mahomes RB Dalvin Cook FLEX Kareem Hunt RB Wayne Gallman Jr. WR Robert Woods WR Denzel Mims WR Laviska Shenault Jr. TE Darren Waller DST Browns ,,Alex Smith,QB,3.40%,9.06
93,2377290437,jingels53,0,110.240005,QB Justin Herbert RB Chris Carson RB Kareem Hunt WR Terry McLaurin FLEX Cooper Kupp WR Curtis Samuel WR Michael Pittman Jr. TE Evan Engram DST Giants ,,Marquez Valdes-Scantling,WR,2.72%,0
94,2377212523,emeraldwarrior71,0,108.72,QB Andy Dalton RB Ezekiel Elliott RB Antonio Gibson WR CeeDee Lamb WR Michael Gallup WR Cam Sims FLEX Darren Waller TE Logan Thomas DST WAS Football Team ,,Bengals ,DST,2.72%,9
95,2376675485,Kevincarr318,0,108.58,QB Josh Allen RB Dalvin Cook RB Kareem Hunt WR Tyler Lockett WR Amari Cooper WR JuJu Smith-Schuster TE Dallas Goedert FLEX Anthony Firkser DST Jaguars ,,Diontae Johnson,WR,2.72%,12.6
96,2377397901,Flawed_Baguette,0,108.4,QB Derek Carr RB James Robinson RB Kareem Hunt FLEX Stefon Diggs WR Terry McLaurin WR Jakobi Meyers WR Tee Higgins TE Jonnu Smith DST WAS Football Team ,,Chiefs ,DST,2.72%,5
97,2376371266,jcfulper,0,107.3,QB Russell Wilson FLEX Dalvin Cook RB Aaron Jones RB Nyheim Hines WR Corey Davis WR Tee Higgins WR Keelan Cole Sr. TE Dalton Schultz DST Dolphins ,,Daniel Jones,QB,2.72%,10.42
98,2376984783,mrdigi,0,107.200005,QB Derek Carr RB Josh Jacobs FLEX Nick Chubb RB J.D. McKissic WR Christian Kirk WR Jarvis Landry WR Nelson Agholor TE Darren Waller DST Seahawks ,,DeAndre Hopkins,WR,2.72%,10.5
99,2376327483,krop99,0,107.1,QB Derek Carr RB Nick Chubb RB Wayne Gallman Jr. WR Michael Thomas FLEX Cooper Kupp WR Jamison Crowder WR Travis Fulgham TE Evan Engram DST Giants ,,Robert Tonyan,FLEX,2.72%,17.7
100,2377389709,morganantho,0,106.50001,QB Russell Wilson RB Ezekiel Elliott RB Ronald Jones II WR DK Metcalf WR Cooper Kupp WR JuJu Smith-Schuster FLEX Miles Boykin TE Dalton Schultz DST Seahawks ,,Chris Godwin,WR,2.72%,17.7
101,2376431224,rudog66,0,106.00001,QB Derek Carr RB Josh Jacobs RB Kareem Hunt WR Tyler Lockett WR Justin Jefferson FLEX Jarvis Landry WR Michael Pittman Jr. TE Dalton Schultz DST Dolphins ,,Rob Gronkowski,TE,2.72%,19.6
102,2377422800,reneeh7,0,105.3,QB Kyler Murray RB Derrick Henry RB James White WR Stefon Diggs WR Tyler Lockett WR Corey Davis FLEX Adam Humphries TE Anthony Firkser DST Steelers ,,Sammy Watkins,FLEX,2.72%,7.8
103,2376848266,tpro463318,0,105.18001,QB Patrick Mahomes RB Ezekiel Elliott RB Tony Pollard WR Davante Adams WR Cooper Kupp WR Allen Robinson II FLEX Cordarrelle Patterson TE Dalton Schultz DST Eagles ,,Jimmy Graham,TE,2.72%,6.2
103,2377192820,gueeds,0,105.18001,QB Josh Allen FLEX Dalvin Cook RB Kareem Hunt RB Nyheim Hines WR Justin Jefferson WR Darius Slayton WR Alshon Jeffery TE Austin Hooper DST Dolphins ,,Chris Carson,FLEX,2.72%,13.9
105,2376591460,alangatang7,0,105.08,QB Patrick Mahomes RB Dalvin Cook RB Leonard Fournette WR Davante Adams FLEX Keelan Cole Sr. WR Michael Gallup WR Laviska Shenault Jr. TE Darren Waller DST Vikings ,,Christian Kirk,WR,2.72%,4.9
106,2376504918,highdraw69,0,104.99999,QB Carson Wentz RB Dalvin Cook RB Wayne Gallman Jr. FLEX Davante Adams WR Curtis Samuel WR Jalen Reagor WR Mecole Hardman TE Hunter Henry DST Eagles ,,Hunter Renfrow,WR,2.72%,14.3
107,2377805534,chrisrobinson44,0,104.520004,QB Taysom Hill RB Chase Edmonds RB Wayne Gallman Jr. FLEX Stefon Diggs WR Robert Woods WR Christian Kirk WR Curtis Samuel TE Darren Waller DST Giants ,,Jack Doyle,FLEX,2.72%,0
108,2376344233,ehallj,0,104.34,QB Aaron Rodgers RB Aaron Jones RB Clyde Edwards-Helaire WR Stefon Diggs WR Amari Cooper WR Curtis Samuel FLEX A.J. Green TE Jared Cook DST Dolphins ,,Devin Singletary,RB,2.72%,12.2
