Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,2382829432,greenmachine1020,0,200.73999,DST Vikings  QB Aaron Rodgers WR T.Y. Hilton WR Jarvis Landry TE Robert Tonyan WR Cooper Kupp RB Nick Chubb FLEX Tyreek Hill RB Josh Jacobs,,Saints ,DST,26.50%,14
2,2380875808,grambo15,0,196.68001,DST Eagles  RB James White WR Corey Davis TE Hunter Henry RB Austin Ekeler WR Tyreek Hill QB Patrick Mahomes FLEX Jakobi Meyers WR Justin Jefferson,,Dalvin Cook,RB,26.00%,11.2
3,2380563289,Maxshannon08,0,190.08,DST Panthers  WR Antonio Brown FLEX Travis Kelce TE Trey Burton RB James White WR Nelson Agholor WR Tyreek Hill QB Patrick Mahomes RB Ronald Jones II,,Justin Jefferson,WR,18.00%,26
4,2381880225,BKM1992,0,187.58,DST Saints  WR Cole Beasley WR Keenan Allen TE Robert Tonyan RB Austin Ekeler WR Tyreek Hill QB Josh Allen RB David Montgomery FLEX Nick Keizer,,Darren Waller,TE,18.00%,6.3
5,2380732252,5309,0,184.98,DST Giants  TE Travis Kelce WR Tyreek Hill RB Brian Hill WR Deebo Samuel QB Patrick Mahomes FLEX Jakobi Meyers RB Chris Carson WR Laviska Shenault Jr.,,Nick Chubb,RB,17.50%,29.6
6,2381382028,Franco2956,0,181.3,DST Chiefs  QB Derek Carr TE Robert Tonyan RB Aaron Jones FLEX Keelan Cole Sr. RB Nick Chubb WR Tyreek Hill WR DK Metcalf WR Tee Higgins,,Nyheim Hines,FLEX,16.50%,17.5
7,2381167294,dtrcka,0,179.57999,DST Vikings  TE Kyle Rudolph WR Mike Evans WR Nelson Agholor WR Tyreek Hill RB Brian Hill RB Dalvin Cook QB Patrick Mahomes FLEX Nyheim Hines,,Kareem Hunt,RB,16.50%,6.2
8,2381784595,Dj0904,0,179.18001,DST Browns  QB Ryan Fitzpatrick WR DeVante Parker WR Tyler Lockett RB Leonard Fournette FLEX Tyreek Hill TE Mike Gesicki RB David Montgomery WR Justin Jefferson,,Josh Jacobs,RB,16.00%,6.4
9,2381717439,Millennium_Falcons,0,173.64,DST Saints  WR Damiere Byrd RB Derrick Henry FLEX Rashard Higgins TE Evan Engram WR Keelan Cole Sr. QB Justin Herbert RB James Robinson WR DK Metcalf,,Robert Woods,WR,15.50%,15.8
10,2380790143,perest,0,171.98,DST Titans  TE Travis Kelce FLEX Cameron Brate WR Mike Evans WR Tyreek Hill QB Patrick Mahomes WR Scotty Miller RB Ronald Jones II RB Clyde Edwards-Helaire,,Tyreek Hill,WR,15.00%,60.9
11,2380638914,littlepanthers,0,170.47998,DST Saints  QB Ryan Fitzpatrick WR DeVante Parker TE Hunter Henry WR Curtis Samuel FLEX Tyreek Hill RB Chris Carson RB Josh Jacobs WR Laviska Shenault Jr.,,DeVante Parker,WR,14.00%,22.9
12,2382593166,Kenlorie,0,170.21999,DST Saints  TE Marcedes Lewis FLEX Kyle Rudolph QB Taysom Hill RB Melvin Gordon III WR Tyreek Hill RB Dalvin Cook WR DK Metcalf WR Henry Ruggs III,,Stefon Diggs,WR,13.50%,10.9
13,2382355697,twany21,0,169.7,DST Saints  TE Rob Gronkowski QB Derek Carr RB Alvin Kamara WR Tyreek Hill FLEX Brian Hill RB Nyheim Hines WR Denzel Mims WR DK Metcalf,,Robert Tonyan,TE,13.50%,17.7
14,2381042121,cruthers137,0,168.98,DST Jaguars  WR Robert Woods TE Robert Tonyan RB Austin Ekeler RB Nick Chubb QB Josh Allen FLEX Nyheim Hines WR Calvin Ridley WR Justin Jefferson,,Brian Hill,RB,13.00%,5.5
15,2381895757,zryan4,0,168.44,DST Seahawks  QB Aaron Rodgers WR Robert Woods WR Robby Anderson WR Allen Robinson II RB Kenyan Drake TE Hunter Henry RB Nick Chubb FLEX Travis Fulgham,,Travis Kelce,FLEX,12.50%,16.2
16,2382916221,BigBertFootball,0,167.84,DST Seahawks  TE Travis Kelce WR Demarcus Robinson WR Corey Davis FLEX Wayne Gallman Jr. RB Nick Chubb QB Justin Herbert RB James Robinson WR Justin Jefferson,,Derek Carr,QB,12.50%,4.6
17,2381757695,Socky,0,167.38,DST Rams  FLEX Antonio Brown TE Travis Kelce RB James White WR Breshad Perriman RB Leonard Fournette WR Tyreek Hill QB Patrick Mahomes WR Mecole Hardman,,Hunter Henry,TE,12.00%,13.7
18,2383268638,sjd1,0,166.78,DST Saints  QB Ryan Fitzpatrick TE Kyle Rudolph WR Davante Adams FLEX Curtis Samuel WR Tyreek Hill RB Nyheim Hines RB Josh Jacobs WR Jalen Reagor,,Browns ,DST,11.50%,0
19,2383285968,WayneShotta,0,166.48,DST Bills  WR Sammy Watkins WR Stefon Diggs FLEX Mo Alie-Cox RB Nick Chubb WR Tyreek Hill QB Patrick Mahomes TE Dawson Knox RB Clyde Edwards-Helaire,,Cole Beasley,WR,11.50%,9.3
20,2381031871,Boneheads68,0,166.1,DST Dolphins  QB Matt Ryan RB Mike Davis WR Mike Williams FLEX Kareem Hunt TE Dallas Goedert WR Tyreek Hill WR Michael Pittman Jr. RB David Montgomery,,Josh Allen,QB,11.00%,17.48
21,2380912820,JBall9386,0,165.70001,DST Giants  QB Carson Wentz RB Wayne Gallman Jr. TE Dallas Goedert WR Chris Godwin RB Nyheim Hines FLEX Josh Jacobs WR DK Metcalf WR Justin Jefferson,,James Robinson,RB,11.00%,29.9
22,2383540339,tankgirlzzz,0,165.58,DST Seahawks  QB Ryan Fitzpatrick FLEX Carlos Hyde WR Keenan Allen TE Robert Tonyan WR Stefon Diggs RB Wayne Gallman Jr. WR Tyreek Hill RB Zack Moss,,Wayne Gallman Jr.,RB,10.50%,18.1
23,2382079440,rryba34,0,165.01999,DST Bills  QB Taysom Hill WR Corey Davis WR Tyreek Hill TE Mike Gesicki RB Zack Moss FLEX Devin Singletary RB Josh Jacobs WR DK Metcalf,,Keenan Allen,WR,10.50%,16
24,2381051883,PhoFever,0,161.68,DST Saints  TE Travis Kelce WR DeVante Parker WR Sterling Shepard RB Jordan Wilkins FLEX Nick Chubb QB Patrick Mahomes WR Andy Isabella RB Chris Carson,,Justin Herbert,QB,10.00%,20.44
25,2383258979,bpk1411,0,160.78,DST Broncos  WR Cole Beasley TE Hunter Henry WR Tyreek Hill FLEX Brian Hill QB Josh Allen RB Nyheim Hines RB Josh Jacobs WR Justin Jefferson,,Nelson Agholor,FLEX,10.00%,10.4
26,2381453320,MMTSNHOCKEY,0,157.72,DST Saints  QB Taysom Hill WR DeAndre Hopkins WR Damiere Byrd RB Wayne Gallman Jr. TE Dallas Goedert RB Chris Carson FLEX James Robinson WR Justin Jefferson,,Patrick Mahomes,QB,10.00%,35.28
27,2380654078,Apewar0916,0,157.27998,DST Dolphins  RB Frank Gore WR Emmanuel Sanders TE Travis Kelce WR Damiere Byrd WR Tyreek Hill QB Patrick Mahomes RB Clyde Edwards-Helaire FLEX Laviska Shenault Jr.,,DK Metcalf,WR,10.00%,30.7
28,2380752164,Carlosh8,0,155.37999,DST Colts  TE Jimmy Graham WR Tyler Boyd FLEX Keelan Cole Sr. WR Tyreek Hill RB Dalvin Cook QB Patrick Mahomes RB Nyheim Hines WR Tee Higgins,,Alvin Kamara,RB,9.50%,6.2
29,2380888894,Ramajnave,0,153.58,DST Jets  QB Ryan Fitzpatrick TE Travis Kelce FLEX Dallas Goedert RB Dalvin Cook RB Nyheim Hines WR Calvin Ridley WR Gabriel Davis WR Justin Jefferson,,Russell Wilson,QB,9.50%,14.4
30,2382713626,davidafisk,0,153.2,DST Saints  WR Golden Tate QB Russell Wilson RB Nick Chubb WR Chris Godwin TE Mike Gesicki RB Nyheim Hines WR Jakobi Meyers FLEX DK Metcalf,,Ryan Fitzpatrick,QB,9.50%,19.28
31,2382148824,swaggymadan,0,152.98001,DST Browns  QB Ryan Fitzpatrick TE Travis Kelce WR DeVante Parker RB Derrick Henry FLEX Kareem Hunt RB Brian Hill WR Tee Higgins WR Justin Jefferson,,DJ Moore,WR,9.50%,10.1
32,2383360009,Bryan1337,0,152.87999,DST Dolphins  QB Ryan Fitzpatrick WR DeVante Parker TE Hunter Henry FLEX Kareem Hunt WR Curtis Samuel RB Nick Chubb RB Nyheim Hines WR Calvin Ridley,,Seahawks ,DST,9.50%,9
33,2380678563,Maldasean,0,152.38,DST Browns  TE Robert Tonyan WR Stefon Diggs RB Alvin Kamara FLEX Keelan Cole Sr. WR Tyreek Hill WR Hunter Renfrow QB Josh Allen RB Nyheim Hines,,Austin Ekeler,RB,8.50%,23.9
34,2382423901,ndesmarais15,0,151.87999,DST Seahawks  QB Kirk Cousins TE Kyle Rudolph WR Robby Anderson FLEX Davante Adams RB Dalvin Cook RB Nyheim Hines WR Laviska Shenault Jr. WR Justin Jefferson,,Cooper Kupp,WR,8.50%,6.1
35,2383274637,Bradjer1,0,151.62,DST Dolphins  FLEX Kyle Rudolph QB Taysom Hill TE Robert Tonyan WR Nelson Agholor RB Dalvin Cook WR DJ Moore RB James Robinson WR Justin Jefferson,,Keelan Cole Sr.,WR,8.50%,7.4
36,2381154071,darnell246,0,150.58,DST Bills  FLEX Rob Gronkowski WR Antonio Brown RB Devonta Freeman TE Maxx Williams WR Stefon Diggs RB Nick Chubb WR Tyreek Hill QB Josh Allen,,Davante Adams,FLEX,8.50%,18.1
37,2380965094,JaYh0vA,0,149.3,DST Seahawks  QB Matt Ryan WR Nelson Agholor TE Hunter Henry WR Tyreek Hill RB Brian Hill RB Dalvin Cook WR Calvin Ridley FLEX Laviska Shenault Jr.,,Derrick Henry,RB,8.00%,41.5
38,2382981341,boogerdini,0,149,DST Raiders  QB Matt Ryan WR Robert Woods RB Mike Davis FLEX Kareem Hunt TE Dallas Goedert RB James Robinson WR A.J. Brown WR Justin Jefferson,,Jamison Crowder,WR,8.00%,6.1
39,2383315259,paigeplante,0,146.87999,DST Giants  QB Ryan Fitzpatrick WR Robert Woods WR Damiere Byrd TE Dallas Goedert RB Nick Chubb WR DJ Moore FLEX James Robinson RB Josh Jacobs,,Michael Pittman Jr.,WR,8.00%,4.8
40,2380837067,jdeloughry4,0,145.59999,DST Buccaneers  QB Russell Wilson WR Robert Woods FLEX Robert Tonyan RB Kareem Hunt WR Tyreek Hill RB Dalvin Cook TE Will Dissly WR Tee Higgins,,DeAndre Hopkins,WR,7.50%,10.5
