Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
45,2382713774,maddmc20,0,147.94,QB Justin Herbert RB Nick Chubb RB Nyheim Hines WR Keenan Allen WR Justin Jefferson WR Cole Beasley FLEX Keelan Cole Sr. TE Hunter Henry DST Cardinals ,,Browns ,DST,6.50%,0
46,2382596722,wea2016,0,147.58,QB Ryan Fitzpatrick RB Nick Chubb RB Kareem Hunt WR Mike Evans FLEX DeVante Parker WR Robert Woods WR Jamison Crowder TE Hunter Henry DST Saints ,,Trey Burton,TE,6.00%,13.2
46,2382709176,kevinwp1967,0,147.58,QB Kirk Cousins RB Dalvin Cook RB Nick Chubb FLEX Nyheim Hines WR Justin Jefferson WR Michael Pittman Jr. WR Hunter Renfrow TE Jared Cook DST Saints ,,Vikings ,DST,6.00%,5
48,2382438268,cwsmith750,0,146.45999,QB Cam Newton RB Nick Chubb RB Kenyan Drake FLEX Calvin Ridley WR Justin Jefferson WR Antonio Brown WR Curtis Samuel TE Kyle Rudolph DST Saints ,,Gabriel Davis,WR,6.00%,16.9
49,2382664681,bkase,0,146.18001,QB Ryan Fitzpatrick RB Nick Chubb FLEX Austin Ekeler RB Brian Hill WR Calvin Ridley WR DeVante Parker WR Curtis Samuel TE Darren Waller DST Giants ,,Cole Beasley,WR,6.00%,9.3
50,2382693232,LosBandidos1,0,145.8,QB Derek Carr RB Josh Jacobs RB Nyheim Hines WR Tyreek Hill FLEX DJ Moore WR Chris Godwin WR Darius Slayton TE Rob Gronkowski DST Giants ,,Mike Williams,WR,6.00%,5.6
51,2382444033,diesel7dot3,0,145.34001,QB Justin Herbert RB James Robinson RB Wayne Gallman Jr. WR Keenan Allen WR Stefon Diggs WR Justin Jefferson FLEX Denzel Mims TE Austin Hooper DST Jaguars ,,Dolphins ,DST,5.50%,14
52,2382394432,Jearlpcc,0,144.87999,QB Ryan Fitzpatrick RB James Robinson FLEX Raheem Mostert RB Nyheim Hines WR Cooper Kupp WR DeVante Parker WR Curtis Samuel TE Travis Kelce DST Giants ,,Austin Hooper,TE,5.50%,9.3
53,2382449479,mythicalrhymer01,0,144.78,QB Teddy Bridgewater RB James Robinson RB Nyheim Hines FLEX Justin Jefferson WR DJ Moore WR Robby Anderson WR Curtis Samuel TE Darren Waller DST Cardinals ,,Mike Evans,WR,5.50%,20
54,2382451323,zto1234,0,142.08,QB Patrick Mahomes RB Kenyan Drake RB James White WR Calvin Ridley WR DJ Moore FLEX Curtis Samuel WR Sammy Watkins TE Travis Kelce DST Jaguars ,,Sammy Watkins,WR,5.50%,7.8
