QB,RB,RB,WR,WR,WR,TE,FLEX,DST
Patrick Mahomes,Alvin Kamara,Leonard Fournette,Marcus Kemp,Robert Woods,Antonio Brown,Travis Kelce,Tyreek Hill,Denver Broncos
Patrick Mahomes,Phillip Lindsay,Raheem Mostert,Robert Woods,Cooper Kupp,Antonio Brown,Travis Kelce,Sammy Watkins,Denver Broncos
