QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,Joshua Kelley (30330678),Joshua Kelley,30330678,RB/FLEX,5200,LAC@KC 10/22/2023 04:25PM ET,LAC,5.92
,,,,,,,,,,RB,Jerome Ford (30330682),Jerome Ford,30330682,RB/FLEX,5100,CLE@IND 10/22/2023 01:00PM ET,CLE,13.88
,,,,,,,,,,QB,Tyrod Taylor (30330598),Tyrod Taylor,30330598,QB,5100,WAS@NYG 10/22/2023 01:00PM ET,NYG,3.14
,,,,,,,,,,RB,Rachaad White (30330684),Rachaad White,30330684,RB/FLEX,5100,ATL@TB 10/22/2023 01:00PM ET,TB,10.8
,,,,,,,,,,WR,Drake London (30330914),Drake London,30330914,WR/FLEX,5100,ATL@TB 10/22/2023 01:00PM ET,ATL,12.46
,,,,,,,,,,RB,Kareem Hunt (30330690),Kareem Hunt,30330690,RB/FLEX,5000,CLE@IND 10/22/2023 01:00PM ET,CLE,7.6
,,,,,,,,,,TE,Darren Waller (30331250),Darren Waller,30331250,TE/FLEX,5000,WAS@NYG 10/22/2023 01:00PM ET,NYG,9.37
,,,,,,,,,,QB,Kenny Pickett (30330599),Kenny Pickett,30330599,QB,5000,PIT@LAR 10/22/2023 04:05PM ET,PIT,11.66
,,,,,,,,,,RB,Jaylen Warren (30330686),Jaylen Warren,30330686,RB/FLEX,5000,PIT@LAR 10/22/2023 04:05PM ET,PIT,10
,,,,,,,,,,WR,Diontae Johnson (30330916),Diontae Johnson,30330916,WR/FLEX,5000,PIT@LAR 10/22/2023 04:05PM ET,PIT,7.8
,,,,,,,,,,RB,Jaleel McLaughlin (30330688),Jaleel McLaughlin,30330688,RB/FLEX,5000,GB@DEN 10/22/2023 04:25PM ET,DEN,8.63
,,,,,,,,,,RB,Craig Reynolds (30330694),Craig Reynolds,30330694,RB/FLEX,4900,DET@BAL 10/22/2023 01:00PM ET,DET,3.42
,,,,,,,,,,QB,Brian Hoyer (30330601),Brian Hoyer,30330601,QB,4900,LV@CHI 10/22/2023 01:00PM ET,LV,1.89
,,,,,,,,,,QB,Tyson Bagent (30330602),Tyson Bagent,30330602,QB,4900,LV@CHI 10/22/2023 01:00PM ET,CHI,7.72
,,,,,,,,,,QB,Mac Jones (30330600),Mac Jones,30330600,QB,4900,BUF@NE 10/22/2023 01:00PM ET,NE,11.37
,,,,,,,,,,RB,Keaontay Ingram (30330692),Keaontay Ingram,30330692,RB/FLEX,4900,ARI@SEA 10/22/2023 04:05PM ET,ARI,2.6
,,,,,,,,,,WR,Romeo Doubs (30330918),Romeo Doubs,30330918,WR/FLEX,4900,GB@DEN 10/22/2023 04:25PM ET,GB,12.36
,,,,,,,,,,RB,Gus Edwards (30330698),Gus Edwards,30330698,RB/FLEX,4800,DET@BAL 10/22/2023 01:00PM ET,BAL,6.75
,,,,,,,,,,RB,D'Onta Foreman (30330704),D'Onta Foreman,30330704,RB/FLEX,4800,LV@CHI 10/22/2023 01:00PM ET,CHI,6.05
,,,,,,,,,,QB,P.J. Walker (30330606),P.J. Walker,30330606,QB,4800,CLE@IND 10/22/2023 01:00PM ET,CLE,5.78
,,,,,,,,,,QB,Malik Cunningham (30330605),Malik Cunningham,30330605,QB,4800,BUF@NE 10/22/2023 01:00PM ET,NE,0
,,,,,,,,,,RB,Ezekiel Elliott (30330700),Ezekiel Elliott,30330700,RB/FLEX,4800,BUF@NE 10/22/2023 01:00PM ET,NE,7.2
,,,,,,,,,,RB,Matt Breida (30330696),Matt Breida,30330696,RB/FLEX,4800,WAS@NYG 10/22/2023 01:00PM ET,NYG,5.07
,,,,,,,,,,QB,Mitch Trubisky (30330603),Mitch Trubisky,30330603,QB,4800,PIT@LAR 10/22/2023 04:05PM ET,PIT,0.72
,,,,,,,,,,RB,Emari Demercado (30330702),Emari Demercado,30330702,RB/FLEX,4800,ARI@SEA 10/22/2023 04:05PM ET,ARI,3.92
,,,,,,,,,,QB,Easton Stick (30330604),Easton Stick,30330604,QB,4800,LAC@KC 10/22/2023 04:25PM ET,LAC,0
,,,,,,,,,,WR,Joshua Palmer (30330920),Joshua Palmer,30330920,WR/FLEX,4800,LAC@KC 10/22/2023 04:25PM ET,LAC,8.4
,,,,,,,,,,QB,Tyler Huntley (30330610),Tyler Huntley,30330610,QB,4700,DET@BAL 10/22/2023 01:00PM ET,BAL,0.8
,,,,,,,,,,QB,Teddy Bridgewater (30330612),Teddy Bridgewater,30330612,QB,4700,DET@BAL 10/22/2023 01:00PM ET,DET,-0.2
,,,,,,,,,,QB,Aidan O'Connell (30330607),Aidan O'Connell,30330607,QB,4700,LV@CHI 10/22/2023 01:00PM ET,LV,12.82
,,,,,,,,,,RB,Zamir White (30330708),Zamir White,30330708,RB/FLEX,4700,LV@CHI 10/22/2023 01:00PM ET,LV,1.22
,,,,,,,,,,QB,Dorian Thompson-Robinson (30330609),Dorian Thompson-Robinson,30330609,QB,4700,CLE@IND 10/22/2023 01:00PM ET,CLE,2.12
,,,,,,,,,,RB,Antonio Gibson (30330706),Antonio Gibson,30330706,RB/FLEX,4700,WAS@NYG 10/22/2023 01:00PM ET,WAS,6.2
,,,,,,,,,,QB,Brett Rypien (30330611),Brett Rypien,30330611,QB,4700,PIT@LAR 10/22/2023 04:05PM ET,LAR,0
,,,,,,,,,,QB,Drew Lock (30330608),Drew Lock,30330608,QB,4700,ARI@SEA 10/22/2023 04:05PM ET,SEA,3.62
,,,,,,,,,,RB,Jerick McKinnon (30330710),Jerick McKinnon,30330710,RB/FLEX,4700,LAC@KC 10/22/2023 04:25PM ET,KC,5.87
,,,,,,,,,,WR,Rashee Rice (30330922),Rashee Rice,30330922,WR/FLEX,4700,LAC@KC 10/22/2023 04:25PM ET,KC,9.53
,,,,,,,,,,RB,Justice Hill (30330714),Justice Hill,30330714,RB/FLEX,4600,DET@BAL 10/22/2023 01:00PM ET,BAL,8.9
,,,,,,,,,,RB,Roschon Johnson (30330712),Roschon Johnson,30330712,RB/FLEX,4600,LV@CHI 10/22/2023 01:00PM ET,CHI,7
,,,,,,,,,,QB,Sam Ehlinger (30330618),Sam Ehlinger,30330618,QB,4600,CLE@IND 10/22/2023 01:00PM ET,IND,0
,,,,,,,,,,QB,Kyle Allen (30330616),Kyle Allen,30330616,QB,4600,BUF@NE 10/22/2023 01:00PM ET,BUF,-0.18
,,,,,,,,,,QB,Jacoby Brissett (30330615),Jacoby Brissett,30330615,QB,4600,WAS@NYG 10/22/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Jahan Dotson (30330924),Jahan Dotson,30330924,WR/FLEX,4600,WAS@NYG 10/22/2023 01:00PM ET,WAS,6.17
,,,,,,,,,,QB,Taylor Heinicke (30330614),Taylor Heinicke,30330614,QB,4600,ATL@TB 10/22/2023 01:00PM ET,ATL,0
,,,,,,,,,,QB,Jarrett Stidham (30330613),Jarrett Stidham,30330613,QB,4600,GB@DEN 10/22/2023 04:25PM ET,DEN,0
,,,,,,,,,,QB,Blaine Gabbert (30330617),Blaine Gabbert,30330617,QB,4600,LAC@KC 10/22/2023 04:25PM ET,KC,-0.86
,,,,,,,,,,QB,Nathan Peterman (30330621),Nathan Peterman,30330621,QB,4500,LV@CHI 10/22/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Travis Homer (30330722),Travis Homer,30330722,RB/FLEX,4500,LV@CHI 10/22/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,Josh Downs (30330926),Josh Downs,30330926,WR/FLEX,4500,CLE@IND 10/22/2023 01:00PM ET,IND,10.27
,,,,,,,,,,QB,Bailey Zappe (30330620),Bailey Zappe,30330620,QB,4500,BUF@NE 10/22/2023 01:00PM ET,NE,1.58
,,,,,,,,,,QB,Kyle Trask (30330619),Kyle Trask,30330619,QB,4500,ATL@TB 10/22/2023 01:00PM ET,TB,0
,,,,,,,,,,RB,Tyler Allgeier (30330720),Tyler Allgeier,30330720,RB/FLEX,4500,ATL@TB 10/22/2023 01:00PM ET,ATL,7.9
,,,,,,,,,,RB,Tony Jones Jr. (30330716),Tony Jones Jr.,30330716,RB/FLEX,4500,ARI@SEA 10/22/2023 04:05PM ET,ARI,6.28
,,,,,,,,,,RB,Samaje Perine (30330718),Samaje Perine,30330718,RB/FLEX,4500,GB@DEN 10/22/2023 04:25PM ET,DEN,7.03
,,,,,,,,,,RB,Isaiah Spiller (30330724),Isaiah Spiller,30330724,RB/FLEX,4500,LAC@KC 10/22/2023 04:25PM ET,LAC,1.48
,,,,,,,,,,RB,Devine Ozigbo (30330728),Devine Ozigbo,30330728,RB/FLEX,4400,DET@BAL 10/22/2023 01:00PM ET,DET,2.3
,,,,,,,,,,RB,Latavius Murray (30330726),Latavius Murray,30330726,RB/FLEX,4400,BUF@NE 10/22/2023 01:00PM ET,BUF,6.12
,,,,,,,,,,WR,Kendrick Bourne (30330928),Kendrick Bourne,30330928,WR/FLEX,4400,BUF@NE 10/22/2023 01:00PM ET,NE,11.85
,,,,,,,,,,RB,Ke'Shawn Vaughn (30330730),Ke'Shawn Vaughn,30330730,RB/FLEX,4400,ATL@TB 10/22/2023 01:00PM ET,TB,1.27
,,,,,,,,,,RB,Ronnie Rivers (30330732),Ronnie Rivers,30330732,RB/FLEX,4400,PIT@LAR 10/22/2023 04:05PM ET,LAR,1.92
,,,,,,,,,,RB,Myles Gaskin (30475467),Myles Gaskin,30475467,RB/FLEX,4400,PIT@LAR 10/22/2023 04:05PM ET,LAR,0
,,,,,,,,,,QB,Clayton Tune (30330622),Clayton Tune,30330622,QB,4400,ARI@SEA 10/22/2023 04:05PM ET,ARI,0
,,,,,,,,,,RB,Melvin Gordon III (30330734),Melvin Gordon III,30330734,RB/FLEX,4300,DET@BAL 10/22/2023 01:00PM ET,BAL,6.45
,,,,,,,,,,WR,Josh Reynolds (30330932),Josh Reynolds,30330932,WR/FLEX,4300,DET@BAL 10/22/2023 01:00PM ET,DET,11.85
,,,,,,,,,,RB,Robert Burns (30330738),Robert Burns,30330738,RB/FLEX,4300,LV@CHI 10/22/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Sean Tucker (30330736),Sean Tucker,30330736,RB/FLEX,4300,ATL@TB 10/22/2023 01:00PM ET,TB,1.04
,,,,,,,,,,WR,Tutu Atwell (30330930),Tutu Atwell,30330930,WR/FLEX,4300,PIT@LAR 10/22/2023 04:05PM ET,LAR,12.27
,,,,,,,,,,RB,Zach Charbonnet (30330740),Zach Charbonnet,30330740,RB/FLEX,4300,ARI@SEA 10/22/2023 04:05PM ET,SEA,4.1
,,,,,,,,,,TE,Cole Kmet (30331252),Cole Kmet,30331252,TE/FLEX,4200,LV@CHI 10/22/2023 01:00PM ET,CHI,11.18
,,,,,,,,,,RB,Pierre Strong Jr. (30330742),Pierre Strong Jr.,30330742,RB/FLEX,4200,CLE@IND 10/22/2023 01:00PM ET,CLE,2.74
,,,,,,,,,,WR,Elijah Moore (30330934),Elijah Moore,30330934,WR/FLEX,4200,CLE@IND 10/22/2023 01:00PM ET,CLE,7.56
,,,,,,,,,,DST,Bills  (30331464),Bills ,30331464,DST,4200,BUF@NE 10/22/2023 01:00PM ET,BUF,12
,,,,,,,,,,QB,Mason Rudolph (30330623),Mason Rudolph,30330623,QB,4200,PIT@LAR 10/22/2023 04:05PM ET,PIT,0
,,,,,,,,,,RB,Clyde Edwards-Helaire (30330744),Clyde Edwards-Helaire,30330744,RB/FLEX,4200,LAC@KC 10/22/2023 04:25PM ET,KC,4.27
,,,,,,,,,,RB,Kenyan Drake (30330746),Kenyan Drake,30330746,RB/FLEX,4100,DET@BAL 10/22/2023 01:00PM ET,BAL,2.05
,,,,,,,,,,TE,Hunter Henry (30331254),Hunter Henry,30331254,TE/FLEX,4100,BUF@NE 10/22/2023 01:00PM ET,NE,8.05
,,,,,,,,,,WR,Isaiah Hodgins (30330936),Isaiah Hodgins,30330936,WR/FLEX,4100,WAS@NYG 10/22/2023 01:00PM ET,NYG,4.28
,,,,,,,,,,QB,Sean Clifford (30330624),Sean Clifford,30330624,QB,4100,GB@DEN 10/22/2023 04:25PM ET,GB,0
,,,,,,,,,,QB,Josh Johnson (30330640),Josh Johnson,30330640,QB,4000,DET@BAL 10/22/2023 01:00PM ET,BAL,0
,,,,,,,,,,QB,Hendon Hooker (30330641),Hendon Hooker,30330641,QB,4000,DET@BAL 10/22/2023 01:00PM ET,DET,0
,,,,,,,,,,QB,Nate Sudfeld (30330642),Nate Sudfeld,30330642,QB,4000,DET@BAL 10/22/2023 01:00PM ET,DET,0
,,,,,,,,,,QB,David Blough (30330643),David Blough,30330643,QB,4000,DET@BAL 10/22/2023 01:00PM ET,DET,0
,,,,,,,,,,RB,Keaton Mitchell (30330858),Keaton Mitchell,30330858,RB/FLEX,4000,DET@BAL 10/22/2023 01:00PM ET,BAL,0
,,,,,,,,,,RB,J.K. Dobbins (30330860),J.K. Dobbins,30330860,RB/FLEX,4000,DET@BAL 10/22/2023 01:00PM ET,BAL,11.7
,,,,,,,,,,RB,Owen Wright (30330862),Owen Wright,30330862,RB/FLEX,4000,DET@BAL 10/22/2023 01:00PM ET,BAL,0
,,,,,,,,,,RB,Patrick Ricard (30330864),Patrick Ricard,30330864,RB/FLEX,4000,DET@BAL 10/22/2023 01:00PM ET,BAL,0.62
,,,,,,,,,,RB,Zonovan Knight (30330866),Zonovan Knight,30330866,RB/FLEX,4000,DET@BAL 10/22/2023 01:00PM ET,DET,1.55
,,,,,,,,,,RB,Jason Cabinda (30330868),Jason Cabinda,30330868,RB/FLEX,4000,DET@BAL 10/22/2023 01:00PM ET,DET,0
,,,,,,,,,,RB,Khalil Herbert (30330750),Khalil Herbert,30330750,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,CHI,11.1
,,,,,,,,,,RB,Ameer Abdullah (30330842),Ameer Abdullah,30330842,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,LV,1.83
,,,,,,,,,,RB,Brandon Bolden (30330844),Brandon Bolden,30330844,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Brittain Brown (30330846),Brittain Brown,30330846,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Austin Walter (30330848),Austin Walter,30330848,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Jakob Johnson (30330850),Jakob Johnson,30330850,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,LV,0.37
,,,,,,,,,,RB,Sincere McCormick (30330852),Sincere McCormick,30330852,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Darrynton Evans (30330854),Darrynton Evans,30330854,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,CHI,4.4
,,,,,,,,,,RB,Khari Blasingame (30330856),Khari Blasingame,30330856,RB/FLEX,4000,LV@CHI 10/22/2023 01:00PM ET,CHI,0.62
,,,,,,,,,,QB,Anthony Richardson (30330625),Anthony Richardson,30330625,QB,4000,CLE@IND 10/22/2023 01:00PM ET,IND,18.67
,,,,,,,,,,QB,Kellen Mond (30330639),Kellen Mond,30330639,QB,4000,CLE@IND 10/22/2023 01:00PM ET,IND,0
,,,,,,,,,,RB,Deon Jackson (30330752),Deon Jackson,30330752,RB/FLEX,4000,CLE@IND 10/22/2023 01:00PM ET,CLE,2.9
,,,,,,,,,,RB,Trey Sermon (30330834),Trey Sermon,30330834,RB/FLEX,4000,CLE@IND 10/22/2023 01:00PM ET,IND,0.95
,,,,,,,,,,RB,Evan Hull (30330836),Evan Hull,30330836,RB/FLEX,4000,CLE@IND 10/22/2023 01:00PM ET,IND,1.7
,,,,,,,,,,RB,Tyler Goodson (30330838),Tyler Goodson,30330838,RB/FLEX,4000,CLE@IND 10/22/2023 01:00PM ET,IND,0
,,,,,,,,,,RB,Nick Chubb (30330840),Nick Chubb,30330840,RB/FLEX,4000,CLE@IND 10/22/2023 01:00PM ET,CLE,13.05
,,,,,,,,,,QB,Will Grier (30330637),Will Grier,30330637,QB,4000,BUF@NE 10/22/2023 01:00PM ET,NE,0
