C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,D,Fredrik Claesson (16154748) (LOCKED),Fredrik Claesson,16154748,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,5.42
,,,,,,,,,,D,Jordan Schmaltz (16154784) (LOCKED),Jordan Schmaltz,16154784,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Trevor Carrick (16154800) (LOCKED),Trevor Carrick,16154800,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0.5
,,,,,,,,,,D,Jaycob Megna (16154812) (LOCKED),Jaycob Megna,16154812,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Frederik Gauthier (16154829) (LOCKED),Frederik Gauthier,16154829,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,2.91
,,,,,,,,,,RW,John Hayden (16154849) (LOCKED),John Hayden,16154849,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,2.96
,,,,,,,,,,RW,Hudson Fasching (16154853) (LOCKED),Hudson Fasching,16154853,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,LW,Melker Karlsson (16154868) (LOCKED),Melker Karlsson,16154868,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,3.58
,,,,,,,,,,C,Maxim Letunov (16154891) (LOCKED),Maxim Letunov,16154891,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,4.77
,,,,,,,,,,LW,Ryan Donato (16154893) (LOCKED),Ryan Donato,16154893,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,5.33
,,,,,,,,,,LW,Michael Bunting (16154910) (LOCKED),Michael Bunting,16154910,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Dysin Mayo (16154912) (LOCKED),Dysin Mayo,16154912,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Jacob Middleton (16154922) (LOCKED),Jacob Middleton,16154922,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,3
,,,,,,,,,,RW,Markus Hannikainen (16154928) (LOCKED),Markus Hannikainen,16154928,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,LW,Christian Fischer (16154942) (LOCKED),Christian Fischer,16154942,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,3.96
,,,,,,,,,,D,Nicolas Meloche (16154944) (LOCKED),Nicolas Meloche,16154944,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Kyle Capobianco (16154950) (LOCKED),Kyle Capobianco,16154950,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,4.39
,,,,,,,,,,C,Blake Speers (16154954) (LOCKED),Blake Speers,16154954,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,LW,Rudolfs Balcers (16154973) (LOCKED),Rudolfs Balcers,16154973,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,4.14
,,,,,,,,,,C,Lane Pederson (16154989) (LOCKED),Lane Pederson,16154989,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Ilya Lyubushkin (16154993) (LOCKED),Ilya Lyubushkin,16154993,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,3.12
,,,,,,,,,,LW,Dryden Hunt (16154995) (LOCKED),Dryden Hunt,16154995,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,3.54
,,,,,,,,,,C,Jonathan Dahlen (16155017) (LOCKED),Jonathan Dahlen,16155017,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Dylan Gambrell (16155023) (LOCKED),Dylan Gambrell,16155023,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,3.61
,,,,,,,,,,D,Cam Dineen (16155025) (LOCKED),Cam Dineen,16155025,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,C,Manuel Wiederer (16155031) (LOCKED),Manuel Wiederer,16155031,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,RW,Joachim Blichfeld (16155035) (LOCKED),Joachim Blichfeld,16155035,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,3.23
,,,,,,,,,,LW,Jeffrey Viel (16155043) (LOCKED),Jeffrey Viel,16155043,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Giovanni Fiore (16155049) (LOCKED),Giovanni Fiore,16155049,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,LW,Brayden Burke (16155053) (LOCKED),Brayden Burke,16155053,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Nick DeSimone (16155063) (LOCKED),Nick DeSimone,16155063,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Mario Ferraro (16155085) (LOCKED),Mario Ferraro,16155085,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,4.03
,,,,,,,,,,D,Cam Crotty (16155093) (LOCKED),Cam Crotty,16155093,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,LW,Tyler Steenbergen (16155101) (LOCKED),Tyler Steenbergen,16155101,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,C,Ryan McGregor (16155104) (LOCKED),Ryan McGregor,16155104,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,C,Sasha Chmelevski (16155106) (LOCKED),Sasha Chmelevski,16155106,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Ivan Chekhovich (16155108) (LOCKED),Ivan Chekhovich,16155108,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Danil Yurtaykin (16155110) (LOCKED),Danil Yurtaykin,16155110,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,1.4
,,,,,,,,,,LW,Jayden Halbgewachs (16155114) (LOCKED),Jayden Halbgewachs,16155114,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Alexander True (16155118) (LOCKED),Alexander True,16155118,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,3.38
,,,,,,,,,,LW,Lukas Radil (16155130) (LOCKED),Lukas Radil,16155130,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,1.47
,,,,,,,,,,D,Jordan Gross (16155132) (LOCKED),Jordan Gross,16155132,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,5.4
,,,,,,,,,,C,Antti Suomela (16155136) (LOCKED),Antti Suomela,16155136,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,3.6
,,,,,,,,,,C,Barrett Hayton (16155138) (LOCKED),Barrett Hayton,16155138,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,3.14
,,,,,,,,,,D,Ryan Merkley (16155146) (LOCKED),Ryan Merkley,16155146,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Jan Jenik (16155152) (LOCKED),Jan Jenik,16155152,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Nikolai Knyzhov (16155159) (LOCKED),Nikolai Knyzhov,16155159,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,1.73
,,,,,,,,,,LW,Lean Bergmann (16155178) (LOCKED),Lean Bergmann,16155178,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,2.58
,,,,,,,,,,D,Victor Soderstrom (16155188) (LOCKED),Victor Soderstrom,16155188,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,LW,Nate Sucese (16155200) (LOCKED),Nate Sucese,16155200,W/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,ARI,0
,,,,,,,,,,D,Brinson Pasichnuk (16155202) (LOCKED),Brinson Pasichnuk,16155202,D/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Fredrik Handemark (16155206) (LOCKED),Fredrik Handemark,16155206,C/UTIL,2500,SJ@ARI 01/14/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Ryan Kesler (16154548),Ryan Kesler,16154548,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,RW,Patrick Eaves (16154563),Patrick Eaves,16154563,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Deryk Engelland (16154567),Deryk Engelland,16154567,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,5.67
,,,,,,,,,,C,David Backes (16154578),David Backes,16154578,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,4.31
,,,,,,,,,,RW,Ryan Reaves (16154591),Ryan Reaves,16154591,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,3.09
,,,,,,,,,,D,Nick Holden (16154609),Nick Holden,16154609,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,5.44
,,,,,,,,,,C,Andrew Agozzino (16154653),Andrew Agozzino,16154653,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,1.94
,,,,,,,,,,D,Jani Hakanpaa (16154672),Jani Hakanpaa,16154672,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,4.72
,,,,,,,,,,C,Sam Carrick (16154680),Sam Carrick,16154680,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,5.88
,,,,,,,,,,C,Derek Grant (16154693),Derek Grant,16154693,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,6.09
,,,,,,,,,,LW,Nicolas Deslauriers (16154707),Nicolas Deslauriers,16154707,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,4
,,,,,,,,,,RW,Tomas Jurco (16154725),Tomas Jurco,16154725,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,2.03
,,,,,,,,,,D,Andy Welinski (16154738),Andy Welinski,16154738,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,LW,Blake Pietila (16154750),Blake Pietila,16154750,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Chris Wideman (16154762),Chris Wideman,16154762,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Danny O'Regan (16154806),Danny O'Regan,16154806,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Jake Bischoff (16154810),Jake Bischoff,16154810,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,6.35
,,,,,,,,,,RW,Carter Rowney (16154822),Carter Rowney,16154822,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,3.99
,,,,,,,,,,LW,Valentin Zykov (16154837),Valentin Zykov,16154837,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,3.93
,,,,,,,,,,RW,Nick Sorensen (16154839),Nick Sorensen,16154839,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Carl Dahlstrom (16154841),Carl Dahlstrom,16154841,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,2.36
,,,,,,,,,,LW,William Carrier (16154845),William Carrier,16154845,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,3.82
,,,,,,,,,,LW,Tyrell Goulbourne (16154847),Tyrell Goulbourne,16154847,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Patrick Brown (16154864),Patrick Brown,16154864,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,8.6
,,,,,,,,,,C,Tomas Nosek (16154870),Tomas Nosek,16154870,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,4.42
,,,,,,,,,,C,Chase De Leo (16154905),Chase De Leo,16154905,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,1.5
,,,,,,,,,,C,Reid Duke (16154916),Reid Duke,16154916,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Dylan Sikura (16154920),Dylan Sikura,16154920,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,4.01
,,,,,,,,,,D,Kodie Curran (16154924),Kodie Curran,16154924,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Brendan Guhle (16154948),Brendan Guhle,16154948,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,6.21
,,,,,,,,,,LW,Keegan Kolesar (16154956),Keegan Kolesar,16154956,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,1.5
,,,,,,,,,,RW,Deven Sideroff (16154959),Deven Sideroff,16154959,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Andrew Poturalski (16154997),Andrew Poturalski,16154997,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,LW,Max Jones (16155011),Max Jones,16155011,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,4.52
,,,,,,,,,,D,Josh Mahura (16155027),Josh Mahura,16155027,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,5.21
,,,,,,,,,,D,Dylan Coghlan (16155047),Dylan Coghlan,16155047,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,0
,,,,,,,,,,RW,Gage Quinney (16155051),Gage Quinney,16155051,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,2.67
,,,,,,,,,,RW,Vinni Lettieri (16155057),Vinni Lettieri,16155057,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Justin Kloos (16155061),Justin Kloos,16155061,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Nicolas Hague (16155081),Nicolas Hague,16155081,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,4.72
,,,,,,,,,,LW,Max Comtois (16155087),Max Comtois,16155087,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,4.62
,,,,,,,,,,RW,Antoine Morand (16155089),Antoine Morand,16155089,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Zach Whitecloud (16155126),Zach Whitecloud,16155126,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,4.83
,,,,,,,,,,D,Joel Persson (16155134),Joel Persson,16155134,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,3.96
,,,,,,,,,,LW,Isac Lundestrom (16155148),Isac Lundestrom,16155148,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,3.03
,,,,,,,,,,D,Simon Benoit (16155157),Simon Benoit,16155157,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Jimmy Schuldt (16155173),Jimmy Schuldt,16155173,D/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Trevor Zegras (16155186),Trevor Zegras,16155186,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Peyton Krebs (16155190),Peyton Krebs,16155190,C/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Brayden Tracey (16155194),Brayden Tracey,16155194,W/UTIL,2500,ANH@VGK 01/14/2021 10:00PM ET,ANH,0
,,,,,,,,,,RW,Loui Eriksson (16154565) (LOCKED),Loui Eriksson,16154565,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,3.8
,,,,,,,,,,D,Mike Green (16154570) (LOCKED),Mike Green,16154570,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,5.91
,,,,,,,,,,C,Jay Beagle (16154607) (LOCKED),Jay Beagle,16154607,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,3.43
,,,,,,,,,,D,Jordie Benn (16154630) (LOCKED),Jordie Benn,16154630,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,5.32
,,,,,,,,,,RW,Micheal Ferland (16154678) (LOCKED),Micheal Ferland,16154678,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,3.35
,,,,,,,,,,LW,Brad Malone (16154701) (LOCKED),Brad Malone,16154701,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,LW,Antoine Roussel (16154703) (LOCKED),Antoine Roussel,16154703,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,4.19
,,,,,,,,,,D,Adam Larsson (16154711) (LOCKED),Adam Larsson,16154711,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,5.32
,,,,,,,,,,LW,Sven Baertschi (16154715) (LOCKED),Sven Baertschi,16154715,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,3.42
,,,,,,,,,,D,Oscar Klefbom (16154719) (LOCKED),Oscar Klefbom,16154719,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,12.43
,,,,,,,,,,LW,Markus Granlund (16154730) (LOCKED),Markus Granlund,16154730,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,2.82
,,,,,,,,,,D,Keegan Lowe (16154736) (LOCKED),Keegan Lowe,16154736,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Alan Quine (16154740) (LOCKED),Alan Quine,16154740,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.52
,,,,,,,,,,C,Reid Boucher (16154746) (LOCKED),Reid Boucher,16154746,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,C,Tyler Graovac (16154756) (LOCKED),Tyler Graovac,16154756,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,3.55
,,,,,,,,,,D,Brandon Manning (16154758) (LOCKED),Brandon Manning,16154758,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.14
,,,,,,,,,,D,Slater Koekkoek (16154778) (LOCKED),Slater Koekkoek,16154778,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,5.29
,,,,,,,,,,C,Devin Shore (16154792) (LOCKED),Devin Shore,16154792,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.72
,,,,,,,,,,LW,Jujhar Khaira (16154794) (LOCKED),Jujhar Khaira,16154794,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.36
,,,,,,,,,,C,Seth Griffith (16154804) (LOCKED),Seth Griffith,16154804,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Justin Bailey (16154843) (LOCKED),Justin Bailey,16154843,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0.75
,,,,,,,,,,C,Bogdan Yakimov (16154851) (LOCKED),Bogdan Yakimov,16154851,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,LW,Nikolay Goldobin (16154884) (LOCKED),Nikolay Goldobin,16154884,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,C,Jayce Hawryluk (16154888) (LOCKED),Jayce Hawryluk,16154888,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,4.51
,,,,,,,,,,D,Nikita Tryamkin (16154897) (LOCKED),Nikita Tryamkin,16154897,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,D,William Lagesson (16154903) (LOCKED),William Lagesson,16154903,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.82
,,,,,,,,,,LW,Nolan Vesey (16154914) (LOCKED),Nolan Vesey,16154914,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Ashton Sautner (16154926) (LOCKED),Ashton Sautner,16154926,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,1.5
,,,,,,,,,,D,Guillaume Brisebois (16154952) (LOCKED),Guillaume Brisebois,16154952,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,D,Caleb Jones (16154965) (LOCKED),Caleb Jones,16154965,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,4.59
,,,,,,,,,,C,Cooper Marody (16154979) (LOCKED),Cooper Marody,16154979,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Lukas Jasek (16154981) (LOCKED),Lukas Jasek,16154981,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,D,Jalen Chatfield (16154991) (LOCKED),Jalen Chatfield,16154991,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,RW,Patrick Russell (16155001) (LOCKED),Patrick Russell,16155001,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.41
,,,,,,,,,,D,Olli Juolevi (16155005) (LOCKED),Olli Juolevi,16155005,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,LW,Tyler Benson (16155015) (LOCKED),Tyler Benson,16155015,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,1.97
,,,,,,,,,,D,Oscar Fantenberg (16155039) (LOCKED),Oscar Fantenberg,16155039,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,5.08
,,,,,,,,,,RW,Zack MacEwen (16155045) (LOCKED),Zack MacEwen,16155045,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,3.91
,,,,,,,,,,LW,Joseph Gambardella (16155059) (LOCKED),Joseph Gambardella,16155059,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Jack Rathbone (16155095) (LOCKED),Jack Rathbone,16155095,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,RW,Ostap Safin (16155099) (LOCKED),Ostap Safin,16155099,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Gaetan Haas (16155124) (LOCKED),Gaetan Haas,16155124,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.24
,,,,,,,,,,D,Evan Bouchard (16155142) (LOCKED),Evan Bouchard,16155142,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Ryan McLeod (16155150) (LOCKED),Ryan McLeod,16155150,C/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,LW,Ryan Kuffner (16155161) (LOCKED),Ryan Kuffner,16155161,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Josh Teves (16155163) (LOCKED),Josh Teves,16155163,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,D,Brogan Rafferty (16155169) (LOCKED),Brogan Rafferty,16155169,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,LW,Marc Michaelis (16155180) (LOCKED),Marc Michaelis,16155180,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,VAN,0
,,,,,,,,,,LW,Joakim Nygard (16155182) (LOCKED),Joakim Nygard,16155182,W/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,3.77
,,,,,,,,,,D,Philip Broberg (16155184) (LOCKED),Philip Broberg,16155184,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Theodor Lennstrom (16155204) (LOCKED),Theodor Lennstrom,16155204,D/UTIL,2500,VAN@EDM 01/14/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Mario Kempe (16154628),Mario Kempe,16154628,C/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,LA,0
,,,,,,,,,,D,Matt Bartkowski (16154649),Matt Bartkowski,16154649,D/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,4.3
,,,,,,,,,,C,Gabriel Dumont (16154651),Gabriel Dumont,16154651,C/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,2.37
,,,,,,,,,,D,Mark Alt (16154666),Mark Alt,16154666,D/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,LA,0
,,,,,,,,,,C,Victor Rask (16154728),Victor Rask,16154728,C/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,3.49
,,,,,,,,,,C,Kyle Rau (16154742),Kyle Rau,16154742,C/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,0
,,,,,,,,,,D,Greg Pateryn (16154760),Greg Pateryn,16154760,D/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,5.1
,,,,,,,,,,RW,J.T. Brown (16154766),J.T. Brown,16154766,W/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,0
,,,,,,,,,,LW,Nikolai Prokhorkin (16154802),Nikolai Prokhorkin,16154802,W/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,LA,4.47
,,,,,,,,,,D,Kurtis MacDermid (16154814),Kurtis MacDermid,16154814,D/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,LA,4.31
,,,,,,,,,,LW,Tim Schaller (16154817),Tim Schaller,16154817,W/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,LA,3.06
,,,,,,,,,,RW,Ryan Hartman (16154833),Ryan Hartman,16154833,W/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,5.5
,,,,,,,,,,D,Ian McCoshen (16154835),Ian McCoshen,16154835,D/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,0
,,,,,,,,,,C,Luke Johnson (16154858),Luke Johnson,16154858,C/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,0.5
,,,,,,,,,,D,Carson Soucy (16154860),Carson Soucy,16154860,D/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,4.73
,,,,,,,,,,LW,Colton Beck (16154866),Colton Beck,16154866,W/UTIL,2500,MIN@LA 01/14/2021 10:00PM ET,MIN,0
