C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,LW,Gabriel Landeskog (13500194),Gabriel Landeskog,13500194,W/UTIL,7300,CGY@COL 10/03/2019 09:00PM ET,COL,12.67
,,,,,,,,,,G,Darcy Kuemper (13501000),Darcy Kuemper,13501000,G,7300,ARI@ANH 10/03/2019 10:00PM ET,ARI,15.5
,,,,,,,,,,G,Antti Raanta (13501015),Antti Raanta,13501015,G,7300,ARI@ANH 10/03/2019 10:00PM ET,ARI,11.84
,,,,,,,,,,RW,David Pastrnak (13500196),David Pastrnak,13500196,W/UTIL,7200,BOS@DAL 10/03/2019 08:30PM ET,BOS,13.26
,,,,,,,,,,C,Brayden Point (13499944),Brayden Point,13499944,C/UTIL,7100,FLA@TB 10/03/2019 07:00PM ET,TB,11.68
,,,,,,,,,,LW,Steven Stamkos (13500200),Steven Stamkos,13500200,W/UTIL,7100,FLA@TB 10/03/2019 07:00PM ET,TB,12.68
,,,,,,,,,,G,Sergei Bobrovsky (13501001),Sergei Bobrovsky,13501001,G,7100,FLA@TB 10/03/2019 07:00PM ET,FLA,14.04
,,,,,,,,,,G,Eric Comrie (13501017),Eric Comrie,13501017,G,7100,ARI@ANH 10/03/2019 10:00PM ET,ARI,-1.4
,,,,,,,,,,RW,Patrik Laine (13500198),Patrik Laine,13500198,W/UTIL,7000,WPG@NYR 10/03/2019 07:00PM ET,WPG,9.66
,,,,,,,,,,C,Tyler Seguin (13499946),Tyler Seguin,13499946,C/UTIL,7000,BOS@DAL 10/03/2019 08:30PM ET,DAL,12.97
,,,,,,,,,,G,Sam Montembeault (13501018),Sam Montembeault,13501018,G,6900,FLA@TB 10/03/2019 07:00PM ET,FLA,9.49
,,,,,,,,,,G,Devan Dubnyk (13501002),Devan Dubnyk,13501002,G,6900,MIN@NSH 10/03/2019 08:00PM ET,MIN,12.62
,,,,,,,,,,RW,Mikko Rantanen (13500202),Mikko Rantanen,13500202,W/UTIL,6900,CGY@COL 10/03/2019 09:00PM ET,COL,12.07
,,,,,,,,,,C,Tyler Johnson (13499952),Tyler Johnson,13499952,C/UTIL,6800,FLA@TB 10/03/2019 07:00PM ET,TB,7.62
,,,,,,,,,,G,Carter Hutton (13501003),Carter Hutton,13501003,G,6800,BUF@PIT 10/03/2019 07:00PM ET,BUF,12.11
,,,,,,,,,,LW,Brad Marchand (13500204),Brad Marchand,13500204,W/UTIL,6800,BOS@DAL 10/03/2019 08:30PM ET,BOS,12.4
,,,,,,,,,,C,Jack Eichel (13499948),Jack Eichel,13499948,C/UTIL,6700,BUF@PIT 10/03/2019 07:00PM ET,BUF,13.44
,,,,,,,,,,LW,Jake Guentzel (13500206),Jake Guentzel,13500206,W/UTIL,6700,BUF@PIT 10/03/2019 07:00PM ET,PIT,11.15
,,,,,,,,,,G,Alex Stalock (13501019),Alex Stalock,13501019,G,6700,MIN@NSH 10/03/2019 08:00PM ET,MIN,9.38
,,,,,,,,,,C,Patrice Bergeron (13499950),Patrice Bergeron,13499950,C/UTIL,6700,BOS@DAL 10/03/2019 08:30PM ET,BOS,13.25
,,,,,,,,,,C,Evgeni Malkin (13499954),Evgeni Malkin,13499954,C/UTIL,6600,BUF@PIT 10/03/2019 07:00PM ET,PIT,11
,,,,,,,,,,G,Linus Ullmark (13501020),Linus Ullmark,13501020,G,6600,BUF@PIT 10/03/2019 07:00PM ET,BUF,12.36
,,,,,,,,,,LW,Johnny Gaudreau (13500208),Johnny Gaudreau,13500208,W/UTIL,6600,CGY@COL 10/03/2019 09:00PM ET,CGY,11.94
,,,,,,,,,,G,Louis Domingue (13501034),Louis Domingue,13501034,G,6500,FLA@TB 10/03/2019 07:00PM ET,TB,14.78
,,,,,,,,,,G,Zach Fucale (13501035),Zach Fucale,13501035,G,6500,FLA@TB 10/03/2019 07:00PM ET,TB,0
,,,,,,,,,,G,Chris Driedger (13501036),Chris Driedger,13501036,G,6500,FLA@TB 10/03/2019 07:00PM ET,FLA,0
,,,,,,,,,,G,Mikhail Berdin (13501033),Mikhail Berdin,13501033,G,6500,WPG@NYR 10/03/2019 07:00PM ET,WPG,0
,,,,,,,,,,G,Igor Shesterkin (13501039),Igor Shesterkin,13501039,G,6500,WPG@NYR 10/03/2019 07:00PM ET,NYR,0
,,,,,,,,,,LW,Jeff Skinner (13500212),Jeff Skinner,13500212,W/UTIL,6500,BUF@PIT 10/03/2019 07:00PM ET,BUF,10.87
,,,,,,,,,,G,Casey DeSmith (13501037),Casey DeSmith,13501037,G,6500,BUF@PIT 10/03/2019 07:00PM ET,PIT,13.34
,,,,,,,,,,G,Jonas Johansson (13501040),Jonas Johansson,13501040,G,6500,BUF@PIT 10/03/2019 07:00PM ET,BUF,0
,,,,,,,,,,G,Andrew Hammond (13501041),Andrew Hammond,13501041,G,6500,BUF@PIT 10/03/2019 07:00PM ET,BUF,0
,,,,,,,,,,G,Charlie Lindgren (13501025),Charlie Lindgren,13501025,G,6500,MON@CAR 10/03/2019 07:00PM ET,MON,19.3
,,,,,,,,,,G,Callum Booth (13501029),Callum Booth,13501029,G,6500,MON@CAR 10/03/2019 07:00PM ET,CAR,0
,,,,,,,,,,G,Alex Nedeljkovic (13501030),Alex Nedeljkovic,13501030,G,6500,MON@CAR 10/03/2019 07:00PM ET,CAR,15.8
,,,,,,,,,,G,Anton Forsberg (13501031),Anton Forsberg,13501031,G,6500,MON@CAR 10/03/2019 07:00PM ET,CAR,0
,,,,,,,,,,G,Jeremy Helvig (13501032),Jeremy Helvig,13501032,G,6500,MON@CAR 10/03/2019 07:00PM ET,CAR,0
,,,,,,,,,,LW,Filip Forsberg (13500210),Filip Forsberg,13500210,W/UTIL,6500,MIN@NSH 10/03/2019 08:00PM ET,NSH,10.9
,,,,,,,,,,G,Troy Grosenick (13501038),Troy Grosenick,13501038,G,6500,MIN@NSH 10/03/2019 08:00PM ET,NSH,0
,,,,,,,,,,G,Kaapo Kahkonen (13501043),Kaapo Kahkonen,13501043,G,6500,MIN@NSH 10/03/2019 08:00PM ET,MIN,0
,,,,,,,,,,G,Dan Vladar (13501023),Dan Vladar,13501023,G,6500,BOS@DAL 10/03/2019 08:30PM ET,BOS,0
,,,,,,,,,,G,Maxime Lagace (13501024),Maxime Lagace,13501024,G,6500,BOS@DAL 10/03/2019 08:30PM ET,BOS,4.9
,,,,,,,,,,G,Landon Bow (13501042),Landon Bow,13501042,G,6500,BOS@DAL 10/03/2019 08:30PM ET,DAL,4.55
,,,,,,,,,,G,Antoine Bibeau (13501021),Antoine Bibeau,13501021,G,6500,CGY@COL 10/03/2019 09:00PM ET,COL,0
,,,,,,,,,,G,Adam Werner (13501022),Adam Werner,13501022,G,6500,CGY@COL 10/03/2019 09:00PM ET,COL,0
,,,,,,,,,,G,Jon Gillies (13501028),Jon Gillies,13501028,G,6500,CGY@COL 10/03/2019 09:00PM ET,CGY,0
,,,,,,,,,,G,Adin Hill (13501026),Adin Hill,13501026,G,6500,ARI@ANH 10/03/2019 10:00PM ET,ARI,10.54
,,,,,,,,,,G,Kevin Boyle (13501027),Kevin Boyle,13501027,G,6500,ARI@ANH 10/03/2019 10:00PM ET,ANH,13.06
,,,,,,,,,,C,Mark Scheifele (13499956),Mark Scheifele,13499956,C/UTIL,6400,WPG@NYR 10/03/2019 07:00PM ET,WPG,11.25
,,,,,,,,,,LW,Kyle Connor (13500214),Kyle Connor,13500214,W/UTIL,6400,WPG@NYR 10/03/2019 07:00PM ET,WPG,10.03
,,,,,,,,,,D,Kris Letang (13500624),Kris Letang,13500624,D/UTIL,6400,BUF@PIT 10/03/2019 07:00PM ET,PIT,12.1
,,,,,,,,,,C,Mika Zibanejad (13499958),Mika Zibanejad,13499958,C/UTIL,6300,WPG@NYR 10/03/2019 07:00PM ET,NYR,11.33
,,,,,,,,,,RW,Blake Wheeler (13500218),Blake Wheeler,13500218,W/UTIL,6300,WPG@NYR 10/03/2019 07:00PM ET,WPG,11.34
,,,,,,,,,,RW,Brendan Gallagher (13500216),Brendan Gallagher,13500216,W/UTIL,6300,MON@CAR 10/03/2019 07:00PM ET,MON,10.63
,,,,,,,,,,D,Victor Hedman (13500626),Victor Hedman,13500626,D/UTIL,6200,FLA@TB 10/03/2019 07:00PM ET,TB,10.15
,,,,,,,,,,C,Sebastian Aho (13499960),Sebastian Aho,13499960,C/UTIL,6200,MON@CAR 10/03/2019 07:00PM ET,CAR,11.18
,,,,,,,,,,LW,Andrei Svechnikov (13500220),Andrei Svechnikov,13500220,W/UTIL,6200,MON@CAR 10/03/2019 07:00PM ET,CAR,7
,,,,,,,,,,RW,Alexander Radulov (13500222),Alexander Radulov,13500222,W/UTIL,6200,BOS@DAL 10/03/2019 08:30PM ET,DAL,12.59
,,,,,,,,,,C,Aleksander Barkov (13499962),Aleksander Barkov,13499962,C/UTIL,6100,FLA@TB 10/03/2019 07:00PM ET,FLA,12.24
,,,,,,,,,,RW,Patric Hornqvist (13500224),Patric Hornqvist,13500224,W/UTIL,6100,BUF@PIT 10/03/2019 07:00PM ET,PIT,8.45
,,,,,,,,,,LW,Artemi Panarin (13500226),Artemi Panarin,13500226,W/UTIL,6000,WPG@NYR 10/03/2019 07:00PM ET,NYR,10.79
,,,,,,,,,,D,Roman Josi (13500628),Roman Josi,13500628,D/UTIL,6000,MIN@NSH 10/03/2019 08:00PM ET,NSH,11.37
,,,,,,,,,,C,Sean Monahan (13499964),Sean Monahan,13499964,C/UTIL,6000,CGY@COL 10/03/2019 09:00PM ET,CGY,11.01
,,,,,,,,,,RW,Joe Pavelski (13500228),Joe Pavelski,13500228,W/UTIL,5900,BOS@DAL 10/03/2019 08:30PM ET,DAL,10.64
,,,,,,,,,,RW,Phil Kessel (13500230),Phil Kessel,13500230,W/UTIL,5900,ARI@ANH 10/03/2019 10:00PM ET,ARI,10.37
,,,,,,,,,,C,Vincent Trocheck (13499966),Vincent Trocheck,13499966,C/UTIL,5800,FLA@TB 10/03/2019 07:00PM ET,FLA,9.12
,,,,,,,,,,LW,Nikolaj Ehlers (13500234),Nikolaj Ehlers,13500234,W/UTIL,5800,WPG@NYR 10/03/2019 07:00PM ET,WPG,8.09
,,,,,,,,,,LW,Jamie Benn (13500236),Jamie Benn,13500236,W/UTIL,5800,BOS@DAL 10/03/2019 08:30PM ET,DAL,9.58
,,,,,,,,,,D,Mark Giordano (13500630),Mark Giordano,13500630,D/UTIL,5800,CGY@COL 10/03/2019 09:00PM ET,CGY,12.1
,,,,,,,,,,LW,Rickard Rakell (13500232),Rickard Rakell,13500232,W/UTIL,5800,ARI@ANH 10/03/2019 10:00PM ET,ANH,9.03
,,,,,,,,,,D,Dougie Hamilton (13500632),Dougie Hamilton,13500632,D/UTIL,5700,MON@CAR 10/03/2019 07:00PM ET,CAR,9.36
,,,,,,,,,,LW,Zach Parise (13500238),Zach Parise,13500238,W/UTIL,5700,MIN@NSH 10/03/2019 08:00PM ET,MIN,11.41
,,,,,,,,,,LW,Matthew Tkachuk (13500240),Matthew Tkachuk,13500240,W/UTIL,5700,CGY@COL 10/03/2019 09:00PM ET,CGY,10.28
,,,,,,,,,,LW,Mike Hoffman (13500242),Mike Hoffman,13500242,W/UTIL,5600,FLA@TB 10/03/2019 07:00PM ET,FLA,10.84
,,,,,,,,,,RW,Kaapo Kakko (13500246),Kaapo Kakko,13500246,W/UTIL,5600,WPG@NYR 10/03/2019 07:00PM ET,NYR,0
,,,,,,,,,,LW,Alex Galchenyuk (13500244),Alex Galchenyuk,13500244,W/UTIL,5600,BUF@PIT 10/03/2019 07:00PM ET,PIT,7.76
,,,,,,,,,,C,Matt Duchene (13499968),Matt Duchene,13499968,C/UTIL,5600,MIN@NSH 10/03/2019 08:00PM ET,NSH,10.44
,,,,,,,,,,LW,Jonathan Huberdeau (13500248),Jonathan Huberdeau,13500248,W/UTIL,5500,FLA@TB 10/03/2019 07:00PM ET,FLA,11.81
,,,,,,,,,,D,Dustin Byfuglien (13500634),Dustin Byfuglien,13500634,D/UTIL,5500,WPG@NYR 10/03/2019 07:00PM ET,WPG,10.08
,,,,,,,,,,LW,Chris Kreider (13500250),Chris Kreider,13500250,W/UTIL,5400,WPG@NYR 10/03/2019 07:00PM ET,NYR,9.15
,,,,,,,,,,D,Shea Weber (13500636),Shea Weber,13500636,D/UTIL,5400,MON@CAR 10/03/2019 07:00PM ET,MON,10.45
,,,,,,,,,,C,Nazem Kadri (13499970),Nazem Kadri,13499970,C/UTIL,5400,CGY@COL 10/03/2019 09:00PM ET,COL,7.88
,,,,,,,,,,RW,Sam Reinhart (13500252),Sam Reinhart,13500252,W/UTIL,5300,BUF@PIT 10/03/2019 07:00PM ET,BUF,9.03
,,,,,,,,,,C,Eric Staal (13499972),Eric Staal,13499972,C/UTIL,5200,MIN@NSH 10/03/2019 08:00PM ET,MIN,8.62
,,,,,,,,,,LW,Jake DeBrusk (13500254),Jake DeBrusk,13500254,W/UTIL,5200,BOS@DAL 10/03/2019 08:30PM ET,BOS,8.12
,,,,,,,,,,D,Torey Krug (13500638),Torey Krug,13500638,D/UTIL,5200,BOS@DAL 10/03/2019 08:30PM ET,BOS,9.21
,,,,,,,,,,D,Jacob Trouba (13500640),Jacob Trouba,13500640,D/UTIL,5100,WPG@NYR 10/03/2019 07:00PM ET,NYR,8.81
,,,,,,,,,,C,Ryan Johansen (13499974),Ryan Johansen,13499974,C/UTIL,5100,MIN@NSH 10/03/2019 08:00PM ET,NSH,7.82
,,,,,,,,,,RW,Elias Lindholm (13500258),Elias Lindholm,13500258,W/UTIL,5100,CGY@COL 10/03/2019 09:00PM ET,CGY,10.01
,,,,,,,,,,RW,Jakob Silfverberg (13500256),Jakob Silfverberg,13500256,W/UTIL,5100,ARI@ANH 10/03/2019 10:00PM ET,ANH,8.29
,,,,,,,,,,C,Anthony Cirelli (13499978),Anthony Cirelli,13499978,C/UTIL,5000,FLA@TB 10/03/2019 07:00PM ET,TB,6.46
,,,,,,,,,,RW,Evgenii Dadonov (13500260),Evgenii Dadonov,13500260,W/UTIL,5000,FLA@TB 10/03/2019 07:00PM ET,FLA,9.7
,,,,,,,,,,LW,Craig Smith (13500262),Craig Smith,13500262,W/UTIL,5000,MIN@NSH 10/03/2019 08:00PM ET,NSH,7.92
,,,,,,,,,,D,Matt Dumba (13500642),Matt Dumba,13500642,D/UTIL,5000,MIN@NSH 10/03/2019 08:00PM ET,MIN,10.86
,,,,,,,,,,D,Ryan Ellis (13500646),Ryan Ellis,13500646,D/UTIL,5000,MIN@NSH 10/03/2019 08:00PM ET,NSH,8.1
,,,,,,,,,,C,Mikael Backlund (13499976),Mikael Backlund,13499976,C/UTIL,5000,CGY@COL 10/03/2019 09:00PM ET,CGY,8.56
,,,,,,,,,,D,Rasmus Dahlin (13500644),Rasmus Dahlin,13500644,D/UTIL,4900,BUF@PIT 10/03/2019 07:00PM ET,BUF,7.35
,,,,,,,,,,RW,Mikael Granlund (13500266),Mikael Granlund,13500266,W/UTIL,4900,MIN@NSH 10/03/2019 08:00PM ET,NSH,8.26
,,,,,,,,,,C,Ryan Getzlaf (13499980),Ryan Getzlaf,13499980,C/UTIL,4900,ARI@ANH 10/03/2019 10:00PM ET,ANH,8.75
,,,,,,,,,,RW,Clayton Keller (13500264),Clayton Keller,13500264,W/UTIL,4900,ARI@ANH 10/03/2019 10:00PM ET,ARI,7.46
,,,,,,,,,,RW,Ondrej Kase (13500268),Ondrej Kase,13500268,W/UTIL,4900,ARI@ANH 10/03/2019 10:00PM ET,ANH,9.89
,,,,,,,,,,LW,Jason Zucker (13500270),Jason Zucker,13500270,W/UTIL,4800,MIN@NSH 10/03/2019 08:00PM ET,MIN,8.13
,,,,,,,,,,D,John Klingberg (13500648),John Klingberg,13500648,D/UTIL,4800,BOS@DAL 10/03/2019 08:30PM ET,DAL,9.09
,,,,,,,,,,C,Derek Stepan (13499982),Derek Stepan,13499982,C/UTIL,4800,ARI@ANH 10/03/2019 10:00PM ET,ARI,8.23
,,,,,,,,,,LW,Nick Schmaltz (13499984),Nick Schmaltz,13499984,W/UTIL,4800,ARI@ANH 10/03/2019 10:00PM ET,ARI,6.45
,,,,,,,,,,C,Andrew Copp (13499988),Andrew Copp,13499988,C/UTIL,4700,WPG@NYR 10/03/2019 07:00PM ET,WPG,4.96
,,,,,,,,,,RW,Pavel Buchnevich (13500272),Pavel Buchnevich,13500272,W/UTIL,4700,WPG@NYR 10/03/2019 07:00PM ET,NYR,7.31
,,,,,,,,,,C,Max Domi (13499986),Max Domi,13499986,C/UTIL,4700,MON@CAR 10/03/2019 07:00PM ET,MON,9.92
,,,,,,,,,,RW,Teuvo Teravainen (13500274),Teuvo Teravainen,13500274,W/UTIL,4700,MON@CAR 10/03/2019 07:00PM ET,CAR,9.13
,,,,,,,,,,D,Cale Makar (13500650),Cale Makar,13500650,D/UTIL,4700,CGY@COL 10/03/2019 09:00PM ET,COL,6.75
,,,,,,,,,,LW,Michael Grabner (13500276),Michael Grabner,13500276,W/UTIL,4700,ARI@ANH 10/03/2019 10:00PM ET,ARI,6.01
,,,,,,,,,,RW,Carter Verhaeghe (13500278),Carter Verhaeghe,13500278,W/UTIL,4600,FLA@TB 10/03/2019 07:00PM ET,TB,0
,,,,,,,,,,D,Keith Yandle (13500656),Keith Yandle,13500656,D/UTIL,4600,FLA@TB 10/03/2019 07:00PM ET,FLA,9.01
,,,,,,,,,,C,Erik Haula (13499990),Erik Haula,13499990,C/UTIL,4600,MON@CAR 10/03/2019 07:00PM ET,CAR,6.02
,,,,,,,,,,D,Jeff Petry (13500666),Jeff Petry,13500666,D/UTIL,4600,MON@CAR 10/03/2019 07:00PM ET,MON,8.48
,,,,,,,,,,D,Oliver Ekman-Larsson (13500652),Oliver Ekman-Larsson,13500652,D/UTIL,4600,ARI@ANH 10/03/2019 10:00PM ET,ARI,7.49
,,,,,,,,,,RW,Frank Vatrano (13500286),Frank Vatrano,13500286,W/UTIL,4500,FLA@TB 10/03/2019 07:00PM ET,FLA,8.48
,,,,,,,,,,D,Ryan McDonagh (13500662),Ryan McDonagh,13500662,D/UTIL,4500,FLA@TB 10/03/2019 07:00PM ET,TB,8
,,,,,,,,,,D,Josh Morrissey (13500654),Josh Morrissey,13500654,D/UTIL,4500,WPG@NYR 10/03/2019 07:00PM ET,WPG,7.6
,,,,,,,,,,D,Rasmus Ristolainen (13500664),Rasmus Ristolainen,13500664,D/UTIL,4500,BUF@PIT 10/03/2019 07:00PM ET,BUF,8.5
,,,,,,,,,,LW,Tomas Tatar (13500280),Tomas Tatar,13500280,W/UTIL,4500,MON@CAR 10/03/2019 07:00PM ET,MON,8.86
,,,,,,,,,,LW,Nino Niederreiter (13500284),Nino Niederreiter,13500284,W/UTIL,4500,MON@CAR 10/03/2019 07:00PM ET,CAR,7.46
,,,,,,,,,,D,Jaccob Slavin (13500660),Jaccob Slavin,13500660,D/UTIL,4500,MON@CAR 10/03/2019 07:00PM ET,CAR,7.46
,,,,,,,,,,RW,Mats Zuccarello (13500282),Mats Zuccarello,13500282,W/UTIL,4500,MIN@NSH 10/03/2019 08:00PM ET,MIN,9.38
,,,,,,,,,,D,Charlie McAvoy (13500658),Charlie McAvoy,13500658,D/UTIL,4500,BOS@DAL 10/03/2019 08:30PM ET,BOS,7.09
,,,,,,,,,,LW,Ryan Dzingel (13500290),Ryan Dzingel,13500290,W/UTIL,4400,MON@CAR 10/03/2019 07:00PM ET,CAR,7.86
,,,,,,,,,,LW,Jonathan Drouin (13500292),Jonathan Drouin,13500292,W/UTIL,4400,MON@CAR 10/03/2019 07:00PM ET,MON,7.97
,,,,,,,,,,D,Jared Spurgeon (13500668),Jared Spurgeon,13500668,D/UTIL,4400,MIN@NSH 10/03/2019 08:00PM ET,MIN,8.32
,,,,,,,,,,D,Miro Heiskanen (13500670),Miro Heiskanen,13500670,D/UTIL,4400,BOS@DAL 10/03/2019 08:30PM ET,DAL,7.2
,,,,,,,,,,C,Carl Soderberg (13499992),Carl Soderberg,13499992,C/UTIL,4400,ARI@ANH 10/03/2019 10:00PM ET,ARI,8.06
,,,,,,,,,,D,Aaron Ekblad (13500674),Aaron Ekblad,13500674,D/UTIL,4300,FLA@TB 10/03/2019 07:00PM ET,FLA,7.5
,,,,,,,,,,D,Mikhail Sergachev (13500680),Mikhail Sergachev,13500680,D/UTIL,4300,FLA@TB 10/03/2019 07:00PM ET,TB,6.66
,,,,,,,,,,C,Nick Bjugstad (13499996),Nick Bjugstad,13499996,C/UTIL,4300,BUF@PIT 10/03/2019 07:00PM ET,PIT,6.79
,,,,,,,,,,RW,Bryan Rust (13500298),Bryan Rust,13500298,W/UTIL,4300,BUF@PIT 10/03/2019 07:00PM ET,PIT,7.21
,,,,,,,,,,C,Phillip Danault (13499994),Phillip Danault,13499994,C/UTIL,4300,MON@CAR 10/03/2019 07:00PM ET,MON,7.28
,,,,,,,,,,D,Brett Pesce (13500678),Brett Pesce,13500678,D/UTIL,4300,MON@CAR 10/03/2019 07:00PM ET,CAR,6.71
,,,,,,,,,,D,Erik Johnson (13500676),Erik Johnson,13500676,D/UTIL,4300,CGY@COL 10/03/2019 09:00PM ET,COL,7.07
,,,,,,,,,,RW,Vinnie Hinostroza (13500288),Vinnie Hinostroza,13500288,W/UTIL,4300,ARI@ANH 10/03/2019 10:00PM ET,ARI,7.48
,,,,,,,,,,D,Cam Fowler (13500672),Cam Fowler,13500672,D/UTIL,4300,ARI@ANH 10/03/2019 10:00PM ET,ANH,6.57
,,,,,,,,,,LW,Evan Rodrigues (13500294),Evan Rodrigues,13500294,W/UTIL,4200,BUF@PIT 10/03/2019 07:00PM ET,BUF,6.45
,,,,,,,,,,D,Justin Schultz (13500684),Justin Schultz,13500684,D/UTIL,4200,BUF@PIT 10/03/2019 07:00PM ET,PIT,7.19
,,,,,,,,,,C,Jordan Staal (13499998),Jordan Staal,13499998,C/UTIL,4200,MON@CAR 10/03/2019 07:00PM ET,CAR,7.48
