Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,2502807612,spinlenox (3/4),0,318.75,SF LeBron James C Julius Randle SG Donovan Mitchell PG Mike Conley PF Bojan Bogdanovic UTIL James Wiseman F Joe Ingles G Kentavious Caldwell-Pope,,James Wiseman,UTIL,47.67%,29.5
2,2502670398,Jig-is-up (19/20),0,314.5,F LeBron James PF Julius Randle G Jrue Holiday PG Mike Conley UTIL Mitchell Robinson C James Wiseman SG Joe Ingles SF Kentavious Caldwell-Pope,,LeBron James,SF,43.59%,59
3,2502712034,KOdog1 (2/4),0,314.25,SF LeBron James PF Julius Randle PG Donovan Mitchell G Jrue Holiday F Bojan Bogdanovic C James Wiseman UTIL Reggie Bullock SG Kentavious Caldwell-Pope,,Khris Middleton,SF,41.28%,37.75
4,2502670393,Jig-is-up (14/20),0,311,F LeBron James PF Julius Randle SG Donovan Mitchell G Jrue Holiday UTIL Mitchell Robinson C James Wiseman SF Pat Connaughton PG Alex Caruso,,Julius Randle,F,37.97%,53.75
4,2502778858,machziller (3/3),0,311,SF LeBron James PF Julius Randle PG Donovan Mitchell G RJ Barrett C James Wiseman UTIL Bobby Portis SG Joe Ingles F Kentavious Caldwell-Pope,,Jrue Holiday,PG,34.02%,41.25
6,2502777836,braune19 (2/2),0,309.75,PG LeBron James PF Julius Randle G Donovan Mitchell SG Andrew Wiggins UTIL Brook Lopez C James Wiseman F Joe Ingles SF Kentavious Caldwell-Pope,,Giannis Antetokounmpo,PF,33.79%,44
7,2502728275,FlyBoysGangGreen (1/20),0,309.25,PG LeBron James F Julius Randle SG Donovan Mitchell G Mike Conley C Brook Lopez UTIL James Wiseman PF Bobby Portis SF Kentavious Caldwell-Pope,,Kelly Oubre Jr.,SF,32.09%,23
8,2502623645,zroth2 (5/20),0,309,F LeBron James PF Julius Randle G Donovan Mitchell SF Khris Middleton C Brook Lopez UTIL James Wiseman SG Kentavious Caldwell-Pope PG Alex Caruso,,RJ Barrett,SF,24.62%,38
8,2502668235,osp687 (4/20),0,309,F LeBron James PF Julius Randle G Donovan Mitchell SF Khris Middleton C Brook Lopez UTIL James Wiseman SG Kentavious Caldwell-Pope PG Alex Caruso,,Rudy Gobert,C,23.31%,37.25
8,2502699477,flagrentfoul (4/7),0,309,SF LeBron James PF Julius Randle SG Donovan Mitchell F RJ Barrett UTIL Mike Conley C James Wiseman PG Alex Caruso G D.J. Augustin,,Brook Lopez,C,22.95%,22.5
8,2502813992,therealfredd (14/20),0,309,F LeBron James PF Julius Randle G Donovan Mitchell SF Khris Middleton C Brook Lopez UTIL James Wiseman SG Kentavious Caldwell-Pope PG Alex Caruso,,Immanuel Quickley,G,22.93%,10.25
12,2502674321,kcdouglas (2/2),0,308.5,SF LeBron James PF Julius Randle C Rudy Gobert G Jrue Holiday PG Mike Conley UTIL James Wiseman SG Kentavious Caldwell-Pope F JJ Redick,,Bojan Bogdanovic,F,22.43%,25.75
13,2502735003,scooter989 (19/20),0,307.75,F LeBron James PF Julius Randle UTIL Rudy Gobert G Jrue Holiday PG Mike Conley C James Wiseman SG Kentavious Caldwell-Pope SF Pat Connaughton,,Andrew Wiggins,G,22.13%,33.25
14,2502706648,acemiami (3/5),0,307.25,F LeBron James PF Julius Randle PG Donovan Mitchell G Jrue Holiday C Brook Lopez UTIL Bobby Portis SG Joe Ingles SF Kentavious Caldwell-Pope,,Zion Williamson,C,21.01%,33.75
15,2502648765,kcdouglas (1/2),0,306,SF LeBron James PF Julius Randle PG Donovan Mitchell G Jrue Holiday F Bojan Bogdanovic C James Wiseman UTIL Immanuel Quickley SG Kentavious Caldwell-Pope,,Donovan Mitchell,SG,20.79%,55.25
15,2502779769,joey414 (2/8),0,306,SF LeBron James PF Julius Randle SG Donovan Mitchell PG Jrue Holiday F Bojan Bogdanovic C James Wiseman UTIL Immanuel Quickley G Kentavious Caldwell-Pope,,Jordan Clarkson,PG,20.63%,27.25
15,2502779789,joey414 (4/8),0,306,SF LeBron James PF Julius Randle SG Donovan Mitchell PG Jrue Holiday F Bojan Bogdanovic C James Wiseman UTIL Immanuel Quickley G Kentavious Caldwell-Pope,,Joe Ingles,SG,20.22%,25.25
15,2502779822,joey414 (6/8),0,306,SF LeBron James PF Julius Randle SG Donovan Mitchell PG Jrue Holiday F Bojan Bogdanovic C James Wiseman UTIL Immanuel Quickley G Kentavious Caldwell-Pope,,Stephen Curry,PG,19.00%,44.25
15,2502796893,joey414 (8/8),0,306,SF LeBron James PF Julius Randle SG Donovan Mitchell PG Jrue Holiday F Bojan Bogdanovic C James Wiseman UTIL Immanuel Quickley G Kentavious Caldwell-Pope,,Alex Caruso,G,18.13%,20
20,2502791342,jaystellmach (8/10),0,305.75,G LeBron James PF Julius Randle SF Khris Middleton PG Jrue Holiday F Andrew Wiggins C James Wiseman UTIL Kentavious Caldwell-Pope SG Alex Caruso,,Bobby Portis,F,17.38%,19
21,2502824585,ChargerNation2014 (1/2),0,305.25,PG LeBron James PF Julius Randle SG Donovan Mitchell C Zion Williamson UTIL James Wiseman F Joe Ingles SF Kentavious Caldwell-Pope G JJ Redick,,Mike Conley,PG,16.96%,39
