Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
CeeDee Lamb,9300,DAL,WR,WAS,24.1,
Dak Prescott,8000,DAL,QB,WAS,23.7,
Jalen Hurts,8100,PHI,QB,NYG,23.2,
Justin Fields,7200,CHI,QB,GB,21.4,
Justin Jefferson,8500,MIN,WR,DET,20.8,
Amon-Ra St. Brown,8600,DET,WR,MIN,20.5,
Kyler Murray,6400,ARI,QB,SEA,19.5,
Jordan Love,6600,GB,QB,CHI,19.1,
Geno Smith,6100,SEA,QB,ARI,18.6,
A.J. Brown,8700,PHI,WR,NYG,18.3,
Trevor Lawrence,6800,JAX,QB,TEN,17.7,
DJ Moore,7000,CHI,WR,GB,17.7,
Jared Goff,6700,DET,QB,MIN,17.5,
Davante Adams,7900,LV,WR,DEN,17.2,
Ja'Marr Chase,7300,CIN,WR,CLE,16.9,
Tyrod Taylor,5300,NYG,QB,PHI,16.8,
Rachaad White,7600,TB,RB,CAR,16.7,
Chris Olave,6700,NO,WR,ATL,16.5,
DK Metcalf,7200,SEA,WR,ARI,16.4,
Mike Evans,7400,TB,WR,CAR,16.4,
Nick Mullens,5100,MIN,QB,DET,16.1,
James Conner,6100,ARI,RB,SEA,16.1,
Jahmyr Gibbs,6700,DET,RB,MIN,16.1,
Breece Hall,7200,NYJ,RB,NE,15.9,
Baker Mayfield,6200,TB,QB,CAR,15.8,
Travis Etienne Jr.,7300,JAX,RB,TEN,15.7,
Saquon Barkley,6900,NYG,RB,PHI,15.7,
Jake Browning,5700,CIN,QB,CLE,15.7,
Tony Pollard,6500,DAL,RB,WAS,15.5,
Kenneth Walker III,6500,SEA,RB,ARI,15.3,
Derek Carr,5600,NO,QB,ATL,15.2,
Zamir White,6000,LV,RB,DEN,15.1,
Easton Stick,5000,LAC,QB,KC,14.8,
Bijan Robinson,6600,ATL,RB,NO,14.6,
Aaron Jones,6300,GB,RB,CHI,14.4,
Alvin Kamara,7500,NO,RB,ATL,14.4,
Sam Darnold,5200,SF,QB,LAR,14.4,
