Player_Name,Salary,Team,Pos,Opp,Proj_FP
Eli Manning,4700.00,NYG,QB,SFO,18.05
Marcus Mariota,4700.00,TEN,QB,NEP,17.92
Andrew Luck,5500.00,IND,QB,JAC,20.72
Carson Wentz,5700.00,PHI,QB,DAL,21.44
Philip Rivers,6000.00,LAC,QB,OAK,21.93
Drew Brees,6300.00,NOS,QB,CIN,22.85
Aaron Rodgers,6400.00,GBP,QB,MIA,23.19
Alex Smith,5300.00,WAS,QB,TBB,19.2
Cam Newton,6100.00,CAR,QB,PIT,21.82
Dak Prescott,4900.00,DAL,QB,PHI,17.51
Patrick Mahomes,7200.00,KCC,QB,ARI,25.51
Jared Goff,6100.00,LAR,QB,SEA,21.55
Matthew Stafford,5000.00,DET,QB,CHI,17.44
Tom Brady,6000.00,NEP,QB,TEN,20.8
Baker Mayfield,5400.00,CLE,QB,ATL,18.69
Ryan Fitzpatrick,5900.00,TBB,QB,WAS,20.4
Wendell Smallwood,3400.00,PHI,RB,DAL,11.74
Matt Ryan,6200.00,ATL,QB,CLE,21.26
Russell Wilson,5700.00,SEA,QB,LAR,19.48
Mitchell Trubisky,5600.00,CHI,QB,DET,19.11
Dion Lewis,4600.00,TEN,RB,NEP,15.38
Tampa Bay Buccaneers,2000.00,TBB,DST,WAS,6.63
Andy Dalton,5800.00,CIN,QB,NOS,19.19
Ben Roethlisberger,6300.00,PIT,QB,CAR,20.76
Brock Osweiler,4600.00,MIA,QB,GBP,15.14
Josh McCown,4300.00,NYJ,QB,BUF,14.04
Peyton Barber,3500.00,TBB,RB,WAS,11.39
Atlanta Falcons,2500.00,ATL,DST,CLE,8.04
Nick Vannett,2700.00,SEA,TE,LAR,8.53
Josh Rosen,4800.00,ARI,QB,KCC,14.84
Miami Dolphins,2100.00,MIA,DST,GBP,6.41
Mike Davis,4300.00,SEA,RB,LAR,13.07
Seattle Seahawks,2000.00,SEA,DST,LAR,6.05
Kansas City Chiefs,3300.00,KCC,DST,ARI,9.97
Los Angeles Rams,2400.00,LAR,DST,SEA,7.2
New Orleans Saints,2200.00,NOS,DST,CIN,6.58
Tevin Coleman,5400.00,ATL,RB,CLE,16.16
Todd Gurley,9400.00,LAR,RB,SEA,27.99
Dallas Cowboys,2200.00,DAL,DST,PHI,6.51
Isaiah Crowell,4200.00,NYJ,RB,BUF,12.42
Matt Barkley,4000.00,BUF,QB,NYJ,11.76
Corey Davis,4500.00,TEN,WR,NEP,13.16
Kenyan Drake,5100.00,MIA,RB,GBP,14.82
Pittsburgh Steelers,2400.00,PIT,DST,CAR,6.89
Mike Williams,3800.00,LAC,WR,OAK,10.91
James Conner,8300.00,PIT,RB,CAR,23.86
Michael Thomas,8100.00,NOS,WR,CIN,23.19
Philadelphia Eagles,2900.00,PHI,DST,DAL,8.28
New York Giants,2500.00,NYG,DST,SFO,7.12
Jordan Reed,4400.00,WAS,TE,TBB,12.48
LeSean McCoy,4500.00,BUF,RB,NYJ,12.77
Eric Ebron,3500.00,IND,TE,JAC,9.8
Maurice Harris,3900.00,WAS,WR,TBB,10.87
Equanimeous St. Brown,3500.00,GBP,WR,MIA,9.76
Christian McCaffrey,7600.00,CAR,RB,PIT,20.98
Quincy Enunwa,3700.00,NYJ,WR,BUF,10.12
Saquon Barkley,8600.00,NYG,RB,SFO,23.58
Josh Doctson,4300.00,WAS,WR,TBB,11.73
Antonio Brown,8500.00,PIT,WR,CAR,23.13
Melvin Gordon,9000.00,LAC,RB,OAK,24.44
Marvin Jones,5500.00,DET,WR,CHI,14.83
Elijah McGuire,3400.00,NYJ,RB,BUF,9.19
Green Bay Packers,3100.00,GBP,DST,MIA,8.35
Austin Hooper,3800.00,ATL,TE,CLE,10.23
Cincinnati Bengals,2100.00,CIN,DST,NOS,5.62
Aaron Jones,5000.00,GBP,RB,MIA,13.38
Evan Engram,3600.00,NYG,TE,SFO,9.64
David Njoku,4200.00,CLE,TE,ATL,11.22
Kerryon Johnson,4700.00,DET,RB,CHI,12.57
Jimmy Graham,4600.00,GBP,TE,MIA,12.22
Larry Fitzgerald,5400.00,ARI,WR,KCC,14.34
Benjamin Watson,3400.00,NOS,TE,CIN,9
Kenny Golladay,5100.00,DET,WR,CHI,13.52
David Moore,3900.00,SEA,WR,LAR,10.32
Marquez Valdes-Scantling,5000.00,GBP,WR,MIA,13.19
Tyrell Williams,4500.00,LAC,WR,OAK,11.9
Chicago Bears,3600.00,CHI,DST,DET,9.5
Cleveland Browns,2300.00,CLE,DST,ATL,6.04
Mark Ingram,4500.00,NOS,RB,CIN,11.83
Kareem Hunt,8500.00,KCC,RB,ARI,22.23
Adam Humphries,3900.00,TBB,WR,WAS,10.2
Jordan Howard,4700.00,CHI,RB,DET,12.28
Travis Kelce,7000.00,KCC,TE,ARI,18.26
Jack Doyle,4300.00,IND,TE,JAC,11.24
