Player_Name,Salary,Team,Pos,Opp,Proj_FP
Chicago Bears,2500.00,CHI,DST,DET,9.15
Patrick Mahomes,7400.00,KCC,QB,OAK,25.43
Carson Wentz,5800.00,PHI,QB,MIA,19.91
Cleveland Browns,2600.00,CLE,DST,PIT,8.86
Andy Dalton,4700.00,CIN,QB,NYJ,15.78
Dak Prescott,5700.00,DAL,QB,BUF,18.93
Lamar Jackson,7000.00,BAL,QB,SFO,23.03
David Blough,4200.00,DET,QB,CHI,13.47
Buffalo Bills,2200.00,BUF,DST,DAL,7.05
Jack Doyle,3300.00,IND,TE,TEN,10.55
Russell Wilson,6600.00,SEA,QB,MIN,20.68
Deshaun Watson,6300.00,HOU,QB,NEP,19.69
Daniel Jones,5600.00,NYG,QB,GBP,17.52
Mitchell Trubisky,5300.00,CHI,QB,DET,16.54
Kirk Cousins,6400.00,MIN,QB,SEA,19.93
Tom Brady,6100.00,NEP,QB,HOU,18.96
Jameis Winston,6300.00,TBB,QB,JAC,19.47
Philip Rivers,5500.00,LAC,QB,DEN,16.7
Aaron Rodgers,6500.00,GBP,QB,NYG,19.76
Michael Thomas,9100.00,NOS,WR,ATL,27.46
Ryan Tannehill,5700.00,TEN,QB,IND,17.09
Drew Lock,4800.00,DEN,QB,LAC,14.42
Sam Darnold,6100.00,NYJ,QB,CIN,18.31
Matt Ryan,6400.00,ATL,QB,NOS,19.16
Jared Goff,6000.00,LAR,QB,ARI,17.85
Kyler Murray,6400.00,ARI,QB,LAR,19.1
Drew Brees,6800.00,NOS,QB,ATL,20.11
Jonathan Williams,5300.00,IND,RB,TEN,15.52
Ryan Fitzpatrick,5400.00,MIA,QB,PHI,15.8
Noah Fant,3700.00,DEN,TE,LAC,10.75
Dwayne Haskins,4600.00,WAS,QB,CAR,13.4
Calvin Ridley,6600.00,ATL,WR,NOS,19.05
Devlin Hodges,5100.00,PIT,QB,CLE,14.71
Jacoby Brissett,5900.00,IND,QB,TEN,16.8
Baltimore Ravens,2800.00,BAL,DST,SFO,7.99
Jamaal Williams,4500.00,GBP,RB,NYG,12.84
New York Giants,1900.00,NYG,DST,GBP,5.4
Miles Sanders,5400.00,PHI,RB,MIA,15.26
Tim Patrick,3000.00,DEN,WR,LAC,8.48
Kyle Allen,5500.00,CAR,QB,WAS,15.49
Davante Adams,7000.00,GBP,WR,NYG,19.76
Josh Allen,6200.00,BUF,QB,DAL,17.36
Chris Carson,6100.00,SEA,RB,MIN,17.02
Minnesota Vikings,2500.00,MIN,DST,SEA,6.93
Tyler Boyd,5500.00,CIN,WR,NYJ,15.16
Kansas City Chiefs,2700.00,KCC,DST,OAK,7.44
Tyler Higbee,2500.00,LAR,TE,ARI,6.9
Javon Wims,3000.00,CHI,WR,DET,8.23
Sterling Shepard,4900.00,NYG,WR,GBP,13.42
New England Patriots,3200.00,NEP,DST,HOU,8.75
Russell Gage,4500.00,ATL,WR,NOS,12.29
Phillip Lindsay,5000.00,DEN,RB,LAC,13.65
Christian McCaffrey,10500.00,CAR,RB,WAS,28.67
Mike Gesicki,3600.00,MIA,TE,PHI,9.79
Green Bay Packers,3400.00,GBP,DST,NYG,9.24
Ezekiel Elliott,7400.00,DAL,RB,BUF,20.05
Philadelphia Eagles,3600.00,PHI,DST,MIA,9.71
Chester Rogers,3400.00,IND,WR,TEN,9.1
Tyler Eifert,2800.00,CIN,TE,NYJ,7.47
Jared Cook,4800.00,NOS,TE,ATL,12.79
Carolina Panthers,3800.00,CAR,DST,WAS,10.11
Baker Mayfield,6200.00,CLE,QB,PIT,16.48
Diontae Johnson,4500.00,PIT,WR,CLE,11.99
Denver Broncos,3000.00,DEN,DST,LAC,7.96
Alvin Kamara,8100.00,NOS,RB,ATL,21.47
Mike Evans,6900.00,TBB,WR,JAC,18.28
Adam Humphries,3800.00,TEN,WR,IND,10.03
Stefon Diggs,7400.00,MIN,WR,SEA,19.56
Tennessee Titans,2900.00,TEN,DST,IND,7.66
James White,5200.00,NEP,RB,HOU,13.67
Carlos Hyde,4500.00,HOU,RB,NEP,11.8
Detroit Lions,2700.00,DET,DST,CHI,7.08
Kelvin Harmon,3600.00,WAS,WR,CAR,9.43
Allen Hurns,4000.00,MIA,WR,PHI,10.38
Olabisi Johnson,3800.00,MIN,WR,SEA,9.79
Mike Williams,4600.00,LAC,WR,DEN,11.88
Todd Gurley,6500.00,LAR,RB,ARI,16.68
Demaryius Thomas,3600.00,NYJ,WR,CIN,9.24
Robert Woods,5500.00,LAR,WR,ARI,14.15
Curtis Samuel,4800.00,CAR,WR,WAS,12.28
Alshon Jeffery,5100.00,PHI,WR,MIA,12.98
Zach Pascal,4700.00,IND,WR,TEN,11.99
Los Angeles Chargers,3100.00,LAC,DST,DEN,7.9
Kalen Ballage,4000.00,MIA,RB,PHI,10.14
Benjamin Watson,2900.00,NEP,TE,HOU,7.38
Miami Dolphins,2100.00,MIA,DST,PHI,5.31
Los Angeles Rams,3200.00,LAR,DST,ARI,8.09
New Orleans Saints,3500.00,NOS,DST,ATL,8.84
Irv Smith,3200.00,MIN,TE,SEA,8.08
Travis Kelce,7200.00,KCC,TE,OAK,18.12
Zach Ertz,6700.00,PHI,TE,MIA,16.9
Sammy Watkins,5400.00,KCC,WR,OAK,13.53
Pittsburgh Steelers,3500.00,PIT,DST,CLE,8.73
Tampa Bay Buccaneers,2900.00,TBB,DST,JAC,7.2
DeVante Parker,5700.00,MIA,WR,PHI,14.11
Hunter Henry,5800.00,LAC,TE,DEN,14.37
Washington Redskins,2500.00,WAS,DST,CAR,6.17
Jay Ajayi,3000.00,PHI,RB,MIA,7.4
Saquon Barkley,7400.00,NYG,RB,GBP,18.27
Keenan Allen,6500.00,LAC,WR,DEN,16.06
Jamison Crowder,5600.00,NYJ,WR,CIN,13.64
Corey Davis,4000.00,TEN,WR,IND,9.76
Courtland Sutton,5800.00,DEN,WR,LAC,14.13
Melvin Gordon,6400.00,LAC,RB,DEN,15.52
Jason Witten,3300.00,DAL,TE,BUF,7.99
Christian Kirk,5700.00,ARI,WR,LAR,13.76
New York Jets,3700.00,NYJ,DST,CIN,8.91
Terry McLaurin,5600.00,WAS,WR,CAR,13.5
Le'Veon Bell,7200.00,NYJ,RB,CIN,17.36
Isaiah McKenzie,3100.00,BUF,WR,DAL,7.46
D.J. Moore,6800.00,CAR,WR,WAS,16.3
Seattle Seahawks,3000.00,SEA,DST,MIN,7.17
Josh Gordon,3700.00,SEA,WR,MIN,8.86
Cooper Kupp,7100.00,LAR,WR,ARI,16.9
Arizona Cardinals,2300.00,ARI,DST,LAR,5.48
Joe Mixon,5800.00,CIN,RB,NYJ,13.83
Dallas Goedert,4100.00,PHI,TE,MIA,9.7
Houston Texans,2400.00,HOU,DST,NEP,5.68
Ronald Jones,5100.00,TBB,RB,JAC,12.03
Brandin Cooks,5200.00,LAR,WR,ARI,12.24
Indianapolis Colts,3100.00,IND,DST,TEN,7.29
Odell Beckham,6700.00,CLE,WR,PIT,15.66
LeSean McCoy,4800.00,KCC,RB,OAK,11.18
Darren Fells,3000.00,HOU,TE,NEP,6.96
Cole Beasley,4700.00,BUF,WR,DAL,10.92
James Washington,5000.00,PIT,WR,CLE,11.59
DeAndre Hopkins,7600.00,HOU,WR,NEP,17.61
