Player_Name,Salary,Team,Pos,Opp,Proj_FP
Matt Ryan,5900.00,ATL,QB,NYG,24.9
Austin Ekeler,4100.00,LAC,RB,TEN,16.87
Dwayne Allen,2600.00,NEP,TE,CHI,10.61
Eli Manning,4800.00,NYG,QB,ATL,19.35
Philip Rivers,5700.00,LAC,QB,TEN,21.77
Patrick Mahomes,6800.00,KCC,QB,CIN,25.45
Alex Smith,5100.00,WAS,QB,DAL,17.98
Cam Newton,5900.00,CAR,QB,PHI,20.79
Joe Flacco,5400.00,BAL,QB,NOS,18.84
Drew Brees,5700.00,NOS,QB,BAL,19.82
Carson Wentz,6000.00,PHI,QB,CAR,20.9
Andy Dalton,5800.00,CIN,QB,KCC,19.97
Kapri Bibbs,3100.00,WAS,RB,DAL,10.61
Marcus Mariota,4900.00,TEN,QB,LAC,16.67
Andrew Luck,6200.00,IND,QB,BUF,20.95
Jameis Winston,6300.00,TBB,QB,CLE,21.28
Deshaun Watson,5500.00,HOU,QB,JAC,18.53
Tom Brady,6100.00,NEP,QB,CHI,20.57
Kirk Cousins,6400.00,MIN,QB,NYJ,21.51
Odell Beckham,7100.00,NYG,WR,ATL,23.56
Matthew Stafford,5800.00,DET,QB,MIA,19.28
Mitchell Trubisky,5600.00,CHI,QB,NEP,18.5
Dak Prescott,5300.00,DAL,QB,WAS,17.3
Cincinnati Bengals,2000.00,CIN,DST,KCC,6.52
Maurice Harris,3000.00,WAS,WR,DAL,9.71
Nick Chubb,3600.00,CLE,RB,TBB,11.65
Jared Goff,6600.00,LAR,QB,SFO,21.34
Case Keenum,5200.00,DEN,QB,ARI,16.7
Detroit Lions,2400.00,DET,DST,MIA,7.65
Baker Mayfield,5800.00,CLE,QB,TBB,18.46
Buffalo Bills,2300.00,BUF,DST,IND,7.28
Tevin Coleman,4700.00,ATL,RB,NYG,14.87
Sam Darnold,4900.00,NYJ,QB,MIN,15.36
Adrian Peterson,4600.00,WAS,RB,DAL,14.14
Cleveland Browns,2400.00,CLE,DST,TBB,7.3
New York Giants,2000.00,NYG,DST,ATL,6.01
Kansas City Chiefs,2300.00,KCC,DST,CIN,6.88
Travis Kelce,6200.00,KCC,TE,CIN,18.55
Tampa Bay Buccaneers,2300.00,TBB,DST,CLE,6.85
Kerryon Johnson,4500.00,DET,RB,MIA,13.31
Carolina Panthers,2200.00,CAR,DST,PHI,6.44
Josh Doctson,3600.00,WAS,WR,DAL,10.42
New England Patriots,2400.00,NEP,DST,CHI,6.92
Atlanta Falcons,2400.00,ATL,DST,NYG,6.92
New Orleans Saints,2200.00,NOS,DST,BAL,6.32
New York Jets,2100.00,NYJ,DST,MIN,6
Joe Mixon,6800.00,CIN,RB,KCC,19.48
Julio Jones,7500.00,ATL,WR,NYG,21.4
Brock Osweiler,4700.00,MIA,QB,DET,13.35
David Njoku,4200.00,CLE,TE,TBB,11.83
Kyle Rudolph,3900.00,MIN,TE,NYJ,10.96
Corey Clement,4700.00,PHI,RB,CAR,13.12
Arizona Cardinals,2700.00,ARI,DST,DEN,7.53
Austin Hooper,3900.00,ATL,TE,NYG,10.85
Josh Rosen,4700.00,ARI,QB,DEN,13
A.J. Green,7000.00,CIN,WR,KCC,19.39
Kareem Hunt,6100.00,KCC,RB,CIN,16.8
Golden Tate,6400.00,DET,WR,MIA,17.63
Sammy Watkins,4600.00,KCC,WR,CIN,12.63
Dion Lewis,4400.00,TEN,RB,LAC,12.04
C.J. Uzomah,3300.00,CIN,TE,KCC,9.05
Duke Johnson,4000.00,CLE,RB,TBB,10.92
Peyton Barber,3800.00,TBB,RB,CLE,10.36
Corey Davis,5100.00,TEN,WR,LAC,13.93
Denver Broncos,2900.00,DEN,DST,ARI,7.91
Taywan Taylor,3800.00,TEN,WR,LAC,10.32
Sterling Shepard,5000.00,NYG,WR,ATL,13.5
Los Angeles Chargers,2900.00,LAC,DST,TEN,7.82
Robby Anderson,4500.00,NYJ,WR,MIN,12.11
Todd Gurley,9800.00,LAR,RB,SFO,26.39
David Johnson,6700.00,ARI,RB,DEN,17.99
Willie Snead,4000.00,BAL,WR,NOS,10.7
Baltimore Ravens,2400.00,BAL,DST,NOS,6.42
Eric Ebron,5400.00,IND,TE,BUF,14.4
Charles Clay,2800.00,BUF,TE,IND,7.48
Keenan Allen,7200.00,LAC,WR,TEN,19.21
Latavius Murray,5000.00,MIN,RB,NYJ,13.3
Jermaine Kearse,4100.00,NYJ,WR,MIN,10.88
Adam Thielen,8600.00,MIN,WR,NYJ,22.83
Saquon Barkley,9000.00,NYG,RB,ATL,23.54
Evan Engram,3800.00,NYG,TE,ATL,9.95
Miami Dolphins,2500.00,MIA,DST,DET,6.51
Ezekiel Elliott,8100.00,DAL,RB,WAS,21.1
Jeff Heuerman,2600.00,DEN,TE,ARI,6.76
Wendell Smallwood,4100.00,PHI,RB,CAR,10.63
Cole Beasley,3900.00,DAL,WR,WAS,10.11
Mike Williams,3800.00,LAC,WR,TEN,9.82
Tennessee Titans,2300.00,TEN,DST,LAC,5.93
Jordan Reed,4800.00,WAS,TE,DAL,12.32
Kenny Golladay,6000.00,DET,WR,MIA,15.41
Benjamin Watson,3000.00,NOS,TE,BAL,7.65
Alex Collins,4800.00,BAL,RB,NOS,12.19
Christian McCaffrey,7700.00,CAR,RB,PHI,19.56
Tarik Cohen,5100.00,CHI,RB,NEP,12.89
Michael Crabtree,5100.00,BAL,WR,NOS,12.91
Marvin Jones,4900.00,DET,WR,MIA,12.4
Philadelphia Eagles,2600.00,PHI,DST,CAR,6.57
Antonio Callaway,4300.00,CLE,WR,TBB,10.83
Isaiah Crowell,4400.00,NYJ,RB,MIN,11.03
Derek Anderson,4300.00,BUF,QB,IND,10.79
Dallas Cowboys,2700.00,DAL,DST,WAS,6.79
Robert Woods,7000.00,LAR,WR,SFO,17.55
Demaryius Thomas,5200.00,DEN,WR,ARI,13.01
Lamar Miller,4200.00,HOU,RB,JAC,10.5
Washington Redskins,2900.00,WAS,DST,DAL,7.23
Albert Wilson,4000.00,MIA,WR,DET,9.97
Indianapolis Colts,3300.00,IND,DST,BUF,8.14
Mike Evans,7700.00,TBB,WR,CLE,18.99
Tyrell Williams,3800.00,LAC,WR,TEN,9.37
Ito Smith,3600.00,ATL,RB,NYG,8.86
Cameron Meredith,3800.00,NOS,WR,BAL,9.33
Kelvin Benjamin,3500.00,BUF,WR,IND,8.62
Los Angeles Rams,3500.00,LAR,DST,SFO,8.59
Tyler Boyd,6000.00,CIN,WR,KCC,14.7
LeSean McCoy,5600.00,BUF,RB,IND,13.67
Marlon Mack,4400.00,IND,RB,BUF,10.68
Michael Thomas,7900.00,NOS,WR,BAL,19.23
DeAndre Hopkins,6900.00,HOU,WR,JAC,16.69
Zay Jones,3700.00,BUF,WR,IND,8.94
John Brown,5700.00,BAL,WR,NOS,13.77
Phillip Lindsay,4600.00,DEN,RB,ARI,11.09
Sony Michel,5500.00,NEP,RB,CHI,13.23
Mohamed Sanu,4800.00,ATL,WR,NYG,11.53
Chicago Bears,2500.00,CHI,DST,NEP,6
Antonio Gates,2700.00,LAC,TE,TEN,6.48
Taylor Gabriel,4700.00,CHI,WR,NEP,11.24
Trey Burton,4300.00,CHI,TE,NEP,10.22
Greg Olsen,4400.00,CAR,TE,PHI,10.45
Royce Freeman,3800.00,DEN,RB,ARI,9.02
Danny Amendola,3900.00,MIA,WR,DET,9.2
Kenyan Drake,4900.00,MIA,RB,DET,11.57
Tre'Quan Smith,3700.00,NOS,WR,BAL,8.68
Bilal Powell,4200.00,NYJ,RB,MIN,9.89
Tyreek Hill,7800.00,KCC,WR,CIN,18.29
T.Y. Hilton,6200.00,IND,WR,BUF,14.45
Calvin Ridley,5500.00,ATL,WR,NYG,12.73
Geoff Swaim,2900.00,DAL,TE,WAS,6.7
Tajae Sharpe,3200.00,TEN,WR,LAC,7.36
Brandin Cooks,7100.00,LAR,WR,SFO,16.29
Emmanuel Sanders,6500.00,DEN,WR,ARI,14.8
Devin Funchess,5300.00,CAR,WR,PHI,12.03
Jarvis Landry,7300.00,CLE,WR,TBB,16.42
Houston Texans,2800.00,HOU,DST,JAC,6.3
Kenny Stills,4400.00,MIA,WR,DET,9.91
Nelson Agholor,5000.00,PHI,WR,CAR,11.26
Stefon Diggs,7200.00,MIN,WR,NYJ,16.14
