Player_Name,Salary,Team,Pos,Opp,Proj_FP
Lamar Jackson,7300.00,BAL,QB,CIN,24.86
Ryan Tannehill,5100.00,TEN,QB,KCC,16.99
Melvin Gordon,4600.00,LAC,RB,OAK,14.98
Philip Rivers,5500.00,LAC,QB,OAK,17.88
Adam Humphries,3500.00,TEN,WR,KCC,11.28
Mitchell Trubisky,5100.00,CHI,QB,DET,16.36
Michael Thomas,8300.00,NOS,WR,ATL,26.6
Jeff Driskel,4100.00,DET,QB,CHI,13.06
Ronald Jones,4300.00,TBB,RB,ARI,13.52
Patrick Mahomes,7000.00,KCC,QB,TEN,21.76
Tennessee Titans,2000.00,TEN,DST,KCC,6.17
Russell Wilson,6500.00,SEA,QB,SFO,20.07
Kyler Murray,6500.00,ARI,QB,TBB,20.06
Mike Gesicki,3100.00,MIA,TE,IND,9.48
Dak Prescott,6400.00,DAL,QB,MIN,19.44
Jameis Winston,6800.00,TBB,QB,ARI,20.47
Mason Rudolph,4900.00,PIT,QB,LAR,14.77
Drew Brees,6700.00,NOS,QB,ATL,20.06
A.J. Brown,4300.00,TEN,WR,KCC,12.79
Daniel Jones,5700.00,NYG,QB,NYJ,16.84
Baker Mayfield,5000.00,CLE,QB,BUF,14.65
Kyle Allen,5100.00,CAR,QB,GBP,14.95
Kirk Cousins,6100.00,MIN,QB,DAL,17.79
Ryan Fitzpatrick,5200.00,MIA,QB,IND,15.13
Cleveland Browns,2500.00,CLE,DST,BUF,7.27
Kansas City Chiefs,2700.00,KCC,DST,TEN,7.82
Aaron Rodgers,6600.00,GBP,QB,CAR,19.06
Mike Williams,4500.00,LAC,WR,OAK,12.88
Buffalo Bills,2900.00,BUF,DST,CLE,8.28
Albert Wilson,3300.00,MIA,WR,IND,9.4
Rhett Ellison,2500.00,NYG,TE,NYJ,7.12
Tampa Bay Buccaneers,2700.00,TBB,DST,ARI,7.68
Jared Goff,6200.00,LAR,QB,PIT,17.54
David Johnson,5700.00,ARI,RB,TBB,16.14
Ryan Finley,4800.00,CIN,QB,BAL,13.54
Matt Ryan,6100.00,ATL,QB,NOS,17.14
New York Giants,2800.00,NYG,DST,NYJ,7.88
David Montgomery,5300.00,CHI,RB,DET,14.82
Hunter Henry,5500.00,LAC,TE,OAK,15.35
Christian Kirk,5200.00,ARI,WR,TBB,14.41
Atlanta Falcons,1500.00,ATL,DST,NOS,4.15
Josh Gordon,3700.00,SEA,WR,SFO,10.26
Josh Allen,6300.00,BUF,QB,CLE,17.43
Chicago Bears,3100.00,CHI,DST,DET,8.56
Tyler Boyd,4700.00,CIN,WR,BAL,12.99
Los Angeles Rams,3000.00,LAR,DST,PIT,8.27
Jack Doyle,3600.00,IND,TE,MIA,9.89
Allen Hurns,3000.00,MIA,WR,IND,8.22
Ty Johnson,4100.00,DET,RB,CHI,11.21
Ted Ginn,3700.00,NOS,WR,ATL,10.09
Demaryius Thomas,3500.00,NYJ,WR,NYG,9.54
Damien Williams,4900.00,KCC,RB,TEN,13.37
New York Jets,2700.00,NYJ,DST,NYG,7.34
Keenan Allen,6100.00,LAC,WR,OAK,16.51
Tajae Sharpe,3100.00,TEN,WR,KCC,8.4
Jarvis Landry,4900.00,CLE,WR,BUF,13.26
Pittsburgh Steelers,2600.00,PIT,DST,LAR,7.03
Los Angeles Chargers,2700.00,LAC,DST,OAK,7.29
Chris Godwin,7400.00,TBB,WR,ARI,19.83
Seattle Seahawks,2600.00,SEA,DST,SFO,6.92
Olabisi Johnson,3800.00,MIN,WR,DAL,10.06
Joe Mixon,4700.00,CIN,RB,BAL,12.41
DeVante Parker,4800.00,MIA,WR,IND,12.53
Kareem Hunt,3000.00,CLE,RB,BUF,7.83
Minnesota Vikings,2500.00,MIN,DST,DAL,6.52
Devonta Freeman,5100.00,ATL,RB,NOS,13.26
New Orleans Saints,3700.00,NOS,DST,ATL,9.62
Sam Darnold,5800.00,NYJ,QB,NYG,15.1
Miami Dolphins,2400.00,MIA,DST,IND,6.22
Cole Beasley,4100.00,BUF,WR,CLE,10.59
Devin Singletary,5000.00,BUF,RB,CLE,12.92
Jaylen Samuels,6300.00,PIT,RB,LAR,16.28
Jonnu Smith,3500.00,TEN,TE,KCC,8.99
D.J. Moore,5200.00,CAR,WR,GBP,13.35
Nick Chubb,7000.00,CLE,RB,BUF,17.92
Chester Rogers,4100.00,IND,WR,MIA,10.48
Saquon Barkley,8800.00,NYG,RB,NYJ,22.55
Mike Evans,7600.00,TBB,WR,ARI,19.38
Stefon Diggs,7100.00,MIN,WR,DAL,18.09
Travis Kelce,6400.00,KCC,TE,TEN,16.25
Odell Beckham,6100.00,CLE,WR,BUF,15.47
Le'Veon Bell,6900.00,NYJ,RB,NYG,17.55
Cincinnati Bengals,1700.00,CIN,DST,BAL,4.31
Greg Olsen,3600.00,CAR,TE,GBP,9.12
Austin Ekeler,5500.00,LAC,RB,OAK,13.87
Jamison Crowder,5000.00,NYJ,WR,NYG,12.58
Davante Adams,6900.00,GBP,WR,CAR,17.36
Carolina Panthers,2600.00,CAR,DST,GBP,6.54
Arizona Cardinals,2200.00,ARI,DST,TBB,5.55
Detroit Lions,2900.00,DET,DST,CHI,7.28
Christian McCaffrey,10500.00,CAR,RB,GBP,26.22
Sammy Watkins,5100.00,KCC,WR,TEN,12.69
Irv Smith,2700.00,MIN,TE,DAL,6.7
Robby Anderson,4700.00,NYJ,WR,NYG,11.65
Alvin Kamara,8200.00,NOS,RB,ATL,20.3
Indianapolis Colts,3500.00,IND,DST,MIA,8.64
Zach Pascal,5300.00,IND,WR,MIA,13.02
Brian Hoyer,5900.00,IND,QB,MIA,14.52
Baltimore Ravens,4000.00,BAL,DST,CIN,9.79
Cooper Kupp,7300.00,LAR,WR,PIT,17.92
Austin Hooper,5500.00,ATL,TE,NOS,13.44
Derrick Henry,6400.00,TEN,RB,KCC,15.63
Julio Jones,7500.00,ATL,WR,NOS,18.26
Curtis Samuel,4600.00,CAR,WR,GBP,11.18
Auden Tate,4000.00,CIN,WR,BAL,9.6
Calvin Ridley,5400.00,ATL,WR,NOS,12.96
Green Bay Packers,3200.00,GBP,DST,CAR,7.66
Jakeem Grant,3200.00,MIA,WR,IND,7.65
Chris Carson,6700.00,SEA,RB,SFO,16.01
Randall Cobb,4000.00,DAL,WR,MIN,9.55
Demarcus Robinson,3700.00,KCC,WR,TEN,8.8
Marquise Brown,5100.00,BAL,WR,CIN,12.03
Ezekiel Elliott,8900.00,DAL,RB,MIN,21.01
Marlon Mack,7000.00,IND,RB,MIA,16.47
O.J. Howard,3300.00,TBB,TE,ARI,7.71
Todd Gurley,6100.00,LAR,RB,PIT,14.3
Mark Andrews,5200.00,BAL,TE,CIN,12.07
Golden Tate,5900.00,NYG,WR,NYJ,13.7
Allen Robinson,6300.00,CHI,WR,DET,14.55
Tarik Cohen,4200.00,CHI,RB,DET,9.7
Aaron Jones,7400.00,GBP,RB,CAR,17.04
Tyreek Hill,7700.00,KCC,WR,TEN,17.72
Dalvin Cook,9100.00,MIN,RB,DAL,20.86
D.K. Metcalf,5700.00,SEA,WR,SFO,13.08
Amari Cooper,7200.00,DAL,WR,MIN,16.45
Trey Edmunds,3400.00,PIT,RB,LAR,7.71
Breshad Perriman,3000.00,TBB,WR,ARI,6.82
Vance McDonald,3800.00,PIT,TE,LAR,8.6
Robert Woods,5600.00,LAR,WR,PIT,12.59
Diontae Johnson,4300.00,PIT,WR,LAR,9.66
JuJu Smith-Schuster,5800.00,PIT,WR,LAR,12.92
Tyler Lockett,7500.00,SEA,WR,SFO,16.64
Darrel Williams,3200.00,KCC,RB,TEN,7.07
Tyler Eifert,3000.00,CIN,TE,BAL,6.63
Dallas Cowboys,3100.00,DAL,DST,MIN,6.82
Josh Reynolds,3800.00,LAR,WR,PIT,8.34
Larry Fitzgerald,5500.00,ARI,WR,TBB,12.07
Jared Cook,4100.00,NOS,TE,ATL,8.87
John Brown,6000.00,BUF,WR,CLE,12.96
Darius Slayton,4200.00,NYG,WR,NYJ,9.04
Rashard Higgins,3000.00,CLE,WR,BUF,6.4
Russell Gage,3400.00,ATL,WR,NOS,6.99
Danny Amendola,4700.00,DET,WR,CHI,9.7
T.J. Hockenson,3900.00,DET,TE,CHI,7.96
Eric Ebron,3900.00,IND,TE,MIA,7.97
Jamaal Williams,5200.00,GBP,RB,CAR,10.61
Mark Ingram,7100.00,BAL,RB,CIN,14.32
Taylor Gabriel,4000.00,CHI,WR,DET,8.09
Ryan Griffin,3100.00,NYJ,TE,NYG,6.23
Marvin Jones,6200.00,DET,WR,CHI,12.41
Jimmy Graham,4000.00,GBP,TE,CAR,7.92
Alex Erickson,3900.00,CIN,WR,BAL,7.7
Kenny Golladay,7000.00,DET,WR,CHI,13.8
Michael Gallup,6300.00,DAL,WR,MIN,12.33
James Washington,3600.00,PIT,WR,LAR,7.01
Gerald Everett,4500.00,LAR,TE,PIT,8.75
Jacob Hollister,3300.00,SEA,TE,SFO,6.4
Jason Witten,3700.00,DAL,TE,MIN,7.04
Jarius Wright,3000.00,CAR,WR,GBP,5.71
Dion Lewis,3900.00,TEN,RB,KCC,7.21
Willie Snead,4000.00,BAL,WR,CIN,7.35
Dawson Knox,2800.00,BUF,TE,CLE,5
Giovani Bernard,4000.00,CIN,RB,BAL,7.1
Anthony Miller,3500.00,CHI,WR,DET,6.22
Kalen Ballage,4500.00,MIA,RB,IND,7.88
J.D. McKissic,4300.00,DET,RB,CHI,7.54
Nyheim Hines,4500.00,IND,RB,MIA,7.77
Trey Burton,2800.00,CHI,TE,DET,4.82
Marquez Valdes-Scantling,4500.00,GBP,WR,CAR,7.74
Hayden Hurst,2500.00,BAL,TE,CIN,4.24
Nick Boyle,2500.00,BAL,TE,CIN,4.2
Kenyan Drake,5500.00,ARI,RB,TBB,9.21
Geronimo Allison,3900.00,GBP,WR,CAR,6.26
Tyler Kroft,2600.00,BUF,TE,CLE,4.14
Isaiah McKenzie,3000.00,BUF,WR,CLE,4.74
Frank Gore,4000.00,BUF,RB,CLE,6.31
David Moore,3000.00,SEA,WR,SFO,4.73
Ryan Nall,300.00,CHI,RB,DET,0.46
Cody Latimer,3000.00,NYG,WR,NYJ,4.54
Laquon Treadwell,3200.00,MIN,WR,DAL,4.76
Cameron Brate,3700.00,TBB,TE,ARI,5.49
Miles Boykin,3600.00,BAL,WR,CIN,5.3
Brian Hill,3900.00,ATL,RB,NOS,5.74
Tyler Higbee,2700.00,LAR,TE,PIT,3.88
Kyle Rudolph,3400.00,MIN,TE,DAL,4.91
Patrick Laird,3000.00,MIA,RB,IND,4.26
Charles Clay,2900.00,ARI,TE,TBB,4.06
Peyton Barber,3700.00,TBB,RB,ARI,5.11
Dare Ogunbowale,3200.00,TBB,RB,ARI,4.37
Demetrius Harris,2900.00,CLE,TE,BUF,3.95
Seth Roberts,3000.00,BAL,WR,CIN,4.01
C.J. Uzomah,2500.00,CIN,TE,BAL,3.33
Allen Lazard,3800.00,GBP,WR,CAR,5.03
Latavius Murray,7300.00,NOS,RB,ATL,9.34
Andy Isabella,3300.00,ARI,WR,TBB,4.15
