Player_Name,Salary,Team,Pos,Opp,Proj_FP
Arizona Cardinals,2100.00,ARI,DST,OAK,8.11
Cam Newton,6200.00,CAR,QB,DET,23.78
Deshaun Watson,5700.00,HOU,QB,WAS,21.14
Patrick Mahomes,7200.00,KCC,QB,LAR,26.64
Carson Wentz,5900.00,PHI,QB,NOS,21.75
Case Keenum,4700.00,DEN,QB,LAC,17.35
Jared Goff,6100.00,LAR,QB,KCC,22.37
Alex Smith,4800.00,WAS,QB,HOU,17.38
Drew Brees,6500.00,NOS,QB,PHI,23.52
Matt Ryan,6100.00,ATL,QB,DAL,21.84
Matthew Stafford,5400.00,DET,QB,CAR,19.23
Dak Prescott,5200.00,DAL,QB,ATL,18.44
Philip Rivers,5800.00,LAC,QB,DEN,20.52
Ryan Fitzpatrick,5600.00,TBB,QB,NYG,19.74
Josh Rosen,4500.00,ARI,QB,OAK,15.82
Russell Wilson,5600.00,SEA,QB,GBP,19.52
Mitchell Trubisky,5600.00,CHI,QB,MIN,19.33
Ben Roethlisberger,6100.00,PIT,QB,JAC,20.57
Marcus Mariota,5500.00,TEN,QB,IND,18.45
Eli Manning,5700.00,NYG,QB,TBB,18.83
New York Giants,2200.00,NYG,DST,TBB,7.22
Aaron Rodgers,6400.00,GBP,QB,SEA,20.94
Andy Dalton,5300.00,CIN,QB,BAL,17.05
Aaron Jones,5000.00,GBP,RB,SEA,15.84
Andrew Luck,6400.00,IND,QB,TEN,20.28
Kirk Cousins,6200.00,MIN,T2,CHI,19.07
Lamar Jackson,5700.00,BAL,QB,CIN,17.55
Dion Lewis,4800.00,TEN,RB,IND,14.67
Emmanuel Sanders,5500.00,DEN,WR,LAC,16.79
Greg Olsen,4400.00,CAR,TE,DET,13.05
Detroit Lions,2000.00,DET,DST,CAR,5.91
Michael Thomas,8800.00,NOS,WR,PHI,25.93
Josh Reynolds,3800.00,LAR,WR,KCC,11.21
Zach Ertz,6400.00,PHI,TE,NOS,18.8
Todd Gurley,9400.00,LAR,RB,KCC,27.57
Alex Collins,4500.00,BAL,RB,CIN,13.11
Christian McCaffrey,7900.00,CAR,RB,DET,22.9
Melvin Gordon,8600.00,LAC,RB,DEN,24.91
Theo Riddick,4000.00,DET,RB,CAR,11.56
Cincinnati Bengals,2500.00,CIN,DST,BAL,7.21
Chris Carson,4600.00,SEA,RB,GBP,13.2
David Johnson,7300.00,ARI,RB,OAK,20.93
Alvin Kamara,8200.00,NOS,RB,PHI,23.51
Peyton Barber,3900.00,TBB,RB,NYG,11.15
Robert Woods,6600.00,LAR,WR,KCC,18.87
Gerald Everett,2600.00,LAR,TE,KCC,7.42
Evan Engram,4200.00,NYG,TE,TBB,11.96
Alshon Jeffery,5800.00,PHI,WR,NOS,16.47
Tevin Coleman,5300.00,ATL,RB,DAL,15
Kenny Golladay,5800.00,DET,WR,CAR,16.43
Dallas Cowboys,2200.00,DAL,DST,ATL,6.21
Odell Beckham,8800.00,NYG,WR,TBB,24.71
Tampa Bay Buccaneers,2400.00,TBB,DST,NYG,6.71
New Orleans Saints,2100.00,NOS,DST,PHI,5.89
Nick Vannett,2700.00,SEA,TE,GBP,7.52
