Player_Name,Salary,Team,Pos,Opp,Proj_FP
Kirk Cousins,5300.00,MIN,QB,BUF,20.16
Patrick Mahomes,7000.00,KCC,QB,SFO,25.64
Eric Ebron,3400.00,IND,TE,PHI,12.38
Drew Brees,6400.00,NOS,QB,ATL,23.25
Minnesota Vikings,2600.00,MIN,DST,BUF,9.31
Jared Goff,5400.00,LAR,QB,LAC,19.18
Cam Newton,6000.00,CAR,QB,CIN,21.27
Case Keenum,5200.00,DEN,QB,BAL,18.2
Ben Roethlisberger,6200.00,PIT,QB,TBB,21.62
Matt Ryan,5700.00,ATL,QB,NOS,19.58
Peyton Barber,3700.00,TBB,RB,PIT,12.67
Deshaun Watson,6100.00,HOU,QB,NYG,20.78
Matthew Stafford,5800.00,DET,QB,NEP,19.55
Carson Wentz,6200.00,PHI,QB,IND,20.63
Andrew Luck,5600.00,IND,QB,PHI,18.58
Kansas City Chiefs,2300.00,KCC,DST,SFO,7.62
Ryan Tannehill,5300.00,MIA,QB,OAK,17.5
Denver Broncos,2400.00,DEN,DST,BAL,7.91
Aaron Rodgers,7100.00,GBP,QB,WAS,23.35
Pittsburgh Steelers,2300.00,PIT,DST,TBB,7.49
Eli Manning,5200.00,NYG,QB,HOU,16.86
Alex Smith,5800.00,WAS,QB,GBP,18.66
Blaine Gabbert,4400.00,TEN,QB,JAC,14.07
Tyrod Taylor,5700.00,CLE,QB,NYJ,18.01
Indianapolis Colts,2100.00,IND,DST,PHI,6.62
Rashard Higgins,3000.00,CLE,WR,NYJ,9.43
Tom Brady,6800.00,NEP,QB,DET,21.26
Philip Rivers,6000.00,LAC,QB,LAR,18.71
Austin Hooper,2900.00,ATL,TE,NOS,9.02
Buffalo Bills,2000.00,BUF,DST,MIN,6.21
Ryan Fitzpatrick,6100.00,TBB,QB,PIT,18.93
Sam Darnold,5100.00,NYJ,QB,CLE,15.74
Joe Flacco,5400.00,BAL,QB,DEN,16.66
Detroit Lions,2000.00,DET,DST,NEP,6.18
New York Jets,2500.00,NYJ,DST,CLE,7.69
Tampa Bay Buccaneers,2100.00,TBB,DST,PIT,6.42
Adam Thielen,6500.00,MIN,WR,BUF,19.72
Andy Dalton,5700.00,CIN,QB,CAR,17.12
Tennessee Titans,2300.00,TEN,DST,JAC,6.91
Corey Clement,4300.00,PHI,RB,IND,12.86
Russell Wilson,6500.00,SEA,QB,DAL,19.45
Dak Prescott,5900.00,DAL,QB,SEA,17.56
Los Angeles Rams,2900.00,LAR,DST,LAC,8.62
David Njoku,3300.00,CLE,TE,NYJ,9.76
Nick Boyle,2600.00,BAL,TE,DEN,7.69
Tyler Boyd,3700.00,CIN,WR,CAR,10.95
Latavius Murray,4800.00,MIN,RB,BUF,14.11
Robert Woods,4600.00,LAR,WR,LAC,13.4
Antonio Brown,8500.00,PIT,WR,TBB,24.62
Benjamin Watson,3100.00,NOS,TE,ATL,8.93
Baltimore Ravens,2800.00,BAL,DST,DEN,8.06
Jordan Wilkins,3700.00,IND,RB,PHI,10.61
Josh Allen,4500.00,BUF,QB,MIN,12.9
Todd Gurley,8100.00,LAR,RB,LAC,23.18
Kareem Hunt,6000.00,KCC,RB,SFO,17.12
Rex Burkhead,4100.00,NEP,RB,DET,11.56
Mitchell Trubisky,6000.00,CHI,QB,ARI,16.86
Washington Redskins,2000.00,WAS,DST,GBP,5.59
Arizona Cardinals,2500.00,ARI,DST,CHI,7
Philadelphia Eagles,3000.00,PHI,DST,IND,8.35
Stefon Diggs,6100.00,MIN,WR,BUF,16.91
Cooper Kupp,4800.00,LAR,WR,LAC,13.3
Cincinnati Bengals,2500.00,CIN,DST,CAR,6.93
New York Giants,2300.00,NYG,DST,HOU,6.36
Tyler Eifert,3200.00,CIN,TE,CAR,8.83
Nyheim Hines,3600.00,IND,RB,PHI,9.89
Cleveland Browns,3000.00,CLE,DST,NYJ,8.23
Marcus Murphy,3300.00,BUF,RB,MIN,9.05
Michael Thomas,8900.00,NOS,WR,ATL,24.4
Jake Butt,2700.00,DEN,TE,BAL,7.36
Demaryius Thomas,5200.00,DEN,WR,BAL,14.09
Los Angeles Chargers,2300.00,LAC,DST,LAR,6.2
Carlos Hyde,4800.00,CLE,RB,NYJ,12.9
Houston Texans,2800.00,HOU,DST,NYG,7.53
Green Bay Packers,2600.00,GBP,DST,WAS,6.98
Brandin Cooks,5700.00,LAR,WR,LAC,15.15
Alvin Kamara,9500.00,NOS,RB,ATL,25.3
Sam Bradford,5100.00,ARI,QB,CHI,13.53
Julio Jones,7900.00,ATL,WR,NOS,20.89
Atlanta Falcons,2200.00,ATL,DST,NOS,5.79
Wendell Smallwood,3000.00,PHI,RB,IND,7.89
Christian McCaffrey,7800.00,CAR,RB,CIN,20.48
Kyle Rudolph,3900.00,MIN,TE,BUF,10.19
Mohamed Sanu,3800.00,ATL,WR,NOS,9.92
Antonio Callaway,4400.00,CLE,WR,NYJ,11.42
John Brown,4800.00,BAL,WR,DEN,12.45
Charles Clay,3000.00,BUF,TE,MIN,7.73
Dion Lewis,4500.00,TEN,RB,JAC,11.57
Duke Johnson,4100.00,CLE,RB,NYJ,10.54
Lamar Miller,5000.00,HOU,RB,NYG,12.81
James Conner,7400.00,PIT,RB,TBB,18.98
Devin Funchess,5000.00,CAR,WR,CIN,12.75
Carolina Panthers,2700.00,CAR,DST,CIN,6.88
Michael Crabtree,5000.00,BAL,WR,DEN,12.73
Miami Dolphins,2700.00,MIA,DST,OAK,6.85
Corey Davis,4400.00,TEN,WR,JAC,11.12
Jamaal Williams,4800.00,GBP,RB,WAS,12.13
Tevin Coleman,6400.00,ATL,RB,NOS,16.11
Dallas Cowboys,2900.00,DAL,DST,SEA,7.3
Seattle Seahawks,3100.00,SEA,DST,DAL,7.79
Isaiah Crowell,4500.00,NYJ,RB,CLE,11.3
Golden Tate,6700.00,DET,WR,NEP,16.75
Randall Cobb,5200.00,GBP,WR,WAS,13.02
Giovani Bernard,5900.00,CIN,RB,CAR,14.72
Juju Smith-Schuster,7000.00,PIT,WR,TBB,17.35
Alex Collins,5200.00,BAL,RB,DEN,12.85
Chicago Bears,3900.00,CHI,DST,ARI,9.59
Phillip Lindsay,4600.00,DEN,RB,BAL,11.33
Rishard Matthews,3600.00,TEN,WR,JAC,8.84
Kenyan Drake,5600.00,MIA,RB,OAK,13.76
New England Patriots,2800.00,NEP,DST,DET,6.85
Ted Ginn,4700.00,NOS,WR,ATL,11.52
Tyrell Williams,4000.00,LAC,WR,LAR,9.7
Travis Kelce,6700.00,KCC,TE,SFO,16.26
James White,4800.00,NEP,RB,DET,11.66
T.Y. Hilton,6700.00,IND,WR,PHI,16.08
Rob Gronkowski,7300.00,NEP,TE,DET,17.48
Evan Engram,4300.00,NYG,TE,HOU,10.26
Adrian Peterson,4900.00,WAS,RB,GBP,11.7
Nelson Agholor,6100.00,PHI,WR,IND,14.6
Sterling Shepard,4500.00,NYG,WR,HOU,10.72
Larry Fitzgerald,6300.00,ARI,WR,CHI,15
Will Fuller,5900.00,HOU,WR,NYG,13.91
David Johnson,7800.00,ARI,RB,CHI,18.37
New Orleans Saints,2500.00,NOS,DST,ATL,5.9
Brandon Marshall,5100.00,SEA,WR,DAL,12.05
Marvin Jones,5500.00,DET,WR,NEP,12.92
Emmanuel Sanders,6400.00,DEN,WR,BAL,14.97
Bilal Powell,5300.00,NYJ,RB,CLE,12.39
Saquon Barkley,7600.00,NYG,RB,HOU,17.8
Vance McDonald,2900.00,PIT,TE,TBB,6.75
Melvin Gordon,7800.00,LAC,RB,LAR,18.17
Paul Richardson,4300.00,WAS,WR,GBP,9.97
Maxx Williams,2500.00,BAL,TE,DEN,5.77
A.J. Green,7500.00,CIN,WR,CAR,17.31
DeAndre Hopkins,8300.00,HOU,WR,NYG,19.2
Quincy Enunwa,5600.00,NYJ,WR,CLE,12.86
Jamison Crowder,4200.00,WAS,WR,GBP,9.67
Josh Doctson,3700.00,WAS,WR,GBP,8.5
Jarvis Landry,7100.00,CLE,WR,NYJ,16.35
Willie Snead,4000.00,BAL,WR,DEN,9.03
