Player_Name,Salary,Team,Pos,Opp,Proj_FP
Matthew Stafford,5900.00,DET,QB,NEP,22.19
Peyton Barber,3800.00,TBB,RB,PIT,14.27
Kirk Cousins,6800.00,MIN,QB,BUF,25.38
Ryan Tannehill,5300.00,MIA,QB,OAK,19.63
Washington Redskins,2000.00,WAS,DST,GBP,7.39
Tyrod Taylor,5700.00,CLE,QB,NYJ,20.97
Joe Flacco,5400.00,BAL,QB,DEN,19.87
Matt Ryan,5700.00,ATL,QB,NOS,20.94
Ben Roethlisberger,6300.00,PIT,QB,TBB,22.93
Jack Doyle,3500.00,IND,TE,PHI,12.47
Russell Wilson,6000.00,SEA,QB,DAL,21.27
Rex Burkhead,4200.00,NEP,RB,DET,14.83
Dak Prescott,5100.00,DAL,QB,SEA,17.96
Case Keenum,5200.00,DEN,QB,BAL,18.2
Sam Bradford,4500.00,ARI,QB,CHI,15.73
Kansas City Chiefs,2300.00,KCC,DST,SFO,8.06
Cam Newton,6000.00,CAR,QB,CIN,20.99
Tom Brady,6900.00,NEP,QB,DET,23.96
Carson Wentz,6200.00,PHI,QB,IND,21.41
Eli Manning,5200.00,NYG,QB,HOU,17.88
Larry Fitzgerald,5400.00,ARI,WR,CHI,18.51
Josh Allen,4500.00,BUF,QB,MIN,15.16
Mitchell Trubisky,5500.00,CHI,QB,ARI,18.43
Cameron Meredith,3800.00,NOS,WR,ATL,12.74
Mohamed Sanu,3800.00,ATL,WR,NOS,12.63
Dallas Cowboys,2200.00,DAL,DST,SEA,7.3
Andrew Luck,5600.00,IND,QB,PHI,18.58
Marcus Mariota,4900.00,TEN,QB,JAC,16.23
Dion Lewis,4500.00,TEN,RB,JAC,14.81
Jared Goff,5900.00,LAR,QB,LAC,19.18
Philip Rivers,5800.00,LAC,QB,LAR,18.71
Alex Smith,5800.00,WAS,QB,GBP,18.66
New York Giants,2300.00,NYG,DST,HOU,7.36
Deshaun Watson,6100.00,HOU,QB,NYG,19.38
Marlon Mack,3800.00,IND,RB,PHI,12.05
Ryan Fitzpatrick,6000.00,TBB,QB,PIT,18.93
Indianapolis Colts,2100.00,IND,DST,PHI,6.62
Austin Hooper,2900.00,ATL,TE,NOS,9.02
Buffalo Bills,2000.00,BUF,DST,MIN,6.21
Demaryius Thomas,5200.00,DEN,WR,BAL,16.16
Detroit Lions,2000.00,DET,DST,NEP,6.18
New York Jets,2500.00,NYJ,DST,CLE,7.69
Chris Carson,4300.00,SEA,RB,DAL,13.19
Devin Funchess,5000.00,CAR,WR,CIN,15.31
Charles Clay,3000.00,BUF,TE,MIN,9.1
Sam Darnold,5100.00,NYJ,QB,CLE,15.45
Julio Jones,7900.00,ATL,WR,NOS,23.76
Tennessee Titans,2300.00,TEN,DST,JAC,6.91
Andy Dalton,5700.00,CIN,QB,CAR,17.12
Brandon Marshall,4500.00,SEA,WR,DAL,13.4
Patrick Mahomes,7000.00,KCC,QB,SFO,20.6
Isaiah Crowell,4500.00,NYJ,RB,CLE,13.18
Arizona Cardinals,2400.00,ARI,DST,CHI,7
Carlos Hyde,4800.00,CLE,RB,NYJ,13.98
Drew Brees,6400.00,NOS,QB,ATL,18.58
Giovani Bernard,5900.00,CIN,RB,CAR,17.03
Benjamin Watson,3100.00,NOS,TE,ATL,8.93
Pittsburgh Steelers,2600.00,PIT,DST,TBB,7.49
Baltimore Ravens,2800.00,BAL,DST,DEN,8.06
Alex Collins,5200.00,BAL,RB,DEN,14.76
Michael Crabtree,5000.00,BAL,WR,DEN,14.21
Tampa Bay Buccaneers,2300.00,TBB,DST,PIT,6.42
Eric Ebron,3400.00,IND,TE,PHI,9.43
Cincinnati Bengals,2500.00,CIN,DST,CAR,6.93
Jamaal Williams,4800.00,GBP,RB,WAS,13.25
LeSean McCoy,5100.00,BUF,RB,MIN,14.04
Cleveland Browns,3000.00,CLE,DST,NYJ,8.23
Allen Robinson,5400.00,CHI,WR,ARI,14.79
Albert Wilson,3600.00,MIA,WR,OAK,9.85
Denver Broncos,2400.00,DEN,DST,BAL,6.55
Rishard Matthews,3600.00,TEN,WR,JAC,9.76
Josh Doctson,3700.00,WAS,WR,GBP,9.99
Los Angeles Chargers,2300.00,LAC,DST,LAR,6.2
Houston Texans,2800.00,HOU,DST,NYG,7.53
Robert Woods,5100.00,LAR,WR,LAC,13.71
Seattle Seahawks,2900.00,SEA,DST,DAL,7.79
Kareem Hunt,6000.00,KCC,RB,SFO,16.09
Green Bay Packers,2600.00,GBP,DST,WAS,6.98
Aaron Rodgers,7100.00,GBP,QB,WAS,18.96
Cooper Kupp,4900.00,LAR,WR,LAC,12.97
Tyler Boyd,3700.00,CIN,WR,CAR,9.8
Sterling Shepard,4500.00,NYG,WR,HOU,11.87
Duke Johnson,4100.00,CLE,RB,NYJ,10.78
Corey Davis,4400.00,TEN,WR,JAC,11.55
Atlanta Falcons,2200.00,ATL,DST,NOS,5.79
Adam Humphries,3300.00,TBB,WR,PIT,8.67
Adam Thielen,7800.00,MIN,WR,BUF,20.33
Adrian Peterson,4900.00,WAS,RB,GBP,12.74
Randall Cobb,5200.00,GBP,WR,WAS,13.36
Lamar Miller,5000.00,HOU,RB,NYG,12.81
Tyler Kroft,2600.00,CIN,TE,CAR,6.65
Carolina Panthers,2700.00,CAR,DST,CIN,6.88
Ryan Griffin,2600.00,HOU,TE,NYG,6.62
Miami Dolphins,2700.00,MIA,DST,OAK,6.85
Kenyan Drake,5600.00,MIA,RB,OAK,14.24
Nick Boyle,2600.00,BAL,TE,DEN,6.59
Tevin Coleman,6400.00,ATL,RB,NOS,16.11
Nick Vannett,2500.00,SEA,TE,DAL,6.29
David Johnson,7200.00,ARI,RB,CHI,18.03
Kerryon Johnson,4700.00,DET,RB,NEP,11.73
Nelson Agholor,6100.00,PHI,WR,IND,15.18
Travis Kelce,6700.00,KCC,TE,SFO,16.53
Golden Tate,6800.00,DET,WR,NEP,16.75
Melvin Gordon,7400.00,LAC,RB,LAR,18.17
Bruce Ellington,3500.00,HOU,WR,NYG,8.62
Philadelphia Eagles,3000.00,PHI,DST,IND,7.35
Darren Sproles,4400.00,PHI,RB,IND,10.75
Jarius Wright,3700.00,CAR,WR,CIN,8.94
Christian McCaffrey,7800.00,CAR,RB,CIN,18.91
Juju Smith-Schuster,7200.00,PIT,WR,TBB,17.35
Zach Ertz,6800.00,PHI,TE,IND,16.33
Jesse James,3400.00,PIT,TE,TBB,8.14
Evan Engram,4300.00,NYG,TE,HOU,10.26
Jamison Crowder,4200.00,WAS,WR,GBP,10.05
Deonte Thompson,3600.00,DAL,WR,SEA,8.56
James White,4900.00,NEP,RB,DET,11.66
Dalvin Cook,7100.00,MIN,RB,BUF,16.86
Phillip Lindsay,4600.00,DEN,RB,BAL,10.9
Allen Hurns,3600.00,DAL,WR,SEA,8.51
New Orleans Saints,2500.00,NOS,DST,ATL,5.9
New England Patriots,2900.00,NEP,DST,DET,6.85
Jermaine Kearse,3700.00,NYJ,WR,CLE,8.74
Jordan Howard,6500.00,CHI,RB,ARI,15.26
Tyler Eifert,3200.00,CIN,TE,CAR,7.44
Jaron Brown,3600.00,SEA,WR,DAL,8.38
Keenan Allen,7300.00,LAC,WR,LAR,16.87
Antonio Brown,8800.00,PIT,WR,TBB,20.24
Quincy Enunwa,5600.00,NYJ,WR,CLE,12.86
Tyrell Williams,3900.00,LAC,WR,LAR,8.92
Marvin Jones,5600.00,DET,WR,NEP,12.79
Chicago Bears,3500.00,CHI,DST,ARI,7.99
Vance McDonald,3000.00,PIT,TE,TBB,6.75
Antonio Gates,2600.00,LAC,TE,LAR,5.84
Ezekiel Elliott,7700.00,DAL,RB,SEA,17.33
Robby Anderson,4900.00,NYJ,WR,CLE,11.02
Stefon Diggs,7700.00,MIN,WR,BUF,17.35
Torrey Smith,3500.00,CAR,WR,CIN,7.79
C.J. Anderson,3700.00,CAR,RB,CIN,8.21
Ted Ginn,4700.00,NOS,WR,ATL,10.38
Todd Gurley,9200.00,LAR,RB,LAC,20.23
Los Angeles Rams,3100.00,LAR,DST,LAC,6.82
Kelvin Benjamin,3700.00,BUF,WR,MIN,8.15
Jake Butt,2700.00,DEN,TE,BAL,5.94
Sammy Watkins,5100.00,KCC,WR,SFO,11.15
DeVante Parker,4100.00,MIA,WR,OAK,8.97
Jarvis Landry,7100.00,CLE,WR,NYJ,15.52
Jakeem Grant,3600.00,MIA,WR,OAK,7.87
A.J. Green,7500.00,CIN,WR,CAR,16.37
Odell Beckham,8200.00,NYG,WR,HOU,17.82
Mark Andrews,2600.00,BAL,TE,DEN,5.65
Kyle Rudolph,4100.00,MIN,TE,BUF,8.86
Brandin Cooks,7000.00,LAR,WR,LAC,15.15
Ricky Seals-Jones,2800.00,ARI,TE,CHI,6.04
Rashard Higgins,3000.00,CLE,WR,NYJ,6.38
Javorius Allen,4600.00,BAL,RB,DEN,9.78
James Conner,7500.00,PIT,RB,TBB,15.79
Cole Beasley,4200.00,DAL,WR,SEA,8.84
Chris Godwin,4800.00,TBB,WR,PIT,10.02
Maxx Williams,2500.00,BAL,TE,DEN,5.22
Will Dissly,3300.00,SEA,TE,DAL,6.83
Travis Benjamin,3500.00,LAC,WR,LAR,7.21
Jay Ajayi,5700.00,PHI,RB,IND,11.72
Danny Amendola,4400.00,MIA,WR,OAK,9.02
Theo Riddick,4400.00,DET,RB,NEP,8.98
Tajae Sharpe,3100.00,TEN,WR,JAC,6.31
John Brown,4800.00,BAL,WR,DEN,9.74
Taylor Gabriel,3800.00,CHI,WR,ARI,7.71
Mike Evans,7800.00,TBB,WR,PIT,15.86
Ian Thomas,2800.00,CAR,TE,CIN,5.67
T.Y. Hilton,6700.00,IND,WR,PHI,13.51
Joshua Perkins,2500.00,PHI,TE,IND,5.02
Kamar Aiken,3000.00,PHI,WR,IND,6.03
Cordarrelle Patterson,3400.00,NEP,WR,DET,6.81
Paul Richardson,4300.00,WAS,WR,GBP,8.45
Rashaad Penny,4100.00,SEA,RB,DAL,8
Chad Williams,3000.00,ARI,WR,CHI,5.86
Terrance Williams,3300.00,DAL,WR,SEA,6.39
Davante Adams,7600.00,GBP,WR,WAS,14.65
Kenny Golladay,6000.00,DET,WR,NEP,11.59
DeAndre Hopkins,8300.00,HOU,WR,NYG,15.97
Alfred Blue,3600.00,HOU,RB,NYG,6.91
David Njoku,3300.00,CLE,TE,NYJ,6.26
Chester Rogers,3300.00,IND,WR,PHI,6.28
Tyler Lockett,5300.00,SEA,WR,DAL,10.08
Laquon Treadwell,3500.00,MIN,WR,BUF,6.62
Emmanuel Sanders,6400.00,DEN,WR,BAL,12.06
O.J. Howard,3300.00,TBB,TE,PIT,6.22
Geoff Swaim,2500.00,DAL,TE,SEA,4.71
Cameron Brate,2600.00,TBB,TE,PIT,4.89
Luke Stocker,2500.00,TEN,TE,JAC,4.69
Jimmy Graham,4900.00,GBP,TE,WAS,9.14
Minnesota Vikings,4300.00,MIN,DST,BUF,7.99
Jordan Reed,5400.00,WAS,TE,GBP,9.98
Jason Croom,2500.00,BUF,TE,MIN,4.61
Willie Snead,4000.00,BAL,WR,DEN,7.36
Tarik Cohen,4700.00,CHI,RB,ARI,8.59
Frank Gore,3700.00,MIA,RB,OAK,6.77
DeSean Jackson,5300.00,TBB,WR,PIT,9.71
