Player_Name,Salary,Team,Pos,Opp,Proj_FP
Mo Alie-Cox,600.00,IND,TE,NOS,3.52
J.D. McKissic,3300.00,DET,RB,TBB,12.88
JJ Arcega-Whiteside,3300.00,PHI,WR,WAS,12.57
Cincinnati Bengals,1800.00,CIN,DST,NEP,6.51
Tom Brady,6000.00,NEP,QB,CIN,21.51
Patrick Mahomes,7100.00,KCC,QB,DEN,24.42
Kyler Murray,5600.00,ARI,QB,CLE,18.7
Eli Manning,5200.00,NYG,QB,MIA,17.31
Atlanta Falcons,2100.00,ATL,DST,SFO,6.93
Dak Prescott,6300.00,DAL,QB,LAR,20.45
Lamar Jackson,7500.00,BAL,QB,NYJ,24.28
Andy Dalton,4900.00,CIN,QB,NEP,15.79
Kelvin Harmon,3500.00,WAS,WR,PHI,11.28
Deshaun Watson,6500.00,HOU,QB,TEN,20.54
Josh Allen,6000.00,BUF,QB,PIT,18.91
Detroit Lions,2300.00,DET,DST,TBB,7.25
Carson Wentz,6200.00,PHI,QB,WAS,19.25
Ashton Dulin,900.00,IND,WR,NOS,2.78
Chicago Bears,2400.00,CHI,DST,GBP,7.4
Denver Broncos,2000.00,DEN,DST,KCC,6.13
Danny Amendola,4100.00,DET,WR,TBB,12.48
Ryan Tannehill,6500.00,TEN,QB,HOU,19.77
Arizona Cardinals,2200.00,ARI,DST,CLE,6.66
Jameis Winston,6700.00,TBB,QB,DET,20.27
Ian Thomas,3100.00,CAR,TE,SEA,9.28
Tampa Bay Buccaneers,2700.00,TBB,DST,DET,8.07
Corey Davis,3800.00,TEN,WR,HOU,11.32
Russell Wilson,7000.00,SEA,QB,CAR,20.84
Matt Ryan,5900.00,ATL,QB,SFO,17.44
Austin Hooper,5000.00,ATL,TE,SFO,14.76
David Blough,5300.00,DET,QB,TBB,15.6
Jared Goff,6100.00,LAR,QB,DAL,17.89
Curtis Samuel,4400.00,CAR,WR,SEA,12.9
Sam Darnold,5300.00,NYJ,QB,BAL,15.47
Ryan Fitzpatrick,6200.00,MIA,QB,NYG,18.06
Ty Johnson,3000.00,DET,RB,TBB,8.72
Baker Mayfield,6400.00,CLE,QB,ARI,18.46
Kirk Cousins,6000.00,MIN,QB,LAC,17.28
Dwayne Haskins,4600.00,WAS,QB,PHI,13.2
Philip Rivers,5600.00,LAC,QB,MIN,15.94
Minnesota Vikings,3100.00,MIN,DST,LAC,8.79
Drew Lock,5700.00,DEN,QB,KCC,16.14
New York Giants,2700.00,NYG,DST,MIA,7.64
Mitchell Trubisky,6000.00,CHI,QB,GBP,16.89
Kyle Allen,5400.00,CAR,QB,SEA,15.15
Kaden Smith,3600.00,NYG,TE,MIA,10.09
DeAndre Hopkins,7000.00,HOU,WR,TEN,19.61
Miami Dolphins,2600.00,MIA,DST,NYG,7.25
Houston Texans,2600.00,HOU,DST,TEN,7.25
John Ross,3900.00,CIN,WR,NEP,10.79
Tennessee Titans,2800.00,TEN,DST,HOU,7.72
Green Bay Packers,3000.00,GBP,DST,CHI,8.28
Tyler Eifert,2800.00,CIN,TE,NEP,7.74
Carolina Panthers,2500.00,CAR,DST,SEA,6.88
Patrick Laird,4500.00,MIA,RB,NYG,12.37
Devlin Hodges,5200.00,PIT,QB,BUF,14.25
Buffalo Bills,2900.00,BUF,DST,PIT,7.96
Tyler Higbee,3900.00,LAR,TE,DAL,10.7
Aaron Rodgers,6300.00,GBP,QB,CHI,17.19
Hunter Henry,5200.00,LAC,TE,MIN,14.16
Los Angeles Chargers,2400.00,LAC,DST,MIN,6.51
Greg Ward,3000.00,PHI,WR,WAS,8.1
Zach Ertz,6000.00,PHI,TE,WAS,16.11
Mark Andrews,5000.00,BAL,TE,NYJ,13.41
Chris Godwin,7300.00,TBB,WR,DET,19.57
Tyler Boyd,5500.00,CIN,WR,NEP,14.7
Mike Gesicki,4000.00,MIA,TE,NYG,10.65
Saquon Barkley,7700.00,NYG,RB,MIA,20.42
Courtland Sutton,5900.00,DEN,WR,KCC,15.63
Travis Kelce,6500.00,KCC,TE,DEN,17.18
Diontae Johnson,4700.00,PIT,WR,BUF,12.39
Jacob Hollister,3800.00,SEA,TE,CAR,10.04
Kenyan Drake,5000.00,ARI,RB,CLE,13.13
Jamison Crowder,4900.00,NYJ,WR,BAL,12.81
Philadelphia Eagles,3400.00,PHI,DST,WAS,8.85
Jamaal Williams,4200.00,GBP,RB,CHI,10.91
Phillip Lindsay,5600.00,DEN,RB,KCC,14.5
Mike Williams,4600.00,LAC,WR,MIN,11.92
Pittsburgh Steelers,3200.00,PIT,DST,BUF,8.26
Royce Freeman,4000.00,DEN,RB,KCC,10.27
Larry Fitzgerald,4300.00,ARI,WR,CLE,11.06
Will Fuller,4900.00,HOU,WR,TEN,12.52
Keenan Allen,6300.00,LAC,WR,MIN,16.15
Dallas Goedert,4300.00,PHI,TE,WAS,11
Christian Kirk,5500.00,ARI,WR,CLE,14.1
Joe Mixon,6100.00,CIN,RB,NEP,15.63
Albert Wilson,3500.00,MIA,WR,NYG,8.95
Willie Snead,3500.00,BAL,WR,NYJ,8.94
Cooper Kupp,6500.00,LAR,WR,DAL,16.5
Noah Fant,4100.00,DEN,TE,KCC,10.36
Todd Gurley,6000.00,LAR,RB,DAL,15.1
