Player_Name,Salary,Team,Pos,Opp,Proj_FP
Eli Rogers,3000.00,PIT,WR,MIA,12.39
C.J. Uzomah,2500.00,CIN,TE,NEP,9.68
Russell Wilson,6900.00,SEA,QB,ATL,25.18
Coby Fleener,3500.00,NOS,TE,CAR,12.4
Jesse James,3000.00,PIT,TE,MIA,10.6
Drew Brees,7900.00,NOS,QB,CAR,27.41
Charles Clay,2900.00,BUF,TE,SFO,9.96
Cam Newton,8100.00,CAR,QB,NOS,27.67
Vernon Davis,2500.00,WAS,TE,PHI,8.56
Tyrod Taylor,5300.00,BUF,QB,SFO,17.87
Carson Palmer,6000.00,ARI,QB,NYJ,20.19
Cameron Meredith,4100.00,CHI,WR,JAC,13.79
Lance Kendricks,2700.00,LAR,TE,DET,9.08
Dennis Pitta,4300.00,BAL,TE,NYG,14.35
Gary Barnidge,3300.00,CLE,TE,TEN,10.97
Jimmy Graham,4900.00,SEA,TE,ATL,16.2
Brandon LaFell,3200.00,CIN,WR,NEP,10.49
Baltimore Ravens,2600.00,BAL,DST,NYG,8.53
Jaelen Strong,3000.00,HOU,WR,IND,9.8
Tom Brady,7700.00,NEP,QB,CIN,25.09
Ben Roethlisberger,7500.00,PIT,QB,MIA,24.48
Andy Dalton,5500.00,CIN,QB,NEP,17.87
Virgil Green,2800.00,DEN,TE,SDC,8.95
Cleveland Browns,2600.00,CLE,DST,TEN,8.27
Matthew Stafford,6200.00,DET,QB,LAR,19.69
Arizona Cardinals,3800.00,ARI,DST,NYJ,12.06
Dak Prescott,5900.00,DAL,QB,GBP,18.51
Aaron Rodgers,7300.00,GBP,QB,DAL,22.87
New England Patriots,3200.00,NEP,DST,CIN,10.03
Justin Forsett,3500.00,DET,RB,LAR,10.89
Kirk Cousins,5600.00,WAS,QB,PHI,17.41
Carolina Panthers,2400.00,CAR,DST,NOS,7.43
Ryan Fitzpatrick,5200.00,NYJ,QB,ARI,16.14
Detroit Lions,3000.00,DET,DST,LAR,9.23
Tennessee Titans,3300.00,TEN,DST,CLE,10.14
Brian Hoyer,5800.00,CHI,QB,JAC,17.65
Isaiah Crowell,4600.00,CLE,RB,TEN,13.97
Joe Flacco,5800.00,BAL,QB,NYG,17.58
Robert Woods,4200.00,BUF,WR,SFO,12.72
Larry Donnell,2500.00,NYG,TE,BAL,7.57
Ryan Tannehill,5400.00,MIA,QB,PIT,16.34
Carson Wentz,6000.00,PHI,QB,WAS,18.14
Richard Rodgers,2900.00,GBP,TE,DAL,8.73
Dwayne Allen,3100.00,IND,TE,HOU,9.3
Kenny Britt,3700.00,LAR,WR,DET,11.08
Eddie Royal,4000.00,CHI,WR,JAC,11.95
Green Bay Packers,2800.00,GBP,DST,DAL,8.38
Brock Osweiler,5400.00,HOU,QB,IND,16.11
Le'Veon Bell,7900.00,PIT,RB,MIA,23.58
Trevor Siemian,5200.00,DEN,QB,SDC,15.52
Zach Miller,3800.00,CHI,TE,JAC,11.34
Greg Olsen,7000.00,CAR,TE,NOS,20.8
C.J. Fiedorowicz,2500.00,HOU,TE,IND,7.42
Marcus Mariota,6100.00,TEN,QB,CLE,18.05
Buffalo Bills,3700.00,BUF,DST,SFO,10.92
Ryan Mathews,4900.00,PHI,RB,WAS,14.47
Tavon Austin,3900.00,LAR,WR,DET,11.5
Jamaal Charles,5100.00,KCC,RB,OAK,15.01
Doug Baldwin,6500.00,SEA,WR,ATL,19.12
LeSean McCoy,6900.00,BUF,RB,SFO,20.2
Alex Smith,5700.00,KCC,QB,OAK,16.68
Philadelphia Eagles,3100.00,PHI,DST,WAS,9.06
Matt Jones,4000.00,WAS,RB,PHI,11.57
Houston Texans,2900.00,HOU,DST,IND,8.39
Bilal Powell,4000.00,NYJ,RB,ARI,11.53
Breshad Perriman,3000.00,BAL,WR,NYG,8.63
Pierre Garcon,3800.00,WAS,WR,PHI,10.95
Travis Kelce,5000.00,KCC,TE,OAK,14.37
Zach Ertz,4000.00,PHI,TE,WAS,11.41
Michael Floyd,4200.00,ARI,WR,NYJ,11.94
John Brown,4500.00,ARI,WR,NYJ,12.72
Kamar Aiken,3000.00,BAL,WR,NYG,8.44
Bobby Rainey,3300.00,NYG,RB,BAL,9.28
Andrew Luck,7100.00,IND,QB,HOU,19.98
Brice Butler,3500.00,DAL,WR,GBP,9.81
Denver Broncos,3700.00,DEN,DST,SDC,10.34
Arian Foster,4700.00,MIA,RB,PIT,13.1
Jordan Howard,6200.00,CHI,RB,JAC,17.24
Jermaine Kearse,3100.00,SEA,WR,ATL,8.62
DeMarco Murray,7700.00,TEN,RB,CLE,21.4
Zach Zenner,3000.00,DET,RB,LAR,8.35
Eli Manning,5900.00,NYG,QB,BAL,16.42
Jacob Tamme,2800.00,ATL,TE,SEA,7.74
Marquise Goodwin,3000.00,BUF,WR,SFO,8.18
Matt Forte,5500.00,NYJ,RB,ARI,15.01
Chicago Bears,2300.00,CHI,DST,JAC,6.27
Davante Adams,3900.00,GBP,WR,DAL,10.63
Chris Conley,3100.00,KCC,WR,OAK,8.45
T.Y. Hilton,7700.00,IND,WR,HOU,20.88
Terrance Williams,3800.00,DAL,WR,GBP,10.3
Chris Hogan,4600.00,NEP,WR,CIN,12.41
Los Angeles Rams,2900.00,LAR,DST,DET,7.82
Delanie Walker,5500.00,TEN,TE,CLE,14.8
Larry Fitzgerald,7700.00,ARI,WR,NYJ,20.62
Matt Ryan,6700.00,ATL,QB,SEA,17.9
Lamar Miller,6600.00,HOU,RB,IND,17.57
Philly Brown,3600.00,CAR,WR,NOS,9.55
Rishard Matthews,3400.00,TEN,WR,CLE,8.96
Brian Quick,3200.00,LAR,WR,DET,8.41
Quincy Enunwa,4900.00,NYJ,WR,ARI,12.87
Seattle Seahawks,3600.00,SEA,DST,ATL,9.46
Dion Sims,2500.00,MIA,TE,PIT,6.58
Mike Wallace,5200.00,BAL,WR,NYG,13.69
Frank Gore,5200.00,IND,RB,HOU,13.62
Austin Seferian-Jenkins,2500.00,NYJ,TE,ARI,6.53
New York Giants,3000.00,NYG,DST,BAL,7.75
Jonathan Stewart,5100.00,CAR,RB,NOS,13.11
Jarvis Landry,6800.00,MIA,WR,PIT,17.45
Josh Ferguson,3000.00,IND,RB,HOU,7.7
Mark Ingram,6000.00,NOS,RB,CAR,15.36
Kenny Stills,3300.00,MIA,WR,PIT,8.44
Julian Edelman,6800.00,NEP,WR,CIN,17.44
Will Tye,2900.00,NYG,TE,BAL,7.42
Emmanuel Sanders,7000.00,DEN,WR,SDC,17.78
Tyler Boyd,3000.00,CIN,WR,NEP,7.63
Kansas City Chiefs,2800.00,KCC,DST,OAK,7.12
Rob Gronkowski,6700.00,NEP,TE,CIN,16.95
Marvin Jones,7200.00,DET,WR,LAR,18.25
Miami Dolphins,2500.00,MIA,DST,PIT,6.3
Devonta Freeman,5600.00,ATL,RB,SEA,14.12
Christine Michael,6800.00,SEA,RB,ATL,17.04
Andrew Hawkins,3100.00,CLE,WR,TEN,7.79
Chester Rogers,3000.00,IND,WR,HOU,7.53
Indianapolis Colts,2200.00,IND,DST,HOU,5.52
Cody Kessler,5000.00,CLE,QB,TEN,12.5
Duke Johnson,3900.00,CLE,RB,TEN,9.74
DeSean Jackson,5800.00,WAS,WR,PHI,14.43
Chris Thompson,3200.00,WAS,RB,PHI,7.93
Willie Snead,6400.00,NOS,WR,CAR,15.85
DeAndre Hopkins,7500.00,HOU,WR,IND,18.56
Jeremy Maclin,6300.00,KCC,WR,OAK,15.58
Terrance West,5000.00,BAL,RB,NYG,12.35
Kelvin Benjamin,8100.00,CAR,WR,NOS,20
Terrelle Pryor,6100.00,CLE,WR,TEN,15
Nelson Agholor,3500.00,PHI,WR,WAS,8.62
Pittsburgh Steelers,3400.00,PIT,DST,MIA,8.34
Antonio Brown,10000.00,PIT,WR,MIA,24.54
Darren Sproles,4400.00,PHI,RB,WAS,10.78
Atlanta Falcons,2500.00,ATL,DST,SEA,6.12
Tevin Coleman,4800.00,ATL,RB,SEA,11.66
James White,4100.00,NEP,RB,CIN,9.95
Case Keenum,5000.00,LAR,QB,DET,12.14
DeVante Parker,5000.00,MIA,WR,PIT,12.16
