Player_Name,Salary,Team,Pos,Opp,Proj_FP
Johnny Holton,300.00,PIT,WR,CIN,2.24
Lil'Jordan Humphrey,300.00,NOS,WR,DAL,1.85
Zach Gentry,600.00,PIT,TE,CIN,3.24
Drew Sample,300.00,CIN,TE,PIT,1.42
Tavon Austin,300.00,DAL,WR,NOS,1.2
Damion Willis,300.00,CIN,WR,PIT,1.11
Daniel Jones,5300.00,NYG,QB,WAS,19.5
Dontrelle Inman,3000.00,LAC,WR,MIA,11.04
Case Keenum,4900.00,WAS,QB,NYG,17.43
Austin Carr,300.00,NOS,WR,DAL,1.05
Mitchell Trubisky,5000.00,CHI,QB,MIN,17.14
Keenan Allen,7600.00,LAC,WR,MIA,25.73
Russell Wilson,6100.00,SEA,QB,ARI,20.63
Deshaun Watson,6400.00,HOU,QB,CAR,21.63
Carson Wentz,5600.00,PHI,QB,GBP,18.76
Trey Quinn,3000.00,WAS,WR,NYG,9.95
Matthew Stafford,5500.00,DET,QB,KCC,18.18
Jameis Winston,5700.00,TBB,QB,LAR,18.82
Kyle Allen,5200.00,CAR,QB,HOU,16.96
Kirk Cousins,5000.00,MIN,QB,CHI,16.15
Marcus Mariota,5100.00,TEN,QB,ATL,16.44
Josh Allen,5600.00,BUF,QB,NEP,17.96
Patrick Mahomes,7500.00,KCC,QB,DET,24.11
Aaron Rodgers,6000.00,GBP,QB,PHI,19.2
Deon Cain,3200.00,IND,WR,OAK,10.15
Matt Ryan,5900.00,ATL,QB,TEN,18.65
Joe Flacco,4600.00,DEN,QB,JAC,14.52
Jared Goff,6300.00,LAR,QB,TBB,19.65
Jacoby Brissett,5400.00,IND,QB,OAK,16.76
Kyler Murray,6000.00,ARI,QB,SEA,18.46
Lamar Jackson,6900.00,BAL,QB,CLE,21.2
Denver Broncos,2900.00,DEN,DST,JAC,8.85
Baker Mayfield,5800.00,CLE,QB,BAL,17.4
Philip Rivers,6200.00,LAC,QB,MIA,18.57
Christian McCaffrey,8800.00,CAR,RB,HOU,26.29
Paul Richardson,3700.00,WAS,WR,NYG,11.06
Josh Rosen,4500.00,MIA,QB,LAC,13.47
Tom Brady,6600.00,NEP,QB,BUF,19.6
Wayne Gallman,4600.00,NYG,RB,WAS,13.49
Marquez Valdes-Scantling,4800.00,GBP,WR,PHI,14
Will Fuller,4500.00,HOU,WR,CAR,13.02
Tampa Bay Buccaneers,2100.00,TBB,DST,LAR,6.07
Carolina Panthers,2300.00,CAR,DST,HOU,6.62
Kenny Golladay,5900.00,DET,WR,KCC,16.85
Houston Texans,3100.00,HOU,DST,CAR,8.73
Zach Ertz,6200.00,PHI,TE,GBP,17.5
Chris Carson,5700.00,SEA,RB,ARI,16.01
Evan Engram,5700.00,NYG,TE,WAS,15.98
Curtis Samuel,4600.00,CAR,WR,HOU,12.83
Chester Rogers,3100.00,IND,WR,OAK,8.64
Washington Redskins,2800.00,WAS,DST,NYG,7.81
DeAndre Hopkins,7700.00,HOU,WR,CAR,21.43
Noah Fant,2600.00,DEN,TE,JAC,7.23
O.J. Howard,3900.00,TBB,TE,LAR,10.82
D.K. Metcalf,4800.00,SEA,WR,ARI,13.3
Devonta Freeman,5000.00,ATL,RB,TEN,13.79
Preston Williams,3900.00,MIA,WR,LAC,10.76
Atlanta Falcons,2900.00,ATL,DST,TEN,7.97
Miami Dolphins,2000.00,MIA,DST,LAC,5.48
Will Dissly,3600.00,SEA,TE,ARI,9.81
Austin Hooper,4300.00,ATL,TE,TEN,11.68
Corey Davis,4200.00,TEN,WR,ATL,11.4
A.J. Brown,3700.00,TEN,WR,ATL,9.91
Los Angeles Rams,3500.00,LAR,DST,TBB,9.39
Tennessee Titans,2600.00,TEN,DST,ATL,6.98
Emmanuel Sanders,4900.00,DEN,WR,JAC,13
Christian Kirk,5100.00,ARI,WR,SEA,13.52
Tyler Lockett,6300.00,SEA,WR,ARI,16.7
Kenyan Drake,4200.00,MIA,RB,LAC,11.13
Davante Adams,7500.00,GBP,WR,PHI,19.84
Julio Jones,7800.00,ATL,WR,TEN,20.6
Kerryon Johnson,5400.00,DET,RB,KCC,14.23
Baltimore Ravens,3200.00,BAL,DST,CLE,8.41
Larry Fitzgerald,5600.00,ARI,WR,SEA,14.72
KeeSean Johnson,3200.00,ARI,WR,SEA,8.39
Green Bay Packers,3100.00,GBP,DST,PHI,8.12
Los Angeles Chargers,3800.00,LAC,DST,MIA,9.92
Darius Slayton,3200.00,NYG,WR,WAS,8.31
Travis Kelce,7200.00,KCC,TE,DET,18.67
Chicago Bears,3400.00,CHI,DST,MIN,8.8
Marlon Mack,6100.00,IND,RB,OAK,15.8
DeVante Parker,4100.00,MIA,WR,LAC,10.61
Odell Beckham,7300.00,CLE,WR,BAL,18.78
Buffalo Bills,2600.00,BUF,DST,NEP,6.66
Mark Andrews,5000.00,BAL,TE,CLE,12.8
Seattle Seahawks,3300.00,SEA,DST,ARI,8.45
Robert Woods,6100.00,LAR,WR,TBB,15.57
Demarcus Robinson,5200.00,KCC,WR,DET,13.22
Sammy Watkins,6700.00,KCC,WR,DET,16.92
Calvin Ridley,5000.00,ATL,WR,TEN,12.65
T.J. Hockenson,3300.00,DET,TE,KCC,8.27
Austin Ekeler,8000.00,LAC,RB,MIA,20.03
Cole Beasley,4700.00,BUF,WR,NEP,11.75
David Johnson,6800.00,ARI,RB,SEA,16.92
Courtland Sutton,4600.00,DEN,WR,JAC,11.45
Zay Jones,3100.00,BUF,WR,NEP,7.73
Allen Robinson,5600.00,CHI,WR,MIN,13.91
Jordan Akins,3100.00,HOU,TE,CAR,7.7
Kansas City Chiefs,3000.00,KCC,DST,DET,7.43
Philadelphia Eagles,2900.00,PHI,DST,GBP,7.16
Chris Godwin,6000.00,TBB,WR,LAR,14.82
Sterling Shepard,5800.00,NYG,WR,WAS,14.15
Minnesota Vikings,3400.00,MIN,DST,CHI,8.28
New England Patriots,3700.00,NEP,DST,BUF,9.03
Josh Gordon,5900.00,NEP,WR,BUF,14.36
Brandin Cooks,6200.00,LAR,WR,TBB,15.08
Chris Thompson,4500.00,WAS,RB,NYG,10.92
Cleveland Browns,2500.00,CLE,DST,BAL,6.08
Mack Hollins,3500.00,PHI,WR,GBP,8.48
Stefon Diggs,5500.00,MIN,WR,CHI,13.3
Delanie Walker,4800.00,TEN,TE,ATL,11.61
Marquise Brown,5800.00,BAL,WR,CLE,14.06
Anthony Miller,3700.00,CHI,WR,MIN,8.96
D.J. Moore,5600.00,CAR,WR,HOU,13.51
Duke Johnson,4200.00,HOU,RB,CAR,10.08
Phillip Dorsett,4700.00,NEP,WR,BUF,11.23
Indianapolis Colts,3100.00,IND,DST,OAK,7.41
John Brown,5300.00,BUF,WR,NEP,12.66
Dalvin Cook,8300.00,MIN,RB,CHI,19.77
Mohamed Sanu,4100.00,ATL,WR,TEN,9.75
Bennie Fowler,3500.00,NYG,WR,WAS,8.3
Zach Line,300.00,NOS,RB,DAL,0.71
Phillip Lindsay,5200.00,DEN,RB,JAC,12.31
Marvin Jones,5400.00,DET,WR,KCC,12.76
Greg Olsen,4200.00,CAR,TE,HOU,9.87
Vernon Davis,3400.00,WAS,TE,NYG,7.99
Adrian Peterson,4300.00,WAS,RB,NYG,10.09
Cooper Kupp,6500.00,LAR,WR,TBB,15.14
Derrick Henry,6300.00,TEN,RB,ATL,14.62
Mecole Hardman,5100.00,KCC,WR,DET,11.83
Breshad Perriman,3200.00,TBB,WR,LAR,7.38
Nick Chubb,6400.00,CLE,RB,BAL,14.74
Darren Sproles,3500.00,PHI,RB,GBP,8.05
Julian Edelman,6500.00,NEP,WR,BUF,14.94
Adam Thielen,6600.00,MIN,WR,CHI,15.15
Darrel Williams,4700.00,KCC,RB,DET,10.75
Jarvis Landry,5100.00,CLE,WR,BAL,11.63
Demetrius Harris,2500.00,CLE,TE,BAL,5.64
New York Giants,3600.00,NYG,DST,WAS,8.14
Mike Gesicki,2600.00,MIA,TE,LAC,5.87
Sony Michel,5500.00,NEP,RB,BUF,12.41
Jakeem Grant,3500.00,MIA,WR,LAC,7.89
Carlos Hyde,4300.00,HOU,RB,CAR,9.68
James White,4900.00,NEP,RB,BUF,10.98
David Montgomery,5300.00,CHI,RB,MIN,11.85
Adam Humphries,4000.00,TEN,WR,ATL,8.82
Detroit Lions,2200.00,DET,DST,KCC,4.77
Jimmy Graham,3700.00,GBP,TE,PHI,7.98
Arizona Cardinals,2400.00,ARI,DST,SEA,5.19
Alshon Jeffery,6100.00,PHI,WR,GBP,13.12
Kalen Ballage,3800.00,MIA,RB,LAC,8.16
C.J. Uzomah,2100.00,CIN,TE,PIT,4.49
Mike Evans,7100.00,TBB,WR,LAR,15.16
Dalton Schultz,600.00,DAL,TE,NOS,1.24
Damion Ratley,3500.00,CLE,WR,BAL,7.24
Cordarrelle Patterson,3600.00,CHI,WR,MIN,7.38
Miles Sanders,4500.00,PHI,RB,GBP,9.18
Cedrick Wilson,300.00,DAL,WR,NOS,0.61
Peyton Barber,4300.00,TBB,RB,LAR,8.72
DaeSean Hamilton,3600.00,DEN,WR,JAC,7.25
Cameron Brate,2800.00,TBB,TE,LAR,5.56
Jamize Olawale,300.00,DAL,RB,NOS,0.59
Todd Gurley,7000.00,LAR,RB,TBB,13.75
Eric Ebron,4000.00,IND,TE,OAK,7.81
Jamaal Williams,4300.00,GBP,RB,PHI,8.29
Frank Gore,4400.00,BUF,RB,NEP,8.46
Aaron Jones,6300.00,GBP,RB,PHI,12.03
Marvin Hall,3100.00,DET,WR,KCC,5.93
Dion Lewis,3700.00,TEN,RB,ATL,7.05
Royce Freeman,4800.00,DEN,RB,JAC,9.13
Rashaad Penny,4200.00,SEA,RB,ARI,7.99
LeSean McCoy,5600.00,KCC,RB,DET,10.45
Mark Ingram,6600.00,BAL,RB,CLE,12.24
Dawson Knox,2900.00,BUF,TE,NEP,5.34
Nelson Agholor,5500.00,PHI,WR,GBP,10.11
Zach Pascal,4500.00,IND,WR,OAK,8.2
Malcolm Brown,4400.00,LAR,RB,TBB,7.97
Kelvin Harmon,3000.00,WAS,WR,NYG,5.41
Geronimo Allison,4500.00,GBP,WR,PHI,8.06
Taywan Taylor,3000.00,CLE,WR,BAL,5.38
Parris Campbell,4900.00,IND,WR,OAK,8.75
Trey Burton,3800.00,CHI,TE,MIN,6.67
Miles Boykin,3000.00,BAL,WR,CLE,5.26
Willie Snead,4400.00,BAL,WR,CLE,7.69
Ty Johnson,3000.00,DET,RB,KCC,5.11
Tyler Higbee,3200.00,LAR,TE,TBB,5.29
Jack Doyle,3700.00,IND,TE,OAK,6.08
Irv Smith,2900.00,MIN,TE,CHI,4.68
Kyle Rudolph,3500.00,MIN,TE,CHI,5.63
Cody Latimer,3600.00,NYG,WR,WAS,5.8
Robert Tonyan,2500.00,GBP,TE,PHI,4
Rex Burkhead,4400.00,NEP,RB,BUF,6.96
T.J. Yeldon,3700.00,BUF,RB,NEP,5.82
Ryan Izzo,2500.00,NEP,TE,BUF,3.93
Nyheim Hines,4000.00,IND,RB,OAK,6.27
Ito Smith,3700.00,ATL,RB,TEN,5.78
Jesse James,2600.00,DET,TE,KCC,4.05
Seth Roberts,3000.00,BAL,WR,CLE,4.64
Ronald Jones,4400.00,TBB,RB,LAR,6.76
Kenny Stills,4200.00,HOU,WR,CAR,6.43
Tarik Cohen,4600.00,CHI,RB,MIN,7.05
New Orleans Saints,4500.00,NOS,DST,DAL,6.74
Steven Sims,3000.00,WAS,WR,NYG,4.46
Geremy Davis,3000.00,LAC,WR,MIA,4.4
Adam Shaheen,3100.00,CHI,TE,MIN,4.46
TJ Jones,3000.00,NYG,WR,WAS,4.3
Cincinnati Bengals,6000.00,CIN,DST,PIT,8.49
Giovani Bernard,5700.00,CIN,RB,PIT,8.03
Gerald Everett,3200.00,LAR,TE,TBB,4.5
Keke Coutee,3100.00,HOU,WR,CAR,4.33
Devin Smith,7800.00,DAL,WR,NOS,10.86
Alexander Mattison,3900.00,MIN,RB,CHI,5.33
Latavius Murray,4800.00,NOS,RB,DAL,6.45
Chris Hogan,3000.00,CAR,WR,HOU,3.93
Dare Ogunbowale,3400.00,TBB,RB,LAR,4.43
Jakobi Meyers,3500.00,NEP,WR,BUF,4.55
Jaron Brown,3400.00,SEA,WR,ARI,4.43
Ryan Switzer,2400.00,PIT,WR,CIN,3.1
Dallas Cowboys,6000.00,DAL,DST,NOS,7.72
Blake Jarwin,1500.00,DAL,TE,NOS,1.93
Pittsburgh Steelers,6900.00,PIT,DST,CIN,8.85
Dak Prescott,16800.00,DAL,QB,NOS,21.28
Ted Ginn,6300.00,NOS,WR,DAL,7.98
Jarius Wright,3000.00,CAR,WR,HOU,3.74
Ezekiel Elliott,17400.00,DAL,RB,NOS,21.25
Jonathan Hilliman,3000.00,NYG,RB,WAS,3.67
Gus Edwards,3600.00,BAL,RB,CLE,4.36
Mason Rudolph,14400.00,PIT,QB,CIN,17.45
JJ Arcega-Whiteside,4000.00,PHI,WR,GBP,4.7
Michael Thomas,13800.00,NOS,WR,DAL,16.29
Isaiah McKenzie,3100.00,BUF,WR,NEP,3.63
Hayden Hurst,3300.00,BAL,TE,CLE,3.86
Amari Cooper,15300.00,DAL,WR,NOS,17.86
Tajae Sharpe,3200.00,TEN,WR,ATL,3.69
