Player_Name,Salary,Team,Pos,Opp,Proj_FP
Will Tye,2600.00,NYG,TE,GBP,10.69
Cameron Brate,2900.00,TBB,TE,CAR,11.72
Minnesota Vikings,3400.00,MIN,DST,HOU,13.18
Zach Ertz,3500.00,PHI,TE,DET,13.34
Cameron Meredith,3000.00,CHI,WR,IND,11.03
Carolina Panthers,3300.00,CAR,DST,TBB,12.08
Kyle Rudolph,3600.00,MIN,TE,HOU,13.17
Jacquizz Rodgers,3000.00,TBB,RB,CAR,10.96
C.J. Uzomah,2500.00,CIN,TE,DAL,8.61
Gary Barnidge,3200.00,CLE,TE,NEP,10.85
Richard Rodgers,2900.00,GBP,TE,NYG,9.69
Tyrod Taylor,5200.00,BUF,QB,LAR,17.17
Jerick McKinnon,4000.00,MIN,RB,HOU,13.18
Baltimore Ravens,3000.00,BAL,DST,WAS,9.86
Charles Johnson,3000.00,MIN,WR,HOU,9.86
Ryan Fitzpatrick,5100.00,NYJ,QB,PIT,16.62
Charles Clay,2700.00,BUF,TE,LAR,8.75
Dak Prescott,5600.00,DAL,QB,CIN,18.05
Ryan Griffin,2500.00,HOU,TE,MIN,7.98
Indianapolis Colts,2600.00,IND,DST,CHI,8.28
Philadelphia Eagles,2900.00,PHI,DST,DET,9.22
Zach Miller,3600.00,CHI,TE,IND,11.45
Marcus Mariota,5400.00,TEN,QB,MIA,17.14
Robert Woods,3900.00,BUF,WR,LAR,12.28
Quincy Enunwa,4600.00,NYJ,WR,PIT,14.36
Andy Dalton,5900.00,CIN,QB,DAL,18.07
Sam Bradford,5100.00,MIN,QB,HOU,15.62
Ryan Tannehill,5700.00,MIA,QB,TEN,17.45
Miami Dolphins,2900.00,MIA,DST,TEN,8.86
Dennis Pitta,4100.00,BAL,TE,WAS,12.5
Jesse James,2900.00,PIT,TE,NYJ,8.79
Jameis Winston,5800.00,TBB,QB,CAR,17.46
Detroit Lions,2500.00,DET,DST,PHI,7.49
Jack Doyle,2600.00,IND,TE,CHI,7.8
Los Angeles Rams,3200.00,LAR,DST,BUF,9.58
Anquan Boldin,4000.00,DET,WR,PHI,11.9
Bobby Rainey,3300.00,NYG,RB,GBP,9.85
Buffalo Bills,3100.00,BUF,DST,LAR,9.2
Aaron Rodgers,7700.00,GBP,QB,NYG,22.81
Delanie Walker,4700.00,TEN,TE,MIA,13.93
Denver Broncos,3800.00,DEN,DST,ATL,11.22
Kendall Wright,3000.00,TEN,WR,MIA,8.85
Joe Flacco,6200.00,BAL,QB,WAS,18.09
Jarvis Landry,7000.00,MIA,WR,TEN,20.47
Cordarrelle Patterson,3000.00,MIN,WR,HOU,8.75
Le'Veon Bell,7500.00,PIT,RB,NYJ,21.79
Jacob Tamme,3000.00,ATL,TE,DEN,8.72
Tennessee Titans,2400.00,TEN,DST,MIA,6.96
Kirk Cousins,6100.00,WAS,QB,BAL,17.69
Andrew Luck,7300.00,IND,QB,CHI,21.08
Drew Stanton,5000.00,ARI,QB,SFO,14.39
Matthew Stafford,6600.00,DET,QB,PHI,19.04
Tom Brady,7500.00,NEP,QB,CLE,21.63
Brandon LaFell,3200.00,CIN,WR,DAL,9.21
Houston Texans,3000.00,HOU,DST,MIN,8.61
Brian Hoyer,5500.00,CHI,QB,IND,15.76
Kenny Britt,3700.00,LAR,WR,BUF,10.51
Greg Olsen,6300.00,CAR,TE,TBB,17.85
Atlanta Falcons,2300.00,ATL,DST,DEN,6.52
New England Patriots,3700.00,NEP,DST,CLE,10.43
Eli Manning,6000.00,NYG,QB,GBP,16.93
Pittsburgh Steelers,3500.00,PIT,DST,NYJ,9.88
Paxton Lynch,5200.00,DEN,QB,ATL,14.67
Eddie Royal,4200.00,CHI,WR,IND,11.82
Cole Beasley,4300.00,DAL,WR,CIN,12.1
Ben Roethlisberger,7200.00,PIT,QB,NYJ,20.22
Carson Wentz,6400.00,PHI,QB,DET,17.89
Jordan Howard,5200.00,CHI,RB,IND,14.45
Terrelle Pryor,5800.00,CLE,WR,NEP,16.15
Green Bay Packers,3200.00,GBP,DST,NYG,8.91
Jordy Nelson,7900.00,GBP,WR,NYG,21.92
Tavon Austin,3700.00,LAR,WR,BUF,10.24
Adam Thielen,3100.00,MIN,WR,HOU,8.55
Julian Edelman,6700.00,NEP,WR,CLE,18.47
DeMarco Murray,7200.00,TEN,RB,MIA,19.9
T.Y. Hilton,7400.00,IND,WR,CHI,20.46
David Johnson,7900.00,ARI,RB,SFO,21.69
Andre Johnson,3200.00,TEN,WR,MIA,8.8
Jeremy Hill,4200.00,CIN,RB,DAL,11.56
Isaiah Crowell,4800.00,CLE,RB,NEP,13.14
Antonio Brown,9800.00,PIT,WR,NYJ,26.78
Davante Adams,3900.00,GBP,WR,NYG,10.6
