Player_Name,Salary,Team,Pos,Opp,Proj_FP
Scott Simonson,300.00,NYG,TE,PHI,3.06
Cody Latimer,300.00,NYG,WR,PHI,2.35
Boston Scott,300.00,PHI,RB,NYG,2.13
Da'Mari Scott,300.00,NYG,WR,PHI,2.05
Cody Core,300.00,NYG,WR,PHI,2.04
Greg Ward,300.00,PHI,WR,NYG,1.69
Chicago Bears,2100.00,CHI,DST,DAL,7.46
Bilal Powell,3500.00,NYJ,RB,MIA,12.34
Washington Redskins,1700.00,WAS,DST,GBP,5.94
Tom Brady,6100.00,NEP,QB,KCC,20.77
Tampa Bay Buccaneers,2300.00,TBB,DST,IND,7.68
Matt Ryan,6600.00,ATL,QB,CAR,21.89
Deshaun Watson,6500.00,HOU,QB,DEN,21.38
Dallas Cowboys,2400.00,DAL,DST,CHI,7.77
Indianapolis Colts,2400.00,IND,DST,TBB,7.69
Andy Dalton,5200.00,CIN,QB,CLE,16.57
Arizona Cardinals,2400.00,ARI,DST,PIT,7.66
Drew Brees,5900.00,NOS,QB,SFO,18.62
Mitchell Trubisky,5400.00,CHI,QB,DAL,17.07
Lamar Jackson,7400.00,BAL,QB,BUF,23.19
Ryan Tannehill,5800.00,TEN,QB,OAK,18.01
Dak Prescott,6100.00,DAL,QB,CHI,19
Sam Darnold,6000.00,NYJ,QB,MIA,18.66
Jameis Winston,6400.00,TBB,QB,IND,19.74
Jared Goff,6000.00,LAR,QB,SEA,18.45
Jacoby Brissett,6100.00,IND,QB,TBB,18.79
Kyler Murray,5800.00,ARI,QB,PIT,17.74
Diontae Johnson,4300.00,PIT,WR,ARI,13.04
Baker Mayfield,6300.00,CLE,QB,CIN,19.1
Kansas City Chiefs,2200.00,KCC,DST,NEP,6.66
Russell Wilson,6900.00,SEA,QB,LAR,20.87
Patrick Mahomes,7000.00,KCC,QB,NEP,20.94
Dwayne Haskins,4600.00,WAS,QB,GBP,13.68
Tennessee Titans,2600.00,TEN,DST,OAK,7.69
Philip Rivers,5600.00,LAC,QB,JAC,16.52
Jack Doyle,4600.00,IND,TE,TBB,13.58
Aaron Rodgers,6800.00,GBP,QB,WAS,19.89
Kyle Allen,5700.00,CAR,QB,ATL,16.62
Jared Cook,4200.00,NOS,TE,SFO,12.27
Kirk Cousins,6700.00,MIN,QB,DET,19.5
Baltimore Ravens,2900.00,BAL,DST,BUF,8.42
Kenny Stills,3700.00,HOU,WR,DEN,10.68
New York Jets,3200.00,NYJ,DST,MIA,9.23
Detroit Lions,1900.00,DET,DST,MIN,5.46
Ryan Fitzpatrick,6000.00,MIA,QB,NYJ,17.11
Josh Allen,6200.00,BUF,QB,BAL,17.64
Hunter Henry,5100.00,LAC,TE,JAC,14.2
Noah Fant,3400.00,DEN,TE,HOU,9.36
Denver Broncos,2500.00,DEN,DST,HOU,6.84
Travis Kelce,6200.00,KCC,TE,NEP,16.9
Cincinnati Bengals,2100.00,CIN,DST,CLE,5.72
Houston Texans,3300.00,HOU,DST,DEN,8.97
Patrick Laird,4100.00,MIA,RB,NYJ,11.1
Carlos Hyde,4500.00,HOU,RB,DEN,12.21
Brandin Cooks,4700.00,LAR,WR,SEA,12.75
Mike Williams,4500.00,LAC,WR,JAC,12.13
Los Angeles Chargers,2800.00,LAC,DST,JAC,7.53
Christian Kirk,5200.00,ARI,WR,PIT,13.94
Demaryius Thomas,3700.00,NYJ,WR,MIA,9.91
Odell Beckham,6300.00,CLE,WR,CIN,16.85
Corey Davis,3900.00,TEN,WR,OAK,10.43
Jamison Crowder,5300.00,NYJ,WR,MIA,14.15
Phillip Lindsay,5300.00,DEN,RB,HOU,14.08
Curtis Samuel,4900.00,CAR,WR,ATL,13
Carolina Panthers,2800.00,CAR,DST,ATL,7.41
Ian Thomas,2500.00,CAR,TE,ATL,6.61
Allen Hurns,4100.00,MIA,WR,NYJ,10.81
Devonta Freeman,5400.00,ATL,RB,CAR,14.19
Alvin Kamara,7000.00,NOS,RB,SFO,18.33
David Blough,5200.00,DET,QB,MIN,13.55
Ryan Griffin,4100.00,NYJ,TE,MIA,10.71
Devlin Hodges,5900.00,PIT,QB,ARI,15.36
Mike Gesicki,4000.00,MIA,TE,NYJ,10.36
DeAndre Hopkins,7400.00,HOU,WR,DEN,19.17
Marcus Johnson,3600.00,IND,WR,TBB,9.31
Tyler Boyd,5900.00,CIN,WR,CLE,15.26
Michael Thomas,8300.00,NOS,WR,SFO,21.42
Chris Carson,6500.00,SEA,RB,LAR,16.73
Davante Adams,8000.00,GBP,WR,WAS,20.54
Jamaal Williams,4800.00,GBP,RB,WAS,12.35
Drew Lock,5100.00,DEN,QB,HOU,13.12
Joe Mixon,5800.00,CIN,RB,CLE,14.87
Melvin Gordon,6400.00,LAC,RB,JAC,16.3
Mike Evans,7200.00,TBB,WR,IND,18.38
Christian McCaffrey,10300.00,CAR,RB,ATL,26.05
Javorius Allen,300.00,NYG,RB,PHI,0.76
LeSean McCoy,4400.00,KCC,RB,NEP,11.1
Minnesota Vikings,3800.00,MIN,DST,DET,9.56
Cooper Kupp,7000.00,LAR,WR,SEA,17.56
Ronald Jones,4400.00,TBB,RB,IND,11.06
Zach Pascal,5500.00,IND,WR,TBB,13.82
Seattle Seahawks,2700.00,SEA,DST,LAR,6.76
New Orleans Saints,3100.00,NOS,DST,SFO,7.72
Keenan Allen,6600.00,LAC,WR,JAC,16.43
Terry McLaurin,5100.00,WAS,WR,GBP,12.65
Marquise Brown,4700.00,BAL,WR,BUF,11.67
Royce Freeman,4000.00,DEN,RB,HOU,9.93
Jarvis Landry,6500.00,CLE,WR,CIN,16.12
Tyler Higbee,3400.00,LAR,TE,SEA,8.38
Los Angeles Rams,2800.00,LAR,DST,SEA,6.9
Stefon Diggs,7600.00,MIN,WR,DET,18.64
Chris Godwin,7300.00,TBB,WR,IND,17.84
Olabisi Johnson,3700.00,MIN,WR,DET,9
Robert Woods,6100.00,LAR,WR,SEA,14.8
Kenyan Drake,5200.00,ARI,RB,PIT,12.62
Cleveland Browns,3600.00,CLE,DST,CIN,8.71
Kelvin Harmon,3700.00,WAS,WR,GBP,8.87
Mark Andrews,5600.00,BAL,TE,BUF,13.42
Julio Jones,7500.00,ATL,WR,CAR,17.99
Julian Edelman,7100.00,NEP,WR,KCC,17.02
Michael Gallup,5500.00,DAL,WR,CHI,13.16
D.J. Moore,7000.00,CAR,WR,ATL,16.7
Amari Cooper,6200.00,DAL,WR,CHI,14.81
Jay Ajayi,2400.00,PHI,RB,NYG,5.71
Tarik Cohen,4600.00,CHI,RB,DAL,10.94
A.J. Brown,5300.00,TEN,WR,OAK,12.64
Pittsburgh Steelers,3500.00,PIT,DST,ARI,8.28
Josh Gordon,3800.00,SEA,WR,LAR,8.95
Tyler Eifert,2800.00,CIN,TE,CLE,6.61
Javon Wims,3000.00,CHI,WR,DAL,7.07
David Montgomery,5100.00,CHI,RB,DAL,11.97
Nick Boyle,2700.00,BAL,TE,BUF,6.32
Tyler Lockett,7100.00,SEA,WR,LAR,16.64
DeVante Parker,6900.00,MIA,WR,NYJ,16.11
Duke Johnson,3900.00,HOU,RB,DEN,9.03
Nick Chubb,8000.00,CLE,RB,CIN,18.41
Darren Fells,3200.00,HOU,TE,DEN,7.33
Green Bay Packers,4000.00,GBP,DST,WAS,9.14
Larry Fitzgerald,4700.00,ARI,WR,PIT,10.7
James White,5500.00,NEP,RB,KCC,12.53
Derrick Henry,8200.00,TEN,RB,OAK,18.65
Danny Amendola,4000.00,DET,WR,MIN,9.06
Geronimo Allison,3400.00,GBP,WR,WAS,7.73
Buffalo Bills,2900.00,BUF,DST,BAL,6.56
Todd Gurley,6200.00,LAR,RB,SEA,14.01
Aaron Jones,6700.00,GBP,RB,WAS,15.03
John Brown,6100.00,BUF,WR,BAL,13.68
Benjamin Watson,3000.00,NEP,TE,KCC,6.71
Anthony Miller,4500.00,CHI,WR,DAL,10.09
D.K. Metcalf,6000.00,SEA,WR,LAR,13.35
James Washington,6000.00,PIT,WR,ARI,13.4
Ezekiel Elliott,7900.00,DAL,RB,CHI,17.5
Tim Patrick,3300.00,DEN,WR,HOU,7.34
Allen Robinson,6500.00,CHI,WR,DAL,14.42
J.D. McKissic,3600.00,DET,RB,MIN,7.99
Dalvin Cook,9500.00,MIN,RB,DET,20.98
New England Patriots,3000.00,NEP,DST,KCC,6.58
Albert Wilson,4000.00,MIA,WR,NYJ,8.7
Randall Cobb,4900.00,DAL,WR,CHI,10.7
Austin Hooper,6000.00,ATL,TE,CAR,13.09
Miami Dolphins,3000.00,MIA,DST,NYJ,6.5
